Year,Node,C,K,S,A,Vi,B_Archive_Craft,B_Archive_Flow,B_Archive_Hands,B_Archive_Helm,B_Archive_Lore,B_Archive_Shield,B_Archive_Stewards,B_Craft_Flow,B_Craft_Hands,B_Craft_Helm,B_Craft_Lore,B_Craft_Shield,B_Craft_Stewards,B_Flow_Hands,B_Flow_Helm,B_Flow_Lore,B_Flow_Shield,B_Flow_Stewards,B_Hands_Helm,B_Hands_Lore,B_Hands_Shield,B_Hands_Stewards,B_Helm_Lore,B_Helm_Shield,B_Helm_Stewards,B_Lore_Shield,B_Lore_Stewards,B_Shield_Stewards
1905,Craft,9.3290,10.0000,2.0411,9.8185,22.1972,0.9494,0.9225,0.7883,0.7529,0.9446,0.8817,0.9317,0.9169,0.7835,0.7484,0.9390,0.8764,0.9261,0.7613,0.7272,0.9124,0.8516,0.8998,0.6214,0.7796,0.7277,0.7689,0.7446,0.6950,0.7344,0.8720,0.9215,0.8600
1905,Flow,10.0000,10.0000,4.4895,10.0000,20.5105,0.9494,0.9225,0.7883,0.7529,0.9446,0.8817,0.9317,0.9169,0.7835,0.7484,0.9390,0.8764,0.9261,0.7613,0.7272,0.9124,0.8516,0.8998,0.6214,0.7796,0.7277,0.7689,0.7446,0.6950,0.7344,0.8720,0.9215,0.8600
1905,Hands,5.9059,8.4887,5.1039,7.0564,12.8188,0.9494,0.9225,0.7883,0.7529,0.9446,0.8817,0.9317,0.9169,0.7835,0.7484,0.9390,0.8764,0.9261,0.7613,0.7272,0.9124,0.8516,0.8998,0.6214,0.7796,0.7277,0.7689,0.7446,0.6950,0.7344,0.8720,0.9215,0.8600
1905,Helm,5.1696,8.0767,6.7065,8.9039,10.9917,0.9494,0.9225,0.7883,0.7529,0.9446,0.8817,0.9317,0.9169,0.7835,0.7484,0.9390,0.8764,0.9261,0.7613,0.7272,0.9124,0.8516,0.8998,0.6214,0.7796,0.7277,0.7689,0.7446,0.6950,0.7344,0.8720,0.9215,0.8600
1905,Lore,9.2539,9.8871,2.2445,10.0000,21.8965,0.9494,0.9225,0.7883,0.7529,0.9446,0.8817,0.9317,0.9169,0.7835,0.7484,0.9390,0.8764,0.9261,0.7613,0.7272,0.9124,0.8516,0.8998,0.6214,0.7796,0.7277,0.7689,0.7446,0.6950,0.7344,0.8720,0.9215,0.8600
1905,Shield,9.5565,10.0000,6.3639,9.7039,18.0445,0.9494,0.9225,0.7883,0.7529,0.9446,0.8817,0.9317,0.9169,0.7835,0.7484,0.9390,0.8764,0.9261,0.7613,0.7272,0.9124,0.8516,0.8998,0.6214,0.7796,0.7277,0.7689,0.7446,0.6950,0.7344,0.8720,0.9215,0.8600
1905,Stewards,9.0694,10.0000,2.9874,10.0000,21.0820,0.9494,0.9225,0.7883,0.7529,0.9446,0.8817,0.9317,0.9169,0.7835,0.7484,0.9390,0.8764,0.9261,0.7613,0.7272,0.9124,0.8516,0.8998,0.6214,0.7796,0.7277,0.7689,0.7446,0.6950,0.7344,0.8720,0.9215,0.8600
1906,Archive,10.0000,9.6790,2.2622,10.0000,22.4167,0.9557,0.9504,0.8012,0.8018,0.9223,0.9110,0.9183,0.9555,0.8056,0.8061,0.9273,0.9159,0.9233,0.8011,0.8017,0.9221,0.9108,0.9182,0.6759,0.7775,0.7679,0.7741,0.7780,0.7684,0.7746,0.8839,0.8911,0.8801
1906,Craft,9.1200,10.0000,1.3719,10.0000,22.7481,0.9557,0.9504,0.8012,0.8018,0.9223,0.9110,0.9183,0.9555,0.8056,0.8061,0.9273,0.9159,0.9233,0.8011,0.8017,0.9221,0.9108,0.9182,0.6759,0.7775,0.7679,0.7741,0.7780,0.7684,0.7746,0.8839,0.8911,0.8801
1906,Flow,9.9747,9.6911,2.2595,10.0000,22.4063,0.9557,0.9504,0.8012,0.8018,0.9223,0.9110,0.9183,0.9555,0.8056,0.8061,0.9273,0.9159,0.9233,0.8011,0.8017,0.9221,0.9108,0.9182,0.6759,0.7775,0.7679,0.7741,0.7780,0.7684,0.7746,0.8839,0.8911,0.8801
1906,Hands,6.3267,8.1192,4.5181,7.3712,13.6134,0.9557,0.9504,0.8012,0.8018,0.9223,0.9110,0.9183,0.9555,0.8056,0.8061,0.9273,0.9159,0.9233,0.8011,0.8017,0.9221,0.9108,0.9182,0.6759,0.7775,0.7679,0.7741,0.7780,0.7684,0.7746,0.8839,0.8911,0.8801
1906,Helm,5.9275,9.2943,5.9216,8.6849,13.6426,0.9557,0.9504,0.8012,0.8018,0.9223,0.9110,0.9183,0.9555,0.8056,0.8061,0.9273,0.9159,0.9233,0.8011,0.8017,0.9221,0.9108,0.9182,0.6759,0.7775,0.7679,0.7741,0.7780,0.7684,0.7746,0.8839,0.8911,0.8801
1906,Lore,8.9103,9.8094,3.0827,10.0000,20.6369,0.9557,0.9504,0.8012,0.8018,0.9223,0.9110,0.9183,0.9555,0.8056,0.8061,0.9273,0.9159,0.9233,0.8011,0.8017,0.9221,0.9108,0.9182,0.6759,0.7775,0.7679,0.7741,0.7780,0.7684,0.7746,0.8839,0.8911,0.8801
1906,Shield,9.8106,10.0000,4.8729,10.0000,19.9377,0.9557,0.9504,0.8012,0.8018,0.9223,0.9110,0.9183,0.9555,0.8056,0.8061,0.9273,0.9159,0.9233,0.8011,0.8017,0.9221,0.9108,0.9182,0.6759,0.7775,0.7679,0.7741,0.7780,0.7684,0.7746,0.8839,0.8911,0.8801
1906,Stewards,9.0382,9.9652,3.2716,9.3193,20.3914,0.9557,0.9504,0.8012,0.8018,0.9223,0.9110,0.9183,0.9555,0.8056,0.8061,0.9273,0.9159,0.9233,0.8011,0.8017,0.9221,0.9108,0.9182,0.6759,0.7775,0.7679,0.7741,0.7780,0.7684,0.7746,0.8839,0.8911,0.8801
1906,Archive,9.9060,10.0000,2.5711,10.0000,22.3350,0.9333,0.9425,0.8078,0.7927,0.9465,0.9181,0.9230,0.9279,0.7953,0.7804,0.9318,0.9039,0.9086,0.8031,0.7881,0.9410,0.9128,0.9176,0.6755,0.8065,0.7824,0.7865,0.7915,0.7678,0.7718,0.9167,0.9215,0.8939
1906,Craft,9.2352,9.6221,2.3569,9.8005,21.4006,0.9333,0.9425,0.8078,0.7927,0.9465,0.9181,0.9230,0.9279,0.7953,0.7804,0.9318,0.9039,0.9086,0.8031,0.7881,0.9410,0.9128,0.9176,0.6755,0.8065,0.7824,0.7865,0.7915,0.7678,0.7718,0.9167,0.9215,0.8939
1906,Flow,10.0000,10.0000,2.8772,9.7248,21.9852,0.9333,0.9425,0.8078,0.7927,0.9465,0.9181,0.9230,0.9279,0.7953,0.7804,0.9318,0.9039,0.9086,0.8031,0.7881,0.9410,0.9128,0.9176,0.6755,0.8065,0.7824,0.7865,0.7915,0.7678,0.7718,0.9167,0.9215,0.8939
1906,Hands,6.7082,8.5114,4.7783,7.1713,14.0270,0.9333,0.9425,0.8078,0.7927,0.9465,0.9181,0.9230,0.9279,0.7953,0.7804,0.9318,0.9039,0.9086,0.8031,0.7881,0.9410,0.9128,0.9176,0.6755,0.8065,0.7824,0.7865,0.7915,0.7678,0.7718,0.9167,0.9215,0.8939
1906,Helm,6.0014,8.0668,5.0724,8.4333,13.2124,0.9333,0.9425,0.8078,0.7927,0.9465,0.9181,0.9230,0.9279,0.7953,0.7804,0.9318,0.9039,0.9086,0.8031,0.7881,0.9410,0.9128,0.9176,0.6755,0.8065,0.7824,0.7865,0.7915,0.7678,0.7718,0.9167,0.9215,0.8939
1906,Lore,9.1638,9.9414,1.8660,10.0000,22.2393,0.9333,0.9425,0.8078,0.7927,0.9465,0.9181,0.9230,0.9279,0.7953,0.7804,0.9318,0.9039,0.9086,0.8031,0.7881,0.9410,0.9128,0.9176,0.6755,0.8065,0.7824,0.7865,0.7915,0.7678,0.7718,0.9167,0.9215,0.8939
1906,Shield,9.8741,9.5648,3.7323,9.4975,20.4554,0.9333,0.9425,0.8078,0.7927,0.9465,0.9181,0.9230,0.9279,0.7953,0.7804,0.9318,0.9039,0.9086,0.8031,0.7881,0.9410,0.9128,0.9176,0.6755,0.8065,0.7824,0.7865,0.7915,0.7678,0.7718,0.9167,0.9215,0.8939
1906,Stewards,8.8081,9.6450,2.6971,10.0000,20.7560,0.9333,0.9425,0.8078,0.7927,0.9465,0.9181,0.9230,0.9279,0.7953,0.7804,0.9318,0.9039,0.9086,0.8031,0.7881,0.9410,0.9128,0.9176,0.6755,0.8065,0.7824,0.7865,0.7915,0.7678,0.7718,0.9167,0.9215,0.8939
1907,Archive,9.9131,9.5897,1.6608,9.3964,22.5402,0.9358,0.8837,0.7704,0.5844,0.9363,0.9047,0.9103,0.8665,0.7554,0.5731,0.9181,0.8871,0.8925,0.7134,0.5412,0.8670,0.8377,0.8429,0.4718,0.7558,0.7303,0.7348,0.5734,0.5540,0.5574,0.8875,0.8930,0.8629
1907,Craft,8.3685,10.0000,2.0058,10.0000,21.3627,0.9358,0.8837,0.7704,0.5844,0.9363,0.9047,0.9103,0.8665,0.7554,0.5731,0.9181,0.8871,0.8925,0.7134,0.5412,0.8670,0.8377,0.8429,0.4718,0.7558,0.7303,0.7348,0.5734,0.5540,0.5574,0.8875,0.8930,0.8629
1907,Flow,9.9837,8.4726,5.0186,9.4953,18.1853,0.9358,0.8837,0.7704,0.5844,0.9363,0.9047,0.9103,0.8665,0.7554,0.5731,0.9181,0.8871,0.8925,0.7134,0.5412,0.8670,0.8377,0.8429,0.4718,0.7558,0.7303,0.7348,0.5734,0.5540,0.5574,0.8875,0.8930,0.8629
1907,Hands,5.7525,8.0867,5.1887,6.5027,11.9020,0.9358,0.8837,0.7704,0.5844,0.9363,0.9047,0.9103,0.8665,0.7554,0.5731,0.9181,0.8871,0.8925,0.7134,0.5412,0.8670,0.8377,0.8429,0.4718,0.7558,0.7303,0.7348,0.5734,0.5540,0.5574,0.8875,0.8930,0.8629
1907,Helm,3.1591,4.6451,7.7602,6.8182,3.4530,0.9358,0.8837,0.7704,0.5844,0.9363,0.9047,0.9103,0.8665,0.7554,0.5731,0.9181,0.8871,0.8925,0.7134,0.5412,0.8670,0.8377,0.8429,0.4718,0.7558,0.7303,0.7348,0.5734,0.5540,0.5574,0.8875,0.8930,0.8629
1907,Lore,9.0079,9.4743,2.0133,9.8473,21.3925,0.9358,0.8837,0.7704,0.5844,0.9363,0.9047,0.9103,0.8665,0.7554,0.5731,0.9181,0.8871,0.8925,0.7134,0.5412,0.8670,0.8377,0.8429,0.4718,0.7558,0.7303,0.7348,0.5734,0.5540,0.5574,0.8875,0.8930,0.8629
1907,Shield,9.7450,10.0000,5.3016,10.0000,19.4434,0.9358,0.8837,0.7704,0.5844,0.9363,0.9047,0.9103,0.8665,0.7554,0.5731,0.9181,0.8871,0.8925,0.7134,0.5412,0.8670,0.8377,0.8429,0.4718,0.7558,0.7303,0.7348,0.5734,0.5540,0.5574,0.8875,0.8930,0.8629
1907,Stewards,8.9181,10.0000,4.0263,9.7807,19.7822,0.9358,0.8837,0.7704,0.5844,0.9363,0.9047,0.9103,0.8665,0.7554,0.5731,0.9181,0.8871,0.8925,0.7134,0.5412,0.8670,0.8377,0.8429,0.4718,0.7558,0.7303,0.7348,0.5734,0.5540,0.5574,0.8875,0.8930,0.8629
1908,Archive,10.0000,10.0000,1.8594,9.8151,23.0481,0.9444,0.8996,0.7971,0.6574,0.9653,0.9088,0.8867,0.8757,0.7759,0.6399,0.9396,0.8846,0.8630,0.7391,0.6096,0.8951,0.8427,0.8221,0.5401,0.7931,0.7467,0.7284,0.6541,0.6158,0.6008,0.9042,0.8822,0.8305
1908,Craft,8.5623,10.0000,2.1476,10.0000,21.4147,0.9444,0.8996,0.7971,0.6574,0.9653,0.9088,0.8867,0.8757,0.7759,0.6399,0.9396,0.8846,0.8630,0.7391,0.6096,0.8951,0.8427,0.8221,0.5401,0.7931,0.7467,0.7284,0.6541,0.6158,0.6008,0.9042,0.8822,0.8305
1908,Flow,9.2430,9.2320,4.3236,9.0846,18.6937,0.9444,0.8996,0.7971,0.6574,0.9653,0.9088,0.8867,0.8757,0.7759,0.6399,0.9396,0.8846,0.8630,0.7391,0.6096,0.8951,0.8427,0.8221,0.5401,0.7931,0.7467,0.7284,0.6541,0.6158,0.6008,0.9042,0.8822,0.8305
1908,Hands,6.1885,8.1802,4.7801,6.7345,12.9558,0.9444,0.8996,0.7971,0.6574,0.9653,0.9088,0.8867,0.8757,0.7759,0.6399,0.9396,0.8846,0.8630,0.7391,0.6096,0.8951,0.8427,0.8221,0.5401,0.7931,0.7467,0.7284,0.6541,0.6158,0.6008,0.9042,0.8822,0.8305
1908,Helm,3.5307,6.2904,7.1249,7.1155,6.2541,0.9444,0.8996,0.7971,0.6574,0.9653,0.9088,0.8867,0.8757,0.7759,0.6399,0.9396,0.8846,0.8630,0.7391,0.6096,0.8951,0.8427,0.8221,0.5401,0.7931,0.7467,0.7284,0.6541,0.6158,0.6008,0.9042,0.8822,0.8305
