Society,Year,Node,Coherence,Capacity,Stress,Abstraction
Syria,1902,Shield,5.0,4.0,6.0,3.0
Syria,1902,Stewards,4.0,6.0,6.0,4.0
Syria,1903,Archive,5.0,5.0,5.0,5.0
Syria,1903,Craft,5.0,5.0,6.0,4.0
Syria,1903,Flow,6.0,6.0,6.0,5.0
Syria,1903,Hands,3.0,4.0,7.0,3.0
Syria,1903,Helm,4.0,4.0,7.0,3.0
Syria,1903,Lore,6.0,5.0,4.0,5.0
Syria,1903,Shield,5.0,4.0,6.0,3.0
Syria,1903,Stewards,4.0,6.0,6.0,4.0
Syria,1904,Archive,5.0,5.0,5.0,5.0
Syria,1904,Craft,5.0,5.0,6.0,4.0
Syria,1904,Flow,6.0,6.0,6.0,5.0
Syria,1904,Hands,3.0,4.0,7.0,3.0
Syria,1904,Helm,4.0,4.0,7.0,3.0
Syria,1904,Lore,6.0,5.0,4.0,5.0
Syria,1904,Shield,5.0,4.0,6.0,3.0
Syria,1904,Stewards,4.0,6.0,6.0,4.0
Syria,1905,Archive,5.0,5.0,5.0,5.0
Syria,1905,Craft,5.0,5.0,6.0,4.0
Syria,1905,Flow,6.0,6.0,6.0,5.0
Syria,1905,Hands,3.0,4.0,7.0,3.0
Syria,1905,Helm,4.0,4.0,7.0,3.0
Syria,1905,Lore,6.0,5.0,4.0,5.0
Syria,1905,Shield,5.0,4.0,6.0,3.0
Syria,1905,Stewards,4.0,6.0,6.0,4.0
Syria,1906,Archive,5.0,5.0,5.0,5.0
Syria,1906,Craft,5.0,5.0,6.0,4.0
Syria,1906,Flow,6.0,6.0,6.0,5.0
Syria,1906,Hands,3.0,4.0,7.0,3.0
Syria,1906,Helm,4.0,4.0,7.0,3.0
Syria,1906,Lore,6.0,5.0,4.0,5.0
Syria,1906,Shield,5.0,4.0,6.0,3.0
Syria,1906,Stewards,4.0,6.0,6.0,4.0
Syria,1907,Archive,5.0,5.0,5.0,5.0
Syria,1907,Craft,5.0,5.0,6.0,4.0
Syria,1907,Flow,6.0,6.0,6.0,5.0
Syria,1907,Hands,3.0,4.0,7.0,3.0
Syria,1907,Helm,4.0,4.0,7.0,3.0
Syria,1907,Lore,6.0,5.0,4.0,5.0
Syria,1907,Shield,5.0,4.0,6.0,3.0
Syria,1907,Stewards,4.0,6.0,6.0,4.0
Syria,1908,Archive,5.0,5.0,5.0,5.0
Syria,1908,Craft,5.0,5.0,6.0,4.0
Syria,1908,Flow,6.0,6.0,6.0,5.0
Syria,1908,Hands,3.0,4.0,7.0,3.0
Syria,1908,Helm,4.0,4.0,7.0,4.0
Syria,1908,Lore,6.0,5.0,4.0,5.0
Syria,1908,Shield,5.0,4.0,6.0,4.0
Syria,1908,Stewards,4.0,6.0,6.0,4.0
Syria,1909,Archive,5.0,5.0,5.0,5.0
Syria,1909,Craft,5.0,5.0,6.0,4.0
Syria,1909,Flow,6.0,6.0,6.0,5.0
Syria,1909,Hands,3.0,4.0,7.0,3.0
Syria,1909,Helm,4.0,4.0,7.0,4.0
Syria,1909,Lore,6.0,5.0,4.0,5.0
Syria,1909,Shield,5.0,4.0,6.0,4.0
Syria,1909,Stewards,4.0,6.0,6.0,4.0
Syria,1920,Archive,4.0,4.0,6.0,5.0
Syria,1920,Craft,4.0,4.0,6.0,5.0
Syria,1920,Flow,4.0,4.0,6.0,5.0
Syria,1920,Hands,3.0,3.0,7.0,3.0
Syria,1920,Helm,3.0,3.0,7.0,4.0
Syria,1920,Lore,5.0,5.0,5.0,5.0
Syria,1920,Shield,3.0,3.0,7.0,4.0
Syria,1920,Stewards,4.0,5.0,6.0,4.0
Syria,1921,Archive,4.0,4.0,6.0,5.0
Syria,1921,Craft,4.0,4.0,6.0,5.0
Syria,1921,Flow,4.0,4.0,6.0,5.0
Syria,1921,Hands,3.0,3.0,7.0,3.0
Syria,1921,Helm,3.0,3.0,7.0,4.0
Syria,1921,Lore,5.0,5.0,5.0,5.0
Syria,1921,Shield,3.0,3.0,7.0,4.0
Syria,1921,Stewards,4.0,5.0,6.0,4.0
Syria,1922,Archive,4.0,4.0,6.0,5.0
Syria,1922,Craft,4.0,4.0,6.0,5.0
Syria,1922,Flow,4.0,4.0,6.0,5.0
Syria,1922,Hands,3.0,3.0,7.0,3.0
Syria,1922,Helm,3.0,3.0,7.0,4.0
Syria,1922,Lore,5.0,5.0,5.0,5.0
Syria,1922,Shield,3.0,3.0,7.0,4.0
Syria,1922,Stewards,4.0,5.0,6.0,4.0
Syria,1923,Archive,4.0,4.0,6.0,5.0
Syria,1923,Craft,4.0,4.0,6.0,5.0
Syria,1923,Flow,4.0,4.0,6.0,5.0
Syria,1923,Hands,3.0,3.0,7.0,3.0
Syria,1923,Helm,3.0,3.0,7.0,4.0
Syria,1923,Lore,5.0,5.0,5.0,5.0
Syria,1923,Shield,3.0,3.0,7.0,4.0
Syria,1923,Stewards,4.0,5.0,6.0,4.0
Syria,1924,Archive,4.0,4.0,6.0,5.0
Syria,1924,Craft,4.0,4.0,6.0,5.0
Syria,1924,Flow,4.0,4.0,6.0,5.0
Syria,1924,Hands,3.0,3.0,7.0,3.0
Syria,1924,Helm,3.0,3.0,7.0,4.0
Syria,1924,Lore,5.0,5.0,5.0,5.0
Syria,1924,Shield,3.0,3.0,7.0,4.0
Syria,1924,Stewards,4.0,5.0,6.0,4.0
Syria,1925,Archive,3.0,3.0,7.0,4.0
Syria,1925,Craft,3.0,3.0,7.0,4.0
Syria,1925,Flow,3.0,3.0,7.0,4.0
Syria,1925,Hands,2.0,2.0,8.0,3.0
Syria,1925,Helm,2.0,3.0,8.0,4.0
Syria,1925,Lore,5.0,5.0,6.0,5.0
Syria,1925,Shield,2.0,3.0,8.0,4.0
Syria,1925,Stewards,3.0,4.0,7.0,4.0
Syria,1926,Flow,4.0,4.0,6.0,4.0
Syria,1926,Helm,3.0,4.0,7.0,4.0
Syria,1926,Shield,4.0,4.0,6.0,4.0
Syria,1927,Archive,4.0,4.0,6.0,4.0
Syria,1927,Craft,4.0,4.0,6.0,4.0
Syria,1927,Flow,4.0,4.0,6.0,4.0
Syria,1927,Hands,3.0,3.0,7.0,3.0
Syria,1927,Helm,3.0,4.0,7.0,4.0
Syria,1927,Lore,5.0,5.0,5.0,5.0
Syria,1927,Shield,4.0,4.0,6.0,4.0
Syria,1927,Stewards,4.0,4.0,6.0,4.0
Syria,1928,Archive,4.0,4.0,5.0,4.0
Syria,1928,Craft,4.0,4.0,5.0,4.0
Syria,1928,Flow,4.0,4.0,5.0,4.0
Syria,1928,Hands,3.0,3.0,6.0,3.0
Syria,1928,Helm,4.0,4.0,6.0,4.0
Syria,1928,Lore,5.0,5.0,5.0,5.0
Syria,1928,Shield,4.0,4.0,5.0,4.0
Syria,1928,Stewards,4.0,4.0,5.0,4.0
Syria,1929,Archive,4.0,4.0,5.0,4.0
Syria,1929,Craft,4.0,4.0,5.0,4.0
Syria,1929,Flow,4.0,4.0,5.0,4.0
Syria,1929,Hands,3.0,3.0,6.0,3.0
Syria,1929,Helm,4.0,4.0,6.0,4.0
Syria,1929,Lore,5.0,5.0,5.0,5.0
Syria,1929,Shield,4.0,4.0,5.0,4.0
Syria,1929,Stewards,4.0,4.0,5.0,4.0
Syria,1930,Archive,4.0,4.0,5.0,4.0
Syria,1930,Craft,4.0,4.0,5.0,4.0
Syria,1930,Flow,4.0,4.0,5.0,4.0
Syria,1930,Hands,3.0,3.0,6.0,3.0
Syria,1930,Helm,4.0,4.0,6.0,4.0
Syria,1930,Lore,5.0,5.0,5.0,5.0
Syria,1930,Shield,4.0,4.0,5.0,4.0
Syria,1930,Stewards,4.0,4.0,5.0,4.0
Syria,1931,Archive,4.0,4.0,5.0,4.0
Syria,1931,Craft,4.0,4.0,5.0,4.0
Syria,1931,Flow,4.0,4.0,5.0,4.0
Syria,1931,Hands,3.0,3.0,6.0,3.0
Syria,1931,Helm,4.0,4.0,6.0,4.0
Syria,1931,Lore,5.0,5.0,5.0,5.0
Syria,1931,Shield,4.0,4.0,5.0,4.0
Syria,1931,Stewards,4.0,4.0,5.0,4.0
Syria,1932,Archive,4.0,4.0,5.0,4.0
Syria,1932,Craft,4.0,4.0,5.0,4.0
Syria,1932,Flow,4.0,4.0,5.0,4.0
Syria,1932,Hands,3.0,3.0,6.0,3.0
Syria,1932,Helm,4.0,4.0,6.0,4.0
Syria,1932,Lore,5.0,5.0,5.0,5.0
Syria,1932,Shield,4.0,4.0,5.0,4.0
Syria,1932,Stewards,4.0,4.0,5.0,4.0
Syria,1933,Archive,4.0,4.0,5.0,4.0
Syria,1933,Craft,4.0,4.0,5.0,4.0
Syria,1933,Flow,4.0,4.0,5.0,4.0
Syria,1933,Hands,3.0,3.0,6.0,3.0
Syria,1933,Helm,4.0,4.0,6.0,4.0
Syria,1933,Lore,5.0,5.0,5.0,5.0
Syria,1933,Shield,4.0,4.0,5.0,4.0
Syria,1933,Stewards,4.0,4.0,5.0,4.0
Syria,1934,Archive,4.0,4.0,5.0,4.0
Syria,1934,Craft,4.0,4.0,5.0,4.0
Syria,1934,Flow,4.0,4.0,5.0,4.0
Syria,1934,Hands,3.0,3.0,6.0,3.0
Syria,1934,Helm,4.0,4.0,6.0,4.0
Syria,1934,Lore,5.0,5.0,5.0,5.0
Syria,1934,Shield,4.0,4.0,5.0,4.0
Syria,1934,Stewards,4.0,4.0,5.0,4.0
Syria,1935,Archive,4.0,4.0,5.0,4.0
Syria,1935,Craft,4.0,4.0,5.0,4.0
Syria,1935,Flow,4.0,4.0,5.0,4.0
Syria,1935,Hands,3.0,3.0,6.0,3.0
Syria,1935,Helm,4.0,4.0,6.0,4.0
Syria,1935,Lore,5.0,5.0,5.0,5.0
Syria,1935,Shield,4.0,4.0,5.0,4.0
Syria,1935,Stewards,4.0,4.0,5.0,4.0
Syria,1936,Archive,4.0,4.0,4.0,4.0
Syria,1936,Craft,4.0,4.0,4.0,4.0
Syria,1936,Flow,4.0,4.0,4.0,4.0
Syria,1936,Hands,3.0,3.0,5.0,3.0
Syria,1936,Helm,4.0,4.0,5.0,4.0
Syria,1936,Lore,5.0,5.0,5.0,5.0
Syria,1936,Shield,4.0,4.0,4.0,4.0
Syria,1936,Stewards,4.0,4.0,4.0,4.0
Syria,1937,Flow,4.0,4.0,4.0,4.0
Syria,1937,Hands,3.0,3.0,5.0,3.0
Syria,1937,Helm,4.0,4.0,5.0,4.0
Syria,1937,Lore,5.0,5.0,5.0,5.0
Syria,1937,Shield,4.0,4.0,4.0,4.0
Syria,1937,Stewards,4.0,4.0,4.0,4.0
Syria,1938,Archive,4.0,4.0,4.0,4.0
Syria,1938,Craft,4.0,4.0,4.0,4.0
Syria,1938,Flow,4.0,4.0,4.0,4.0
Syria,1938,Hands,3.0,3.0,5.0,3.0
Syria,1938,Helm,4.0,4.0,5.0,4.0
Syria,1938,Lore,5.0,5.0,5.0,5.0
Syria,1938,Shield,4.0,4.0,4.0,4.0
Syria,1938,Stewards,4.0,4.0,4.0,4.0
Syria,1939,Archive,4.0,4.0,4.0,4.0
Syria,1939,Craft,4.0,4.0,4.0,4.0
Syria,1939,Flow,4.0,4.0,4.0,4.0
Syria,1939,Hands,3.0,3.0,5.0,3.0
Syria,1939,Helm,4.0,4.0,5.0,4.0
Syria,1939,Lore,5.0,5.0,5.0,5.0
Syria,1939,Shield,4.0,4.0,4.0,4.0
Syria,1939,Stewards,4.0,4.0,4.0,4.0
Syria,1940,Archive,4.0,4.0,5.0,4.0
Syria,1940,Craft,4.0,4.0,5.0,4.0
Syria,1940,Flow,4.0,4.0,5.0,4.0
Syria,1940,Hands,3.0,3.0,6.0,3.0
Syria,1940,Helm,4.0,4.0,6.0,4.0
Syria,1940,Lore,5.0,5.0,5.0,5.0
Syria,1940,Shield,4.0,4.0,5.0,4.0
Syria,1940,Stewards,4.0,4.0,5.0,4.0
Syria,1941,Archive,4.0,4.0,5.0,4.0
Syria,1941,Craft,4.0,4.0,5.0,4.0
Syria,1941,Flow,4.0,4.0,5.0,4.0
Syria,1941,Hands,3.0,3.0,6.0,3.0
Syria,1941,Helm,4.0,4.0,6.0,4.0
Syria,1941,Lore,5.0,5.0,5.0,5.0
Syria,1941,Shield,4.0,4.0,5.0,4.0
Syria,1941,Stewards,4.0,4.0,5.0,4.0
Syria,1942,Archive,4.0,4.0,5.0,4.0
Syria,1942,Craft,4.0,4.0,5.0,4.0
Syria,1942,Flow,4.0,4.0,5.0,4.0
Syria,1942,Hands,3.0,3.0,6.0,3.0
Syria,1942,Helm,4.0,4.0,6.0,4.0
Syria,1942,Lore,5.0,5.0,5.0,5.0
Syria,1942,Shield,4.0,4.0,5.0,4.0
Syria,1942,Stewards,4.0,4.0,5.0,4.0
Syria,1943,Archive,4.0,4.0,4.0,4.0
Syria,1943,Craft,4.0,4.0,4.0,4.0
Syria,1943,Flow,4.0,4.0,4.0,4.0
Syria,1943,Hands,3.0,3.0,5.0,3.0
Syria,1943,Helm,4.0,4.0,5.0,4.0
Syria,1943,Lore,5.0,5.0,5.0,5.0
Syria,1943,Shield,4.0,4.0,4.0,4.0
Syria,1943,Stewards,4.0,4.0,4.0,4.0
Syria,1944,Archive,4.0,4.0,4.0,4.0
Syria,1944,Craft,4.0,4.0,4.0,4.0
Syria,1944,Flow,4.0,4.0,4.0,4.0
Syria,1944,Hands,3.0,3.0,5.0,3.0
Syria,1944,Helm,4.0,4.0,5.0,4.0
Syria,1944,Lore,5.0,5.0,5.0,5.0
Syria,1944,Shield,4.0,4.0,4.0,4.0
Syria,1944,Stewards,4.0,4.0,4.0,4.0
Syria,1945,Archive,4.0,4.0,6.0,4.0
Syria,1945,Craft,4.0,4.0,5.0,4.0
Syria,1945,Flow,4.0,4.0,6.0,4.0
Syria,1945,Hands,3.0,3.0,6.0,3.0
Syria,1945,Helm,4.0,4.0,6.0,4.0
Syria,1945,Lore,5.0,5.0,5.0,5.0
Syria,1945,Shield,4.0,4.0,5.0,4.0
Syria,1945,Stewards,4.0,4.0,5.0,4.0
Syria,1946,Archive,4.0,3.0,7.0,4.0
Syria,1946,Craft,4.0,4.0,6.0,4.0
Syria,1946,Flow,4.0,3.0,7.0,4.0
Syria,1946,Hands,3.0,3.0,7.0,3.0
Syria,1946,Helm,4.0,4.0,6.0,4.0
Syria,1946,Lore,5.0,5.0,5.0,5.0
Syria,1946,Shield,4.0,3.0,6.0,4.0
Syria,1946,Stewards,4.0,4.0,6.0,4.0
Syria,1947,Archive,3.0,3.0,7.0,4.0
Syria,1947,Craft,3.0,3.0,7.0,4.0
Syria,1947,Flow,3.0,3.0,7.0,4.0
Syria,1947,Hands,3.0,3.0,7.0,3.0
Syria,1947,Helm,3.0,3.0,7.0,4.0
Syria,1947,Lore,5.0,5.0,5.0,5.0
Syria,1947,Shield,3.0,3.0,7.0,4.0
Syria,1947,Stewards,3.0,3.0,7.0,4.0
Syria,1948,Archive,3.0,3.0,7.0,4.0
Syria,1948,Craft,3.0,3.0,7.0,4.0
Syria,1948,Flow,3.0,3.0,7.0,4.0
Syria,1948,Hands,3.0,3.0,7.0,3.0
Syria,1948,Helm,3.0,3.0,7.0,4.0
Syria,1948,Lore,5.0,5.0,6.0,5.0
Syria,1948,Shield,3.0,3.0,8.0,4.0
Syria,1948,Stewards,3.0,3.0,7.0,4.0
Syria,1949,Archive,2.0,2.0,8.0,4.0
Syria,1949,Craft,3.0,3.0,7.0,4.0
Syria,1949,Flow,2.0,2.0,8.0,4.0
Syria,1949,Hands,2.0,2.0,8.0,3.0
Syria,1949,Helm,2.0,3.0,8.0,4.0
Syria,1949,Lore,5.0,5.0,6.0,5.0
Syria,1949,Shield,2.0,3.0,8.0,4.0
Syria,1949,Stewards,3.0,3.0,7.0,4.0
Syria,1950,Archive,3.0,3.0,7.0,4.0
Syria,1950,Craft,3.0,3.0,6.0,4.0
Syria,1950,Flow,3.0,3.0,7.0,4.0
Syria,1950,Hands,2.0,2.0,7.0,3.0
Syria,1950,Helm,3.0,3.0,7.0,4.0
Syria,1950,Lore,5.0,5.0,6.0,5.0
Syria,1950,Shield,3.0,3.0,7.0,4.0
Syria,1950,Stewards,3.0,3.0,6.0,4.0
Syria,1951,Archive,3.0,3.0,7.0,4.0
Syria,1951,Craft,3.0,3.0,6.0,4.0
Syria,1951,Flow,3.0,3.0,6.0,4.0
Syria,1951,Hands,2.0,2.0,7.0,3.0
Syria,1951,Helm,3.0,3.0,7.0,4.0
Syria,1951,Lore,5.0,5.0,6.0,5.0
Syria,1951,Shield,3.0,3.0,7.0,4.0
Syria,1951,Stewards,3.0,3.0,6.0,4.0
Syria,1952,Archive,3.0,3.0,7.0,4.0
Syria,1952,Craft,3.0,3.0,6.0,4.0
Syria,1952,Flow,3.0,3.0,6.0,4.0
Syria,1952,Hands,2.0,2.0,7.0,3.0
Syria,1952,Helm,3.0,3.0,7.0,4.0
Syria,1952,Lore,5.0,5.0,6.0,5.0
Syria,1952,Shield,3.0,3.0,7.0,4.0
Syria,1952,Stewards,3.0,3.0,6.0,4.0
Syria,1953,Archive,3.0,3.0,7.0,4.0
Syria,1953,Craft,3.0,3.0,6.0,4.0
Syria,1953,Flow,3.0,3.0,6.0,4.0
Syria,1953,Hands,2.0,2.0,7.0,3.0
Syria,1953,Helm,3.0,3.0,7.0,4.0
Syria,1953,Lore,5.0,5.0,6.0,5.0
Syria,1953,Shield,3.0,3.0,7.0,4.0
Syria,1953,Stewards,3.0,3.0,6.0,4.0
Syria,1954,Archive,3.0,3.0,6.0,4.0
Syria,1954,Craft,3.0,3.0,5.0,4.0
Syria,1954,Flow,3.0,3.0,5.0,4.0
Syria,1954,Hands,2.0,2.0,6.0,3.0
Syria,1954,Helm,3.0,3.0,6.0,4.0
Syria,1954,Lore,5.0,5.0,5.0,5.0
Syria,1954,Shield,3.0,3.0,6.0,4.0
Syria,1954,Stewards,3.0,3.0,5.0,4.0
Syria,1955,Archive,3.0,3.0,6.0,4.0
Syria,1955,Craft,3.0,3.0,5.0,4.0
Syria,1955,Flow,3.0,3.0,5.0,4.0
Syria,1955,Hands,2.0,2.0,6.0,3.0
Syria,1955,Helm,3.0,3.0,6.0,4.0
Syria,1955,Lore,5.0,5.0,5.0,5.0
Syria,1955,Shield,3.0,3.0,6.0,4.0
Syria,1955,Stewards,3.0,3.0,5.0,4.0
Syria,1956,Archive,3.0,3.0,7.0,4.0
Syria,1956,Craft,3.0,3.0,6.0,4.0
Syria,1956,Flow,3.0,3.0,6.0,4.0
Syria,1956,Hands,2.0,2.0,7.0,3.0
Syria,1956,Helm,3.0,3.0,7.0,4.0
Syria,1956,Lore,5.0,5.0,5.0,5.0
Syria,1956,Shield,3.0,3.0,6.0,4.0
Syria,1956,Stewards,3.0,3.0,6.0,4.0
Syria,1957,Archive,3.0,3.0,7.0,4.0
Syria,1957,Craft,3.0,3.0,7.0,4.0
Syria,1957,Flow,3.0,3.0,7.0,4.0
Syria,1957,Hands,2.0,2.0,7.0,3.0
Syria,1957,Helm,3.0,3.0,7.0,4.0
Syria,1957,Lore,5.0,5.0,5.0,5.0
Syria,1957,Shield,3.0,3.0,7.0,4.0
Syria,1957,Stewards,3.0,3.0,7.0,4.0
Syria,1958,Archive,2.0,2.0,8.0,4.0
Syria,1958,Craft,2.0,2.0,8.0,4.0
Syria,1958,Flow,2.0,2.0,8.0,4.0
Syria,1958,Hands,2.0,2.0,7.0,3.0
Syria,1958,Helm,2.0,2.0,8.0,4.0
Syria,1958,Lore,4.0,4.0,6.0,5.0
Syria,1958,Shield,2.0,2.0,8.0,4.0
Syria,1958,Stewards,2.0,2.0,8.0,4.0
Syria,1959,Archive,2.0,2.0,8.0,4.0
Syria,1959,Craft,2.0,2.0,8.0,4.0
Syria,1959,Flow,2.0,2.0,8.0,4.0
Syria,1959,Hands,2.0,2.0,7.0,3.0
Syria,1959,Helm,2.0,2.0,8.0,4.0
Syria,1959,Lore,4.0,4.0,6.0,5.0
Syria,1959,Shield,2.0,2.0,8.0,4.0
Syria,1959,Stewards,2.0,2.0,8.0,4.0
Syria,1960,Archive,2.0,2.0,8.0,4.0
Syria,1960,Craft,2.0,2.0,8.0,4.0
Syria,1960,Flow,2.0,2.0,8.0,4.0
Syria,1960,Hands,2.0,2.0,7.0,3.0
Syria,1960,Helm,2.0,2.0,8.0,4.0
Syria,1960,Lore,4.0,4.0,6.0,5.0
Syria,1960,Shield,2.0,2.0,8.0,4.0
Syria,1960,Stewards,2.0,2.0,8.0,4.0
Syria,1961,Archive,3.0,3.0,7.0,4.0
Syria,1961,Craft,3.0,3.0,7.0,4.0
Syria,1961,Flow,3.0,3.0,7.0,4.0
Syria,1961,Hands,2.0,2.0,7.0,3.0
Syria,1961,Helm,2.0,3.0,7.0,4.0
Syria,1961,Lore,4.0,4.0,6.0,5.0
Syria,1961,Shield,3.0,3.0,7.0,4.0
Syria,1961,Stewards,3.0,3.0,7.0,4.0
Syria,1962,Archive,3.0,3.0,7.0,4.0
Syria,1962,Craft,3.0,3.0,7.0,4.0
Syria,1962,Flow,3.0,3.0,7.0,4.0
Syria,1962,Hands,2.0,2.0,7.0,3.0
Syria,1962,Helm,3.0,3.0,7.0,4.0
Syria,1962,Lore,4.0,4.0,6.0,5.0
Syria,1962,Shield,3.0,3.0,7.0,4.0
Syria,1962,Stewards,3.0,3.0,7.0,4.0
Syria,1963,Archive,2.0,2.0,8.0,4.0
Syria,1963,Craft,2.0,2.0,8.0,4.0
Syria,1963,Flow,2.0,2.0,8.0,4.0
Syria,1963,Hands,2.0,2.0,7.0,3.0
Syria,1963,Helm,3.0,3.0,7.0,4.0
Syria,1963,Lore,4.0,4.0,6.0,5.0
Syria,1963,Shield,3.0,3.0,7.0,4.0
Syria,1963,Stewards,2.0,2.0,8.0,4.0
Syria,1964,Archive,2.0,2.0,8.0,4.0
Syria,1964,Craft,2.0,2.0,8.0,4.0
Syria,1964,Flow,2.0,2.0,8.0,4.0
Syria,1964,Hands,2.0,2.0,7.0,3.0
Syria,1964,Helm,3.0,3.0,7.0,4.0
Syria,1964,Lore,4.0,4.0,6.0,5.0
Syria,1964,Shield,3.0,3.0,7.0,4.0
Syria,1964,Stewards,2.0,2.0,8.0,4.0
Syria,1965,Archive,2.0,2.0,8.0,4.0
Syria,1965,Craft,2.0,2.0,8.0,4.0
Syria,1965,Flow,2.0,2.0,8.0,4.0
Syria,1965,Hands,2.0,2.0,7.0,3.0
Syria,1965,Helm,3.0,3.0,7.0,4.0
Syria,1965,Lore,4.0,4.0,6.0,5.0
Syria,1965,Shield,3.0,3.0,7.0,4.0
Syria,1965,Stewards,2.0,2.0,8.0,4.0
Syria,1966,Archive,2.0,2.0,8.0,4.0
Syria,1966,Craft,2.0,2.0,8.0,4.0
Syria,1966,Flow,2.0,2.0,8.0,4.0
Syria,1966,Hands,2.0,2.0,7.0,3.0
Syria,1966,Helm,3.0,3.0,7.0,4.0
Syria,1966,Lore,4.0,4.0,6.0,5.0
Syria,1966,Shield,3.0,3.0,7.0,4.0
Syria,1966,Stewards,2.0,2.0,8.0,4.0
Syria,1967,Archive,2.0,2.0,8.0,4.0
Syria,1967,Craft,2.0,2.0,8.0,4.0
Syria,1967,Flow,2.0,2.0,8.0,4.0
Syria,1967,Hands,2.0,2.0,8.0,3.0
Syria,1967,Helm,2.0,2.0,8.0,4.0
Syria,1967,Lore,4.0,4.0,7.0,5.0
Syria,1967,Shield,2.0,2.0,8.0,4.0
Syria,1967,Stewards,2.0,2.0,8.0,4.0
Syria,1968,Archive,2.0,2.0,8.0,4.0
Syria,1968,Craft,2.0,2.0,8.0,4.0
Syria,1968,Flow,2.0,2.0,8.0,4.0
Syria,1968,Hands,2.0,2.0,7.0,3.0
Syria,1968,Helm,3.0,3.0,7.0,4.0
Syria,1968,Lore,4.0,4.0,6.0,5.0
Syria,1968,Shield,3.0,3.0,7.0,4.0
Syria,1968,Stewards,2.0,2.0,8.0,4.0
Syria,1969,Archive,2.0,2.0,8.0,4.0
Syria,1969,Craft,2.0,2.0,8.0,4.0
Syria,1969,Flow,2.0,2.0,8.0,4.0
Syria,1969,Hands,2.0,2.0,7.0,3.0
Syria,1969,Helm,3.0,3.0,7.0,4.0
Syria,1969,Lore,4.0,4.0,6.0,5.0
Syria,1969,Shield,3.0,3.0,7.0,4.0
Syria,1969,Stewards,2.0,2.0,8.0,4.0
Syria,1970,Archive,2.0,2.0,8.0,4.0
Syria,1970,Craft,2.0,2.0,8.0,4.0
Syria,1970,Flow,2.0,2.0,8.0,4.0
Syria,1970,Hands,2.0,2.0,7.0,3.0
Syria,1970,Helm,3.0,3.0,7.0,4.0
Syria,1970,Lore,4.0,4.0,6.0,5.0
Syria,1970,Shield,3.0,3.0,7.0,4.0
Syria,1970,Stewards,2.0,2.0,8.0,4.0
Syria,1971,Archive,2.0,2.0,8.0,4.0
Syria,1971,Craft,2.0,2.0,8.0,4.0
Syria,1971,Flow,2.0,2.0,8.0,4.0
Syria,1971,Hands,2.0,2.0,7.0,3.0
Syria,1971,Helm,4.0,4.0,6.0,4.0
Syria,1971,Lore,4.0,4.0,6.0,5.0
Syria,1971,Shield,4.0,4.0,6.0,4.0
Syria,1971,Stewards,2.0,2.0,8.0,4.0
Syria,1972,Archive,2.0,2.0,8.0,4.0
