Society,Year,Node,C_sd,K_sd,S_sd,A_sd,V_range,V_min,V_max
Canada,1914,Shield,0.0,0.0,0.0,0.0,0.0,7.5,7.5
Canada,1914,Lore,0.0,0.0,0.0,0.0,0.0,9.0,9.0
Canada,1914,Stewards,0.0,0.0,0.0,0.0,0.0,10.5,10.5
Canada,1914,Craft,0.0,0.0,0.0,0.0,0.0,8.5,8.5
Canada,1914,Hands,0.0,0.0,0.0,0.0,0.0,5.0,5.0
Canada,1914,Archive,0.0,0.0,0.0,0.0,0.0,9.0,9.0
Canada,1914,Flow,0.0,0.0,0.0,0.0,0.0,8.5,8.5
Canada,1918,Helm,0.45,0.0,0.45,0.0,2.0,4.5,6.5
Canada,1918,Shield,0.0,0.0,0.0,0.0,0.0,8.5,8.5
Canada,1918,Lore,0.0,0.0,0.45,0.0,1.0,4.5,5.5
Canada,1918,Stewards,0.0,0.0,0.0,0.0,0.0,9.5,9.5
Canada,1918,Craft,0.0,0.0,0.0,0.0,0.0,6.0,6.0
Canada,1918,Hands,0.0,0.45,0.45,0.0,2.0,0.5,2.5
Canada,1918,Archive,0.0,0.0,0.45,0.0,1.0,5.5,6.5
Canada,1918,Flow,0.0,0.0,0.0,0.0,0.0,6.0,6.0
Canada,1921,Helm,0.0,0.0,0.0,0.0,0.0,9.5,9.5
Canada,1921,Shield,0.0,0.0,0.0,0.0,0.0,7.0,7.0
Canada,1921,Lore,0.0,0.0,0.0,0.0,0.0,10.0,10.0
Canada,1921,Stewards,0.0,0.0,0.0,0.0,0.0,9.5,9.5
Canada,1921,Craft,0.0,0.0,0.0,0.0,0.0,7.0,7.0
Canada,1921,Hands,0.0,0.0,0.45,0.0,1.0,6.0,7.0
Canada,1921,Archive,0.0,0.0,0.0,0.0,0.0,9.5,9.5
Canada,1921,Flow,0.0,0.0,0.0,0.0,0.0,9.5,9.5
Canada,1929,Helm,0.0,0.0,0.0,0.0,0.0,9.5,9.5
Canada,1929,Shield,0.0,0.0,0.0,0.0,0.0,8.0,8.0
Canada,1929,Lore,0.0,0.0,0.0,0.0,0.0,11.0,11.0
Canada,1929,Stewards,0.45,0.0,0.0,0.0,1.0,11.0,12.0
Canada,1929,Craft,0.0,0.0,0.0,0.0,0.0,9.5,9.5
Canada,1929,Hands,0.0,0.0,0.0,0.0,0.0,6.0,6.0
Canada,1929,Archive,0.0,0.0,0.0,0.0,0.0,11.0,11.0
Canada,1929,Flow,0.45,0.0,0.0,0.0,1.0,11.0,12.0
Canada,1933,Helm,0.45,0.0,0.45,0.0,2.0,1.0,3.0
Canada,1933,Shield,0.0,0.0,0.0,0.0,0.0,2.5,2.5
Canada,1933,Lore,0.0,0.0,0.0,0.0,0.0,4.5,4.5
Canada,1933,Stewards,0.0,0.0,0.0,0.0,0.0,3.0,3.0
Canada,1933,Craft,0.45,0.0,0.45,0.45,2.5,-0.5,2.0
Canada,1933,Hands,0.0,0.0,0.45,0.0,1.0,-2.5,-1.5
Canada,1933,Archive,0.0,0.0,0.0,0.0,0.0,4.5,4.5
Canada,1933,Flow,0.0,0.0,0.0,0.0,0.0,-0.5,-0.5
Canada,1939,Helm,0.0,0.0,0.45,0.0,1.0,8.5,9.5
Canada,1939,Shield,0.0,0.0,0.0,0.0,0.0,5.0,5.0
Canada,1939,Lore,0.0,0.0,0.0,0.0,0.0,9.0,9.0
Canada,1939,Stewards,0.0,0.0,0.45,0.0,1.0,8.5,9.5
Canada,1939,Craft,0.0,0.0,0.0,0.0,0.0,8.5,8.5
Canada,1939,Hands,0.0,0.0,0.0,0.0,0.0,6.0,6.0
Canada,1939,Archive,0.0,0.0,0.0,0.0,0.0,8.5,8.5
Canada,1939,Flow,0.0,0.0,0.0,0.0,0.0,8.5,8.5
Canada,1945,Helm,0.0,0.0,0.0,0.0,0.0,13.0,13.0
Canada,1945,Shield,0.45,0.0,0.0,0.0,1.0,10.5,11.5
Canada,1945,Lore,0.0,0.0,0.0,0.0,0.0,13.5,13.5
Canada,1945,Stewards,0.0,0.0,0.0,0.0,0.0,13.0,13.0
Canada,1945,Craft,0.0,0.0,0.0,0.0,0.0,13.0,13.0
Canada,1945,Hands,0.0,0.0,0.0,0.0,0.0,10.5,10.5
Canada,1945,Archive,0.0,0.0,0.0,0.0,0.0,13.5,13.5
Canada,1945,Flow,0.0,0.0,0.0,0.0,0.0,13.0,13.0
Canada,1950,Helm,0.0,0.0,0.0,0.0,0.0,13.0,13.0
Canada,1950,Shield,0.0,0.0,0.45,0.0,1.0,8.5,9.5
Canada,1950,Lore,0.0,0.0,0.0,0.0,0.0,14.5,14.5
Canada,1950,Stewards,0.0,0.0,0.0,0.0,0.0,14.0,14.0
Canada,1950,Craft,0.0,0.0,0.0,0.0,0.0,14.0,14.0
Canada,1950,Hands,0.0,0.0,0.0,0.0,0.0,11.5,11.5
Canada,1950,Archive,0.0,0.0,0.0,0.0,0.0,14.5,14.5
Canada,1950,Flow,0.0,0.0,0.0,0.0,0.0,14.0,14.0
Canada,1960,Helm,0.0,0.0,0.45,0.0,1.0,11.0,12.0
Canada,1960,Shield,0.0,0.0,0.0,0.0,0.0,8.5,8.5
Canada,1960,Lore,0.0,0.0,0.0,0.0,0.0,14.5,14.5
Canada,1960,Stewards,0.0,0.0,0.0,0.0,0.0,14.0,14.0
Canada,1960,Craft,0.0,0.0,0.0,0.0,0.0,14.0,14.0
Canada,1960,Hands,0.0,0.0,0.0,0.0,0.0,10.5,10.5
Canada,1960,Archive,0.0,0.0,0.0,0.0,0.0,14.5,14.5
Canada,1960,Flow,0.0,0.0,0.0,0.0,0.0,14.0,14.0
Canada,1967,Helm,0.0,0.0,0.0,0.0,0.0,14.5,14.5
Canada,1967,Shield,0.0,0.0,0.0,0.0,0.0,12.0,12.0
Canada,1967,Lore,0.0,0.0,0.0,0.0,0.0,17.0,17.0
Canada,1967,Stewards,0.0,0.0,0.0,0.0,0.0,15.5,15.5
Canada,1967,Craft,0.0,0.0,0.0,0.0,0.0,14.5,14.5
Canada,1967,Hands,0.0,0.0,0.0,0.0,0.0,14.0,14.0
Canada,1967,Archive,0.0,0.0,0.0,0.0,0.0,17.0,17.0
Canada,1967,Flow,0.0,0.0,0.0,0.0,0.0,15.5,15.5
Canada,1970,Helm,0.0,0.0,0.45,0.0,1.0,7.0,8.0
Canada,1970,Shield,0.0,0.0,0.45,0.0,1.0,7.5,8.5
Canada,1970,Lore,0.0,0.0,0.0,0.0,0.0,11.5,11.5
Canada,1970,Stewards,0.0,0.0,0.0,0.0,0.0,13.0,13.0
Canada,1970,Craft,0.0,0.0,0.45,0.0,1.0,12.0,13.0
Canada,1970,Hands,0.0,0.0,0.45,0.0,1.0,6.5,7.5
Canada,1970,Archive,0.0,0.0,0.0,0.0,0.0,10.0,10.0
Canada,1970,Flow,0.0,0.0,0.45,0.0,1.0,12.0,13.0
Canada,1975,Helm,0.0,0.0,0.45,0.0,1.0,6.5,7.5
Canada,1975,Shield,0.0,0.0,0.0,0.0,0.0,8.5,8.5
Canada,1975,Lore,0.0,0.0,0.0,0.0,0.0,12.5,12.5
Canada,1975,Stewards,0.0,0.0,0.0,0.0,0.0,9.0,9.0
Canada,1975,Craft,0.0,0.0,0.0,0.0,0.0,8.5,8.5
Canada,1975,Hands,0.45,0.0,0.45,0.0,2.0,3.0,5.0
Canada,1975,Archive,0.0,0.0,0.0,0.0,0.0,10.0,10.0
Canada,1975,Flow,0.0,0.0,0.0,0.0,0.0,6.5,6.5
Canada,1980,Helm,0.0,0.0,0.0,0.0,0.0,7.0,7.0
Canada,1980,Shield,0.0,0.0,0.0,0.0,0.0,8.5,8.5
Canada,1980,Lore,0.0,0.0,0.0,0.0,0.0,10.5,10.5
Canada,1980,Stewards,0.0,0.0,0.45,0.0,1.0,5.5,6.5
Canada,1980,Craft,0.0,0.0,0.45,0.0,1.0,8.5,9.5
Canada,1980,Hands,0.0,0.0,0.0,0.0,0.0,5.0,5.0
Canada,1980,Archive,0.0,0.0,0.0,0.0,0.0,9.0,9.0
Canada,1980,Flow,0.0,0.45,0.45,0.0,2.0,4.5,6.5
Canada,1982,Helm,0.0,0.0,0.0,0.0,0.0,9.5,9.5
Canada,1982,Shield,0.0,0.0,0.0,0.0,0.0,8.5,8.5
Canada,1982,Lore,0.0,0.0,0.0,0.0,0.0,13.0,13.0
Canada,1982,Stewards,0.0,0.0,0.0,0.0,0.0,9.0,9.0
Canada,1982,Craft,0.0,0.0,0.0,0.0,0.0,8.5,8.5
Canada,1982,Hands,0.0,0.0,0.0,0.0,0.0,5.0,5.0
Canada,1982,Archive,0.0,0.0,0.0,0.0,0.0,13.0,13.0
Canada,1982,Flow,0.0,0.0,0.0,0.0,0.0,7.5,7.5
Canada,1988,Helm,0.0,0.0,0.0,0.0,0.0,11.0,11.0
Canada,1988,Shield,0.0,0.0,0.0,0.0,0.0,10.5,10.5
Canada,1988,Lore,0.0,0.0,0.0,0.0,0.0,13.5,13.5
Canada,1988,Stewards,0.0,0.0,0.0,0.0,0.0,13.5,13.5
Canada,1988,Craft,0.0,0.0,0.0,0.0,0.0,13.0,13.0
Canada,1988,Hands,0.0,0.0,0.0,0.0,0.0,7.0,7.0
Canada,1988,Archive,0.0,0.0,0.0,0.0,0.0,12.5,12.5
Canada,1988,Flow,0.0,0.0,0.0,0.0,0.0,14.5,14.5
Canada,1993,Helm,0.0,0.0,0.0,0.0,0.0,9.0,9.0
Canada,1993,Shield,0.0,0.0,0.0,0.0,0.0,9.5,9.5
Canada,1993,Lore,0.0,0.0,0.0,0.0,0.0,12.5,12.5
Canada,1993,Stewards,0.0,0.0,0.0,0.0,0.0,8.0,8.0
Canada,1993,Craft,0.0,0.0,0.0,0.0,0.0,9.5,9.5
Canada,1993,Hands,0.0,0.0,0.45,0.0,1.0,3.0,4.0
Canada,1993,Archive,0.0,0.0,0.0,0.0,0.0,11.5,11.5
Canada,1993,Flow,0.0,0.0,0.0,0.0,0.0,10.0,10.0
Canada,1995,Helm,0.45,0.0,0.45,0.0,2.0,4.0,6.0
Canada,1995,Shield,0.0,0.0,0.45,0.0,1.0,6.5,7.5
Canada,1995,Lore,0.0,0.0,0.0,0.0,0.0,9.5,9.5
Canada,1995,Stewards,0.0,0.0,0.0,0.0,0.0,8.5,8.5
Canada,1995,Craft,0.0,0.0,0.0,0.0,0.0,9.5,9.5
Canada,1995,Hands,0.0,0.0,0.45,0.0,1.0,2.5,3.5
Canada,1995,Archive,0.0,0.0,0.0,0.0,0.0,9.5,9.5
Canada,1995,Flow,0.0,0.0,0.0,0.0,0.0,7.5,7.5
Canada,2000,Helm,0.0,0.0,0.0,0.0,0.0,13.5,13.5
Canada,2000,Shield,0.0,0.0,0.0,0.0,0.0,12.0,12.0
Canada,2000,Lore,0.0,0.0,0.0,0.0,0.0,15.0,15.0
Canada,2000,Stewards,0.0,0.0,0.0,0.0,0.0,14.5,14.5
Canada,2000,Craft,0.0,0.0,0.0,0.0,0.0,14.5,14.5
Canada,2000,Hands,0.0,0.0,0.0,0.0,0.0,10.5,10.5
Canada,2000,Archive,0.0,0.0,0.0,0.0,0.0,14.5,14.5
Canada,2000,Flow,0.0,0.0,0.0,0.0,0.0,14.5,14.5
Canada,2006,Helm,0.0,0.0,0.0,0.0,0.0,11.0,11.0
Canada,2006,Shield,0.0,0.0,0.0,0.0,0.0,9.5,9.5
Canada,2006,Lore,0.0,0.0,0.0,0.0,0.0,13.5,13.5
Canada,2006,Stewards,0.0,0.0,0.0,0.0,0.0,14.5,14.5
Canada,2006,Craft,0.0,0.0,0.0,0.0,0.0,13.0,13.0
Canada,2006,Hands,0.0,0.0,0.0,0.0,0.0,9.5,9.5
Canada,2006,Archive,0.0,0.0,0.0,0.0,0.0,13.5,13.5
Canada,2006,Flow,0.0,0.0,0.0,0.0,0.0,13.5,13.5
Canada,2008,Helm,0.45,0.0,0.45,0.0,2.0,4.5,6.5
Canada,2008,Shield,0.0,0.0,0.45,0.0,1.0,6.5,7.5
Canada,2008,Lore,0.0,0.0,0.0,0.0,0.0,11.5,11.5
Canada,2008,Stewards,0.0,0.0,0.45,0.0,1.0,7.0,8.0
Canada,2008,Craft,0.0,0.0,0.45,0.0,1.0,7.5,8.5
Canada,2008,Hands,0.0,0.0,0.45,0.0,1.0,4.0,5.0
Canada,2008,Archive,0.0,0.0,0.0,0.0,0.0,10.0,10.0
Canada,2008,Flow,0.0,0.0,0.45,0.0,1.0,4.5,5.5
Canada,2010,Helm,0.0,0.0,0.0,0.0,0.0,11.0,11.0
Canada,2010,Shield,0.0,0.0,0.0,0.0,0.0,10.5,10.5
Canada,2010,Lore,0.0,0.0,0.0,0.0,0.0,13.5,13.5
Canada,2010,Stewards,0.0,0.0,0.0,0.0,0.0,13.0,13.0
Canada,2010,Craft,0.0,0.0,0.0,0.0,0.0,13.0,13.0
Canada,2010,Hands,0.0,0.0,0.0,0.0,0.0,7.0,7.0
Canada,2010,Archive,0.0,0.0,0.0,0.0,0.0,13.5,13.5
Canada,2010,Flow,0.0,0.0,0.0,0.0,0.0,11.0,11.0
Canada,2015,Helm,0.0,0.0,0.0,0.0,0.0,13.5,13.5
Canada,2015,Shield,0.0,0.0,0.0,0.0,0.0,11.0,11.0
Canada,2015,Lore,0.0,0.0,0.0,0.0,0.0,14.0,14.0
Canada,2015,Stewards,0.0,0.0,0.0,0.0,0.0,13.5,13.5
Canada,2015,Craft,0.0,0.0,0.0,0.0,0.0,13.0,13.0
Canada,2015,Hands,0.0,0.0,0.0,0.0,0.0,11.5,11.5
Canada,2015,Archive,0.0,0.0,0.0,0.0,0.0,14.0,14.0
Canada,2015,Flow,0.0,0.0,0.0,0.0,0.0,14.5,14.5
Canada,2019,Helm,0.0,0.0,0.45,0.0,1.0,7.0,8.0
Canada,2019,Shield,0.0,0.0,0.0,0.0,0.0,7.5,7.5
Canada,2019,Lore,0.0,0.0,0.0,0.0,0.0,12.5,12.5
Canada,2019,Stewards,0.0,0.0,0.45,0.0,1.0,8.0,9.0
Canada,2019,Craft,0.0,0.0,0.0,0.0,0.0,11.0,11.0
Canada,2019,Hands,0.0,0.0,0.45,0.0,1.0,6.0,7.0
Canada,2019,Archive,0.0,0.0,0.0,0.0,0.0,11.5,11.5
Canada,2019,Flow,0.0,0.0,0.0,0.0,0.0,8.0,8.0
Canada,2022,Helm,0.45,0.0,0.45,0.0,2.0,5.0,7.0
Canada,2022,Shield,0.0,0.0,0.0,0.0,0.0,6.5,6.5
Canada,2022,Lore,0.0,0.0,0.0,0.0,0.0,9.5,9.5
Canada,2022,Stewards,0.0,0.0,0.45,0.0,1.0,5.5,6.5
Canada,2022,Craft,0.0,0.0,0.45,0.0,1.0,7.5,8.5
Canada,2022,Hands,0.0,0.0,0.45,0.0,1.0,2.0,3.0
Canada,2022,Archive,0.0,0.0,0.0,0.0,0.0,9.5,9.5
Canada,2022,Flow,0.0,0.45,0.45,0.0,2.0,2.5,4.5
Canada,2026,Helm,0.45,0.0,0.45,0.0,2.0,5.0,7.0
Canada,2026,Shield,0.0,0.0,0.0,0.0,0.0,6.5,6.5
Canada,2026,Lore,0.0,0.0,0.0,0.0,0.0,9.5,9.5
Canada,2026,Stewards,0.0,0.0,0.45,0.0,1.0,4.5,5.5
Canada,2026,Craft,0.0,0.0,0.45,0.0,1.0,7.5,8.5
Canada,2026,Hands,0.0,0.0,0.45,0.0,1.0,2.0,3.0
Canada,2026,Archive,0.0,0.0,0.0,0.0,0.0,9.0,9.0
Canada,2026,Flow,0.0,0.0,0.0,0.0,0.0,2.5,2.5
