Nation,Year,Node,Coherence,Capacity,Stress,Abstraction,Node Value,Bond Strength
India,1967,Priests,8,3,-1,4,15,9
India,1967,Property Owners,5,5,-1,4,13,7.8
India,1967,Trades/Professions,6,5,-1,4,14,8.4
India,1967,Proletariat,7,2,-1,2,11,6.6
India,1967,State Memory,5,3,-1,3,11,6.6
India,1967,Shopkeepers/Merchants,6,4,-1,3,12,7.2
India,1968,Executive,7,6,-2,5,18.5,11.3
India,1968,Army,6,5,0,3,14,8.4
India,1968,Priests,8,3,-1,4,15,9
India,1968,Property Owners,5,5,-1,4,13,7.8
India,1968,Trades/Professions,6,5,-1,4,14,8.4
India,1968,Proletariat,7,2,-1,2,11,6.6
India,1968,State Memory,5,3,-1,3,11,6.6
India,1968,Shopkeepers/Merchants,6,4,-1,3,12,7.2
India,1969,Executive,7,6,-2,5,18.5,11.3
India,1969,Army,6,5,0,3,14,8.4
India,1969,Priests,8,3,-1,4,15,9
India,1969,Property Owners,5,5,-1,4,13,7.8
India,1969,Trades/Professions,6,5,-1,4,14,8.4
India,1969,Proletariat,7,2,-1,2,11,6.6
India,1969,State Memory,5,3,-1,3,11,6.6
India,1969,Shopkeepers/Merchants,6,4,-1,3,12,7.2
India,1970,Executive,7,6,-2,5,18.5,11.3
India,1970,Army,6,5,0,3,14,8.4
India,1970,Priests,8,3,-1,4,15,9
India,1970,Property Owners,5,5,-1,4,13,7.8
India,1970,Trades/Professions,6,5,-1,4,14,8.4
India,1970,Proletariat,7,2,-1,2,11,6.6
India,1970,State Memory,5,3,-1,3,11,6.6
India,1970,Shopkeepers/Merchants,6,4,-1,3,12,7.2
India,1971,Executive,7,6,-2,5,18.5,11.3
India,1971,Army,6,6,0,3,15,9
India,1971,Priests,8,3,-1,4,15,9
India,1971,Property Owners,5,5,-1,4,13,7.8
India,1971,Trades/Professions,6,5,-1,4,14,8.4
India,1971,Proletariat,7,2,-1,2,11,6.6
India,1971,State Memory,5,3,-1,3,11,6.6
India,1971,Shopkeepers/Merchants,6,4,-1,3,12,7.2
India,1972,Executive,7,6,-2,5,18.5,11.3
India,1972,Army,6,6,0,3,15,9
India,1972,Priests,8,3,-1,4,15,9
India,1972,Property Owners,5,5,-1,4,13,7.8
India,1972,Trades/Professions,6,5,-1,4,14,8.4
India,1972,Proletariat,7,2,-1,2,11,6.6
India,1972,State Memory,5,3,-1,3,11,6.6
India,1972,Shopkeepers/Merchants,6,4,-1,3,12,7.2
India,1973,Executive,7,6,-2,5,18.5,11.3
India,1973,Army,6,6,0,3,15,9
India,1973,Priests,8,3,-1,4,15,9
India,1973,Property Owners,5,5,-1,4,13,7.8
India,1973,Trades/Professions,6,5,-1,4,14,8.4
India,1973,Proletariat,7,2,-1,2,11,6.6
India,1973,State Memory,5,3,-1,3,11,6.6
India,1973,Shopkeepers/Merchants,6,4,-1,3,12,7.2
India,1974,Executive,7,6,-2,5,18.5,11.3
India,1974,Army,6,6,0,3,15,9
India,1974,Priests,8,3,-1,4,15,9
India,1974,Property Owners,5,5,-1,4,13,7.8
India,1974,Trades/Professions,6,5,-1,4,14,8.4
India,1974,Proletariat,7,2,-1,2,11,6.6
India,1974,State Memory,5,3,-1,3,11,6.6
India,1974,Shopkeepers/Merchants,6,4,-1,3,12,7.2
India,1975,Executive,7,6,-2,5,18.5,11.3
India,1975,Army,6,6,0,3,15,9
India,1975,Priests,8,3,-1,4,15,9
India,1975,Property Owners,5,5,-1,4,13,7.8
India,1975,Trades/Professions,6,5,-1,4,14,8.4
India,1975,Proletariat,7,2,-1,2,11,6.6
India,1975,State Memory,5,3,-1,3,11,6.6
India,1975,Shopkeepers/Merchants,6,4,-1,3,12,7.2
India,1976,Executive,7,6,-2,5,18.5,11.3
India,1976,Army,6,6,0,3,15,9
India,1976,Priests,8,3,-1,4,15,9
India,1976,Property Owners,5,5,-1,4,13,7.8
India,1976,Trades/Professions,6,5,-1,4,14,8.4
India,1976,Proletariat,7,2,-1,2,11,6.6
India,1976,State Memory,5,3,-1,3,11,6.6
India,1976,Shopkeepers/Merchants,6,4,-1,3,12,7.2
India,1977,Executive,7,6,-2,5,18.5,11.3
India,1977,Army,6,6,0,3,15,9
India,1977,Priests,8,3,-1,4,15,9
India,1977,Property Owners,5,5,-1,4,13,7.8
India,1977,Trades/Professions,6,5,-1,4,14,8.4
India,1977,Proletariat,7,2,-1,2,11,6.6
India,1977,State Memory,5,3,-1,3,11,6.6
India,1977,Shopkeepers/Merchants,6,4,-1,3,12,7.2
India,1978,Executive,7,6,-2,5,18.5,11.3
India,1978,Army,6,6,0,3,15,9
India,1978,Priests,8,3,-1,4,15,9
India,1978,Property Owners,5,5,-1,4,13,7.8
India,1978,Trades/Professions,6,5,-1,4,14,8.4
India,1978,Proletariat,7,2,-1,2,11,6.6
India,1978,State Memory,5,3,-1,3,11,6.6
India,1978,Shopkeepers/Merchants,6,4,-1,3,12,7.2
India,1979,Executive,7,6,-2,5,18.5,11.3
India,1979,Army,6,6,0,3,15,9
India,1979,Priests,8,3,-1,4,15,9
India,1979,Property Owners,5,5,-1,4,13,7.8
India,1979,Trades/Professions,6,5,-1,4,14,8.4
India,1979,Proletariat,7,2,-1,2,11,6.6
India,1979,State Memory,5,3,-1,3,11,6.6
India,1979,Shopkeepers/Merchants,6,4,-1,3,12,7.2
India,1980,Executive,6,5,-2,4,15,7.7
India,1980,Army,7,4,-3,3,14.5,8.5
India,1980,Priests,8,3,-1,2,12,9.2
India,1980,Property Owners,5,6,-2,4,15,7.7
India,1980,Trades/Professions,6,5,-1,3,13.5,8.8
India,1980,Proletariat,7,4,-1,2,12,9.2
India,1980,State Memory,6,5,-2,3,13.5,8.8
India,1980,Shopkeepers/Merchants,5,6,-1,4,15,7.7
India,1981,Executive,6,5,-2,4,15,7.7
India,1981,Army,7,4,-3,3,14.5,8.5
India,1981,Priests,8,3,-1,2,12,9.2
India,1981,Property Owners,5,6,-2,4,15,7.7
India,1981,Trades/Professions,6,5,-1,3,13.5,8.8
India,1981,Proletariat,7,4,-1,2,12,9.2
India,1981,State Memory,6,5,-2,3,13.5,8.8
India,1981,Shopkeepers/Merchants,5,6,-1,4,15,7.7
India,1982,Executive,6,5,-2,4,15,7.7
India,1982,Army,7,4,-3,3,14.5,8.5
India,1982,Priests,8,3,-1,2,12,9.2
India,1982,Property Owners,5,6,-2,4,15,7.7
India,1982,Trades/Professions,6,5,-1,3,13.5,8.8
India,1982,Proletariat,7,4,-1,2,12,9.2
India,1982,State Memory,6,5,-2,3,13.5,8.8
India,1982,Shopkeepers/Merchants,5,6,-1,4,15,7.7
India,1983,Executive,6,5,-2,4,15,7.7
India,1983,Army,7,4,-3,3,14.5,8.5
India,1983,Priests,8,3,-1,2,12,9.2
India,1983,Property Owners,5,6,-2,4,15,7.7
India,1983,Trades/Professions,6,5,-1,3,13.5,8.8
India,1983,Proletariat,7,4,-1,2,12,9.2
India,1983,State Memory,6,5,-2,3,13.5,8.8
India,1983,Shopkeepers/Merchants,5,6,-1,4,15,7.7
India,1984,Executive,6,5,-2,4,15,7.7
India,1984,Army,7,4,-3,3,14.5,8.5
India,1984,Priests,8,3,-1,2,12,9.2
India,1984,Property Owners,5,6,-2,4,15,7.7
India,1984,Trades/Professions,6,5,-1,3,13.5,8.8
India,1984,Proletariat,7,4,-1,2,12,9.2
India,1984,State Memory,6,5,-2,3,13.5,8.8
India,1984,Shopkeepers/Merchants,5,6,-1,4,15,7.7
India,1985,Executive,6.5,5.5,-2.5,4.5,16.25,8
India,1985,Army,7.5,4.5,-3.5,3.5,15.25,8.8
India,1985,Priests,8.5,3.5,-1.5,2.5,12.75,9.5
India,1985,Property Owners,5.5,6.5,-2.5,4.5,16.25,8
India,1985,Trades/Professions,6.5,5.5,-1.5,3.5,14.25,9.1
India,1985,Proletariat,7.5,4.5,-1.5,2.5,12.75,9.5
India,1985,State Memory,6.5,5.5,-2.5,3.5,14.25,9.1
India,1985,Shopkeepers/Merchants,5.5,6.5,-1.5,4.5,16.25,8
India,1986,Executive,7,6,-3,5,17.5,8.3
India,1986,Army,8,5,-4,4,16,9.1
India,1986,Priests,9,4,-2,3,14,9.8
India,1986,Property Owners,6,7,-3,5,17.5,8.3
India,1986,Trades/Professions,7,6,-2,4,15,9.4
India,1986,Proletariat,8,5,-2,3,14,9.8
India,1986,State Memory,7,6,-3,4,15,9.4
India,1986,Shopkeepers/Merchants,6,7,-2,5,17.5,8.3
India,1987,Executive,7,6,-3,5,17.5,8.3
India,1987,Army,8,5,-4,4,16,9.1
India,1987,Priests,9,4,-2,3,14,9.8
India,1987,Property Owners,6,7,-3,5,17.5,8.3
India,1987,Trades/Professions,7,6,-2,4,15,9.4
India,1987,Proletariat,8,5,-2,3,14,9.8
India,1987,State Memory,7,6,-3,4,15,9.4
India,1987,Shopkeepers/Merchants,6,7,-2,5,17.5,8.3
India,1988,Executive,7,6,-3,5,17.5,8.3
India,1988,Army,8,5,-4,4,16,9.1
India,1988,Priests,9,4,-2,3,14,9.8
India,1988,Property Owners,6,7,-3,5,17.5,8.3
India,1988,Trades/Professions,7,6,-2,4,15,9.4
India,1988,Proletariat,8,5,-2,3,14,9.8
India,1988,State Memory,7,6,-3,4,15,9.4
India,1988,Shopkeepers/Merchants,6,7,-2,5,17.5,8.3
India,1989,Executive,7,6,-3,5,17.5,8.3
India,1989,Army,8,5,-4,4,16,9.1
India,1989,Priests,9,4,-2,3,14,9.8
India,1989,Property Owners,6,7,-3,5,17.5,8.3
India,1989,Trades/Professions,7,6,-2,4,15,9.4
India,1989,Proletariat,8,5,-2,3,14,9.8
India,1989,State Memory,7,6,-3,4,15,9.4
India,1989,Shopkeepers/Merchants,6,7,-2,5,17.5,8.3
India,1990,Executive,7,6,-3,5,17.5,8.3
India,1990,Army,8,5,-4,4,16,9.1
India,1990,Priests,9,4,-2,3,14,9.8
India,1990,Property Owners,6,7,-3,5,17.5,8.3
India,1990,Trades/Professions,7,6,-2,4,15,9.4
India,1990,Proletariat,8,5,-2,3,14,9.8
India,1990,State Memory,7,6,-3,4,15,9.4
India,1990,Shopkeepers/Merchants,6,7,-2,5,17.5,8.3
India,1990,Executive,7,6,-3,5,17.5,8.3
India,1990,Army,8,5,-4,4,16,9.1
India,1990,Priests,9,4,-2,3,14,9.8
India,1990,Property Owners,6,7,-3,5,17.5,8.3
India,1990,Trades/Professions,7,6,-2,4,15,9.4
India,1990,Proletariat,8,5,-2,3,14,9.8
India,1990,State Memory,7,6,-3,4,15,9.4
India,1990,Shopkeepers/Merchants,6,7,-2,5,17.5,8.3
India,1991,Executive,7,6,-3,5,17.5,8.3
India,1991,Army,8,5,-4,4,16,9.1
India,1991,Priests,9,4,-2,3,14,9.8
India,1991,Property Owners,6,7,-3,5,17.5,8.3
India,1991,Trades/Professions,7,6,-2,4,15,9.4
India,1991,Proletariat,8,5,-2,3,14,9.8
India,1991,State Memory,7,6,-3,4,15,9.4
India,1991,Shopkeepers/Merchants,6,7,-2,5,17.5,8.3
India,1992,Executive,7,6,-3,5,17.5,8.3
India,1992,Army,8,5,-4,4,16,9.1
India,1992,Priests,9,4,-2,3,14,9.8
India,1992,Property Owners,6,7,-3,5,17.5,8.3
India,1992,Trades/Professions,7,6,-2,4,15,9.4
India,1992,Proletariat,8,5,-2,3,14,9.8
India,1992,State Memory,7,6,-3,4,15,9.4
India,1992,Shopkeepers/Merchants,6,7,-2,5,17.5,8.3
India,1993,Executive,7,6,-3,5,17.5,8.3
India,1993,Army,8,5,-4,4,16,9.1
India,1993,Priests,9,4,-2,3,14,9.8
India,1993,Property Owners,6,7,-3,5,17.5,8.3
India,1993,Trades/Professions,7,6,-2,4,15,9.4
India,1993,Proletariat,8,5,-2,3,14,9.8
India,1993,State Memory,7,6,-3,4,15,9.4
India,1993,Shopkeepers/Merchants,6,7,-2,5,17.5,8.3
India,1994,Executive,7,6,-3,5,17.5,8.3
India,1994,Army,8,5,-4,4,16,9.1
India,1994,Priests,9,4,-2,3,14,9.8
India,1994,Property Owners,6,7,-3,5,17.5,8.3
India,1994,Trades/Professions,7,6,-2,4,15,9.4
India,1994,Proletariat,8,5,-2,3,14,9.8
India,1994,State Memory,7,6,-3,4,15,9.4
India,1994,Shopkeepers/Merchants,6,7,-2,5,17.5,8.3
India,1995,Executive,7,6,-3,5,17.5,8.3
India,1995,Army,8,5,-4,4,16,9.1
India,1995,Priests,9,4,-2,3,14,9.8
India,1995,Property Owners,6,7,-3,5,17.5,8.3
India,1995,Trades/Professions,7,6,-2,4,15,9.4
India,1995,Proletariat,8,5,-2,3,14,9.8
India,1995,State Memory,7,6,-3,4,15,9.4
India,1995,Shopkeepers/Merchants,6,7,-2,5,17.5,8.3
India,1996,Executive,7,6,-3,5,17.5,8.3
India,1996,Army,8,5,-4,4,16,9.1
India,1996,Priests,9,4,-2,3,14,9.8
India,1996,Property Owners,6,7,-3,5,17.5,8.3
India,1996,Trades/Professions,7,6,-2,4,15,9.4
India,1996,Proletariat,8,5,-2,3,14,9.8
India,1996,State Memory,7,6,-3,4,15,9.4
India,1996,Shopkeepers/Merchants,6,7,-2,5,17.5,8.3
India,1997,Executive,7,6,-3,5,17.5,8.3
India,1997,Army,8,5,-4,4,16,9.1
India,1997,Priests,9,4,-2,3,14,9.8
India,1997,Property Owners,6,7,-3,5,17.5,8.3
India,1997,Trades/Professions,7,6,-2,4,15,9.4
India,1997,Proletariat,8,5,-2,3,14,9.8
India,1997,State Memory,7,6,-3,4,15,9.4
India,1997,Shopkeepers/Merchants,6,7,-2,5,17.5,8.3
India,1998,Executive,7,6,-3,5,17.5,8.3
India,1998,Army,8,5,-4,4,16,9.1
India,1998,Priests,9,4,-2,3,14,9.8
India,1998,Property Owners,6,7,-3,5,17.5,8.3
India,1998,Trades/Professions,7,6,-2,4,15,9.4
India,1998,Proletariat,8,5,-2,3,14,9.8
India,1998,State Memory,7,6,-3,4,15,9.4
India,1998,Shopkeepers/Merchants,6,7,-2,5,17.5,8.3
India,1999,Executive,7,6,-3,5,17.5,8.3
India,1999,Army,8,5,-4,4,16,9.1
India,1999,Priests,9,4,-2,3,14,9.8
India,1999,Property Owners,6,7,-3,5,17.5,8.3
India,1999,Trades/Professions,7,6,-2,4,15,9.4
India,1999,Proletariat,8,5,-2,3,14,9.8
India,1999,State Memory,7,6,-3,4,15,9.4
India,1999,Shopkeepers/Merchants,6,7,-2,5,17.5,8.3
India,2000,Executive,7,6,-3,5,17.5,8.3
India,2000,Army,8,5,-4,4,16,9.1
India,2000,Priests,9,4,-2,3,14,9.8
India,2000,Property Owners,6,7,-3,5,17.5,8.3
India,2000,Trades/Professions,7,6,-2,4,15,9.4
India,2000,Proletariat,8,5,-2,3,14,9.8
India,2000,State Memory,7,6,-3,4,15,9.4
India,2000,Shopkeepers/Merchants,6,7,-2,5,17.5,8.3
India,2001,Executive,7.5,6.5,-3.5,5.5,18.75,8.6
India,2001,Army,8.5,5.5,-4.5,4.5,16.75,9.4
India,2001,Priests,9.5,4.5,-2.5,3.5,14.75,10.1
India,2001,Property Owners,6.5,7.5,-3.5,5.5,18.75,8.6
India,2001,Trades/Professions,7.5,6.5,-2.5,4.5,15.75,9.7
India,2001,Proletariat,8.5,5.5,-2.5,3.5,14.75,10.1
India,2001,State Memory,7.5,6.5,-3.5,4.5,15.75,9.7
India,2001,Shopkeepers/Merchants,6.5,7.5,-2.5,5.5,18.75,8.6
India,2002,Executive,8,7,-4,6,20,8.9
India,2002,Army,9,6,-5,5,17.5,9.7
India,2002,Priests,10,5,-3,4,16,10.4
India,2002,Property Owners,7,8,-4,6,20,8.9
India,2002,Trades/Professions,8,7,-3,5,16.5,10
India,2002,Proletariat,9,6,-3,4,16,10.4
India,2002,State Memory,8,7,-4,5,16.5,10
India,2002,Shopkeepers/Merchants,7,8,-3,6,20,8.9
India,2003,Executive,8,7,-4,6,20,8.9
India,2003,Army,9,6,-5,5,17.5,9.7
India,2003,Priests,10,5,-3,4,16,10.4
India,2003,Property Owners,7,8,-4,6,20,8.9
India,2003,Trades/Professions,8,7,-3,5,16.5,10
India,2003,Proletariat,9,6,-3,4,16,10.4
India,2003,State Memory,8,7,-4,5,16.5,10
India,2003,Shopkeepers/Merchants,7,8,-3,6,20,8.9
India,2004,Executive,8,7,-4,6,20,8.9
India,2004,Army,9,6,-5,5,17.5,9.7
India,2004,Priests,10,5,-3,4,16,10.4
India,2004,Property Owners,7,8,-4,6,20,8.9
India,2004,Trades/Professions,8,7,-3,5,16.5,10
India,2004,Proletariat,9,6,-3,4,16,10.4
India,2004,State Memory,8,7,-4,5,16.5,10
India,2004,Shopkeepers/Merchants,7,8,-3,6,20,8.9
India,2005,Executive,8,7,-4,6,20,8.9
India,2005,Army,9,6,-5,5,17.5,9.7
India,2005,Priests,10,5,-3,4,16,10.4
India,2005,Property Owners,7,8,-4,6,20,8.9
India,2005,Trades/Professions,8,7,-3,5,16.5,10
India,2005,Proletariat,9,6,-3,4,16,10.4
India,2005,State Memory,8,7,-4,5,16.5,10
India,2005,Shopkeepers/Merchants,7,8,-3,6,20,8.9
India,2006,Executive,8,7,-4,6,20,8.9
India,2006,Army,9,6,-5,5,17.5,9.7
India,2006,Priests,10,5,-3,4,16,10.4
India,2006,Property Owners,7,8,-4,6,20,8.9
India,2006,Trades/Professions,8,7,-3,5,16.5,10
India,2006,Proletariat,9,6,-3,4,16,10.4
India,2006,State Memory,8,7,-4,5,16.5,10
India,2006,Shopkeepers/Merchants,7,8,-3,6,20,8.9
India,2007,Executive,8,7,-4,6,20,8.9
India,2007,Army,9,6,-5,5,17.5,9.7
India,2007,Priests,10,5,-3,4,16,10.4
India,2007,Property Owners,7,8,-4,6,20,8.9
India,2007,Trades/Professions,8,7,-3,5,16.5,10
India,2007,Proletariat,9,6,-3,4,16,10.4
India,2007,State Memory,8,7,-4,5,16.5,10
India,2007,Shopkeepers/Merchants,7,8,-3,6,20,8.9
India,2008,Executive,8,7,-4,6,20,8.9
India,2008,Army,9,6,-5,5,17.5,9.7
India,2008,Priests,10,5,-3,4,16,10.4
India,2008,Property Owners,7,8,-4,6,20,8.9
India,2008,Trades/Professions,8,7,-3,5,16.5,10
India,2008,Proletariat,9,6,-3,4,16,10.4
India,2008,State Memory,8,7,-4,5,16.5,10
India,2008,Shopkeepers/Merchants,7,8,-3,6,20,8.9
India,2009,Executive,8,7,-4,6,20,8.9
India,2009,Army,9,6,-5,5,17.5,9.7
India,2009,Priests,10,5,-3,4,16,10.4
India,2009,Property Owners,7,8,-4,6,20,8.9
India,2009,Trades/Professions,8,7,-3,5,16.5,10
India,2009,Proletariat,9,6,-3,4,16,10.4
India,2009,State Memory,8,7,-4,5,16.5,10
India,2009,Shopkeepers/Merchants,7,8,-3,6,20,8.9
India,2010,Executive,8,7,-4,6,20,8.9
India,2010,Army,9,6,-5,5,17.5,9.7
India,2010,Priests,10,5,-3,4,16,10.4
India,2010,Property Owners,7,8,-4,6,20,8.9
India,2010,Trades/Professions,8,7,-3,5,16.5,10
India,2010,Proletariat,9,6,-3,4,16,10.4
India,2010,State Memory,8,7,-4,5,16.5,10
India,2010,Shopkeepers/Merchants,7,8,-3,6,20,8.9
India,2011,Executive,8.5,7.5,-4.5,6.5,21.25,9.2
India,2011,Army,9.5,6.5,-5.5,5.5,18.25,9.9
India,2011,Priests,10.5,5.5,-3.5,4.5,16.75,10.7
India,2011,Property Owners,7.5,8.5,-4.5,6.5,21.25,9.2
India,2011,Trades/Professions,8.5,7.5,-3.5,5.5,17.25,10.3
India,2011,Proletariat,9.5,6.5,-3.5,4.5,16.75,10.7
India,2011,State Memory,8.5,7.5,-4.5,5.5,17.25,10.3
India,2011,Shopkeepers/Merchants,7.5,8.5,-3.5,6.5,21.25,9.2
India,2012,Executive,9,8,-5,7,22.5,9.5
India,2012,Army,10,7,-6,6,19,10.2
India,2012,Priests,11,6,-4,5,18,11
India,2012,Property Owners,8,9,-5,7,22.5,9.5
India,2012,Trades/Professions,9,8,-4,6,18,10.6
India,2012,Proletariat,10,7,-4,5,18,11
India,2012,State Memory,9,8,-5,6,18,10.6
India,2012,Shopkeepers/Merchants,8,9,-4,7,22.5,9.5
India,2013,Executive,9,8,-5,7,22.5,9.5
India,2013,Army,10,7,-6,6,19,10.2
India,2013,Priests,11,6,-4,5,18,11
India,2013,Property Owners,8,9,-5,7,22.5,9.5
India,2013,Trades/Professions,9,8,-4,6,18,10.6
India,2013,Proletariat,10,7,-4,5,18,11
India,2013,State Memory,9,8,-5,6,18,10.6
India,2013,Shopkeepers/Merchants,8,9,-4,7,22.5,9.5
India,2014,Executive,9,8,-5,7,22.5,9.5
India,2014,Army,10,7,-6,6,19,10.2
India,2014,Priests,11,6,-4,5,18,11
India,2014,Property Owners,8,9,-5,7,22.5,9.5
India,2014,Trades/Professions,9,8,-4,6,18,10.6
India,2014,Proletariat,10,7,-4,5,18,11
India,2014,State Memory,9,8,-5,6,18,10.6
India,2014,Shopkeepers/Merchants,8,9,-4,7,22.5,9.5
India,2015,Executive,9,8,-5,7,22.5,9.5
India,2015,Army,10,7,-6,6,19,10.2
India,2015,Priests,11,6,-4,5,18,11
India,2015,Property Owners,8,9,-5,7,22.5,9.5
India,2015,Trades/Professions,9,8,-4,6,18,10.6
India,2015,Proletariat,10,7,-4,5,18,11
India,2015,State Memory,9,8,-5,6,18,10.6
