Society,Year,Node,C_sd,K_sd,S_sd,A_sd,V_range,V_min,V_max
Russia,1813,Helm,0.707,0.707,0.894,1.517,3.5,6.5,10.0
Russia,1813,Lore,1.095,0.707,0.894,0.707,2.0,8.0,10.0
Russia,1813,Shield,0.837,1.304,0.894,1.0,3.5,10.0,13.5
Russia,1813,Stewards,0.707,1.14,0.447,0.548,3.5,5.5,9.0
Russia,1814,Archive,0.837,1.0,0.837,1.0,5.0,6.0,11.0
Russia,1814,Craft,0.707,0.707,0.894,0.548,4.0,3.5,7.5
Russia,1814,Flow,1.483,0.707,0.0,0.894,4.0,4.0,8.0
Russia,1814,Hands,0.707,1.095,1.0,0.894,3.0,3.5,6.5
Russia,1814,Helm,0.837,1.304,1.0,0.894,4.0,10.5,14.5
Russia,1814,Lore,0.894,0.707,1.225,0.837,2.5,6.5,9.0
Russia,1814,Shield,1.304,1.14,1.342,0.837,2.5,14.5,17.0
Russia,1814,Stewards,1.14,1.14,0.894,0.837,5.5,5.5,11.0
Russia,1815,Archive,0.707,0.548,0.447,0.894,2.0,7.5,9.5
Russia,1815,Craft,0.447,0.707,0.707,0.0,2.0,4.0,6.0
Russia,1815,Flow,0.447,0.447,0.447,0.0,2.0,6.0,8.0
Russia,1815,Hands,0.0,0.447,0.548,0.0,2.0,1.5,3.5
Russia,1815,Helm,1.0,0.447,0.707,0.447,3.0,8.5,11.5
Russia,1815,Lore,0.447,0.894,0.548,1.14,4.5,4.5,9.0
Russia,1815,Shield,0.894,0.707,0.707,0.447,3.0,12.5,15.5
Russia,1815,Stewards,0.447,0.548,0.447,0.447,2.0,8.0,10.0
Russia,1816,Archive,0.447,0.894,0.548,0.447,1.5,8.0,9.5
Russia,1816,Craft,0.0,0.0,0.894,0.837,2.5,3.0,5.5
Russia,1816,Flow,0.707,0.707,0.707,0.707,1.5,6.5,8.0
Russia,1816,Hands,0.0,0.447,0.837,0.707,1.0,3.5,4.5
Russia,1816,Helm,0.548,0.0,0.447,0.447,1.0,9.5,10.5
Russia,1816,Lore,0.548,0.548,0.0,0.447,2.5,6.0,8.5
Russia,1816,Shield,0.0,0.707,0.837,0.707,1.5,12.5,14.0
Russia,1816,Stewards,0.837,0.707,0.707,0.707,4.0,8.0,12.0
Russia,1817,Archive,0.548,0.707,0.707,0.447,3.5,6.5,10.0
Russia,1817,Craft,0.707,0.707,0.894,0.707,4.0,3.0,7.0
Russia,1817,Flow,0.0,0.447,0.548,0.894,2.0,5.5,7.5
Russia,1817,Hands,0.548,0.837,0.0,0.837,1.5,2.5,4.0
Russia,1817,Helm,0.548,0.447,0.447,0.0,2.0,9.5,11.5
Russia,1817,Lore,0.548,0.548,0.707,0.707,3.5,6.5,10.0
Russia,1817,Shield,0.447,1.0,0.447,0.447,3.5,12.0,15.5
Russia,1817,Stewards,0.548,0.447,0.707,0.447,2.5,7.5,10.0
Russia,1818,Archive,0.837,0.548,0.447,0.548,1.5,8.0,9.5
Russia,1818,Craft,0.447,0.837,0.447,0.837,3.0,3.5,6.5
Russia,1818,Flow,0.447,0.447,0.0,0.447,1.5,7.0,8.5
Russia,1818,Hands,0.447,0.447,0.707,0.548,3.5,1.0,4.5
Russia,1818,Helm,0.0,0.548,0.447,0.447,1.0,9.5,10.5
Russia,1818,Lore,0.707,0.837,0.447,0.707,1.0,7.0,8.0
Russia,1818,Shield,0.707,0.707,0.548,0.548,3.5,11.5,15.0
Russia,1818,Stewards,0.837,0.837,0.447,0.707,3.5,8.5,12.0
Russia,1819,Archive,0.707,0.0,0.447,0.447,2.5,6.5,9.0
Russia,1819,Craft,0.548,0.707,0.837,0.837,3.5,3.5,7.0
Russia,1819,Flow,0.447,0.447,0.707,0.0,2.0,6.0,8.0
Russia,1819,Hands,0.707,0.707,0.707,0.0,2.0,2.5,4.5
Russia,1819,Helm,0.548,0.447,0.447,0.447,2.0,10.5,12.5
Russia,1819,Lore,0.837,0.707,0.707,0.707,3.0,5.5,8.5
Russia,1819,Shield,0.837,0.894,0.837,0.447,4.0,11.5,15.5
Russia,1819,Stewards,0.447,1.0,0.447,0.894,3.0,8.5,11.5
Russia,1820,Archive,0.837,0.447,0.447,0.0,3.0,6.0,9.0
Russia,1820,Craft,0.447,0.837,0.447,0.894,2.0,3.5,5.5
Russia,1820,Flow,0.894,0.837,0.707,0.837,3.5,6.0,9.5
Russia,1820,Hands,0.447,0.447,0.548,0.707,2.0,2.5,4.5
Russia,1820,Helm,0.447,0.447,0.548,0.447,1.5,9.5,11.0
Russia,1820,Lore,0.707,0.0,0.707,0.447,2.5,6.0,8.5
Russia,1820,Shield,0.837,0.707,0.837,0.0,4.0,10.5,14.5
Russia,1820,Stewards,0.707,0.707,0.837,0.548,2.5,9.0,11.5
Russia,1821,Archive,0.707,0.837,0.548,0.548,1.5,7.5,9.0
Russia,1821,Craft,0.837,0.548,0.548,0.447,1.0,4.0,5.0
Russia,1821,Flow,0.447,0.548,0.447,0.0,2.0,6.0,8.0
Russia,1821,Hands,0.548,0.0,0.447,0.837,1.5,3.5,5.0
Russia,1821,Helm,0.707,0.447,0.447,0.707,2.5,9.0,11.5
Russia,1821,Lore,0.548,0.548,0.447,0.548,2.5,6.5,9.0
Russia,1821,Shield,0.548,0.548,1.0,1.095,4.0,11.5,15.5
Russia,1821,Stewards,0.0,0.447,0.707,0.707,1.5,9.0,10.5
Russia,1822,Archive,0.447,0.837,0.447,0.707,2.5,6.5,9.0
Russia,1822,Craft,0.548,0.707,0.447,0.837,2.5,4.0,6.5
Russia,1822,Flow,0.0,0.447,0.447,0.447,1.5,6.0,7.5
Russia,1822,Hands,0.0,0.447,0.707,0.837,1.0,3.0,4.0
Russia,1822,Helm,1.0,0.548,0.0,0.447,3.5,8.0,11.5
Russia,1822,Lore,0.548,0.548,0.707,0.0,2.0,6.5,8.5
Russia,1822,Shield,0.447,0.447,0.447,0.447,1.5,13.0,14.5
Russia,1822,Stewards,0.447,0.447,0.0,0.447,2.0,9.0,11.0
Russia,1823,Archive,0.447,0.447,0.447,0.707,2.5,5.0,7.5
Russia,1823,Craft,0.894,0.447,0.707,0.548,3.0,3.0,6.0
Russia,1823,Flow,0.447,0.707,0.548,0.548,2.5,5.5,8.0
Russia,1823,Hands,0.707,0.707,0.837,0.447,2.0,2.5,4.5
Russia,1823,Helm,0.707,1.342,0.548,0.447,2.0,9.5,11.5
Russia,1823,Lore,0.447,0.837,1.225,0.837,3.5,5.0,8.5
Russia,1823,Shield,0.548,0.548,0.707,0.837,2.5,12.5,15.0
Russia,1823,Stewards,0.837,0.447,0.0,0.707,4.0,7.5,11.5
Russia,1824,Archive,0.707,0.447,0.707,0.447,3.0,7.0,10.0
Russia,1824,Craft,0.707,0.447,0.0,0.548,2.5,4.0,6.5
Russia,1824,Flow,1.0,0.837,0.0,0.707,3.0,5.0,8.0
Russia,1824,Hands,0.548,0.447,0.548,0.447,3.5,2.5,6.0
Russia,1824,Helm,0.0,0.447,0.548,0.447,2.5,9.0,11.5
Russia,1824,Lore,0.447,0.548,0.447,0.837,1.5,6.0,7.5
Russia,1824,Shield,1.0,0.837,1.14,0.837,6.0,10.0,16.0
Russia,1824,Stewards,0.447,0.447,0.548,0.447,2.5,8.0,10.5
Russia,1825,Archive,0.447,0.707,1.732,0.707,5.5,5.0,10.5
Russia,1825,Craft,1.517,1.517,0.837,0.707,3.5,2.5,6.0
Russia,1825,Flow,0.447,1.095,0.837,1.517,5.0,1.5,6.5
Russia,1825,Hands,1.0,1.095,1.225,1.225,6.5,0.5,7.0
Russia,1825,Helm,0.894,0.837,0.837,1.095,2.0,3.5,5.5
Russia,1825,Lore,1.304,0.894,0.548,0.894,4.0,5.0,9.0
Russia,1825,Shield,0.837,1.643,0.894,1.483,6.5,7.0,13.5
Russia,1825,Stewards,0.837,0.548,1.304,1.095,3.0,7.0,10.0
Russia,1826,Archive,0.707,0.548,0.837,0.447,4.5,6.0,10.5
Russia,1826,Craft,0.447,0.548,0.447,1.0,1.0,5.5,6.5
Russia,1826,Flow,0.837,0.548,0.548,1.0,2.0,5.5,7.5
Russia,1826,Hands,0.548,0.837,0.548,0.707,2.0,2.5,4.5
Russia,1826,Helm,0.837,0.447,0.447,0.447,2.0,11.5,13.5
Russia,1826,Lore,0.707,0.548,0.707,0.447,4.5,5.5,10.0
Russia,1826,Shield,0.447,0.447,0.837,0.707,3.0,11.5,14.5
Russia,1826,Stewards,0.0,0.837,0.707,0.707,4.0,9.0,13.0
Russia,1827,Archive,1.095,0.707,0.447,0.0,3.0,8.0,11.0
Russia,1827,Craft,0.447,0.837,0.837,0.707,5.0,2.5,7.5
Russia,1827,Flow,0.0,0.707,0.447,0.0,2.0,6.0,8.0
Russia,1827,Hands,0.707,0.894,0.548,0.548,4.5,0.0,4.5
Russia,1827,Helm,0.447,1.0,0.548,0.447,2.0,11.5,13.5
Russia,1827,Lore,0.894,0.707,0.548,0.447,2.0,7.5,9.5
Russia,1827,Shield,0.447,0.447,0.447,0.894,2.0,12.0,14.0
Russia,1827,Stewards,0.0,0.837,0.447,0.837,1.5,10.0,11.5
Russia,1828,Archive,0.447,1.0,0.707,0.707,3.0,8.0,11.0
Russia,1828,Craft,0.548,0.447,0.447,0.447,1.5,6.0,7.5
Russia,1828,Flow,0.894,0.707,0.447,0.837,4.5,4.0,8.5
Russia,1828,Hands,0.548,0.447,0.447,0.707,0.5,3.5,4.0
Russia,1828,Helm,1.14,1.0,1.0,0.548,3.0,11.5,14.5
Russia,1828,Lore,0.548,0.548,0.447,0.548,2.5,6.0,8.5
Russia,1828,Shield,0.548,0.548,0.548,0.707,2.5,13.0,15.5
Russia,1828,Stewards,0.548,0.447,0.837,0.447,3.0,9.0,12.0
Russia,1829,Archive,0.548,0.447,0.447,0.707,1.5,9.0,10.5
Russia,1829,Craft,0.548,0.837,0.548,0.447,2.0,6.0,8.0
Russia,1829,Flow,0.447,0.447,0.548,0.447,1.0,7.0,8.0
Russia,1829,Hands,0.548,0.894,0.548,1.304,5.5,0.5,6.0
Russia,1829,Helm,0.447,0.707,0.837,0.837,1.0,12.0,13.0
Russia,1829,Lore,0.447,0.837,0.447,0.707,3.5,6.5,10.0
Russia,1829,Shield,0.548,0.447,0.447,0.548,3.0,13.0,16.0
Russia,1829,Stewards,0.548,0.548,0.447,0.837,1.0,11.5,12.5
Russia,1830,Archive,0.837,0.707,0.447,0.447,2.5,7.0,9.5
Russia,1830,Craft,0.707,0.447,0.447,0.707,1.5,6.0,7.5
Russia,1830,Flow,0.707,0.447,0.837,0.707,1.5,6.0,7.5
Russia,1830,Hands,0.707,0.0,0.548,0.0,1.0,2.5,3.5
Russia,1830,Helm,0.447,0.707,0.447,0.548,1.5,12.5,14.0
Russia,1830,Lore,0.548,0.548,0.837,0.707,2.5,5.5,8.0
Russia,1830,Shield,0.0,0.707,0.548,0.837,2.5,13.0,15.5
Russia,1830,Stewards,0.447,0.447,0.707,0.447,3.0,9.0,12.0
Russia,1831,Archive,0.447,0.707,0.548,0.894,2.0,8.5,10.5
Russia,1831,Craft,0.707,0.447,0.447,0.837,2.0,3.5,5.5
Russia,1831,Flow,0.837,0.707,1.0,0.548,3.5,5.5,9.0
Russia,1831,Hands,0.548,0.707,0.447,0.0,3.0,1.5,4.5
Russia,1831,Helm,0.548,0.0,0.837,0.447,3.0,10.5,13.5
Russia,1831,Lore,0.707,0.707,0.548,0.447,5.5,4.0,9.5
Russia,1831,Shield,0.837,0.837,0.707,0.837,2.5,12.0,14.5
Russia,1831,Stewards,0.707,0.0,0.447,0.837,2.5,10.5,13.0
Russia,1832,Archive,1.0,0.447,0.447,0.837,3.0,7.5,10.5
Russia,1832,Craft,0.548,0.447,0.707,0.894,3.5,4.5,8.0
Russia,1832,Flow,0.447,0.548,1.0,0.548,4.5,4.0,8.5
Russia,1832,Hands,0.548,0.837,0.548,0.447,3.0,2.5,5.5
Russia,1832,Helm,0.548,0.707,0.447,0.894,3.0,11.0,14.0
Russia,1832,Lore,0.837,0.0,0.0,0.447,1.5,7.5,9.0
Russia,1832,Shield,0.447,0.707,0.707,0.548,1.0,13.0,14.0
Russia,1832,Stewards,0.707,0.447,0.0,0.447,1.5,11.0,12.5
Russia,1833,Archive,0.837,0.548,0.548,0.447,3.0,8.0,11.0
Russia,1833,Craft,0.548,0.548,0.447,0.0,2.0,5.0,7.0
Russia,1833,Flow,0.447,0.707,0.447,0.837,2.0,5.5,7.5
Russia,1833,Hands,0.548,0.707,0.707,0.548,2.5,2.0,4.5
Russia,1833,Helm,0.707,0.707,0.0,0.447,2.5,11.5,14.0
Russia,1833,Lore,1.304,0.548,0.837,0.548,3.0,6.5,9.5
Russia,1833,Shield,0.548,0.837,0.447,0.548,4.0,12.5,16.5
Russia,1833,Stewards,0.0,0.707,0.707,0.447,2.5,10.0,12.5
Russia,1834,Archive,0.837,0.447,0.707,0.447,3.0,8.0,11.0
Russia,1834,Craft,0.447,0.447,0.447,1.304,2.0,5.5,7.5
Russia,1834,Flow,0.0,0.894,0.447,0.447,2.5,5.5,8.0
Russia,1834,Hands,0.447,1.0,0.548,0.447,1.5,2.0,3.5
Russia,1834,Helm,0.837,0.548,0.837,0.447,4.0,10.5,14.5
Russia,1834,Lore,0.548,0.548,0.837,0.707,3.5,6.0,9.5
Russia,1834,Shield,0.447,0.447,0.707,0.548,2.0,11.5,13.5
Russia,1834,Stewards,0.548,0.837,0.548,0.447,2.5,10.5,13.0
Russia,1835,Archive,0.837,0.447,0.447,0.548,3.0,8.0,11.0
Russia,1835,Craft,0.837,0.548,0.837,0.447,2.0,6.0,8.0
Russia,1835,Flow,0.0,0.707,0.447,0.447,1.5,6.5,8.0
Russia,1835,Hands,0.0,0.447,0.837,0.707,2.0,2.5,4.5
Russia,1835,Helm,0.837,0.548,0.548,0.548,3.5,11.0,14.5
Russia,1835,Lore,0.707,0.447,0.447,0.0,4.0,4.5,8.5
Russia,1835,Shield,0.447,0.548,0.447,0.447,1.0,13.5,14.5
Russia,1835,Stewards,1.095,0.0,0.548,0.707,3.0,9.0,12.0
Russia,1836,Archive,0.548,0.548,0.447,0.447,3.0,8.0,11.0
Russia,1836,Craft,0.707,1.0,0.447,0.837,3.5,4.0,7.5
Russia,1836,Flow,0.447,0.447,0.0,0.894,2.5,5.5,8.0
Russia,1836,Hands,0.0,0.548,0.447,0.837,1.5,3.5,5.0
Russia,1836,Helm,1.095,0.548,0.894,0.0,5.0,10.5,15.5
Russia,1836,Lore,0.447,0.548,0.837,0.0,2.0,5.5,7.5
Russia,1836,Shield,0.707,0.548,0.447,0.447,3.0,11.5,14.5
Russia,1836,Stewards,0.0,0.837,0.447,0.447,2.5,9.5,12.0
Russia,1837,Archive,0.548,0.837,0.707,0.837,1.5,9.0,10.5
Russia,1837,Craft,0.0,0.447,0.548,0.447,1.0,6.0,7.0
Russia,1837,Flow,0.0,0.707,0.894,1.0,2.0,5.5,7.5
Russia,1837,Hands,0.447,0.447,0.548,0.707,3.0,1.0,4.0
Russia,1837,Helm,0.707,0.447,0.447,0.548,1.5,11.5,13.0
Russia,1837,Lore,0.894,0.548,0.447,0.707,2.0,5.5,7.5
Russia,1837,Shield,0.0,0.548,0.447,0.548,1.5,13.0,14.5
Russia,1837,Stewards,0.447,0.707,0.447,0.447,2.0,10.0,12.0
Russia,1838,Archive,0.0,0.548,0.447,0.447,2.0,8.0,10.0
Russia,1838,Craft,0.548,0.447,0.447,0.447,1.5,5.0,6.5
Russia,1838,Flow,0.837,0.837,0.548,0.447,4.0,4.0,8.0
Russia,1838,Hands,0.837,0.548,0.707,0.548,3.5,2.5,6.0
Russia,1838,Helm,1.0,0.0,0.447,0.447,3.0,11.5,14.5
Russia,1838,Lore,0.894,0.548,0.548,0.447,4.0,4.5,8.5
Russia,1838,Shield,0.548,0.0,0.0,0.837,2.0,12.0,14.0
Russia,1838,Stewards,0.707,0.0,0.707,0.548,0.5,10.5,11.0
Russia,1839,Archive,0.447,0.447,0.837,0.0,2.0,8.0,10.0
Russia,1839,Craft,0.837,0.0,0.548,0.447,3.0,5.0,8.0
Russia,1839,Flow,0.837,0.894,0.447,0.837,4.5,5.0,9.5
Russia,1839,Hands,0.707,0.447,0.447,0.447,2.5,2.0,4.5
Russia,1839,Helm,0.0,0.894,0.447,0.894,4.0,10.0,14.0
Russia,1839,Lore,0.707,0.447,0.707,0.837,2.0,7.0,9.0
Russia,1839,Shield,0.447,0.0,0.837,0.447,2.0,12.5,14.5
Russia,1839,Stewards,0.894,0.707,0.447,0.837,3.5,8.5,12.0
Russia,1840,Archive,0.548,0.447,0.837,0.447,3.0,8.0,11.0
Russia,1840,Craft,0.447,0.837,0.548,0.447,3.0,4.0,7.0
Russia,1840,Flow,0.447,0.447,0.837,0.447,2.0,6.0,8.0
Russia,1840,Hands,0.837,0.707,0.447,1.0,5.0,1.0,6.0
Russia,1840,Helm,1.095,0.837,0.0,0.447,3.5,11.0,14.5
Russia,1840,Lore,0.0,0.707,0.447,0.447,2.0,6.5,8.5
Russia,1840,Shield,0.447,0.707,0.447,0.0,1.0,12.5,13.5
Russia,1840,Stewards,0.548,0.548,0.548,0.0,3.0,8.0,11.0
Russia,1841,Archive,0.447,0.447,0.837,0.894,3.0,7.0,10.0
Russia,1841,Craft,0.0,0.447,0.707,0.447,1.5,5.0,6.5
Russia,1841,Flow,0.447,0.447,0.837,0.837,2.5,6.5,9.0
Russia,1841,Hands,0.548,0.707,1.0,0.548,3.5,2.0,5.5
Russia,1841,Helm,0.0,0.447,0.447,0.0,1.0,11.5,12.5
Russia,1841,Lore,0.548,0.548,0.548,0.0,1.0,7.5,8.5
Russia,1841,Shield,0.548,0.894,0.447,0.447,3.0,11.5,14.5
Russia,1841,Stewards,1.0,0.548,0.447,0.707,3.5,9.5,13.0
Russia,1842,Archive,0.548,0.894,0.837,0.0,4.0,6.0,10.0
Russia,1842,Craft,0.447,0.548,0.0,0.894,1.0,4.5,5.5
Russia,1842,Flow,0.707,0.0,0.837,0.548,1.5,5.5,7.0
Russia,1842,Hands,0.447,0.447,0.837,0.447,3.5,2.0,5.5
Russia,1842,Helm,0.447,0.447,0.707,0.837,2.5,11.5,14.0
Russia,1842,Lore,0.837,0.548,0.447,0.447,4.5,5.5,10.0
Russia,1842,Shield,1.14,0.0,0.707,0.548,3.0,12.5,15.5
Russia,1842,Stewards,0.0,0.447,0.447,0.837,2.0,10.0,12.0
Russia,1843,Archive,0.447,0.548,0.0,0.548,2.0,8.5,10.5
Russia,1843,Craft,0.707,0.894,0.837,0.548,4.5,4.0,8.5
Russia,1843,Flow,0.707,0.837,0.837,0.707,4.0,4.0,8.0
Russia,1843,Hands,0.837,0.447,0.548,0.707,3.0,2.0,5.0
Russia,1843,Helm,0.447,0.548,0.837,0.447,4.5,10.0,14.5
Russia,1843,Lore,0.707,0.548,0.707,0.0,1.0,7.5,8.5
Russia,1843,Shield,0.447,0.0,0.837,0.707,1.5,12.5,14.0
Russia,1843,Stewards,0.447,0.447,0.548,0.447,2.0,9.0,11.0
Russia,1844,Archive,0.894,0.447,0.548,0.707,2.5,7.5,10.0
Russia,1844,Craft,0.707,0.707,0.707,0.447,1.5,5.5,7.0
Russia,1844,Flow,0.0,0.707,0.837,0.447,4.0,5.0,9.0
