Society,Year,Node,C_sd,K_sd,S_sd,A_sd,V_range,V_min,V_max
Nigeria,1967,Helm,0.84,1.22,0.84,0.45,2.0,-3.0,-1.0
Nigeria,1967,Shield,1.1,0.55,0.45,1.52,1.5,0.0,1.5
Nigeria,1967,Lore,0.45,0.84,1.1,0.89,3.0,-2.0,1.0
Nigeria,1967,Stewards,0.89,0.71,0.89,1.52,4.5,-6.5,-2.0
Nigeria,1967,Craft,1.14,0.84,1.1,0.71,4.0,-4.0,0.0
Nigeria,1967,Hands,0.89,0.55,0.55,0.89,3.5,-7.0,-3.5
Nigeria,1967,Archive,0.84,0.55,0.71,0.55,1.5,-4.5,-3.0
Nigeria,1967,Flow,1.14,0.55,1.22,0.84,4.0,-5.5,-1.5
Nigeria,1968,Helm,0.71,0.71,1.14,0.89,3.0,-3.0,0.0
Nigeria,1968,Shield,0.55,1.14,0.55,0.84,4.5,-2.0,2.5
Nigeria,1968,Lore,0.45,0.71,0.89,0.84,4.0,-2.0,2.0
Nigeria,1968,Stewards,0.84,0.84,1.3,0.84,4.0,-5.0,-1.0
Nigeria,1968,Craft,0.84,0.84,1.14,1.0,5.0,-4.0,1.0
Nigeria,1968,Hands,0.89,0.84,0.84,1.0,2.0,-5.5,-3.5
Nigeria,1968,Archive,0.84,0.84,1.1,1.22,3.5,-3.5,0.0
Nigeria,1968,Flow,0.71,0.89,1.58,0.84,5.0,-5.5,-0.5
Nigeria,1969,Helm,1.3,0.45,1.52,1.14,2.5,-3.5,-1.0
Nigeria,1969,Shield,1.3,1.52,0.55,0.55,5.5,-3.5,2.0
Nigeria,1969,Lore,0.84,0.55,0.45,1.41,3.0,-2.0,1.0
Nigeria,1969,Stewards,1.14,0.89,0.71,1.1,5.0,-2.5,2.5
Nigeria,1969,Craft,0.55,1.0,1.79,1.52,6.5,-5.5,1.0
Nigeria,1969,Hands,0.71,1.14,0.84,1.1,4.0,-5.0,-1.0
Nigeria,1969,Archive,0.89,0.84,0.55,0.89,3.5,-4.0,-0.5
Nigeria,1969,Flow,0.45,0.89,1.0,0.84,4.0,-6.5,-2.5
Nigeria,1970,Helm,1.22,0.84,0.55,0.84,2.5,-5.5,-3.0
Nigeria,1970,Shield,0.55,0.89,0.89,0.89,3.0,-2.0,1.0
Nigeria,1970,Lore,1.14,0.89,1.34,0.84,3.5,-4.5,-1.0
Nigeria,1970,Stewards,1.73,0.45,0.84,0.84,5.0,-5.5,-0.5
Nigeria,1970,Craft,0.84,0.55,1.52,0.55,5.0,-5.0,0.0
Nigeria,1970,Hands,1.22,1.14,1.52,0.55,6.0,-5.5,0.5
Nigeria,1970,Archive,1.22,1.34,1.0,0.89,4.5,-5.5,-1.0
Nigeria,1970,Flow,1.3,0.55,0.84,0.71,4.5,-3.5,1.0
Nigeria,1971,Helm,1.14,1.48,1.79,1.1,5.5,5.0,10.5
Nigeria,1971,Shield,0.84,0.71,1.1,0.55,6.5,3.5,10.0
Nigeria,1971,Lore,0.55,0.84,0.89,1.1,3.0,4.0,7.0
Nigeria,1971,Stewards,0.45,0.89,0.71,1.14,4.5,5.5,10.0
Nigeria,1971,Craft,0.55,1.14,1.41,0.71,6.5,2.0,8.5
Nigeria,1971,Hands,0.45,0.45,0.55,1.52,2.0,4.5,6.5
Nigeria,1971,Archive,1.3,1.14,1.14,1.1,4.0,1.5,5.5
Nigeria,1971,Flow,1.14,0.55,0.84,0.55,3.5,6.5,10.0
Nigeria,1972,Helm,0.45,0.84,0.71,0.45,4.0,5.0,9.0
Nigeria,1972,Shield,0.0,0.84,1.0,0.55,4.0,4.0,8.0
Nigeria,1972,Lore,0.45,0.45,0.45,0.71,2.0,4.5,6.5
Nigeria,1972,Stewards,0.45,0.71,0.84,0.71,4.0,6.0,10.0
Nigeria,1972,Craft,0.84,1.0,0.55,0.84,3.5,2.5,6.0
Nigeria,1972,Hands,0.45,0.71,0.0,0.71,2.5,3.0,5.5
Nigeria,1972,Archive,0.71,0.71,0.55,0.55,2.5,0.5,3.0
Nigeria,1972,Flow,0.0,0.55,0.55,0.0,1.0,7.0,8.0
Nigeria,1973,Helm,0.89,0.71,0.84,1.0,2.0,6.5,8.5
Nigeria,1973,Shield,0.84,0.45,0.71,0.71,2.0,5.0,7.0
Nigeria,1973,Lore,0.89,0.45,0.55,0.45,3.0,4.0,7.0
Nigeria,1973,Stewards,0.45,0.0,0.55,0.89,2.0,7.0,9.0
Nigeria,1973,Craft,1.0,0.55,0.55,0.55,3.5,4.5,8.0
Nigeria,1973,Hands,0.45,0.0,0.84,1.14,3.5,2.5,6.0
Nigeria,1973,Archive,0.71,0.55,0.45,0.45,1.0,1.5,2.5
Nigeria,1973,Flow,0.55,0.55,1.22,0.84,2.0,6.0,8.0
Nigeria,1974,Helm,0.84,0.84,0.71,0.84,5.5,5.0,10.5
Nigeria,1974,Shield,0.45,0.71,0.45,0.45,3.0,5.5,8.5
Nigeria,1974,Lore,0.71,1.0,0.71,0.55,2.5,4.0,6.5
Nigeria,1974,Stewards,0.71,0.45,0.55,1.14,2.5,6.5,9.0
Nigeria,1974,Craft,0.45,0.45,1.0,0.71,3.0,3.5,6.5
Nigeria,1974,Hands,0.71,0.0,0.55,0.84,3.0,3.0,6.0
Nigeria,1974,Archive,0.55,0.0,0.45,0.55,1.5,0.0,1.5
Nigeria,1974,Flow,0.84,1.14,0.55,0.84,2.5,7.5,10.0
Nigeria,1975,Helm,0.84,0.45,0.84,0.55,1.5,6.5,8.0
Nigeria,1975,Shield,0.55,0.55,0.55,0.71,1.0,4.5,5.5
Nigeria,1975,Lore,0.55,0.55,0.45,0.55,2.0,4.0,6.0
Nigeria,1975,Stewards,0.45,0.55,0.55,0.55,2.0,6.0,8.0
Nigeria,1975,Craft,1.0,0.45,0.84,0.45,3.5,2.5,6.0
Nigeria,1975,Hands,1.14,0.45,0.55,0.55,2.0,4.0,6.0
Nigeria,1975,Archive,0.45,0.45,0.0,0.0,0.0,2.5,2.5
Nigeria,1975,Flow,0.55,1.14,0.89,0.84,3.5,7.0,10.5
Nigeria,1976,Helm,0.55,0.45,0.0,1.0,3.0,5.5,8.5
Nigeria,1976,Shield,0.71,0.0,0.55,0.89,2.5,4.5,7.0
Nigeria,1976,Lore,0.84,0.71,0.71,0.45,4.0,3.0,7.0
Nigeria,1976,Stewards,0.45,1.22,0.71,1.1,2.5,6.5,9.0
Nigeria,1976,Craft,0.0,0.45,0.0,0.0,1.0,4.0,5.0
Nigeria,1976,Hands,0.0,0.45,0.84,0.84,3.5,2.5,6.0
Nigeria,1976,Archive,0.45,0.45,0.71,1.0,1.0,1.0,2.0
Nigeria,1976,Flow,0.71,0.71,0.55,0.45,2.5,7.0,9.5
Nigeria,1977,Helm,0.71,0.0,0.45,0.84,1.5,6.0,7.5
Nigeria,1977,Shield,0.84,1.0,0.55,0.45,2.0,5.5,7.5
Nigeria,1977,Lore,0.55,0.71,0.45,0.84,2.5,4.0,6.5
Nigeria,1977,Stewards,0.84,0.0,0.71,0.55,3.5,6.5,10.0
Nigeria,1977,Craft,0.71,0.84,0.71,0.89,3.0,2.5,5.5
Nigeria,1977,Hands,0.55,0.0,0.45,0.45,2.0,2.5,4.5
Nigeria,1977,Archive,0.84,0.71,1.14,0.55,3.5,1.0,4.5
Nigeria,1977,Flow,0.45,0.55,0.55,1.3,3.5,7.0,10.5
Nigeria,1978,Helm,1.22,0.84,0.55,0.55,3.5,5.5,9.0
Nigeria,1978,Shield,0.55,0.55,0.45,0.45,3.0,6.5,9.5
Nigeria,1978,Lore,0.0,0.84,0.45,0.45,2.5,4.0,6.5
Nigeria,1978,Stewards,0.84,0.55,0.45,0.84,2.0,7.0,9.0
Nigeria,1978,Craft,0.45,0.45,0.45,0.55,2.0,4.0,6.0
Nigeria,1978,Hands,0.0,1.0,0.45,0.84,2.5,3.5,6.0
Nigeria,1978,Archive,0.45,0.55,0.45,1.0,2.0,0.0,2.0
Nigeria,1978,Flow,0.45,0.89,0.71,0.84,4.5,7.0,11.5
Nigeria,1979,Helm,1.14,0.84,1.48,1.14,6.0,0.5,6.5
Nigeria,1979,Shield,0.84,0.84,1.1,1.1,3.0,3.0,6.0
Nigeria,1979,Lore,0.71,1.73,1.64,1.14,8.5,1.0,9.5
Nigeria,1979,Stewards,1.1,1.48,1.52,1.22,7.5,0.0,7.5
Nigeria,1979,Craft,0.89,1.34,1.3,0.55,5.0,0.5,5.5
Nigeria,1979,Hands,0.55,1.34,0.84,1.48,3.0,2.5,5.5
Nigeria,1979,Archive,1.14,0.84,1.52,1.58,3.5,-2.0,1.5
Nigeria,1979,Flow,1.22,1.1,0.71,0.84,5.5,-3.0,2.5
Nigeria,1980,Helm,1.3,0.55,1.48,1.1,7.0,0.0,7.0
Nigeria,1980,Shield,1.1,1.3,0.84,1.14,6.5,0.0,6.5
Nigeria,1980,Lore,1.14,0.71,0.84,0.84,2.5,4.5,7.0
Nigeria,1980,Stewards,1.3,1.0,0.55,1.14,4.5,0.5,5.0
Nigeria,1980,Craft,0.89,0.55,1.22,0.89,4.5,2.0,6.5
Nigeria,1980,Hands,0.84,0.89,1.14,0.84,1.5,3.5,5.0
Nigeria,1980,Archive,1.41,1.22,0.71,0.71,5.0,-1.5,3.5
Nigeria,1980,Flow,0.45,1.14,0.55,0.45,2.0,-0.5,1.5
Nigeria,1981,Helm,1.0,1.52,0.84,1.22,6.5,1.5,8.0
Nigeria,1981,Shield,1.3,0.84,1.58,1.48,5.0,2.5,7.5
Nigeria,1981,Lore,0.84,0.89,0.89,0.84,2.5,5.0,7.5
Nigeria,1981,Stewards,1.14,0.84,1.1,1.1,8.0,-1.5,6.5
Nigeria,1981,Craft,0.55,1.22,1.14,1.82,5.5,0.5,6.0
Nigeria,1981,Hands,0.71,1.92,1.1,1.14,9.5,0.0,9.5
Nigeria,1981,Archive,0.55,1.1,1.14,0.45,4.5,-3.5,1.0
Nigeria,1981,Flow,1.3,0.55,1.3,0.84,6.0,-2.5,3.5
Nigeria,1982,Helm,0.55,1.14,0.89,0.89,3.0,1.0,4.0
Nigeria,1982,Shield,1.1,0.55,1.14,0.71,6.5,1.5,8.0
Nigeria,1982,Lore,0.89,1.67,1.0,0.84,8.5,-0.5,8.0
Nigeria,1982,Stewards,0.71,0.84,1.14,1.64,2.5,2.0,4.5
Nigeria,1982,Craft,0.45,1.1,0.55,1.3,6.5,0.0,6.5
Nigeria,1982,Hands,1.14,1.3,0.45,1.0,1.5,1.5,3.0
Nigeria,1982,Archive,0.55,0.89,1.3,0.89,4.0,-2.5,1.5
Nigeria,1982,Flow,1.3,0.55,1.48,1.3,7.5,-3.0,4.5
Nigeria,1983,Helm,1.14,0.84,0.84,1.3,4.0,1.5,5.5
Nigeria,1983,Shield,0.84,1.48,0.89,1.1,3.5,4.5,8.0
Nigeria,1983,Lore,0.89,1.1,0.45,1.14,2.5,0.5,3.0
Nigeria,1983,Stewards,1.41,1.41,0.71,1.52,3.5,2.0,5.5
Nigeria,1983,Craft,1.3,0.45,0.55,0.55,5.5,-2.0,3.5
Nigeria,1983,Hands,0.89,0.55,1.1,0.55,4.0,-3.0,1.0
Nigeria,1983,Archive,1.14,1.41,1.14,0.55,6.5,-2.5,4.0
Nigeria,1983,Flow,0.45,0.84,1.14,0.71,3.5,1.5,5.0
Nigeria,1984,Helm,0.45,0.45,0.0,0.55,2.0,2.5,4.5
Nigeria,1984,Shield,0.84,0.89,0.84,0.71,4.5,4.5,9.0
Nigeria,1984,Lore,0.55,0.0,0.89,0.89,2.0,0.5,2.5
Nigeria,1984,Stewards,0.55,0.55,0.45,0.71,3.5,2.0,5.5
Nigeria,1984,Craft,1.14,0.55,0.45,0.55,2.5,-0.5,2.0
Nigeria,1984,Hands,0.45,0.89,0.71,1.0,3.5,-0.5,3.0
Nigeria,1984,Archive,0.55,0.45,0.71,0.55,2.5,0.0,2.5
Nigeria,1984,Flow,0.45,0.45,0.71,0.55,2.5,2.0,4.5
Nigeria,1985,Helm,0.55,0.45,0.84,1.1,3.0,1.5,4.5
Nigeria,1985,Shield,0.84,0.71,0.0,0.45,2.5,4.5,7.0
Nigeria,1985,Lore,0.55,0.45,0.84,0.0,2.0,2.0,4.0
Nigeria,1985,Stewards,0.45,0.84,0.45,0.84,3.0,2.5,5.5
Nigeria,1985,Craft,0.89,0.84,0.71,1.0,2.0,0.0,2.0
Nigeria,1985,Hands,1.14,0.84,1.22,0.84,5.5,-1.5,4.0
Nigeria,1985,Archive,0.89,0.84,0.71,0.45,2.5,-0.5,2.0
Nigeria,1985,Flow,0.55,0.84,0.71,0.0,3.0,2.5,5.5
Nigeria,1986,Helm,0.84,0.0,0.55,0.71,3.0,2.5,5.5
Nigeria,1986,Shield,0.71,0.45,0.71,0.55,2.5,5.5,8.0
Nigeria,1986,Lore,0.55,0.84,0.0,0.45,3.0,1.0,4.0
Nigeria,1986,Stewards,0.45,0.45,0.89,0.55,1.5,2.5,4.0
Nigeria,1986,Craft,0.71,0.84,0.84,0.45,5.0,-2.5,2.5
Nigeria,1986,Hands,1.3,0.0,0.71,0.45,3.0,-1.5,1.5
Nigeria,1986,Archive,0.84,0.45,0.71,0.55,2.5,0.0,2.5
Nigeria,1986,Flow,0.45,1.14,0.84,0.45,3.0,1.5,4.5
Nigeria,1987,Helm,0.71,0.45,0.45,0.45,4.0,1.5,5.5
Nigeria,1987,Shield,0.45,0.84,1.0,0.0,3.0,5.0,8.0
Nigeria,1987,Lore,0.45,0.0,0.55,0.45,1.0,2.0,3.0
Nigeria,1987,Stewards,0.89,0.71,0.84,0.71,5.0,-0.5,4.5
Nigeria,1987,Craft,0.0,0.45,0.89,0.84,4.0,-1.0,3.0
Nigeria,1987,Hands,1.3,0.45,0.45,0.84,4.0,-2.5,1.5
Nigeria,1987,Archive,1.1,0.84,0.71,0.84,5.0,-1.0,4.0
Nigeria,1987,Flow,0.45,0.84,1.14,0.45,4.0,0.5,4.5
Nigeria,1988,Helm,0.84,0.71,0.55,0.89,3.5,2.5,6.0
Nigeria,1988,Shield,0.45,0.45,0.0,0.45,2.0,5.0,7.0
Nigeria,1988,Lore,0.45,0.71,0.45,0.55,3.5,0.5,4.0
Nigeria,1988,Stewards,0.0,0.84,0.45,0.71,2.5,2.0,4.5
Nigeria,1988,Craft,0.45,0.45,0.71,0.45,1.0,1.5,2.5
Nigeria,1988,Hands,1.0,0.45,0.55,0.84,4.5,-3.5,1.0
Nigeria,1988,Archive,0.0,0.84,0.55,0.84,3.0,-0.5,2.5
Nigeria,1988,Flow,0.55,0.84,0.45,1.0,1.0,3.0,4.0
Nigeria,1989,Helm,0.84,0.45,0.45,1.14,3.0,2.5,5.5
Nigeria,1989,Shield,0.71,0.71,0.55,0.84,3.0,4.5,7.5
Nigeria,1989,Lore,0.84,0.0,0.89,0.84,4.0,-0.5,3.5
Nigeria,1989,Stewards,0.0,0.55,0.45,0.0,1.0,3.5,4.5
Nigeria,1989,Craft,0.45,0.89,0.55,0.55,3.0,1.0,4.0
Nigeria,1989,Hands,0.55,0.45,0.84,0.45,1.5,-1.5,0.0
Nigeria,1989,Archive,0.84,0.45,0.45,0.71,3.5,-0.5,3.0
Nigeria,1989,Flow,0.71,1.34,0.0,0.45,4.5,1.5,6.0
Nigeria,1990,Helm,0.45,0.84,0.84,0.45,3.0,1.5,4.5
Nigeria,1990,Shield,0.71,0.45,0.84,0.55,2.5,4.5,7.0
Nigeria,1990,Lore,0.84,0.84,0.45,1.14,3.0,1.5,4.5
Nigeria,1990,Stewards,0.89,0.55,0.0,0.84,3.0,2.5,5.5
Nigeria,1990,Craft,0.0,0.89,0.71,0.84,2.5,0.0,2.5
Nigeria,1990,Hands,0.84,1.0,0.71,0.45,4.5,-1.5,3.0
Nigeria,1990,Archive,0.55,0.0,0.84,0.55,2.5,-1.0,1.5
Nigeria,1990,Flow,0.55,0.55,0.55,0.84,4.0,1.5,5.5
Nigeria,1991,Helm,0.0,0.0,0.71,0.45,1.5,2.5,4.0
Nigeria,1991,Shield,0.84,0.45,0.55,0.45,1.5,4.5,6.0
Nigeria,1991,Lore,0.84,0.45,0.0,1.22,2.0,1.0,3.0
Nigeria,1991,Stewards,0.84,0.0,0.45,0.89,3.0,2.0,5.0
Nigeria,1991,Craft,0.84,0.45,0.71,0.45,3.0,-0.5,2.5
Nigeria,1991,Hands,0.71,0.89,0.45,1.0,3.0,-1.5,1.5
Nigeria,1991,Archive,0.84,0.45,0.45,0.0,2.0,0.0,2.0
Nigeria,1991,Flow,0.55,0.55,0.0,0.45,2.0,1.5,3.5
Nigeria,1992,Helm,0.55,0.84,0.55,0.45,1.0,2.5,3.5
Nigeria,1992,Shield,0.55,0.84,0.55,0.55,4.0,5.0,9.0
Nigeria,1992,Lore,0.55,0.89,0.84,1.1,3.5,0.5,4.0
Nigeria,1992,Stewards,0.0,0.89,0.84,0.45,4.5,1.5,6.0
Nigeria,1992,Craft,0.45,0.55,0.84,0.45,2.0,0.5,2.5
Nigeria,1992,Hands,0.55,0.55,0.55,1.0,2.0,-1.5,0.5
Nigeria,1992,Archive,0.89,0.55,0.84,0.0,3.0,-1.0,2.0
Nigeria,1992,Flow,0.45,0.0,0.45,0.55,1.5,3.5,5.0
Nigeria,1993,Helm,0.55,0.55,1.34,1.14,5.0,-6.0,-1.0
Nigeria,1993,Shield,0.84,0.55,0.71,1.0,2.0,1.5,3.5
Nigeria,1993,Lore,1.0,0.55,0.89,0.84,2.5,-3.0,-0.5
Nigeria,1993,Stewards,1.3,1.64,0.89,0.55,6.0,-4.5,1.5
Nigeria,1993,Craft,1.1,0.84,0.84,0.84,5.5,-5.5,0.0
Nigeria,1993,Hands,0.55,1.14,2.19,1.3,6.0,-2.0,4.0
Nigeria,1993,Archive,0.84,1.3,1.22,0.89,7.0,-6.5,0.5
Nigeria,1993,Flow,1.1,0.45,0.45,0.55,3.5,-2.5,1.0
Nigeria,1994,Helm,1.14,0.55,1.14,0.84,4.0,-4.5,-0.5
Nigeria,1994,Shield,0.45,1.1,1.3,0.84,6.0,0.5,6.5
Nigeria,1994,Lore,0.55,0.84,1.14,0.84,5.0,-6.0,-1.0
Nigeria,1994,Stewards,0.45,0.55,0.45,0.55,1.5,-1.5,0.0
Nigeria,1994,Craft,1.52,0.71,1.14,0.0,6.0,-5.0,1.0
Nigeria,1994,Hands,0.45,0.71,0.55,1.1,4.0,-1.5,2.5
Nigeria,1994,Archive,0.84,1.0,1.14,0.55,7.5,-6.5,1.0
Nigeria,1994,Flow,0.89,0.89,1.3,1.3,6.5,-4.0,2.5
Nigeria,1995,Helm,0.71,1.14,0.84,0.71,2.5,-4.5,-2.0
Nigeria,1995,Shield,0.89,0.55,0.55,1.3,3.0,2.0,5.0
Nigeria,1995,Lore,0.0,1.0,0.84,0.55,3.0,-5.5,-2.5
Nigeria,1995,Stewards,1.0,0.84,1.52,0.45,2.5,-2.5,0.0
Nigeria,1995,Craft,0.71,0.55,0.89,1.0,3.0,-4.5,-1.5
Nigeria,1995,Hands,1.48,1.41,1.14,0.84,6.0,-5.5,0.5
Nigeria,1995,Archive,0.55,0.84,0.89,0.89,5.0,-5.5,-0.5
Nigeria,1995,Flow,0.89,1.3,0.84,0.55,4.5,-2.5,2.0
Nigeria,1996,Helm,1.3,1.1,0.71,1.3,4.5,-5.5,-1.0
Nigeria,1996,Shield,1.22,1.22,1.14,1.1,8.0,-1.5,6.5
Nigeria,1996,Lore,1.1,0.84,0.55,0.84,3.0,-5.5,-2.5
Nigeria,1996,Stewards,1.14,0.89,1.14,0.45,1.0,-1.5,-0.5
Nigeria,1996,Craft,0.84,0.45,1.64,0.84,6.0,-5.5,0.5
Nigeria,1996,Hands,0.89,0.45,0.71,0.55,2.5,-2.5,0.0
Nigeria,1996,Archive,0.71,0.0,0.71,0.84,2.5,-3.5,-1.0
Nigeria,1996,Flow,1.14,1.34,1.22,1.22,6.5,-2.5,4.0
Nigeria,1997,Helm,0.0,0.84,0.55,1.22,3.0,-4.0,-1.0
Nigeria,1997,Shield,1.3,0.55,1.41,0.55,5.5,-2.5,3.0
Nigeria,1997,Lore,1.1,0.55,1.14,1.1,3.5,-5.5,-2.0
Nigeria,1997,Stewards,1.1,1.1,0.89,0.0,3.0,-2.5,0.5
Nigeria,1997,Craft,0.89,0.0,0.55,0.71,3.5,-5.5,-2.0
Nigeria,1997,Hands,1.52,1.0,0.84,0.55,5.5,-5.0,0.5
Nigeria,1997,Archive,1.48,0.89,0.55,0.55,4.5,-3.0,1.5
Nigeria,1997,Flow,0.71,1.41,1.14,1.14,4.0,-1.5,2.5
Nigeria,1998,Helm,1.1,0.55,0.84,0.55,4.5,-5.5,-1.0
Nigeria,1998,Shield,0.84,0.84,1.58,1.0,3.0,0.5,3.5
Nigeria,1998,Lore,1.3,0.89,0.55,0.45,5.0,-4.0,1.0
Nigeria,1998,Stewards,1.3,0.89,0.84,0.89,2.0,-0.5,1.5
Nigeria,1998,Craft,0.55,0.0,0.0,1.3,1.0,-3.5,-2.5
Nigeria,1998,Hands,0.84,0.55,1.3,1.22,4.0,-3.0,1.0
Nigeria,1998,Archive,1.0,0.71,1.34,0.89,5.0,-6.5,-1.5
Nigeria,1998,Flow,1.22,0.0,1.14,1.14,2.5,-0.5,2.0
Nigeria,1999,Helm,0.55,0.84,1.0,0.84,1.5,7.5,9.0
Nigeria,1999,Shield,0.84,1.22,1.1,1.1,3.0,3.5,6.5
Nigeria,1999,Lore,0.55,0.45,0.84,0.89,1.5,6.0,7.5
Nigeria,1999,Stewards,1.1,1.14,1.14,0.71,3.5,1.5,5.0
Nigeria,1999,Craft,0.84,1.3,0.84,0.55,5.5,2.0,7.5
Nigeria,1999,Hands,1.58,1.3,0.55,0.89,6.0,1.5,7.5
Nigeria,1999,Archive,1.41,1.22,0.84,1.0,3.0,-1.0,2.0
Nigeria,1999,Flow,1.3,1.0,1.3,1.48,8.0,4.0,12.0
Nigeria,2000,Helm,0.84,1.41,1.3,0.84,5.5,3.0,8.5
Nigeria,2000,Shield,0.89,0.84,0.55,0.71,4.5,2.5,7.0
Nigeria,2000,Lore,1.14,0.55,0.71,1.52,2.0,7.0,9.0
Nigeria,2000,Stewards,1.0,1.3,0.89,1.34,6.5,0.5,7.0
Nigeria,2000,Craft,1.34,0.45,1.1,0.55,5.5,2.5,8.0
Nigeria,2000,Hands,1.0,1.14,1.92,1.14,5.5,1.0,6.5
Nigeria,2000,Archive,0.84,1.3,0.84,0.84,5.5,-2.0,3.5
Nigeria,2000,Flow,1.0,1.14,1.64,1.52,6.5,4.5,11.0
Nigeria,2001,Helm,0.45,0.55,1.3,0.84,3.5,4.5,8.0
Nigeria,2001,Shield,0.71,0.71,1.14,0.71,3.5,2.5,6.0
Nigeria,2001,Lore,0.84,0.89,1.14,0.55,4.5,5.0,9.5
Nigeria,2001,Stewards,1.14,0.55,0.84,0.71,4.0,1.5,5.5
Nigeria,2001,Craft,0.71,0.55,1.67,0.45,3.5,2.0,5.5
Nigeria,2001,Hands,1.0,1.3,1.14,1.48,4.0,1.5,5.5
