Nation,Year,Node,Coherence,Capacity,Stress,Abstraction,Node Value,Bond Strength
China,1905,Proletariat,4,7,1,2,12,10.8
China,1905,State Memory,8,4,-5,6,16,19.2
China,1905,Shopkeepers/Merchants,6,6,-2,4,16,14.4
China,1906,Executive,6,7,-4,5,17,16.8
China,1906,Army,3,4,-1,2,9,8.4
China,1906,Priests,8,6,-5,6,18,20.4
China,1906,Property Owners,7,8,-4,5.5,19.8,19.8
China,1906,Trades/Professions,6,7,-3,5,17.5,16.8
China,1906,Proletariat,5,8,0,3,14,12
China,1906,State Memory,9,5,-6,7,18.5,24
China,1906,Shopkeepers/Merchants,7,7,-3,5,18.5,16.8
China,1907,Executive,5,6,-3,4,15,14.4
China,1907,Army,4,5,-2,3,11.5,10.8
China,1907,Priests,7,5,-4,5,15.5,16.8
China,1907,Property Owners,6,7,-3,4.5,17.3,16.2
China,1907,Trades/Professions,5,6,-2,4,15,14.4
China,1907,Proletariat,4,7,1,2,12,10.8
China,1907,State Memory,8,4,-5,6,16,19.2
China,1907,Shopkeepers/Merchants,6,6,-2,4,16,14.4
China,1908,Executive,4,5,-2,3,11.5,10.8
China,1908,Army,5,6,-3,4,14,13.2
China,1908,Priests,6,4,-3,4,13,12
China,1908,Property Owners,5,6,-2,3.5,13.8,12.6
China,1908,Trades/Professions,4,5,-1,3,11.5,10.8
China,1908,Proletariat,3,6,2,1,8.5,7.2
China,1908,State Memory,7,3,-4,5,13.5,14.4
China,1908,Shopkeepers/Merchants,5,5,-1,3,12,10.8
China,1909,Executive,3,4,-1,2,9,8.4
China,1909,Army,4,5,-2,3,11.5,10.8
China,1909,Priests,5,3,-2,3,10.5,9.6
China,1909,Property Owners,4,5,-1,2.5,11.3,10.2
China,1909,Trades/Professions,3,4,0,2,8,7.2
China,1909,Proletariat,2,5,3,1,6.5,6
China,1909,State Memory,6,2,-3,4,11,12
China,1909,Shopkeepers/Merchants,4,4,0,2,8,7.2
China,1910,Executive,2,3,0,1,5.5,4.8
China,1910,Army,3,4,-1,2,9,8.4
China,1910,Priests,4,2,-1,2,8,7.2
China,1910,Property Owners,3,4,0,2,8,7.2
China,1910,Trades/Professions,2,3,1,1,5.5,4.8
China,1910,Proletariat,1,4,4,1,3.5,4.8
China,1910,State Memory,5,1,-2,3,8.5,9.6
China,1910,Shopkeepers/Merchants,3,3,1,1,5.5,4.8
China,1911,Executive,1,2,1,1,4.5,3.6
China,1911,Army,2,3,0,1,5.5,4.8
China,1911,Priests,3,2,-1,2,7,6
China,1911,Property Owners,2,3,1,1.5,5.3,4.2
China,1911,Trades/Professions,2,3,0,1,5.5,4.8
China,1911,Proletariat,1,3,4,1,2.5,3.6
China,1911,State Memory,4,1,-2,2,7,7.2
China,1911,Shopkeepers/Merchants,2,2,2,1,4.5,3.6
China,1912,Executive,2,3,0,1,5.5,4.8
China,1912,Army,3,4,-1,2,9,8.4
China,1912,Priests,4,2,-1,2,8,7.2
China,1912,Property Owners,3,4,0,2,8,7.2
China,1912,Trades/Professions,2,3,1,1,5.5,4.8
China,1912,Proletariat,1,4,4,1,3.5,4.8
China,1912,State Memory,5,1,-2,3,8.5,9.6
China,1912,Shopkeepers/Merchants,3,3,1,1,5.5,4.8
China,1913,Executive,3,4,-1,2,9,8.4
China,1913,Army,4,5,-2,3,11.5,10.8
China,1913,Priests,5,3,-2,3,10.5,9.6
China,1913,Property Owners,4,5,-1,2.5,11.3,10.2
China,1913,Trades/Professions,3,4,0,2,8,7.2
China,1913,Proletariat,2,5,3,1,6.5,6
China,1913,State Memory,6,2,-3,4,11,12
China,1913,Shopkeepers/Merchants,4,4,0,2,8,7.2
China,1914,Executive,4,5,-2,3,11.5,10.8
China,1914,Army,3,4,-1,2,9,8.4
China,1914,Priests,6,4,-3,4,13,12
China,1914,Property Owners,5,6,-2,3.5,13.8,12.6
China,1914,Trades/Professions,4,5,-1,3,11.5,10.8
China,1914,Proletariat,3,6,2,1,8.5,7.2
China,1914,State Memory,7,3,-4,5,13.5,14.4
China,1914,Shopkeepers/Merchants,5,5,-1,3,12,10.8
China,1915,Executive,5,6,-3,4,15,14.4
China,1915,Army,2,3,0,1,5.5,4.8
China,1915,Priests,7,5,-4,5,15.5,16.8
China,1915,Property Owners,6,7,-3,4.5,17.3,16.2
China,1915,Trades/Professions,5,6,-2,4,15,14.4
China,1915,Proletariat,4,7,1,2,12,10.8
China,1915,State Memory,8,4,-5,6,16,19.2
China,1915,Shopkeepers/Merchants,6,6,-2,4,16,14.4
China,1916,Executive,6,7,-4,5,17,16.8
China,1916,Army,1,2,1,1,4.5,3.6
China,1916,Priests,8,6,-5,6,18,20.4
China,1916,Property Owners,7,8,-4,5.5,19.8,19.8
China,1916,Trades/Professions,6,7,-3,5,17.5,16.8
China,1916,Proletariat,5,8,0,3,14,12
China,1916,State Memory,9,5,-6,7,18.5,24
China,1916,Shopkeepers/Merchants,7,7,-3,5,18.5,16.8
China,1917,Executive,5,6,-3,4,15,14.4
China,1917,Army,4,5,-2,3,11.5,10.8
China,1917,Priests,7,5,-4,5,15.5,16.8
China,1917,Property Owners,6,7,-3,4.5,17.3,16.2
China,1917,Trades/Professions,5,6,-2,4,15,14.4
China,1917,Proletariat,4,7,1,2,12,10.8
China,1917,State Memory,8,4,-5,6,16,19.2
China,1917,Shopkeepers/Merchants,6,6,-2,4,16,14.4
China,1918,Executive,4,5,-2,3,11.5,10.8
China,1918,Army,3,4,-1,2,9,8.4
China,1918,Priests,6,4,-3,4,13,12
China,1918,Property Owners,5,6,-2,3.5,13.8,12.6
China,1918,Trades/Professions,4,5,-1,3,11.5,10.8
China,1918,Proletariat,3,6,2,1,8.5,7.2
China,1918,State Memory,7,3,-4,5,13.5,14.4
China,1918,Shopkeepers/Merchants,5,5,-1,3,12,10.8
China,1919,Executive,3,4,-1,2,9,8.4
China,1919,Army,2,3,0,1,5.5,4.8
China,1919,Priests,5,3,-2,3,10.5,9.6
China,1919,Property Owners,4,5,-1,2.5,11.3,10.2
China,1919,Trades/Professions,3,4,0,2,8,7.2
China,1919,Proletariat,2,5,3,1,6.5,6
China,1919,State Memory,6,2,-3,4,11,12
China,1919,Shopkeepers/Merchants,4,4,0,2,8,7.2
China,1920,Executive,2,3,0,1,5.5,4.8
China,1920,Army,1,2,1,1,4.5,3.6
China,1920,Priests,4,2,-1,2,8,7.2
China,1920,Property Owners,3,4,0,2,8,7.2
China,1920,Trades/Professions,2,3,1,1,5.5,4.8
China,1920,Proletariat,1,4,4,1,3.5,4.8
China,1920,State Memory,5,1,-2,3,8.5,9.6
China,1920,Shopkeepers/Merchants,3,3,1,1,5.5,4.8
China,1921,Executive,1,2,1,1,4.5,3.6
China,1921,Army,2,3,0,1,5.5,4.8
China,1921,Priests,3,2,-1,2,7,6
China,1921,Property Owners,2,3,1,1.5,5.3,4.2
China,1921,Trades/Professions,2,3,0,1,5.5,4.8
China,1921,Proletariat,1,3,4,1,2.5,3.6
China,1921,State Memory,4,1,-2,2,7,7.2
China,1921,Shopkeepers/Merchants,2,2,2,1,4.5,3.6
China,1922,Executive,2,3,0,1,5.5,4.8
China,1922,Army,3,4,-1,2,9,8.4
China,1922,Priests,4,2,-1,2,8,7.2
China,1922,Property Owners,3,4,0,2,8,7.2
China,1922,Trades/Professions,2,3,1,1,5.5,4.8
China,1922,Proletariat,1,4,4,1,3.5,4.8
China,1922,State Memory,5,1,-2,3,8.5,9.6
China,1922,Shopkeepers/Merchants,3,3,1,1,5.5,4.8
China,1923,Executive,3,4,-1,2,9,8.4
China,1923,Army,4,5,-2,3,11.5,10.8
China,1923,Priests,5,3,-2,3,10.5,9.6
China,1923,Property Owners,4,5,-1,2.5,11.3,10.2
China,1923,Trades/Professions,3,4,0,2,8,7.2
China,1923,Proletariat,2,5,3,1,6.5,6
China,1923,State Memory,6,2,-3,4,11,12
China,1923,Shopkeepers/Merchants,4,4,0,2,8,7.2
China,1924,Executive,4,5,-2,3,11.5,10.8
China,1924,Army,5,6,-3,4,14,13.2
China,1924,Priests,6,4,-3,4,13,12
China,1924,Property Owners,5,6,-2,3.5,13.8,12.6
China,1924,Trades/Professions,4,5,-1,3,11.5,10.8
China,1924,Proletariat,3,6,2,1,8.5,7.2
China,1924,State Memory,7,3,-4,5,13.5,14.4
China,1924,Shopkeepers/Merchants,5,5,-1,3,12,10.8
China,1925,Executive,5,6,-3,4,15,14.4
China,1925,Army,4,5,-2,3,11.5,10.8
China,1925,Priests,7,5,-4,5,15.5,16.8
China,1925,Property Owners,6,7,-3,4.5,17.3,16.2
China,1925,Trades/Professions,5,6,-2,4,15,14.4
China,1925,Proletariat,4,7,1,2,12,10.8
China,1925,State Memory,8,4,-5,6,16,19.2
China,1925,Shopkeepers/Merchants,6,6,-2,4,16,14.4
China,1926,Executive,6,7,-4,5,17,16.8
China,1926,Army,3,4,-1,2,9,8.4
China,1926,Priests,8,6,-5,6,18,20.4
China,1926,Property Owners,7,8,-4,5.5,19.8,19.8
China,1926,Trades/Professions,6,7,-3,5,17.5,16.8
China,1926,Proletariat,5,8,0,3,14,12
China,1926,State Memory,9,5,-6,7,18.5,24
China,1926,Shopkeepers/Merchants,7,7,-3,5,18.5,16.8
China,1927,Executive,5,6,-3,4,15,14.4
China,1927,Army,2,3,0,1,5.5,4.8
China,1927,Priests,7,5,-4,5,15.5,16.8
China,1927,Property Owners,6,7,-3,4.5,17.3,16.2
China,1927,Trades/Professions,5,6,-2,4,15,14.4
China,1927,Proletariat,4,7,1,2,12,10.8
China,1927,State Memory,8,4,-5,6,16,19.2
China,1927,Shopkeepers/Merchants,6,6,-2,4,16,14.4
China,1928,Executive,4,5,-2,3,11.5,10.8
China,1928,Army,1,2,1,1,4.5,3.6
China,1928,Priests,6,4,-3,4,13,12
China,1928,Property Owners,5,6,-2,3.5,13.8,12.6
China,1928,Trades/Professions,4,5,-1,3,11.5,10.8
China,1928,Proletariat,3,6,2,1,8.5,7.2
China,1928,State Memory,7,3,-4,5,13.5,14.4
China,1928,Shopkeepers/Merchants,5,5,-1,3,12,10.8
China,1929,Executive,3,4,-1,2,9,8.4
China,1929,Army,2,3,0,1,5.5,4.8
China,1929,Priests,5,3,-2,3,10.5,9.6
China,1929,Property Owners,4,5,-1,2.5,11.3,10.2
China,1929,Trades/Professions,3,4,0,2,8,7.2
China,1929,Proletariat,2,5,3,1,6.5,6
China,1929,State Memory,6,2,-3,4,11,12
China,1929,Shopkeepers/Merchants,4,4,0,2,8,7.2
China,1930,Executive,2,3,0,1,5.5,4.8
China,1930,Army,3,4,-1,2,9,8.4
China,1930,Priests,4,2,-1,2,8,7.2
China,1930,Property Owners,3,4,0,2,8,7.2
China,1930,Trades/Professions,2,3,1,1,5.5,4.8
China,1930,Proletariat,1,4,4,1,3.5,4.8
China,1930,State Memory,5,1,-2,3,8.5,9.6
China,1930,Shopkeepers/Merchants,3,3,1,1,5.5,4.8
China,1931,Executive,1,2,2,0.5,4.3,3
China,1931,Army,4,5,-2,3,12.5,10.8
China,1931,Priests,3,1,-1,1,5.5,4.8
China,1931,Property Owners,2,3,1,1.5,5.3,4.2
China,1931,Trades/Professions,1,2,1,0.5,3.3,2.4
China,1931,Proletariat,2,4,3,0.5,5.8,4.8
China,1931,State Memory,5,2,-3,3,10.5,9.6
China,1931,Shopkeepers/Merchants,3,3,0,1.5,7.3,6
China,1932,Executive,2,3,1,1,6.5,4.8
China,1932,Army,5,6,-3,4,15,13.2
China,1932,Priests,4,2,-1,2,9,7.2
China,1932,Property Owners,3,4,0,2,9,7.2
China,1932,Trades/Professions,2,3,0,1,6.5,4.8
China,1932,Proletariat,3,5,2,1,8.5,7.2
China,1932,State Memory,6,3,-4,4,13,12
China,1932,Shopkeepers/Merchants,4,4,-1,2,10,8.4
China,1933,Executive,3,4,0,2,10,8.4
China,1933,Army,4,5,-2,3,12.5,10.8
China,1933,Priests,5,3,-2,3,11.5,9.6
China,1933,Property Owners,4,5,-1,2.5,12.3,10.2
China,1933,Trades/Professions,3,4,-1,2,10,8.4
China,1933,Proletariat,4,6,1,1.5,11.3,9.6
China,1933,State Memory,7,4,-5,5,15,14.4
China,1933,Shopkeepers/Merchants,5,5,-2,3,13,10.8
China,1934,Executive,4,5,-1,3,13.5,12.6
China,1934,Army,3,4,-1,2,9,8.4
China,1934,Priests,6,4,-3,4,14,12
China,1934,Property Owners,5,6,-2,3.5,14.8,12.6
China,1934,Trades/Professions,4,5,-2,3,13,10.8
China,1934,Proletariat,5,7,0,2,14,12
China,1934,State Memory,8,5,-6,6,18,16.8
China,1934,Shopkeepers/Merchants,6,6,-3,4,16,13.2
China,1935,Executive,5,6,-2,4,16,15.6
China,1935,Army,2,3,0,1,5.5,4.8
China,1935,Priests,7,5,-4,5,16.5,16.8
China,1935,Property Owners,6,7,-3,4.5,17.3,16.2
China,1935,Trades/Professions,5,6,-3,4,16,13.2
China,1935,Proletariat,6,8,-1,2.5,16.8,14.4
China,1935,State Memory,9,6,-7,7,20.5,21.6
China,1935,Shopkeepers/Merchants,7,7,-4,5,19,15.6
China,1936,Executive,6,7,-3,5,18.5,18
China,1936,Army,1,2,1,0.5,4.3,3
China,1936,Priests,8,6,-5,6,19,20.4
China,1936,Property Owners,7,8,-4,5.5,19.8,19.8
China,1936,Trades/Professions,6,7,-4,5,19.5,15.6
China,1936,Proletariat,7,9,-2,3,18.5,15.6
China,1936,State Memory,10,7,-8,8,22,26.4
China,1936,Shopkeepers/Merchants,8,8,-5,6,21,18
China,1937,Executive,5,6,-2,4,16,15.6
China,1937,Army,4,5,-2,3,12.5,10.8
China,1937,Priests,7,5,-4,5,16.5,16.8
China,1937,Property Owners,6,7,-3,4.5,17.3,16.2
China,1937,Trades/Professions,5,6,-3,4,16,13.2
China,1937,Proletariat,6,8,-1,2.5,16.8,14.4
China,1937,State Memory,9,6,-7,7,20.5,21.6
China,1937,Shopkeepers/Merchants,7,7,-4,5,19,15.6
China,1938,Executive,4,5,-1,3,13.5,12.6
China,1938,Army,5,6,-3,4,15,13.2
China,1938,Priests,6,4,-3,4,14,12
China,1938,Property Owners,5,6,-2,3.5,14.8,12.6
China,1938,Trades/Professions,4,5,-2,3,13,10.8
China,1938,Proletariat,5,7,0,2,14,12
China,1938,State Memory,8,5,-6,6,18,16.8
China,1938,Shopkeepers/Merchants,6,6,-3,4,16,13.2
China,1939,Executive,3,4,0,2,10,8.4
China,1939,Army,4,5,-2,3,12.5,10.8
China,1939,Priests,5,3,-2,3,11.5,9.6
China,1939,Property Owners,4,5,-1,2.5,12.3,10.2
China,1939,Trades/Professions,3,4,-1,2,10,8.4
China,1939,Proletariat,4,6,1,1.5,11.3,9.6
China,1939,State Memory,7,4,-5,5,15,14.4
China,1939,Shopkeepers/Merchants,5,5,-2,3,13,10.8
China,1940,Executive,2,3,1,1,6.5,4.8
China,1940,Army,3,4,-1,2,9,8.4
China,1940,Priests,4,2,-1,2,9,7.2
China,1940,Property Owners,3,4,0,2,9,7.2
China,1940,Trades/Professions,2,3,0,1,6.5,4.8
China,1940,Proletariat,3,5,2,1,8.5,7.2
China,1940,State Memory,6,3,-4,4,13,12
China,1940,Shopkeepers/Merchants,4,4,-1,2,10,8.4
China,1941,Executive,1,2,2,0.5,4.3,3
China,1941,Army,2,3,0,1,5.5,4.8
China,1941,Priests,3,1,-1,1,5.5,4.8
China,1941,Property Owners,2,3,1,1.5,5.3,4.2
China,1941,Trades/Professions,1,2,1,0.5,3.3,2.4
China,1941,Proletariat,2,4,3,0.5,5.8,4.8
China,1941,State Memory,5,2,-3,3,10.5,9.6
China,1941,Shopkeepers/Merchants,3,3,0,1.5,7.3,6
China,1942,Executive,2,3,1,1,6.5,4.8
China,1942,Army,3,4,-1,2,9,8.4
China,1942,Priests,4,2,-1,2,9,7.2
China,1942,Property Owners,3,4,0,2,9,7.2
China,1942,Trades/Professions,2,3,0,1,6.5,4.8
China,1942,Proletariat,3,5,2,1,8.5,7.2
China,1942,State Memory,6,3,-4,4,13,12
China,1942,Shopkeepers/Merchants,4,4,-1,2,10,8.4
China,1943,Executive,3,4,0,2,10,8.4
China,1943,Army,4,5,-2,3,12.5,10.8
China,1943,Priests,5,3,-2,3,11.5,9.6
China,1943,Property Owners,4,5,-1,2.5,12.3,10.2
China,1943,Trades/Professions,3,4,-1,2,10,8.4
China,1943,Proletariat,4,6,1,1.5,11.3,9.6
China,1943,State Memory,7,4,-5,5,15,14.4
China,1943,Shopkeepers/Merchants,5,5,-2,3,13,10.8
China,1944,Executive,4,5,-1,3,13.5,12.6
China,1944,Army,5,6,-3,4,15,13.2
China,1944,Priests,6,4,-3,4,14,12
China,1944,Property Owners,5,6,-2,3.5,14.8,12.6
China,1944,Trades/Professions,4,5,-2,3,13,10.8
China,1944,Proletariat,5,7,0,2,14,12
China,1944,State Memory,8,5,-6,6,18,16.8
China,1944,Shopkeepers/Merchants,6,6,-3,4,16,13.2
China,1945,Executive,5,6,-2,4,16,15.6
China,1945,Army,4,5,-2,3,12.5,10.8
China,1945,Priests,7,5,-4,5,16.5,16.8
China,1945,Property Owners,6,7,-3,4.5,17.3,16.2
China,1945,Trades/Professions,5,6,-3,4,16,13.2
China,1945,Proletariat,6,8,-1,2.5,16.8,14.4
China,1945,State Memory,9,6,-7,7,20.5,21.6
China,1945,Shopkeepers/Merchants,7,7,-4,5,19,15.6
China,1946,Executive,4,5,-1,3,13.5,12.6
China,1946,Army,3,4,-1,2,9,8.4
China,1946,Priests,6,4,-3,4,14,12
China,1946,Property Owners,5,6,-2,3.5,14.8,12.6
China,1946,Trades/Professions,4,5,-2,3,13,10.8
China,1946,Proletariat,5,7,0,2,14,12
China,1946,State Memory,8,5,-6,6,18,16.8
China,1946,Shopkeepers/Merchants,6,6,-3,4,16,13.2
China,1947,Executive,3,4,0,2,10,8.4
China,1947,Army,4,5,-2,3,12.5,10.8
China,1947,Priests,5,3,-2,3,11.5,9.6
China,1947,Property Owners,4,5,-1,2.5,12.3,10.2
China,1947,Trades/Professions,3,4,-1,2,10,8.4
China,1947,Proletariat,4,6,1,1.5,11.3,9.6
China,1947,State Memory,7,4,-5,5,15,14.4
China,1947,Shopkeepers/Merchants,5,5,-2,3,13,10.8
China,1948,Executive,2,3,1,1,6.5,4.8
China,1948,Army,5,6,-3,4,15,13.2
China,1948,Priests,4,2,-1,2,9,7.2
China,1948,Property Owners,3,4,0,2,9,7.2
China,1948,Trades/Professions,2,3,0,1,6.5,4.8
China,1948,Proletariat,3,5,2,1,8.5,7.2
China,1948,State Memory,6,3,-4,4,13,12
China,1948,Shopkeepers/Merchants,4,4,-1,2,10,8.4
China,1949,Executive,6,7,-3,5,18.5,18
China,1949,Army,6,7,-4,5,18,16.8
China,1949,Priests,2,2,0,1,5,4.8
China,1949,Property Owners,2,3,1,1,5.5,4.8
China,1949,Trades/Professions,4,5,-1,3,12.5,10.8
China,1949,Proletariat,6,8,-2,2,16,14.4
China,1949,State Memory,7,6,-5,6,18,16.8
China,1949,Shopkeepers/Merchants,3,4,0,2,9,7.2
China,1950,Executive,8,8,-4,6,21,20.4
China,1950,Army,7,8,-5,6,20,18
China,1950,Priests,1,1,1,1,3.5,2.4
China,1950,Property Owners,1,2,2,1,4,3.6
China,1950,Trades/Professions,3,4,0,2,9,7.2
China,1950,Proletariat,7,9,-3,2,18,16.8
China,1950,State Memory,8,7,-6,7,20.5,19.2
China,1950,Shopkeepers/Merchants,2,3,1,1,6.5,4.8
China,1951,Executive,8,8,-5,6,21,21.6
China,1951,Army,8,8,-6,6,21,20.4
China,1951,Priests,1,1,1,0.5,3.3,1.8
China,1951,Property Owners,1,1,2,0.5,3.3,2.4
China,1951,Trades/Professions,2,3,1,1,6.5,4.8
China,1951,Proletariat,8,9,-4,2,19,18
China,1951,State Memory,9,8,-7,7,22.5,21.6
China,1951,Shopkeepers/Merchants,1,2,2,0.5,4.3,3
China,1952,Executive,7,8,-4,6,20,20.4
China,1952,Army,7,8,-5,6,20,18
China,1952,Priests,1,1,1,1,3.5,2.4
China,1952,Property Owners,1,2,2,1,4,3.6
China,1952,Trades/Professions,3,4,0,2,9,7.2
China,1952,Proletariat,7,9,-3,2,18,16.8
China,1952,State Memory,8,7,-6,7,20.5,19.2
China,1952,Shopkeepers/Merchants,2,3,1,1,6.5,4.8
China,1953,Executive,8,8,-6,7,22,22.8
China,1953,Army,6,7,-4,5,18,16.8
China,1953,Priests,1,1,1,1,3.5,2.4
China,1953,Property Owners,1,1,2,1,3.5,3
China,1953,Trades/Professions,4,5,-1,3,12.5,10.8
China,1953,Proletariat,7,9,-4,2,18,16.8
China,1953,State Memory,7,6,-5,6,18,16.8
China,1953,Shopkeepers/Merchants,2,3,0,1,6.5,4.8
China,1954,Executive,9,9,-7,7,24,25.2
China,1954,Army,5,6,-3,4,15,13.2
China,1954,Priests,1,1,1,1,3.5,2.4
China,1954,Property Owners,1,1,2,1,3.5,3
China,1954,Trades/Professions,5,6,-2,4,15,14.4
China,1954,Proletariat,6,8,-3,2,16,14.4
China,1954,State Memory,6,5,-4,5,15.5,14.4
China,1954,Shopkeepers/Merchants,2,3,0,1,6.5,4.8
China,1955,Executive,8,8,-6,7,22,22.8
China,1955,Army,4,5,-2,3,12.5,10.8
China,1955,Priests,1,1,1,1,3.5,2.4
China,1955,Property Owners,1,1,2,1,3.5,3
China,1955,Trades/Professions,4,5,-1,3,12.5,10.8
China,1955,Proletariat,5,7,-2,2,14,12
China,1955,State Memory,5,4,-3,4,13,12
China,1955,Shopkeepers/Merchants,2,3,0,1,6.5,4.8
China,1956,Executive,7,7,-5,6,19,19.2
China,1956,Army,3,4,-1,2,9,8.4
China,1956,Priests,1,1,1,1,3.5,2.4
China,1956,Property Owners,1,1,2,1,3.5,3
China,1956,Trades/Professions,3,4,0,2,9,7.2
China,1956,Proletariat,4,6,-1,2,12,10.8
China,1956,State Memory,4,3,-2,3,10.5,9.6
China,1956,Shopkeepers/Merchants,2,3,0,1,6.5,4.8
China,1957,Executive,6,6,-4,5,16,16.8
China,1957,Army,2,3,0,1,5.5,4.8
China,1957,Priests,1,1,1,1,3.5,2.4
China,1957,Property Owners,1,1,2,1,3.5,3
China,1957,Trades/Professions,2,3,1,1,6.5,4.8
China,1957,Proletariat,3,5,0,2,10,8.4
China,1957,State Memory,3,2,-1,2,8,7.2
China,1957,Shopkeepers/Merchants,2,3,0,1,6.5,4.8
China,1958,Executive,5,5,-3,4,14,14.4
China,1958,Army,1,2,1,1,4.5,3.6
China,1958,Priests,1,1,1,1,3.5,2.4
China,1958,Property Owners,1,1,2,1,3.5,3
China,1958,Trades/Professions,1,2,2,1,4.5,3.6
China,1958,Proletariat,2,4,1,2,8,6
China,1958,State Memory,2,1,0,2,6,4.8
China,1958,Shopkeepers/Merchants,2,3,0,1,6.5,4.8
China,1959,Executive,4,4,-2,3,11,12
China,1959,Army,2,3,0,1,5.5,4.8
China,1959,Priests,1,1,1,1,3.5,2.4
China,1959,Property Owners,1,1,2,1,3.5,3
China,1959,Trades/Professions,2,3,1,1,6.5,4.8
China,1959,Proletariat,3,5,0,2,10,8.4
China,1959,State Memory,3,2,-1,2,8,7.2
China,1959,Shopkeepers/Merchants,2,3,0,1,6.5,4.8
China,1960,Executive,3,3,-1,2,8,8.4
China,1960,Army,3,4,-1,2,9,8.4
China,1960,Priests,1,1,1,1,3.5,2.4
China,1960,Property Owners,1,1,2,1,3.5,3
China,1960,Trades/Professions,3,4,0,2,9,7.2
China,1960,Proletariat,4,6,-1,2,12,10.8
China,1960,State Memory,4,3,-2,3,10.5,9.6
China,1960,Shopkeepers/Merchants,2,3,0,1,6.5,4.8
China,1961,Executive,2,2,0,1,5.5,4.8
China,1961,Army,4,5,-2,3,12.5,10.8
China,1961,Priests,1,1,1,1,3.5,2.4
China,1961,Property Owners,1,1,2,1,3.5,3
China,1961,Trades/Professions,4,5,-1,3,12.5,10.8
China,1961,Proletariat,5,7,-2,2,14,12
China,1961,State Memory,5,4,-3,4,13,12
China,1961,Shopkeepers/Merchants,2,3,0,1,6.5,4.8
China,1962,Executive,3,3,-1,2,8,8.4
China,1962,Army,3,4,-1,2,9,8.4
China,1962,Priests,1,1,1,1,3.5,2.4
China,1962,Property Owners,1,1,2,1,3.5,3
China,1962,Trades/Professions,3,4,0,2,9,7.2
China,1962,Proletariat,4,6,-1,2,12,10.8
China,1962,State Memory,4,3,-2,3,10.5,9.6
China,1962,Shopkeepers/Merchants,2,3,0,1,6.5,4.8
China,1963,Executive,4,4,-2,3,11,12
China,1963,Army,2,3,0,1,5.5,4.8
China,1963,Priests,1,1,1,1,3.5,2.4
China,1963,Property Owners,1,1,2,1,3.5,3
China,1963,Trades/Professions,2,3,1,1,6.5,4.8
China,1963,Proletariat,3,5,0,2,10,8.4
China,1963,State Memory,3,2,-1,2,8,7.2
China,1963,Shopkeepers/Merchants,2,3,0,1,6.5,4.8
China,1964,Executive,5,5,-3,4,14,14.4
China,1964,Army,1,2,1,1,4.5,3.6
China,1964,Priests,1,1,1,1,3.5,2.4
China,1964,Property Owners,1,1,2,1,3.5,3
China,1964,Trades/Professions,1,2,2,1,4.5,3.6
China,1964,Proletariat,2,4,1,2,8,6
China,1964,State Memory,2,1,0,2,6,4.8
China,1964,Shopkeepers/Merchants,2,3,0,1,6.5,4.8
