Society,Year,Node,Coherence,Capacity,Stress,Abstraction
Germany,1895,Hands,4.6,6.0,5.6,4.2
Germany,1895,Archive,7.0,7.0,3.0,5.6
Germany,1895,Flow,6.6,7.0,2.6,6.2
Germany,1896,Helm,5.0,6.0,4.4,4.6
Germany,1896,Shield,6.6,7.2,3.6,5.0
Germany,1896,Lore,6.0,7.0,2.6,7.8
Germany,1896,Stewards,6.6,6.8,3.2,5.0
Germany,1896,Craft,6.6,7.8,3.2,7.0
Germany,1896,Hands,4.8,5.8,4.6,4.0
Germany,1896,Archive,7.2,7.2,3.0,5.4
Germany,1896,Flow,7.4,7.0,2.6,6.4
Germany,1897,Helm,5.4,6.4,4.0,4.6
Germany,1897,Shield,7.0,7.4,2.8,4.4
Germany,1897,Lore,6.0,7.2,3.2,8.0
Germany,1897,Stewards,7.0,6.8,3.0,4.6
Germany,1897,Craft,7.6,7.8,2.2,6.8
Germany,1897,Hands,5.0,6.2,5.2,3.8
Germany,1897,Archive,7.2,7.2,2.8,5.8
Germany,1897,Flow,6.8,6.8,3.2,6.8
Germany,1898,Helm,5.0,5.8,4.4,5.4
Germany,1898,Shield,7.4,7.2,3.0,5.0
Germany,1898,Lore,6.2,7.0,3.0,8.4
Germany,1898,Stewards,7.4,7.0,2.6,4.8
Germany,1898,Craft,7.2,8.0,3.0,7.0
Germany,1898,Hands,5.0,6.2,5.4,4.0
Germany,1898,Archive,6.8,6.6,3.2,6.6
Germany,1898,Flow,7.6,7.0,3.2,6.0
Germany,1899,Helm,5.0,5.4,3.8,4.8
Germany,1899,Shield,7.0,7.2,3.2,5.0
Germany,1899,Lore,6.2,7.6,3.0,8.2
Germany,1899,Stewards,6.6,6.8,3.4,5.6
Germany,1899,Craft,7.0,7.8,3.2,7.4
Germany,1899,Hands,5.2,6.2,5.4,4.2
Germany,1899,Archive,7.4,7.0,3.4,5.8
Germany,1899,Flow,6.6,6.8,2.6,6.2
Germany,1900,Helm,4.8,6.2,4.0,5.0
Germany,1900,Shield,6.8,7.2,2.8,5.0
Germany,1900,Lore,6.0,7.2,2.6,8.0
Germany,1900,Stewards,7.0,6.6,2.4,4.8
Germany,1900,Craft,7.0,8.2,3.0,7.4
Germany,1900,Hands,5.0,5.6,5.2,3.8
Germany,1900,Archive,6.8,7.2,3.0,6.4
Germany,1900,Flow,6.6,6.6,3.2,5.8
Germany,1901,Helm,4.8,6.0,4.4,5.2
Germany,1901,Shield,6.8,7.2,2.8,5.4
Germany,1901,Lore,6.0,7.0,2.8,7.4
Germany,1901,Stewards,6.6,7.0,3.0,5.0
Germany,1901,Craft,7.2,8.4,3.0,7.2
Germany,1901,Hands,4.8,6.0,5.4,3.8
Germany,1901,Archive,6.8,6.8,3.0,5.4
Germany,1901,Flow,6.8,7.4,3.2,5.8
Germany,1902,Helm,4.8,6.0,3.8,5.4
Germany,1902,Shield,7.2,7.4,3.2,5.2
Germany,1902,Lore,6.4,7.0,2.4,8.2
Germany,1902,Stewards,6.8,7.2,3.2,4.8
Germany,1902,Craft,7.2,8.0,3.0,7.0
Germany,1902,Hands,5.0,5.8,5.2,4.0
Germany,1902,Archive,7.0,7.0,2.6,6.2
Germany,1902,Flow,7.4,7.4,3.2,6.0
Germany,1903,Helm,5.0,6.0,4.2,5.4
Germany,1903,Shield,7.2,6.6,2.8,4.8
Germany,1903,Lore,5.6,7.0,3.2,8.0
Germany,1903,Stewards,7.2,6.8,3.2,4.8
Germany,1903,Craft,7.0,8.0,3.0,7.2
Germany,1903,Hands,4.8,6.6,4.6,4.4
Germany,1903,Archive,6.6,7.4,3.0,6.2
Germany,1903,Flow,7.2,6.4,3.2,6.2
Germany,1904,Helm,5.2,6.2,3.8,5.2
Germany,1904,Shield,6.6,6.8,2.2,5.0
Germany,1904,Lore,6.2,7.2,2.6,7.8
Germany,1904,Stewards,6.6,7.4,3.2,5.2
Germany,1904,Craft,6.8,8.0,3.0,6.6
Germany,1904,Hands,5.0,6.4,5.2,3.8
Germany,1904,Archive,7.2,7.2,3.4,5.2
Germany,1904,Flow,7.2,6.6,2.6,6.0
Germany,1905,Helm,5.4,6.4,4.8,6.2
Germany,1905,Shield,7.0,8.4,3.8,6.2
Germany,1905,Lore,5.6,7.0,3.2,8.2
Germany,1905,Stewards,7.2,7.0,3.0,5.2
Germany,1905,Craft,6.8,8.0,3.0,6.8
Germany,1905,Hands,5.0,6.0,5.0,4.0
Germany,1905,Archive,6.8,7.2,2.8,6.4
Germany,1905,Flow,7.4,6.4,2.8,5.8
Germany,1906,Helm,5.4,6.2,3.8,6.0
Germany,1906,Shield,7.4,7.4,3.4,6.4
Germany,1906,Lore,5.2,6.8,2.6,8.4
Germany,1906,Stewards,7.4,7.0,3.2,4.8
Germany,1906,Craft,6.8,7.8,2.8,7.2
Germany,1906,Hands,4.6,6.2,5.0,3.6
Germany,1906,Archive,6.6,7.2,3.0,5.8
Germany,1906,Flow,7.0,6.8,3.4,6.4
Germany,1907,Helm,4.6,6.0,4.2,6.2
Germany,1907,Shield,6.6,8.0,2.8,6.0
Germany,1907,Lore,6.0,7.0,2.8,8.4
Germany,1907,Stewards,7.0,6.8,3.0,5.0
Germany,1907,Craft,7.2,8.4,2.6,6.8
Germany,1907,Hands,5.0,6.0,5.2,3.8
Germany,1907,Archive,6.8,7.0,3.0,5.6
Germany,1907,Flow,7.6,7.4,2.8,5.8
Germany,1908,Helm,4.6,5.6,3.6,6.4
Germany,1908,Shield,7.4,7.6,3.2,6.0
Germany,1908,Lore,6.0,7.6,2.8,7.8
Germany,1908,Stewards,7.2,6.8,3.0,5.4
Germany,1908,Craft,7.0,8.2,2.8,7.0
Germany,1908,Hands,4.6,6.4,5.8,4.4
Germany,1908,Archive,6.8,7.0,2.6,6.2
Germany,1908,Flow,7.0,6.8,3.0,6.0
Germany,1909,Helm,5.2,5.8,4.2,5.6
Germany,1909,Shield,6.6,8.0,3.2,6.4
Germany,1909,Lore,6.0,7.2,3.2,8.2
Germany,1909,Stewards,7.2,7.2,2.8,4.6
Germany,1909,Craft,6.8,7.8,2.4,6.8
Germany,1909,Hands,5.0,6.2,4.4,3.8
Germany,1909,Archive,7.6,6.6,3.2,5.2
Germany,1909,Flow,6.6,7.0,2.8,6.0
Germany,1910,Helm,5.0,5.8,4.0,6.2
Germany,1910,Shield,7.4,7.8,2.8,6.4
Germany,1910,Lore,6.0,7.4,3.0,8.0
Germany,1910,Stewards,6.6,7.4,3.4,5.0
Germany,1910,Craft,7.0,8.2,3.0,6.8
Germany,1910,Hands,5.2,5.6,5.2,4.2
Germany,1910,Archive,6.8,6.8,2.8,6.2
Germany,1910,Flow,6.4,7.4,2.6,5.8
Germany,1911,Helm,5.4,6.4,5.2,5.6
Germany,1911,Shield,7.0,8.2,3.8,6.4
Germany,1911,Lore,6.0,7.2,3.0,8.4
Germany,1911,Stewards,6.8,7.0,3.0,4.8
Germany,1911,Craft,6.8,8.2,3.6,6.6
Germany,1911,Hands,5.4,6.6,5.2,3.4
Germany,1911,Archive,7.2,7.0,2.6,6.0
Germany,1911,Flow,7.2,7.0,2.8,6.2
Germany,1912,Helm,5.4,6.4,4.6,6.0
Germany,1912,Shield,6.8,7.4,2.6,7.2
Germany,1912,Lore,6.0,7.0,2.8,8.0
Germany,1912,Stewards,6.8,6.6,3.0,4.8
Germany,1912,Craft,7.0,8.4,3.0,7.2
Germany,1912,Hands,5.2,6.0,4.6,4.0
Germany,1912,Archive,7.2,6.8,3.6,5.8
Germany,1912,Flow,6.6,7.2,3.4,6.0
Germany,1913,Helm,5.0,6.0,5.2,6.0
Germany,1913,Shield,6.2,8.2,3.2,7.2
Germany,1913,Lore,6.4,6.8,3.0,8.2
Germany,1913,Stewards,7.0,7.2,2.4,5.4
Germany,1913,Craft,6.8,8.0,3.2,6.8
Germany,1913,Hands,5.2,5.4,4.8,4.0
Germany,1913,Archive,6.6,7.0,3.0,6.2
Germany,1913,Flow,7.2,6.8,2.6,6.2
Germany,1914,Helm,6.2,7.0,4.6,7.0
Germany,1914,Shield,7.8,8.4,3.8,6.8
Germany,1914,Lore,6.4,6.8,3.4,7.0
Germany,1914,Stewards,6.8,6.8,5.0,5.0
Germany,1914,Craft,7.4,8.2,5.4,6.0
Germany,1914,Hands,7.0,5.8,4.6,5.4
Germany,1914,Archive,7.4,7.0,3.6,6.4
Germany,1914,Flow,5.8,7.8,6.0,5.2
Germany,1915,Helm,5.8,6.0,5.2,6.0
Germany,1915,Shield,7.0,7.8,5.2,7.0
Germany,1915,Lore,6.2,6.8,3.4,7.8
Germany,1915,Stewards,6.0,6.2,5.8,4.8
Germany,1915,Craft,6.2,7.0,5.0,5.8
Germany,1915,Hands,5.8,5.8,5.8,4.6
Germany,1915,Archive,7.0,7.2,4.0,6.0
Germany,1915,Flow,4.6,5.2,6.8,5.4
Germany,1916,Helm,5.8,6.6,6.0,6.0
Germany,1916,Shield,7.2,7.0,6.4,7.2
Germany,1916,Lore,6.0,6.4,5.2,7.0
Germany,1916,Stewards,6.2,6.0,6.0,5.0
Germany,1916,Craft,5.8,6.8,6.0,6.0
Germany,1916,Hands,5.2,5.6,6.8,3.8
Germany,1916,Archive,5.2,5.6,5.4,6.0
Germany,1916,Flow,4.2,5.2,8.0,4.2
Germany,1917,Helm,4.8,5.4,7.8,4.8
Germany,1917,Shield,5.2,7.2,6.6,7.4
Germany,1917,Lore,5.0,6.2,6.0,5.8
Germany,1917,Stewards,5.0,5.6,6.6,3.8
Germany,1917,Craft,5.4,4.4,6.6,5.2
Germany,1917,Hands,4.0,3.8,7.8,4.2
Germany,1917,Archive,6.2,6.0,5.2,5.8
Germany,1917,Flow,3.0,4.4,9.0,3.8
Germany,1918,Helm,3.2,3.8,8.6,3.8
Germany,1918,Shield,4.0,5.6,9.0,5.2
Germany,1918,Lore,3.6,4.4,7.0,5.4
Germany,1918,Stewards,3.8,4.4,8.0,3.4
Germany,1918,Craft,4.2,4.8,7.8,4.0
Germany,1918,Hands,3.0,2.6,9.0,2.8
Germany,1918,Archive,5.6,4.8,7.4,5.0
Germany,1918,Flow,3.6,2.4,9.8,3.2
Germany,1919,Helm,1.8,3.2,7.8,5.0
Germany,1919,Shield,2.2,3.2,7.6,4.4
Germany,1919,Lore,5.2,6.6,5.6,5.8
Germany,1919,Stewards,3.6,5.2,7.4,3.8
Germany,1919,Craft,5.0,4.4,7.6,4.6
Germany,1919,Hands,5.2,4.6,7.8,3.2
Germany,1919,Archive,4.4,3.4,7.4,5.2
Germany,1919,Flow,2.2,3.0,9.4,4.0
Germany,1920,Helm,3.2,2.2,8.2,4.6
Germany,1920,Shield,3.0,2.8,7.4,4.2
Germany,1920,Lore,5.6,5.4,6.2,6.8
Germany,1920,Stewards,4.6,5.6,8.0,4.4
Germany,1920,Craft,4.4,5.2,6.2,4.6
Germany,1920,Hands,4.4,3.6,7.2,3.8
Germany,1920,Archive,3.2,4.6,6.8,4.0
Germany,1920,Flow,3.0,3.4,9.0,4.2
Germany,1921,Helm,3.8,4.8,8.4,3.8
Germany,1921,Shield,2.6,3.0,7.8,4.0
Germany,1921,Lore,4.0,5.8,6.2,6.8
Germany,1921,Stewards,3.8,3.6,8.2,4.2
Germany,1921,Craft,3.6,4.6,6.6,5.0
Germany,1921,Hands,4.4,4.2,8.4,4.0
Germany,1921,Archive,3.8,3.6,7.8,5.4
Germany,1921,Flow,3.2,3.8,7.8,3.8
Germany,1922,Helm,3.6,3.6,7.2,3.0
Germany,1922,Shield,2.4,3.0,7.8,4.0
Germany,1922,Lore,4.6,5.6,6.0,6.6
Germany,1922,Stewards,3.0,3.4,9.8,3.2
Germany,1922,Craft,3.6,3.6,8.0,4.0
Germany,1922,Hands,4.2,5.2,8.0,4.8
Germany,1922,Archive,5.2,4.0,7.2,4.8
Germany,1922,Flow,3.0,3.6,9.2,3.0
Germany,1923,Helm,2.4,3.2,9.6,2.8
Germany,1923,Shield,2.8,3.0,7.4,4.0
Germany,1923,Lore,4.6,4.4,7.8,6.6
Germany,1923,Stewards,1.2,2.0,9.6,2.8
Germany,1923,Craft,2.4,3.0,9.0,4.4
Germany,1923,Hands,2.8,4.6,9.0,2.4
Germany,1923,Archive,2.8,3.8,8.8,4.0
Germany,1923,Flow,1.8,2.0,9.4,3.0
Germany,1924,Helm,4.0,4.0,6.4,4.4
Germany,1924,Shield,4.2,3.0,5.4,4.0
Germany,1924,Lore,6.0,6.6,3.8,6.6
Germany,1924,Stewards,4.6,4.2,5.4,4.2
Germany,1924,Craft,4.6,5.4,5.4,5.8
Germany,1924,Hands,3.6,3.8,6.0,3.2
Germany,1924,Archive,5.2,4.8,5.6,5.4
Germany,1924,Flow,4.6,4.4,5.6,5.0
Germany,1925,Helm,4.4,5.2,5.6,4.4
Germany,1925,Shield,3.8,4.2,4.4,4.6
Germany,1925,Lore,7.4,6.4,2.4,8.0
Germany,1925,Stewards,5.2,4.8,4.0,5.4
Germany,1925,Craft,6.2,6.6,4.0,5.8
Germany,1925,Hands,5.6,5.4,5.0,5.2
Germany,1925,Archive,6.8,6.2,3.8,6.2
Germany,1925,Flow,4.6,6.2,4.4,6.4
Germany,1926,Helm,5.0,6.6,4.0,5.2
Germany,1926,Shield,3.8,3.6,3.8,4.0
Germany,1926,Lore,6.8,7.4,3.2,8.0
Germany,1926,Stewards,5.8,6.4,4.2,5.2
Germany,1926,Craft,6.2,5.8,4.8,5.4
Germany,1926,Hands,4.4,4.6,5.6,5.2
Germany,1926,Archive,6.2,5.8,3.6,6.0
Germany,1926,Flow,6.6,6.4,4.0,6.0
Germany,1927,Helm,6.2,6.0,3.8,4.4
Germany,1927,Shield,3.8,3.8,4.0,3.8
Germany,1927,Lore,7.2,7.2,2.6,8.2
Germany,1927,Stewards,6.2,6.0,4.2,5.2
Germany,1927,Craft,6.4,7.2,4.2,5.8
Germany,1927,Hands,4.6,5.2,4.6,5.4
Germany,1927,Archive,6.2,6.0,4.0,6.2
Germany,1927,Flow,6.0,5.6,3.8,6.0
Germany,1928,Helm,6.0,5.4,4.2,4.8
Germany,1928,Shield,3.2,4.2,4.0,3.8
Germany,1928,Lore,7.0,6.8,3.2,7.8
Germany,1928,Stewards,5.8,5.6,4.2,4.6
Germany,1928,Craft,7.2,7.6,3.6,5.8
Germany,1928,Hands,5.4,5.0,4.0,4.6
Germany,1928,Archive,6.4,6.2,4.2,6.2
Germany,1928,Flow,6.2,5.6,3.4,6.0
Germany,1929,Helm,4.8,5.2,6.2,4.2
Germany,1929,Shield,3.4,3.6,4.8,3.6
Germany,1929,Lore,7.0,7.4,3.0,8.2
Germany,1929,Stewards,5.2,5.0,6.6,4.6
Germany,1929,Craft,5.4,6.4,5.2,6.0
Germany,1929,Hands,4.4,5.0,7.8,3.2
Germany,1929,Archive,5.6,5.6,4.0,6.2
Germany,1929,Flow,4.4,5.2,6.4,5.0
Germany,1930,Helm,3.4,4.6,7.2,5.2
Germany,1930,Shield,3.8,3.8,3.6,3.4
Germany,1930,Lore,5.4,5.8,5.6,7.4
Germany,1930,Stewards,5.0,4.8,6.6,3.8
Germany,1930,Craft,4.6,4.8,6.4,6.4
Germany,1930,Hands,3.0,4.6,8.6,4.4
Germany,1930,Archive,5.2,5.4,5.0,5.0
Germany,1930,Flow,4.8,3.8,8.0,4.4
Germany,1931,Helm,4.6,2.4,7.6,3.8
Germany,1931,Shield,4.0,4.6,4.4,4.0
Germany,1931,Lore,4.8,6.6,6.0,7.0
Germany,1931,Stewards,3.4,3.6,7.6,4.2
Germany,1931,Craft,3.8,3.4,7.4,4.8
Germany,1931,Hands,2.2,4.0,8.8,3.4
Germany,1931,Archive,5.0,5.0,5.8,4.6
Germany,1931,Flow,3.2,4.4,8.2,4.0
Germany,1932,Helm,2.2,2.8,9.0,4.2
Germany,1932,Shield,3.6,3.6,4.2,3.2
Germany,1932,Lore,4.6,4.4,6.8,6.6
Germany,1932,Stewards,3.6,4.0,7.6,4.4
Germany,1932,Craft,4.4,4.0,6.8,4.2
Germany,1932,Hands,3.0,3.4,9.2,2.6
Germany,1932,Archive,3.8,4.8,8.2,4.4
Germany,1932,Flow,3.2,2.4,9.4,2.8
Germany,1933,Helm,6.4,5.8,5.2,8.0
Germany,1933,Shield,6.4,6.0,5.0,6.6
Germany,1933,Lore,4.8,5.6,6.2,6.6
Germany,1933,Stewards,4.6,6.8,3.6,4.6
Germany,1933,Craft,6.2,5.4,5.4,6.4
Germany,1933,Hands,6.0,6.2,5.2,4.8
Germany,1933,Archive,6.2,5.8,4.8,7.2
Germany,1933,Flow,5.2,6.0,5.2,5.2
Germany,1934,Helm,8.0,6.6,4.2,7.8
Germany,1934,Shield,7.8,7.4,3.2,6.0
Germany,1934,Lore,3.6,5.0,5.8,6.8
Germany,1934,Stewards,6.8,7.4,3.4,4.6
Germany,1934,Craft,6.8,6.8,4.0,5.8
Germany,1934,Hands,7.2,7.2,3.8,4.4
Germany,1934,Archive,6.8,5.8,4.4,6.8
Germany,1934,Flow,5.8,7.2,4.0,4.4
Germany,1935,Helm,8.4,8.0,3.4,7.6
Germany,1935,Shield,8.0,8.0,3.0,8.2
Germany,1935,Lore,3.4,4.8,6.0,8.4
Germany,1935,Stewards,6.8,8.4,3.0,4.8
Germany,1935,Craft,7.2,8.2,2.6,6.4
Germany,1935,Hands,7.0,7.0,4.0,5.0
Germany,1935,Archive,6.8,6.8,3.0,6.4
Germany,1935,Flow,6.4,7.0,3.2,5.2
Germany,1936,Helm,8.4,8.4,3.2,8.0
Germany,1936,Shield,8.4,8.8,3.6,8.2
Germany,1936,Lore,5.2,5.4,4.8,8.6
Germany,1936,Stewards,7.0,7.4,2.6,4.6
Germany,1936,Craft,7.2,8.0,2.8,7.2
Germany,1936,Hands,8.0,6.6,3.2,5.4
Germany,1936,Archive,6.8,6.6,3.2,7.4
Germany,1936,Flow,7.6,8.2,3.0,5.8
Germany,1937,Helm,8.0,8.0,3.0,9.0
Germany,1937,Shield,7.6,8.8,3.6,8.0
Germany,1937,Lore,5.8,5.6,4.8,8.0
Germany,1937,Stewards,7.0,7.8,2.8,4.6
Germany,1937,Craft,7.2,8.2,3.0,6.6
Germany,1937,Hands,7.8,7.2,3.0,5.0
Germany,1937,Archive,6.4,7.0,3.2,6.4
Germany,1937,Flow,7.0,8.4,2.8,6.0
Germany,1938,Helm,7.8,7.6,4.0,7.8
Germany,1938,Shield,7.8,9.0,3.8,7.6
Germany,1938,Lore,3.0,5.4,5.2,7.6
Germany,1938,Stewards,7.2,7.8,3.0,4.4
Germany,1938,Craft,7.4,7.8,3.0,6.4
Germany,1938,Hands,8.4,6.8,3.2,5.2
Germany,1938,Archive,6.8,7.0,3.0,6.8
Germany,1938,Flow,6.8,8.4,3.0,6.2
Germany,1939,Helm,7.6,7.4,4.4,8.0
Germany,1939,Shield,9.4,8.6,4.2,7.4
Germany,1939,Lore,5.4,6.0,4.6,7.8
Germany,1939,Stewards,7.2,7.4,4.0,5.2
Germany,1939,Craft,7.0,8.8,4.6,7.0
Germany,1939,Hands,6.6,7.2,3.8,5.4
Germany,1939,Archive,7.4,7.2,2.8,7.2
Germany,1939,Flow,7.2,7.6,4.2,6.0
Germany,1940,Helm,8.4,8.8,3.6,8.0
Germany,1940,Shield,9.0,9.6,2.6,8.2
Germany,1940,Lore,5.0,5.4,5.0,7.6
Germany,1940,Stewards,7.0,7.6,2.8,5.2
Germany,1940,Craft,7.2,8.2,3.0,7.6
Germany,1940,Hands,7.4,7.0,4.4,5.4
Germany,1940,Archive,7.0,7.2,3.4,7.2
Germany,1940,Flow,7.4,8.4,3.0,6.4
Germany,1941,Helm,8.0,9.4,5.0,8.4
Germany,1941,Shield,8.2,8.8,4.8,8.0
Germany,1941,Lore,5.0,5.8,5.4,8.0
Germany,1941,Stewards,7.2,8.0,4.2,4.6
Germany,1941,Craft,6.8,8.2,5.6,6.4
Germany,1941,Hands,7.0,6.2,4.8,5.0
Germany,1941,Archive,7.2,7.2,4.2,6.4
Germany,1941,Flow,6.8,6.8,4.4,5.4
Germany,1942,Helm,6.6,7.2,6.4,7.2
Germany,1942,Shield,6.8,8.0,5.4,9.0
Germany,1942,Lore,5.0,4.8,6.0,7.4
Germany,1942,Stewards,6.4,7.4,4.4,5.0
Germany,1942,Craft,6.8,7.6,5.6,6.8
Germany,1942,Hands,5.8,6.6,6.0,5.0
Germany,1942,Archive,6.8,6.8,5.2,7.2
Germany,1942,Flow,6.2,7.2,6.2,6.6
Germany,1943,Helm,6.4,7.0,6.6,6.0
Germany,1943,Shield,5.4,6.6,6.6,7.8
Germany,1943,Lore,5.0,5.2,6.4,7.0
Germany,1943,Stewards,6.0,7.2,6.0,4.0
Germany,1943,Craft,6.6,6.8,5.8,6.0
Germany,1943,Hands,4.8,5.2,8.0,3.4
Germany,1943,Archive,5.2,6.2,6.2,6.4
Germany,1943,Flow,5.2,6.0,6.6,5.4
Germany,1944,Helm,6.0,6.6,7.4,6.8
Germany,1944,Shield,4.6,6.0,8.0,7.4
