Society,Year,Node,Coherence,Capacity,Stress,Abstraction
Chile,1881,Lore,7.0,5.8,3.0,6.2
Chile,1881,Stewards,6.4,6.2,4.0,5.0
Chile,1881,Craft,5.0,4.8,3.8,4.0
Chile,1881,Hands,5.0,4.8,6.0,3.0
Chile,1881,Archive,5.0,5.2,4.0,4.8
Chile,1881,Flow,5.0,5.4,5.0,5.0
Chile,1882,Helm,7.0,7.2,3.8,6.0
Chile,1882,Shield,7.2,7.0,4.0,5.0
Chile,1882,Lore,7.0,6.0,3.2,5.6
Chile,1882,Stewards,6.2,6.4,3.6,5.0
Chile,1882,Craft,5.0,5.0,3.6,3.8
Chile,1882,Hands,5.0,4.8,4.6,2.8
Chile,1882,Archive,4.8,5.0,3.6,5.2
Chile,1882,Flow,5.4,6.0,4.0,5.0
Chile,1883,Helm,7.2,6.8,2.8,6.0
Chile,1883,Shield,7.0,7.0,2.6,5.0
Chile,1883,Lore,7.0,6.2,3.0,6.0
Chile,1883,Stewards,7.0,7.0,3.2,5.2
Chile,1883,Craft,5.4,4.8,2.8,4.2
Chile,1883,Hands,5.0,5.0,4.6,3.2
Chile,1883,Archive,5.4,5.2,2.8,5.0
Chile,1883,Flow,6.0,6.4,3.0,5.4
Chile,1884,Helm,7.0,6.8,3.2,6.0
Chile,1884,Shield,7.0,7.2,3.2,5.0
Chile,1884,Lore,6.0,6.2,3.0,6.0
Chile,1884,Stewards,7.0,7.0,3.2,5.4
Chile,1884,Craft,6.0,6.0,3.0,5.0
Chile,1884,Hands,3.8,5.0,5.0,3.0
Chile,1884,Archive,6.0,6.0,3.0,4.8
Chile,1884,Flow,7.0,7.0,3.0,6.0
Chile,1885,Helm,7.0,7.2,3.0,5.8
Chile,1885,Shield,7.2,7.0,3.0,5.0
Chile,1885,Lore,6.0,5.8,3.0,5.8
Chile,1885,Stewards,7.0,6.8,3.2,5.4
Chile,1885,Craft,6.0,6.0,3.2,5.2
Chile,1885,Hands,3.8,5.0,5.0,3.0
Chile,1885,Archive,6.0,6.0,2.6,5.2
Chile,1885,Flow,7.0,7.2,3.0,6.0
Chile,1886,Helm,7.0,7.0,3.4,6.0
Chile,1886,Shield,7.0,7.0,3.0,5.2
Chile,1886,Lore,6.0,6.2,2.8,6.2
Chile,1886,Stewards,7.0,7.0,2.8,5.4
Chile,1886,Craft,6.2,5.8,3.0,5.0
Chile,1886,Hands,4.0,5.0,5.2,3.2
Chile,1886,Archive,6.2,6.0,2.8,5.2
Chile,1886,Flow,7.2,7.2,3.0,6.0
Chile,1887,Helm,7.0,7.0,3.0,6.0
Chile,1887,Shield,7.0,7.0,3.0,4.8
Chile,1887,Lore,6.2,6.0,3.0,6.0
Chile,1887,Stewards,7.0,6.8,2.6,5.2
Chile,1887,Craft,6.2,6.0,2.8,5.0
Chile,1887,Hands,4.0,5.0,4.8,3.0
Chile,1887,Archive,6.0,6.0,3.0,5.2
Chile,1887,Flow,7.0,7.2,3.0,6.2
Chile,1888,Helm,6.8,6.8,3.2,6.0
Chile,1888,Shield,6.8,7.0,3.2,5.0
Chile,1888,Lore,5.8,6.0,3.0,6.0
Chile,1888,Stewards,7.2,7.0,3.0,5.2
Chile,1888,Craft,6.2,6.0,3.0,5.0
Chile,1888,Hands,4.0,5.0,5.0,2.8
Chile,1888,Archive,5.8,6.0,3.2,5.2
Chile,1888,Flow,7.0,7.0,3.0,6.0
Chile,1889,Helm,6.0,6.6,4.8,6.0
Chile,1889,Shield,6.8,7.0,3.2,5.0
Chile,1889,Lore,6.0,6.2,3.0,6.0
Chile,1889,Stewards,7.0,7.2,3.2,5.2
Chile,1889,Craft,6.0,5.8,3.0,5.0
Chile,1889,Hands,4.0,5.0,4.8,3.0
Chile,1889,Archive,6.0,6.0,3.2,5.0
Chile,1889,Flow,7.0,7.0,3.2,6.0
Chile,1890,Helm,4.8,6.6,6.2,6.0
Chile,1890,Shield,6.0,7.2,4.8,4.8
Chile,1890,Lore,5.0,5.8,4.0,6.2
Chile,1890,Stewards,6.4,7.0,4.2,5.0
Chile,1890,Craft,5.6,6.0,4.2,5.0
Chile,1890,Hands,4.2,5.2,6.0,3.0
Chile,1890,Archive,5.6,6.0,3.8,5.0
Chile,1890,Flow,6.0,7.0,4.2,6.0
Chile,1891,Helm,2.8,6.2,8.8,6.2
Chile,1891,Shield,3.0,6.8,7.8,5.2
Chile,1891,Lore,3.8,5.8,7.0,6.2
Chile,1891,Stewards,5.0,5.8,7.0,5.0
Chile,1891,Craft,4.0,5.0,7.0,4.8
Chile,1891,Hands,3.0,4.0,8.2,3.2
Chile,1891,Archive,4.0,5.0,7.0,5.0
Chile,1891,Flow,3.8,5.0,8.0,4.8
Chile,1892,Helm,5.0,5.0,5.0,5.8
Chile,1892,Shield,6.0,6.0,4.0,5.2
Chile,1892,Lore,5.8,6.0,4.2,6.2
Chile,1892,Stewards,7.0,7.0,3.2,5.0
Chile,1892,Craft,5.0,5.0,3.8,5.0
Chile,1892,Hands,4.0,3.8,5.0,3.0
Chile,1892,Archive,5.0,5.4,4.0,4.8
Chile,1892,Flow,6.0,6.2,4.0,5.2
Chile,1893,Helm,5.0,5.0,4.2,6.2
Chile,1893,Shield,6.0,6.0,3.0,5.0
Chile,1893,Lore,6.4,6.2,2.8,6.0
Chile,1893,Stewards,7.0,6.8,3.0,5.2
Chile,1893,Craft,5.0,5.0,3.6,5.0
Chile,1893,Hands,4.0,4.2,5.4,3.0
Chile,1893,Archive,5.0,5.0,3.0,5.0
Chile,1893,Flow,6.4,6.4,3.6,5.4
Chile,1894,Helm,5.0,5.2,4.0,6.0
Chile,1894,Shield,6.2,5.8,3.0,5.0
Chile,1894,Lore,6.0,6.4,3.0,6.0
Chile,1894,Stewards,6.8,7.0,3.0,5.0
Chile,1894,Craft,5.2,4.8,2.8,4.8
Chile,1894,Hands,3.8,3.8,5.2,3.2
Chile,1894,Archive,4.8,4.8,3.0,5.0
Chile,1894,Flow,7.0,7.0,3.0,6.2
Chile,1895,Helm,5.0,5.0,4.0,6.0
Chile,1895,Shield,6.0,6.0,3.2,5.2
Chile,1895,Lore,6.0,6.0,3.0,6.0
Chile,1895,Stewards,7.2,7.0,3.0,5.0
Chile,1895,Craft,4.8,5.0,3.0,5.0
Chile,1895,Hands,3.8,4.2,5.0,2.8
Chile,1895,Archive,5.0,4.8,3.0,5.0
Chile,1895,Flow,7.0,7.0,3.0,6.0
Chile,1896,Helm,5.0,5.2,4.0,6.0
Chile,1896,Shield,6.0,6.0,3.2,5.0
Chile,1896,Lore,6.0,6.0,3.0,6.0
Chile,1896,Stewards,7.0,7.0,3.0,5.0
Chile,1896,Craft,5.0,5.2,3.0,5.0
Chile,1896,Hands,4.2,4.0,5.0,3.0
Chile,1896,Archive,5.0,5.0,3.0,5.0
Chile,1896,Flow,7.0,7.0,2.8,6.0
Chile,1897,Helm,5.2,5.0,4.0,6.0
Chile,1897,Shield,6.0,6.0,3.2,5.0
Chile,1897,Lore,5.6,6.0,2.8,6.0
Chile,1897,Stewards,7.0,6.8,3.0,4.8
Chile,1897,Craft,4.8,5.0,3.0,5.0
Chile,1897,Hands,4.2,4.2,5.0,2.8
Chile,1897,Archive,4.8,4.8,2.8,5.0
Chile,1897,Flow,6.8,7.0,3.0,6.2
Chile,1898,Helm,5.0,5.0,4.4,6.0
Chile,1898,Shield,6.0,6.2,3.0,5.0
Chile,1898,Lore,5.8,6.0,3.0,5.8
Chile,1898,Stewards,7.0,7.2,3.0,5.0
Chile,1898,Craft,5.0,5.2,3.0,5.0
Chile,1898,Hands,4.0,4.0,5.0,3.0
Chile,1898,Archive,5.0,5.2,3.0,5.2
Chile,1898,Flow,7.0,7.0,3.0,6.0
Chile,1899,Helm,5.2,5.0,3.8,5.8
Chile,1899,Shield,6.0,6.0,3.0,4.8
Chile,1899,Lore,6.0,6.2,3.0,6.0
Chile,1899,Stewards,6.6,7.0,3.0,5.0
Chile,1899,Craft,5.0,5.0,3.0,5.0
Chile,1899,Hands,4.0,4.0,5.0,3.2
Chile,1899,Archive,5.4,5.0,2.8,4.8
Chile,1899,Flow,7.0,7.0,2.8,6.0
Chile,1900,Helm,5.2,5.0,4.0,6.0
Chile,1900,Shield,6.0,6.0,3.8,5.2
Chile,1900,Lore,6.0,6.0,3.0,6.0
Chile,1900,Stewards,7.0,7.0,3.0,5.0
Chile,1900,Craft,5.0,5.0,4.4,5.0
Chile,1900,Hands,3.8,3.8,6.2,2.8
Chile,1900,Archive,6.2,6.0,3.0,5.2
Chile,1900,Flow,7.0,7.2,3.0,6.0
Chile,1901,Helm,5.0,5.2,3.8,6.2
Chile,1901,Shield,6.2,6.2,3.6,4.8
Chile,1901,Lore,6.0,6.0,3.2,6.0
Chile,1901,Stewards,6.8,7.0,3.0,5.2
Chile,1901,Craft,4.8,4.8,4.0,4.8
Chile,1901,Hands,3.8,4.2,6.0,3.0
Chile,1901,Archive,6.0,6.0,3.0,5.2
Chile,1901,Flow,7.0,7.2,3.0,6.0
Chile,1902,Helm,5.0,4.8,4.0,6.0
Chile,1902,Shield,6.2,6.0,2.8,5.0
Chile,1902,Lore,6.0,6.0,3.0,6.0
Chile,1902,Stewards,6.8,7.2,2.8,5.2
Chile,1902,Craft,5.0,5.0,3.8,4.6
Chile,1902,Hands,4.0,4.0,6.2,2.8
Chile,1902,Archive,6.0,6.0,3.0,5.2
Chile,1902,Flow,7.0,6.8,3.0,6.0
Chile,1903,Helm,5.0,5.2,4.0,6.0
Chile,1903,Shield,6.0,6.2,3.8,5.0
Chile,1903,Lore,6.0,6.0,3.0,6.0
Chile,1903,Stewards,7.0,7.0,3.0,5.0
Chile,1903,Craft,4.8,5.0,4.0,5.4
Chile,1903,Hands,3.8,4.0,6.2,3.2
Chile,1903,Archive,6.0,6.0,3.2,5.2
Chile,1903,Flow,7.0,7.0,3.0,5.8
Chile,1904,Helm,5.0,5.0,4.0,6.0
Chile,1904,Shield,6.0,6.0,2.8,5.2
Chile,1904,Lore,6.0,6.0,3.0,6.2
Chile,1904,Stewards,7.0,7.0,3.0,4.8
Chile,1904,Craft,5.2,5.4,4.0,5.0
Chile,1904,Hands,4.0,4.2,5.8,3.2
Chile,1904,Archive,6.0,6.0,2.8,5.2
Chile,1904,Flow,7.0,6.6,3.0,6.0
Chile,1905,Helm,5.0,5.2,4.8,6.0
Chile,1905,Shield,6.0,6.0,3.8,5.0
Chile,1905,Lore,5.8,6.0,3.0,6.0
Chile,1905,Stewards,7.2,7.4,3.4,5.0
Chile,1905,Craft,5.0,5.0,4.0,5.0
Chile,1905,Hands,4.0,4.2,6.6,2.8
Chile,1905,Archive,6.2,6.0,3.0,4.8
Chile,1905,Flow,6.8,7.0,3.2,6.0
Chile,1906,Helm,5.0,5.0,4.8,6.0
Chile,1906,Shield,6.0,6.0,4.0,4.8
Chile,1906,Lore,6.0,6.0,3.0,5.8
Chile,1906,Stewards,6.8,6.8,2.8,4.8
Chile,1906,Craft,5.0,5.0,3.8,5.0
Chile,1906,Hands,4.0,4.0,6.0,3.0
Chile,1906,Archive,6.4,6.2,3.0,5.2
Chile,1906,Flow,7.2,7.2,2.8,6.2
Chile,1907,Helm,4.8,5.0,5.0,5.8
Chile,1907,Shield,6.0,5.8,6.0,5.0
Chile,1907,Lore,5.0,6.0,5.0,6.2
Chile,1907,Stewards,7.0,7.2,4.2,5.0
Chile,1907,Craft,4.8,5.0,5.0,5.0
Chile,1907,Hands,3.0,4.0,8.4,2.8
Chile,1907,Archive,6.2,6.0,4.0,5.2
Chile,1907,Flow,6.0,6.0,4.8,6.0
Chile,1908,Helm,5.0,5.0,5.0,6.0
Chile,1908,Shield,6.0,6.0,4.0,5.0
Chile,1908,Lore,6.0,6.0,3.6,6.2
Chile,1908,Stewards,7.0,7.2,3.0,5.0
Chile,1908,Craft,5.2,5.0,3.8,5.0
Chile,1908,Hands,4.0,4.0,6.0,2.8
Chile,1908,Archive,6.0,5.8,3.0,5.2
Chile,1908,Flow,7.2,7.2,3.0,6.2
Chile,1909,Helm,4.8,5.0,4.2,6.0
Chile,1909,Shield,6.0,5.8,3.6,5.0
Chile,1909,Lore,5.8,5.8,3.0,6.0
Chile,1909,Stewards,7.2,7.0,3.0,5.0
Chile,1909,Craft,4.6,5.2,4.0,5.0
Chile,1909,Hands,3.8,4.2,6.2,2.8
Chile,1909,Archive,5.8,6.0,3.0,5.2
Chile,1909,Flow,7.2,7.0,3.0,6.0
Chile,1910,Helm,5.2,4.8,4.2,6.2
Chile,1910,Shield,6.0,6.0,3.4,5.0
Chile,1910,Lore,6.0,6.0,3.2,6.0
Chile,1910,Stewards,6.8,7.0,3.0,5.0
Chile,1910,Craft,5.0,5.2,4.0,5.2
Chile,1910,Hands,4.0,4.2,6.0,3.0
Chile,1910,Archive,6.0,6.2,3.0,6.0
Chile,1910,Flow,7.0,7.0,2.8,5.8
Chile,1911,Helm,4.8,5.0,4.0,6.2
Chile,1911,Shield,5.8,6.2,3.6,5.0
Chile,1911,Lore,6.0,6.0,2.8,6.0
Chile,1911,Stewards,6.8,6.8,3.0,5.0
Chile,1911,Craft,5.0,4.8,4.0,5.0
Chile,1911,Hands,4.0,4.0,6.0,3.2
Chile,1911,Archive,6.2,6.0,3.0,6.0
Chile,1911,Flow,7.0,6.8,3.2,6.0
Chile,1912,Helm,5.0,5.0,4.2,6.0
Chile,1912,Shield,6.0,6.0,3.6,5.0
Chile,1912,Lore,6.2,6.0,3.2,6.2
Chile,1912,Stewards,7.4,6.8,2.8,5.2
Chile,1912,Craft,5.0,5.0,4.0,5.0
Chile,1912,Hands,4.0,3.8,6.2,3.2
Chile,1912,Archive,5.8,6.0,3.0,6.0
Chile,1912,Flow,6.6,7.2,3.0,6.2
Chile,1913,Helm,5.0,5.0,4.2,5.8
Chile,1913,Shield,6.2,6.0,3.6,5.2
Chile,1913,Lore,6.0,6.2,3.0,5.8
Chile,1913,Stewards,7.0,6.8,3.0,5.2
Chile,1913,Craft,5.0,5.0,4.0,5.0
Chile,1913,Hands,3.8,4.2,5.8,3.6
Chile,1913,Archive,6.2,6.0,3.0,5.8
Chile,1913,Flow,7.0,7.0,3.0,6.0
Chile,1914,Helm,4.8,4.6,4.2,5.8
Chile,1914,Shield,6.0,6.0,3.0,5.0
Chile,1914,Lore,6.0,6.0,3.0,6.0
Chile,1914,Stewards,6.0,6.6,4.2,5.0
Chile,1914,Craft,5.0,5.0,4.0,5.2
Chile,1914,Hands,4.4,4.0,6.0,3.0
Chile,1914,Archive,6.0,5.8,3.0,6.0
Chile,1914,Flow,5.8,6.0,5.2,5.6
Chile,1915,Helm,5.0,5.0,3.8,6.0
Chile,1915,Shield,6.2,6.0,3.2,5.0
Chile,1915,Lore,6.0,6.2,3.2,6.0
Chile,1915,Stewards,5.8,6.0,5.0,5.0
Chile,1915,Craft,4.8,5.0,4.2,5.0
Chile,1915,Hands,3.8,4.0,6.0,3.2
Chile,1915,Archive,5.8,6.0,3.0,6.0
Chile,1915,Flow,6.0,6.0,5.0,5.4
Chile,1916,Helm,5.2,5.2,4.0,6.0
Chile,1916,Shield,6.0,6.0,3.0,5.0
Chile,1916,Lore,6.0,5.8,2.6,6.0
Chile,1916,Stewards,6.0,6.0,5.0,5.0
Chile,1916,Craft,5.0,4.8,4.0,5.2
Chile,1916,Hands,4.0,3.8,6.2,2.8
Chile,1916,Archive,6.0,6.0,3.2,6.0
Chile,1916,Flow,6.2,6.2,4.8,5.6
Chile,1917,Helm,5.0,4.8,5.0,6.2
Chile,1917,Shield,6.0,6.0,2.8,5.0
Chile,1917,Lore,6.0,5.8,2.8,6.0
Chile,1917,Stewards,6.2,6.2,4.8,5.0
Chile,1917,Craft,4.8,4.8,5.4,5.0
Chile,1917,Hands,4.2,3.8,6.4,3.2
Chile,1917,Archive,6.2,6.0,3.2,6.0
Chile,1917,Flow,6.4,6.2,5.0,4.8
Chile,1918,Helm,4.6,4.6,5.2,6.2
Chile,1918,Shield,5.8,6.0,3.0,5.0
Chile,1918,Lore,6.0,6.0,3.6,6.0
Chile,1918,Stewards,6.0,5.8,5.0,5.0
Chile,1918,Craft,4.8,5.0,4.8,5.0
Chile,1918,Hands,4.0,4.2,6.4,3.0
Chile,1918,Archive,5.8,6.0,3.0,6.0
Chile,1918,Flow,5.0,5.6,5.8,4.8
Chile,1919,Helm,4.6,5.0,5.4,6.0
Chile,1919,Shield,6.2,6.0,4.0,5.0
Chile,1919,Lore,5.0,6.4,4.0,5.6
Chile,1919,Stewards,6.0,5.6,4.8,5.0
Chile,1919,Craft,5.0,5.0,5.0,4.8
Chile,1919,Hands,4.0,3.8,7.2,3.4
Chile,1919,Archive,5.0,6.0,4.0,5.8
Chile,1919,Flow,5.2,5.0,6.2,5.2
Chile,1920,Helm,5.0,5.0,5.6,6.0
Chile,1920,Shield,6.0,6.2,4.0,5.0
Chile,1920,Lore,5.0,6.0,4.0,6.4
Chile,1920,Stewards,6.0,6.0,5.0,5.0
Chile,1920,Craft,5.0,5.0,5.4,4.8
Chile,1920,Hands,4.0,4.2,7.0,3.8
Chile,1920,Archive,5.0,6.0,4.0,6.0
Chile,1920,Flow,5.2,4.6,5.8,5.0
Chile,1921,Helm,5.0,5.0,5.0,6.0
Chile,1921,Shield,5.8,5.8,4.0,5.0
Chile,1921,Lore,5.0,6.4,3.8,5.8
Chile,1921,Stewards,5.8,6.2,5.4,5.2
Chile,1921,Craft,5.0,5.0,4.8,5.0
Chile,1921,Hands,4.0,4.0,7.0,3.0
Chile,1921,Archive,5.0,6.2,4.0,6.0
Chile,1921,Flow,5.2,5.0,6.0,5.0
Chile,1922,Helm,4.0,4.8,6.2,5.8
Chile,1922,Shield,4.8,6.2,4.0,5.0
Chile,1922,Lore,5.0,6.0,4.2,6.0
Chile,1922,Stewards,5.8,6.4,5.4,5.2
Chile,1922,Craft,4.8,5.0,5.0,4.8
Chile,1922,Hands,4.0,4.0,7.2,3.0
Chile,1922,Archive,4.8,5.8,4.0,6.0
Chile,1922,Flow,5.0,4.8,6.2,5.4
Chile,1923,Helm,4.2,5.0,6.0,6.2
Chile,1923,Shield,5.0,6.0,4.4,5.2
Chile,1923,Lore,5.0,6.0,5.0,6.0
Chile,1923,Stewards,5.6,6.0,5.2,5.0
Chile,1923,Craft,4.8,5.0,5.0,5.0
Chile,1923,Hands,3.8,4.0,7.2,3.4
Chile,1923,Archive,4.8,5.4,4.2,5.8
Chile,1923,Flow,4.8,5.4,6.2,5.0
Chile,1924,Helm,3.0,5.2,8.0,6.2
Chile,1924,Shield,5.0,6.4,6.8,5.0
Chile,1924,Lore,4.8,5.8,5.0,5.8
Chile,1924,Stewards,5.0,6.0,6.2,5.0
Chile,1924,Craft,4.8,4.8,5.4,4.8
Chile,1924,Hands,4.0,4.0,6.6,4.0
Chile,1924,Archive,5.0,5.0,5.0,5.2
Chile,1924,Flow,5.2,4.8,6.0,5.0
Chile,1925,Helm,5.0,4.8,5.8,6.8
Chile,1925,Shield,5.0,6.0,5.0,5.2
Chile,1925,Lore,5.0,6.0,4.2,6.6
Chile,1925,Stewards,6.0,6.0,4.2,5.0
Chile,1925,Craft,4.8,5.0,5.2,5.0
Chile,1925,Hands,4.2,4.0,6.2,4.0
Chile,1925,Archive,5.0,5.0,4.0,6.0
Chile,1925,Flow,5.0,5.2,5.0,5.0
Chile,1926,Helm,5.4,5.0,5.0,6.0
Chile,1926,Shield,4.8,6.0,4.0,5.0
Chile,1926,Lore,5.0,6.2,4.0,5.8
Chile,1926,Stewards,6.0,6.0,3.8,5.0
Chile,1926,Craft,5.0,5.0,4.4,5.2
Chile,1926,Hands,4.2,4.4,6.0,3.8
Chile,1926,Archive,5.0,5.2,4.0,5.8
Chile,1926,Flow,5.2,5.2,4.8,5.0
Chile,1927,Helm,6.0,6.0,5.0,5.2
Chile,1927,Shield,6.8,6.2,4.8,5.0
Chile,1927,Lore,4.6,5.0,5.4,4.8
Chile,1927,Stewards,6.0,6.0,4.0,5.0
Chile,1927,Craft,5.0,5.0,5.2,4.6
Chile,1927,Hands,4.0,5.2,6.0,3.0
Chile,1927,Archive,5.0,4.8,5.0,5.0
Chile,1927,Flow,6.2,5.8,4.0,5.0
Chile,1928,Helm,7.0,6.2,3.8,5.0
Chile,1928,Shield,7.0,6.4,3.8,5.0
Chile,1928,Lore,4.6,5.0,5.0,5.0
Chile,1928,Stewards,6.0,6.0,4.0,5.0
Chile,1928,Craft,5.0,5.2,4.0,5.0
Chile,1928,Hands,4.0,5.0,5.2,2.8
Chile,1928,Archive,5.0,5.2,4.0,4.8
Chile,1928,Flow,6.0,6.0,4.0,5.0
Chile,1929,Helm,7.0,7.0,4.0,5.0
Chile,1929,Shield,7.2,6.2,3.8,5.0
Chile,1929,Lore,4.6,4.8,4.6,5.0
Chile,1929,Stewards,6.2,7.0,3.8,5.2
Chile,1929,Craft,5.0,6.0,3.6,5.0
Chile,1929,Hands,4.0,5.2,5.0,3.2
Chile,1929,Archive,5.2,6.0,4.0,5.2
Chile,1929,Flow,6.2,6.8,3.8,5.4
Chile,1930,Helm,6.0,6.0,5.8,4.8
Chile,1930,Shield,6.6,6.0,4.8,5.2
Chile,1930,Lore,5.0,5.0,5.0,5.0
Chile,1930,Stewards,5.0,5.8,6.4,5.0
Chile,1930,Craft,5.0,5.0,5.4,5.0
Chile,1930,Hands,4.0,3.8,7.0,2.8
Chile,1930,Archive,5.0,4.8,4.8,5.0
Chile,1930,Flow,4.8,4.8,6.8,5.4
Chile,1931,Helm,2.8,3.8,8.0,5.0
Chile,1931,Shield,5.0,4.8,6.0,4.8
Chile,1931,Lore,4.0,5.0,6.0,4.8
Chile,1931,Stewards,3.6,3.6,8.2,4.6
Chile,1931,Craft,4.0,4.2,7.0,4.8
Chile,1931,Hands,2.8,3.0,9.0,2.8
Chile,1931,Archive,3.8,5.4,6.0,5.2
Chile,1931,Flow,3.2,3.2,9.2,4.0
Chile,1932,Helm,3.0,4.2,8.2,5.6
Chile,1932,Shield,4.2,5.0,7.0,5.0
Chile,1932,Lore,4.0,5.0,6.2,5.8
Chile,1932,Stewards,3.8,3.8,7.4,5.2
Chile,1932,Craft,4.2,4.4,6.8,4.8
Chile,1932,Hands,3.0,3.0,8.0,3.6
Chile,1932,Archive,4.0,4.6,6.0,4.8
Chile,1932,Flow,3.0,3.2,8.0,3.8
Chile,1933,Helm,5.0,5.2,4.8,6.0
Chile,1933,Shield,6.0,5.0,4.0,4.8
Chile,1933,Lore,4.8,5.2,4.2,6.0
Chile,1933,Stewards,5.0,5.0,5.4,5.0
Chile,1933,Craft,5.0,5.0,5.0,5.0
Chile,1933,Hands,3.8,4.0,6.4,2.6
Chile,1933,Archive,5.0,5.0,3.8,5.0
Chile,1933,Flow,5.0,4.8,5.2,5.0
Chile,1934,Helm,5.0,5.0,4.8,6.2
Chile,1934,Shield,6.2,5.2,4.0,5.0
Chile,1934,Lore,5.0,5.2,4.2,5.8
Chile,1934,Stewards,5.0,5.0,5.2,5.4
Chile,1934,Craft,5.0,5.2,4.6,5.0
Chile,1934,Hands,3.8,3.6,5.8,2.8
Chile,1934,Archive,5.2,4.8,4.2,4.8
Chile,1934,Flow,5.0,5.2,5.0,5.2
Chile,1935,Helm,6.0,5.2,3.8,6.0
Chile,1935,Shield,6.0,5.4,3.0,5.0
Chile,1935,Lore,5.0,6.0,3.4,6.0
Chile,1935,Stewards,6.2,5.4,3.8,5.0
Chile,1935,Craft,5.0,4.8,4.0,4.8
Chile,1935,Hands,4.0,4.0,5.8,2.8
Chile,1935,Archive,5.0,5.4,3.6,5.0
Chile,1935,Flow,5.4,5.4,4.2,5.0
Chile,1936,Helm,5.8,5.2,4.0,6.0
Chile,1936,Shield,6.0,5.2,2.8,5.0
Chile,1936,Lore,4.8,6.2,4.2,6.0
Chile,1936,Stewards,6.0,5.8,4.0,5.0
Chile,1936,Craft,5.0,5.4,4.0,5.0
Chile,1936,Hands,4.0,4.2,5.6,2.8
Chile,1936,Archive,4.8,5.6,3.8,4.8
Chile,1936,Flow,5.2,5.4,4.0,4.8
Chile,1937,Helm,5.8,5.2,3.8,6.0
Chile,1937,Shield,5.8,5.2,3.0,5.0
Chile,1937,Lore,5.8,5.8,2.8,5.8
Chile,1937,Stewards,6.0,6.0,4.0,5.2
Chile,1937,Craft,5.0,5.6,4.0,4.6
Chile,1937,Hands,4.0,5.0,5.0,3.4
Chile,1937,Archive,5.4,6.0,3.0,5.4
Chile,1937,Flow,6.0,6.0,3.8,5.0
Chile,1938,Helm,6.0,5.4,4.0,7.0
Chile,1938,Shield,6.0,5.2,3.0,4.8
Chile,1938,Lore,6.0,6.0,3.0,7.0
Chile,1938,Stewards,5.0,5.2,4.2,5.2
Chile,1938,Craft,5.0,5.2,4.2,4.8
Chile,1938,Hands,5.0,5.2,5.0,4.0
Chile,1938,Archive,6.0,6.0,3.0,6.2
Chile,1938,Flow,5.2,5.4,4.4,5.0
Chile,1939,Helm,6.0,6.0,5.0,7.0
Chile,1939,Shield,6.0,5.2,3.0,5.0
