Society,Year,Node,Coherence,Capacity,Stress,Abstraction
China,1817,Lore,7.0,5.6,3.2,7.8
China,1817,Stewards,5.2,6.2,3.8,5.0
China,1817,Craft,5.4,5.2,3.8,4.8
China,1817,Hands,3.6,5.2,5.2,2.8
China,1817,Archive,5.8,6.0,2.8,6.0
China,1817,Flow,4.8,5.0,4.2,5.2
China,1818,Helm,4.4,5.2,4.6,5.6
China,1818,Shield,5.0,5.0,4.8,5.0
China,1818,Lore,7.0,5.8,3.4,8.0
China,1818,Stewards,5.2,6.0,3.8,4.2
China,1818,Craft,5.2,4.6,4.2,4.8
China,1818,Hands,3.8,4.8,4.8,3.2
China,1818,Archive,5.8,6.0,2.8,5.4
China,1818,Flow,5.0,5.4,3.8,5.2
China,1819,Helm,4.8,4.8,4.8,6.2
China,1819,Shield,4.8,4.4,4.4,4.8
China,1819,Lore,6.6,6.0,3.0,8.2
China,1819,Stewards,4.8,6.0,3.2,5.0
China,1819,Craft,5.0,4.6,4.0,4.4
China,1819,Hands,4.0,4.8,4.8,3.0
China,1819,Archive,5.8,5.8,3.0,6.0
China,1819,Flow,5.2,5.0,3.8,5.4
China,1820,Helm,5.0,5.2,4.8,6.4
China,1820,Shield,5.2,4.8,5.0,4.8
China,1820,Lore,7.4,6.6,3.0,7.8
China,1820,Stewards,5.4,6.2,4.4,5.0
China,1820,Craft,5.0,5.2,4.2,4.8
China,1820,Hands,4.4,5.4,5.2,3.0
China,1820,Archive,6.0,6.6,2.8,6.2
China,1820,Flow,5.0,5.0,3.8,4.8
China,1821,Helm,4.6,4.8,5.2,6.0
China,1821,Shield,5.2,4.8,5.4,4.8
China,1821,Lore,7.0,6.0,2.8,8.0
China,1821,Stewards,5.2,6.0,4.2,5.0
China,1821,Craft,5.2,5.0,4.0,5.0
China,1821,Hands,4.0,4.6,5.0,3.0
China,1821,Archive,6.2,5.8,3.0,6.2
China,1821,Flow,4.6,4.6,3.4,4.8
China,1822,Helm,5.0,5.0,5.0,6.0
China,1822,Shield,5.8,4.8,5.0,5.0
China,1822,Lore,7.4,6.0,3.4,7.8
China,1822,Stewards,4.8,5.6,4.0,5.2
China,1822,Craft,5.0,4.8,4.2,5.4
China,1822,Hands,4.0,5.2,5.0,2.8
China,1822,Archive,6.2,6.2,2.4,6.2
China,1822,Flow,5.4,5.2,4.0,4.8
China,1823,Helm,4.8,5.0,5.0,6.0
China,1823,Shield,5.0,5.0,5.2,5.4
China,1823,Lore,7.2,6.0,3.2,8.4
China,1823,Stewards,5.4,5.8,4.0,4.8
China,1823,Craft,4.8,4.8,3.8,5.0
China,1823,Hands,4.0,5.2,5.0,2.8
China,1823,Archive,6.0,5.6,3.0,5.8
China,1823,Flow,4.8,4.8,4.2,5.0
China,1824,Helm,5.0,5.0,5.2,6.2
China,1824,Shield,4.4,5.2,4.8,5.2
China,1824,Lore,7.0,6.2,3.0,8.0
China,1824,Stewards,5.0,6.0,4.2,4.8
China,1824,Craft,4.2,5.6,3.8,5.2
China,1824,Hands,4.0,5.0,4.8,2.8
China,1824,Archive,5.8,6.2,3.0,6.4
China,1824,Flow,5.4,5.0,3.6,5.4
China,1825,Helm,4.4,4.6,5.0,6.2
China,1825,Shield,4.8,5.0,5.0,5.0
China,1825,Lore,7.2,6.0,3.0,7.6
China,1825,Stewards,5.2,6.0,3.6,5.0
China,1825,Craft,5.0,5.0,4.0,4.8
China,1825,Hands,3.8,5.0,4.8,3.0
China,1825,Archive,6.0,6.4,3.4,6.2
China,1825,Flow,4.8,4.8,4.0,5.2
China,1826,Helm,5.2,5.2,5.2,6.0
China,1826,Shield,5.4,4.6,5.2,5.0
China,1826,Lore,7.0,6.0,3.0,7.8
China,1826,Stewards,5.2,6.2,4.4,4.8
China,1826,Craft,5.2,5.4,4.0,5.2
China,1826,Hands,3.8,5.0,4.6,3.0
China,1826,Archive,6.0,6.2,3.2,6.6
China,1826,Flow,5.2,4.6,4.2,5.4
China,1827,Helm,4.8,5.0,5.2,5.8
China,1827,Shield,5.2,4.8,5.0,4.8
China,1827,Lore,7.0,5.6,3.4,8.2
China,1827,Stewards,4.8,6.0,4.0,4.8
China,1827,Craft,4.8,5.0,4.2,5.0
China,1827,Hands,3.8,5.0,5.0,2.8
China,1827,Archive,6.2,5.6,3.2,6.0
China,1827,Flow,5.2,4.2,3.6,5.2
China,1828,Helm,5.0,4.6,4.8,5.8
China,1828,Shield,5.4,5.0,5.0,5.2
China,1828,Lore,6.8,5.8,2.6,7.8
China,1828,Stewards,5.2,6.2,4.4,5.2
China,1828,Craft,5.0,4.8,4.2,5.4
China,1828,Hands,4.0,4.8,4.6,3.4
China,1828,Archive,6.4,5.8,3.2,6.0
China,1828,Flow,4.6,5.4,3.8,5.0
China,1829,Helm,5.6,4.6,4.4,5.8
China,1829,Shield,3.6,3.8,5.4,4.0
China,1829,Lore,5.8,5.8,2.6,8.0
China,1829,Stewards,4.8,5.6,3.8,5.2
China,1829,Craft,4.8,5.0,4.0,5.0
China,1829,Hands,4.0,3.4,5.8,2.6
China,1829,Archive,6.0,6.0,3.4,5.6
China,1829,Flow,5.0,5.2,4.2,4.8
China,1830,Helm,4.8,4.6,4.8,5.8
China,1830,Shield,4.0,4.2,5.2,4.2
China,1830,Lore,5.6,6.2,3.0,7.2
China,1830,Stewards,4.6,5.0,4.6,5.2
China,1830,Craft,4.8,5.4,4.2,5.4
China,1830,Hands,3.6,4.0,6.2,2.6
China,1830,Archive,5.6,4.6,3.0,6.0
China,1830,Flow,4.8,5.2,5.0,5.2
China,1831,Helm,4.8,5.2,4.8,5.6
China,1831,Shield,4.4,3.8,5.0,4.2
China,1831,Lore,5.8,6.0,3.0,6.8
China,1831,Stewards,5.0,4.6,5.4,4.8
China,1831,Craft,4.6,5.2,3.8,4.8
China,1831,Hands,3.8,4.4,5.8,3.2
China,1831,Archive,6.0,5.2,3.2,6.0
China,1831,Flow,4.8,5.0,5.2,5.2
China,1832,Helm,4.6,5.0,5.0,6.4
China,1832,Shield,4.0,4.0,5.2,4.2
China,1832,Lore,6.0,6.0,2.8,7.4
China,1832,Stewards,4.8,5.2,4.8,4.8
China,1832,Craft,4.8,5.0,4.4,5.0
China,1832,Hands,4.0,4.0,6.8,3.0
China,1832,Archive,6.0,4.6,3.2,5.6
China,1832,Flow,4.8,4.4,5.0,5.0
China,1833,Helm,5.0,5.2,5.4,6.2
China,1833,Shield,4.0,4.0,5.2,3.8
China,1833,Lore,6.0,5.8,3.2,6.8
China,1833,Stewards,4.8,5.0,4.6,4.4
China,1833,Craft,5.0,5.0,4.4,5.4
China,1833,Hands,4.2,4.4,6.0,3.2
China,1833,Archive,5.8,5.2,3.2,6.0
China,1833,Flow,4.8,4.8,4.8,4.8
China,1834,Helm,5.0,5.0,5.2,6.4
China,1834,Shield,3.8,3.8,5.0,4.2
China,1834,Lore,6.0,6.0,3.0,7.0
China,1834,Stewards,5.2,5.2,4.8,5.0
China,1834,Craft,5.4,5.2,3.8,5.0
China,1834,Hands,4.6,4.4,5.6,3.2
China,1834,Archive,6.0,5.0,3.4,6.4
China,1834,Flow,4.8,5.4,5.2,4.6
China,1835,Helm,5.2,4.6,4.8,6.0
China,1835,Shield,4.0,4.0,4.6,3.8
China,1835,Lore,5.8,6.2,2.8,6.4
China,1835,Stewards,4.6,5.2,5.0,5.2
China,1835,Craft,5.0,5.0,4.0,5.0
China,1835,Hands,4.4,4.0,5.2,3.2
China,1835,Archive,6.0,4.6,3.2,6.2
China,1835,Flow,5.0,5.2,5.2,4.6
China,1836,Helm,5.2,4.8,5.0,6.2
China,1836,Shield,3.8,3.8,5.0,4.4
China,1836,Lore,6.0,5.6,3.2,7.0
China,1836,Stewards,5.0,5.2,5.0,4.8
China,1836,Craft,5.2,5.2,4.2,4.6
China,1836,Hands,3.8,4.0,5.8,2.8
China,1836,Archive,6.2,5.0,3.4,6.2
China,1836,Flow,4.4,4.4,5.0,5.6
China,1837,Helm,5.0,5.0,5.0,5.6
China,1837,Shield,4.6,3.6,4.6,4.2
China,1837,Lore,6.0,5.8,3.0,6.4
China,1837,Stewards,5.0,4.8,5.0,5.0
China,1837,Craft,5.0,4.8,4.0,5.0
China,1837,Hands,4.2,3.8,5.8,2.8
China,1837,Archive,6.4,4.8,2.6,6.0
China,1837,Flow,5.2,5.0,4.6,5.0
China,1838,Helm,5.0,4.8,5.2,5.8
China,1838,Shield,4.6,3.6,5.2,4.2
China,1838,Lore,5.4,6.0,2.6,6.8
China,1838,Stewards,5.2,5.2,5.0,4.6
China,1838,Craft,4.4,5.0,4.2,5.0
China,1838,Hands,4.0,4.0,6.2,3.0
China,1838,Archive,6.0,5.4,3.2,6.0
China,1838,Flow,5.4,5.4,5.0,5.4
China,1839,Helm,5.4,5.2,7.2,6.0
China,1839,Shield,3.6,3.4,7.2,3.6
China,1839,Lore,6.4,5.4,5.2,7.0
China,1839,Stewards,5.4,4.8,5.8,5.2
China,1839,Craft,5.0,4.4,5.4,5.2
China,1839,Hands,4.4,4.0,6.0,2.6
China,1839,Archive,4.8,4.8,3.8,5.6
China,1839,Flow,4.6,4.2,6.2,5.4
China,1840,Helm,5.0,5.0,6.8,6.6
China,1840,Shield,3.2,3.4,8.0,4.2
China,1840,Lore,6.2,5.0,4.8,7.6
China,1840,Stewards,5.2,4.8,6.2,5.4
China,1840,Craft,4.8,5.2,5.6,5.2
China,1840,Hands,4.0,4.2,5.8,2.8
China,1840,Archive,5.0,5.0,3.6,6.0
China,1840,Flow,3.8,4.0,7.0,5.4
China,1841,Helm,4.8,5.4,5.2,6.0
China,1841,Shield,4.0,3.8,6.8,4.0
China,1841,Lore,6.2,5.4,3.8,7.0
China,1841,Stewards,4.8,5.4,5.6,4.4
China,1841,Craft,5.0,5.2,5.2,5.6
China,1841,Hands,4.0,4.2,6.2,3.2
China,1841,Archive,4.8,4.8,4.2,5.8
China,1841,Flow,4.0,3.8,6.2,5.6
China,1842,Helm,5.4,5.4,5.8,5.4
China,1842,Shield,3.8,4.0,5.8,3.8
China,1842,Lore,5.4,4.8,3.8,7.0
China,1842,Stewards,5.6,4.6,5.4,5.0
China,1842,Craft,4.6,4.8,5.2,5.2
China,1842,Hands,4.0,4.4,6.0,3.2
China,1842,Archive,4.8,5.0,4.0,6.2
China,1842,Flow,4.4,4.8,6.6,4.4
China,1843,Helm,4.6,5.0,5.8,5.4
China,1843,Shield,3.8,3.8,5.6,4.4
China,1843,Lore,5.8,5.2,4.4,6.8
China,1843,Stewards,5.2,4.8,5.0,5.2
China,1843,Craft,5.0,5.2,4.4,5.0
China,1843,Hands,4.0,4.0,6.4,3.0
China,1843,Archive,5.0,4.8,4.0,6.0
China,1843,Flow,4.4,5.4,6.0,5.0
China,1844,Helm,5.4,5.4,5.6,5.8
China,1844,Shield,4.0,3.6,6.2,3.8
China,1844,Lore,6.0,5.0,4.0,7.0
China,1844,Stewards,5.2,5.2,5.0,5.2
China,1844,Craft,5.0,5.0,5.4,5.4
China,1844,Hands,4.0,4.4,5.2,3.6
China,1844,Archive,4.8,5.2,3.8,6.4
China,1844,Flow,4.2,5.4,6.0,4.8
China,1845,Helm,4.8,5.8,6.4,6.4
China,1845,Shield,4.4,3.4,6.6,4.0
China,1845,Lore,6.0,5.0,5.0,6.4
China,1845,Stewards,4.8,3.8,6.0,5.2
China,1845,Craft,5.4,4.0,6.4,5.0
China,1845,Hands,4.0,3.4,6.4,2.6
China,1845,Archive,5.2,4.8,5.0,6.2
China,1845,Flow,4.0,4.0,6.0,4.8
China,1846,Helm,4.6,5.4,6.4,5.8
China,1846,Shield,3.6,4.2,6.6,4.0
China,1846,Lore,4.8,5.4,5.0,6.0
China,1846,Stewards,4.8,4.6,6.2,4.4
China,1846,Craft,4.6,4.0,6.6,5.2
China,1846,Hands,4.0,4.0,7.2,3.0
China,1846,Archive,4.8,5.0,4.6,4.8
China,1846,Flow,4.2,4.0,7.2,4.8
China,1847,Helm,3.6,3.8,7.4,6.2
China,1847,Shield,4.2,3.6,7.0,4.0
China,1847,Lore,4.2,4.0,5.6,6.2
China,1847,Stewards,4.4,4.4,5.6,3.8
China,1847,Craft,3.8,3.8,5.6,4.4
China,1847,Hands,4.0,4.4,7.2,1.8
China,1847,Archive,4.4,4.6,5.8,4.8
China,1847,Flow,4.2,4.0,7.4,4.2
China,1848,Helm,4.0,3.8,6.8,5.8
China,1848,Shield,3.8,3.2,7.0,3.2
China,1848,Lore,5.6,4.2,6.2,6.4
China,1848,Stewards,4.2,4.0,6.8,4.0
China,1848,Craft,4.2,4.0,6.6,4.0
China,1848,Hands,3.0,2.4,6.6,2.4
China,1848,Archive,3.8,4.2,5.8,5.0
China,1848,Flow,3.2,4.0,6.8,4.0
China,1849,Helm,3.4,3.6,7.8,4.8
China,1849,Shield,3.2,3.4,7.6,3.0
China,1849,Lore,4.0,4.0,5.6,5.8
China,1849,Stewards,4.2,4.2,6.6,4.0
China,1849,Craft,4.0,3.8,6.6,4.4
China,1849,Hands,3.6,3.0,7.8,1.8
China,1849,Archive,4.2,4.4,6.2,3.8
China,1849,Flow,2.8,4.2,8.4,3.2
China,1850,Helm,4.0,3.4,7.4,4.4
China,1850,Shield,2.6,2.2,8.6,2.6
China,1850,Lore,3.2,4.2,7.0,5.2
China,1850,Stewards,4.4,4.2,8.0,5.0
China,1850,Craft,3.8,3.0,7.4,4.0
China,1850,Hands,2.2,2.6,7.8,2.0
China,1850,Archive,4.0,4.0,6.6,4.4
China,1850,Flow,3.4,3.0,8.0,4.2
China,1851,Helm,3.8,4.0,8.6,5.0
China,1851,Shield,3.8,3.0,9.4,2.8
China,1851,Lore,3.6,5.0,6.6,4.8
China,1851,Stewards,3.2,2.4,7.8,3.6
China,1851,Craft,4.0,3.2,6.8,4.2
China,1851,Hands,3.2,3.8,7.6,2.0
China,1851,Archive,4.4,4.2,6.8,4.6
China,1851,Flow,2.8,3.4,8.0,4.2
China,1852,Helm,4.8,3.6,8.2,5.0
China,1852,Shield,2.8,3.2,8.0,3.0
China,1852,Lore,3.8,4.4,6.8,5.0
China,1852,Stewards,4.4,3.6,8.4,3.8
China,1852,Craft,3.6,2.8,7.2,4.2
China,1852,Hands,3.0,3.6,7.6,1.8
China,1852,Archive,4.8,3.8,7.4,4.4
China,1852,Flow,2.4,2.6,9.2,4.4
China,1853,Helm,3.0,4.6,8.2,5.2
China,1853,Shield,1.8,2.6,8.8,3.2
China,1853,Lore,4.2,4.4,7.0,5.4
China,1853,Stewards,4.4,3.4,8.0,4.8
China,1853,Craft,5.2,3.2,8.0,4.2
China,1853,Hands,2.4,3.6,9.0,3.0
China,1853,Archive,4.0,3.6,6.8,3.6
China,1853,Flow,3.0,3.6,8.0,4.0
China,1854,Helm,2.4,4.2,9.0,4.6
China,1854,Shield,3.2,3.4,9.0,2.8
China,1854,Lore,3.8,4.0,6.8,4.6
China,1854,Stewards,3.4,3.2,8.4,3.6
China,1854,Craft,3.0,3.6,7.4,4.2
China,1854,Hands,2.4,2.6,8.8,1.8
China,1854,Archive,3.2,3.4,8.8,4.4
China,1854,Flow,2.4,3.2,8.6,3.8
China,1855,Helm,2.6,3.4,9.4,5.6
China,1855,Shield,2.8,3.0,8.0,2.8
China,1855,Lore,3.8,4.0,6.6,4.8
China,1855,Stewards,3.6,4.0,8.8,3.2
China,1855,Craft,3.0,2.6,9.2,4.0
China,1855,Hands,2.4,3.2,9.8,1.8
China,1855,Archive,2.0,3.4,8.2,5.0
China,1855,Flow,3.8,2.4,9.0,4.6
China,1856,Helm,3.4,4.4,9.2,4.4
China,1856,Shield,3.0,3.2,8.4,3.0
China,1856,Lore,3.8,4.4,6.8,5.2
China,1856,Stewards,2.8,2.4,9.4,4.2
China,1856,Craft,3.6,2.8,8.6,3.6
China,1856,Hands,2.6,2.2,10.0,2.2
China,1856,Archive,3.0,2.4,8.4,3.2
China,1856,Flow,2.6,2.6,8.8,5.4
China,1857,Helm,3.2,3.4,8.8,5.4
China,1857,Shield,2.6,2.6,8.6,3.6
China,1857,Lore,4.0,3.6,7.0,5.2
China,1857,Stewards,2.8,3.4,8.4,5.2
China,1857,Craft,2.8,4.2,8.2,4.4
China,1857,Hands,2.4,3.6,9.8,2.8
China,1857,Archive,3.4,3.0,8.6,3.4
China,1857,Flow,2.2,2.4,9.8,3.8
China,1858,Helm,3.6,3.8,8.4,4.4
China,1858,Shield,2.6,3.0,7.8,4.2
China,1858,Lore,3.4,4.0,7.0,5.2
China,1858,Stewards,3.2,3.8,8.6,3.8
China,1858,Craft,4.0,4.4,8.8,3.6
China,1858,Hands,2.0,2.8,9.8,1.6
China,1858,Archive,3.0,2.8,8.0,3.4
China,1858,Flow,1.6,2.4,8.2,3.2
China,1859,Helm,3.0,3.6,8.8,3.6
China,1859,Shield,3.2,3.6,7.6,2.8
China,1859,Lore,4.0,4.6,6.8,4.6
China,1859,Stewards,3.2,2.8,9.4,3.0
China,1859,Craft,3.0,3.2,7.6,4.0
China,1859,Hands,2.0,2.6,9.0,1.6
China,1859,Archive,3.4,2.8,7.6,5.2
China,1859,Flow,3.4,3.2,6.8,4.4
China,1860,Helm,3.0,4.2,7.8,4.8
China,1860,Shield,3.8,3.4,8.4,3.6
China,1860,Lore,3.6,3.8,6.0,6.2
China,1860,Stewards,3.8,3.2,7.4,4.6
China,1860,Craft,4.2,2.2,8.6,3.6
China,1860,Hands,2.0,1.8,9.6,2.4
China,1860,Archive,3.8,2.0,7.2,3.6
China,1860,Flow,4.6,3.6,7.6,4.4
China,1861,Helm,4.0,4.2,8.2,4.2
China,1861,Shield,4.6,3.6,8.2,4.2
China,1861,Lore,5.2,4.0,6.0,6.0
China,1861,Stewards,3.0,4.0,7.4,4.2
China,1861,Craft,4.0,2.6,7.6,4.4
China,1861,Hands,3.2,2.8,9.0,2.2
China,1861,Archive,3.6,3.2,7.4,4.0
China,1861,Flow,4.2,3.0,9.2,4.4
China,1862,Helm,3.4,3.8,8.8,4.8
China,1862,Shield,4.4,5.2,9.0,5.0
China,1862,Lore,5.2,4.2,5.8,5.6
China,1862,Stewards,3.4,1.6,8.2,3.2
China,1862,Craft,4.2,3.2,8.4,4.0
China,1862,Hands,2.8,3.0,7.8,2.4
China,1862,Archive,4.4,3.4,7.2,4.0
China,1862,Flow,4.8,3.2,8.0,4.0
China,1863,Helm,2.8,4.0,8.0,4.6
China,1863,Shield,3.2,4.0,6.8,3.8
China,1863,Lore,5.4,3.8,6.2,6.4
China,1863,Stewards,3.6,2.2,8.6,3.2
China,1863,Craft,3.8,2.8,7.8,4.6
China,1863,Hands,2.6,3.4,7.8,3.0
China,1863,Archive,3.4,2.4,7.0,4.8
China,1863,Flow,4.2,3.0,6.8,4.0
China,1864,Helm,3.0,3.4,7.4,5.2
China,1864,Shield,4.2,4.4,6.4,3.8
China,1864,Lore,5.8,3.8,6.4,6.2
China,1864,Stewards,3.6,3.0,8.2,3.8
China,1864,Craft,4.2,2.6,7.2,3.8
China,1864,Hands,3.2,3.8,8.0,2.4
China,1864,Archive,3.4,2.4,7.2,4.0
China,1864,Flow,4.2,3.6,6.6,4.0
China,1865,Helm,5.6,4.8,6.2,5.8
China,1865,Shield,5.4,5.0,5.0,5.0
China,1865,Lore,5.8,4.6,3.6,7.0
China,1865,Stewards,5.0,4.8,5.2,4.6
China,1865,Craft,5.0,4.4,5.0,6.2
China,1865,Hands,4.2,3.6,5.4,2.6
China,1865,Archive,5.0,4.6,4.0,6.2
China,1865,Flow,4.8,4.6,4.6,6.0
China,1866,Helm,4.6,5.0,6.0,6.2
China,1866,Shield,4.8,5.2,4.8,4.4
China,1866,Lore,6.2,4.8,3.8,6.8
China,1866,Stewards,5.0,4.6,5.0,4.8
China,1866,Craft,4.8,5.4,4.8,6.2
China,1866,Hands,4.2,4.0,4.8,3.6
China,1866,Archive,5.2,5.0,4.6,6.2
China,1866,Flow,5.2,5.4,5.2,6.2
China,1867,Helm,4.6,5.2,6.2,6.4
China,1867,Shield,5.0,5.2,5.2,5.0
China,1867,Lore,6.2,4.8,3.8,6.4
China,1867,Stewards,4.8,5.2,4.8,5.2
China,1867,Craft,5.0,4.8,5.0,5.8
China,1867,Hands,3.4,4.0,4.8,3.0
China,1867,Archive,5.0,5.0,4.6,6.0
China,1867,Flow,5.2,5.0,4.8,6.0
China,1868,Helm,4.8,4.8,6.2,5.8
China,1868,Shield,5.0,4.6,5.0,4.8
China,1868,Lore,6.0,4.8,3.8,7.2
China,1868,Stewards,5.0,5.0,5.0,5.0
China,1868,Craft,4.4,4.6,5.2,6.4
China,1868,Hands,3.8,3.8,5.2,3.0
China,1868,Archive,4.4,5.2,3.6,5.8
China,1868,Flow,5.0,5.2,5.2,5.6
China,1869,Helm,5.0,5.6,6.0,5.8
China,1869,Shield,5.0,4.8,5.2,4.8
