Society,Year,Node,Coherence,Capacity,Stress,Abstraction
Norway,1895,Craft,5.0,5.2,3.8,5.0
Norway,1895,Hands,4.8,5.0,5.2,4.0
Norway,1895,Archive,6.2,6.2,3.0,5.0
Norway,1895,Flow,6.0,6.2,4.0,5.2
Norway,1896,Helm,6.0,5.0,5.8,6.0
Norway,1896,Shield,3.8,4.0,4.2,4.0
Norway,1896,Lore,7.2,6.2,2.8,6.0
Norway,1896,Stewards,5.2,5.2,4.0,5.0
Norway,1896,Craft,5.0,5.2,3.8,5.0
Norway,1896,Hands,4.8,5.0,5.2,4.0
Norway,1896,Archive,6.2,6.2,3.0,5.0
Norway,1896,Flow,6.0,6.2,4.0,5.2
Norway,1897,Helm,6.0,5.0,4.8,6.0
Norway,1897,Shield,3.8,4.0,4.2,4.0
Norway,1897,Lore,7.2,6.2,2.8,6.0
Norway,1897,Stewards,5.2,5.2,4.0,5.0
Norway,1897,Craft,5.0,5.2,3.8,5.0
Norway,1897,Hands,4.8,5.0,5.2,4.0
Norway,1897,Archive,6.2,6.2,3.0,5.0
Norway,1897,Flow,6.0,6.2,4.0,5.2
Norway,1898,Helm,6.0,5.0,4.8,6.0
Norway,1898,Shield,3.8,4.0,4.2,4.0
Norway,1898,Lore,7.2,6.2,2.8,6.0
Norway,1898,Stewards,5.2,5.2,4.0,5.0
Norway,1898,Craft,5.0,5.2,3.8,5.0
Norway,1898,Hands,4.8,5.0,5.2,4.0
Norway,1898,Archive,6.2,6.2,3.0,5.0
Norway,1898,Flow,6.0,6.2,4.0,5.2
Norway,1899,Helm,6.0,5.0,5.8,6.0
Norway,1899,Shield,3.8,4.0,5.2,4.0
Norway,1899,Lore,7.2,6.2,2.8,6.0
Norway,1899,Stewards,5.2,5.2,4.0,5.0
Norway,1899,Craft,5.0,5.2,3.8,5.0
Norway,1899,Hands,4.8,5.0,5.2,4.0
Norway,1899,Archive,6.2,6.2,3.0,5.0
Norway,1899,Flow,6.0,6.2,4.0,5.2
Norway,1900,Helm,6.0,5.0,5.8,6.0
Norway,1900,Shield,3.8,4.0,4.2,4.0
Norway,1900,Lore,7.2,6.2,2.8,6.0
Norway,1900,Stewards,5.2,5.2,4.0,5.0
Norway,1900,Craft,5.0,5.2,3.8,5.0
Norway,1900,Hands,4.8,5.0,5.2,4.0
Norway,1900,Archive,6.2,6.2,3.0,5.0
Norway,1900,Flow,6.0,6.2,4.0,5.2
Norway,1901,Helm,6.0,5.0,4.8,6.0
Norway,1901,Shield,3.8,4.0,4.2,4.0
Norway,1901,Lore,7.2,6.2,2.8,6.0
Norway,1901,Stewards,5.2,5.2,4.0,5.0
Norway,1901,Craft,5.0,5.2,3.8,5.0
Norway,1901,Hands,4.8,5.0,5.2,4.0
Norway,1901,Archive,6.2,6.2,3.0,5.0
Norway,1901,Flow,6.0,6.2,4.0,5.2
Norway,1902,Helm,6.0,5.0,4.8,6.0
Norway,1902,Shield,3.8,4.0,4.2,4.0
Norway,1902,Lore,7.2,6.2,2.8,6.0
Norway,1902,Stewards,5.2,5.2,4.0,5.0
Norway,1902,Craft,5.0,5.2,3.8,5.0
Norway,1902,Hands,4.8,5.0,5.2,4.0
Norway,1902,Archive,6.2,6.2,3.0,5.0
Norway,1902,Flow,6.0,6.2,4.0,5.2
Norway,1903,Helm,6.0,5.0,4.8,6.0
Norway,1903,Shield,3.8,4.0,4.2,4.0
Norway,1903,Lore,7.2,6.2,2.8,6.0
Norway,1903,Stewards,5.2,5.2,4.0,5.0
Norway,1903,Craft,5.0,5.2,3.8,5.0
Norway,1903,Hands,4.8,5.0,5.2,4.0
Norway,1903,Archive,6.2,6.2,3.0,5.0
Norway,1903,Flow,6.0,6.2,4.0,5.2
Norway,1904,Helm,6.0,5.0,4.8,6.0
Norway,1904,Shield,3.8,4.0,4.2,4.0
Norway,1904,Lore,7.2,6.2,2.8,6.0
Norway,1904,Stewards,5.2,5.2,4.0,5.0
Norway,1904,Craft,5.0,5.2,3.8,5.0
Norway,1904,Hands,4.8,5.0,5.2,4.0
Norway,1904,Archive,6.2,6.2,3.0,5.0
Norway,1904,Flow,6.0,6.2,4.0,5.2
Norway,1905,Helm,8.0,7.0,3.0,7.0
Norway,1905,Shield,5.8,5.0,3.2,5.0
Norway,1905,Lore,8.2,7.2,1.8,7.0
Norway,1905,Stewards,6.2,5.2,3.0,5.0
Norway,1905,Craft,6.0,5.2,2.8,5.0
Norway,1905,Hands,6.0,5.0,3.0,5.0
Norway,1905,Archive,7.2,6.2,2.0,6.0
Norway,1905,Flow,7.0,7.2,3.0,6.2
Norway,1906,Helm,7.0,7.0,3.0,7.0
Norway,1906,Shield,4.8,5.0,3.2,5.0
Norway,1906,Lore,7.2,6.2,2.8,6.0
Norway,1906,Stewards,6.2,6.2,3.0,5.0
Norway,1906,Craft,6.0,6.2,2.8,5.0
Norway,1906,Hands,6.0,5.0,4.0,5.0
Norway,1906,Archive,7.2,6.2,2.0,6.0
Norway,1906,Flow,7.0,7.2,3.0,6.2
Norway,1907,Helm,7.0,7.0,3.0,7.0
Norway,1907,Shield,4.8,5.0,3.2,5.0
Norway,1907,Lore,7.2,6.2,2.8,6.0
Norway,1907,Stewards,6.2,6.2,3.0,5.0
Norway,1907,Craft,6.0,6.2,2.8,5.0
Norway,1907,Hands,6.0,5.0,4.0,5.0
Norway,1907,Archive,7.2,6.2,2.0,6.0
Norway,1907,Flow,8.0,7.2,2.0,7.2
Norway,1908,Helm,7.0,7.0,3.0,7.0
Norway,1908,Shield,4.8,5.0,3.2,5.0
Norway,1908,Lore,7.2,6.2,2.8,6.0
Norway,1908,Stewards,6.2,6.2,3.0,5.0
Norway,1908,Craft,6.0,6.2,2.8,5.0
Norway,1908,Hands,6.0,5.0,4.0,5.0
Norway,1908,Archive,7.2,6.2,2.0,6.0
Norway,1908,Flow,7.0,7.2,3.0,6.2
Norway,1909,Helm,7.0,7.0,3.0,7.0
Norway,1909,Shield,4.8,5.0,3.2,5.0
Norway,1909,Lore,7.2,6.2,2.8,6.0
Norway,1909,Stewards,6.2,6.2,3.0,5.0
Norway,1909,Craft,7.0,6.2,2.8,5.0
Norway,1909,Hands,6.0,5.0,4.0,5.0
Norway,1909,Archive,7.2,6.2,2.0,6.0
Norway,1909,Flow,8.0,7.2,3.0,6.2
Norway,1910,Helm,7.0,7.0,3.0,7.0
Norway,1910,Shield,4.8,5.0,3.2,5.0
Norway,1910,Lore,7.2,6.2,2.8,6.0
Norway,1910,Stewards,6.2,6.2,3.0,5.0
Norway,1910,Craft,6.0,6.2,2.8,5.0
Norway,1910,Hands,6.0,5.0,4.0,5.0
Norway,1910,Archive,7.2,6.2,2.0,6.0
Norway,1910,Flow,7.0,7.2,3.0,6.2
Norway,1911,Helm,7.0,7.0,3.0,7.0
Norway,1911,Shield,4.8,5.0,3.2,5.0
Norway,1911,Lore,7.2,6.2,2.8,6.0
Norway,1911,Stewards,6.2,6.2,3.0,5.0
Norway,1911,Craft,6.0,6.2,2.8,5.0
Norway,1911,Hands,6.0,5.0,4.0,5.0
Norway,1911,Archive,7.2,6.2,2.0,6.0
Norway,1911,Flow,7.0,7.2,3.0,6.2
Norway,1912,Helm,7.0,7.0,3.0,7.0
Norway,1912,Shield,4.8,5.0,3.2,5.0
Norway,1912,Lore,7.2,6.2,2.8,6.0
Norway,1912,Stewards,6.2,6.2,3.0,5.0
Norway,1912,Craft,6.0,6.2,2.8,5.0
Norway,1912,Hands,6.0,5.0,4.0,5.0
Norway,1912,Archive,7.2,6.2,2.0,6.0
Norway,1912,Flow,7.0,7.2,3.0,6.2
Norway,1913,Helm,7.0,7.0,3.0,7.0
Norway,1913,Shield,4.8,5.0,3.2,5.0
Norway,1913,Lore,7.2,7.2,2.8,7.0
Norway,1913,Stewards,6.2,6.2,3.0,5.0
Norway,1913,Craft,6.0,6.2,2.8,5.0
Norway,1913,Hands,6.0,5.0,4.0,5.0
Norway,1913,Archive,7.2,6.2,2.0,6.0
Norway,1913,Flow,7.0,7.2,3.0,6.2
Norway,1914,Helm,5.0,5.0,6.0,5.0
Norway,1914,Shield,4.8,5.0,7.2,5.0
Norway,1914,Lore,6.2,5.2,3.8,6.0
Norway,1914,Stewards,5.2,5.2,5.0,5.0
Norway,1914,Craft,5.0,5.2,4.8,5.0
Norway,1914,Hands,5.0,5.0,6.0,4.0
Norway,1914,Archive,6.2,5.2,4.0,5.0
Norway,1914,Flow,5.0,4.2,8.0,5.2
Norway,1915,Helm,5.0,5.0,6.0,5.0
Norway,1915,Shield,4.8,5.0,7.2,5.0
Norway,1915,Lore,6.2,5.2,3.8,6.0
Norway,1915,Stewards,5.2,5.2,5.0,5.0
Norway,1915,Craft,5.0,5.2,4.8,5.0
Norway,1915,Hands,5.0,5.0,6.0,4.0
Norway,1915,Archive,6.2,5.2,4.0,5.0
Norway,1915,Flow,5.0,3.2,8.0,5.2
Norway,1916,Helm,5.0,5.0,6.0,5.0
Norway,1916,Shield,4.8,5.0,6.2,5.0
Norway,1916,Lore,6.2,5.2,3.8,6.0
Norway,1916,Stewards,5.2,5.2,5.0,5.0
Norway,1916,Craft,5.0,5.2,4.8,5.0
Norway,1916,Hands,5.0,5.0,7.0,4.0
Norway,1916,Archive,6.2,5.2,4.0,5.0
Norway,1916,Flow,5.0,3.2,8.0,5.2
Norway,1917,Helm,5.0,5.0,6.0,5.0
Norway,1917,Shield,4.8,5.0,6.2,5.0
Norway,1917,Lore,6.2,5.2,3.8,6.0
Norway,1917,Stewards,5.2,5.2,5.0,5.0
Norway,1917,Craft,5.0,5.2,4.8,5.0
Norway,1917,Hands,5.0,5.0,7.0,4.0
Norway,1917,Archive,6.2,5.2,4.0,5.0
Norway,1917,Flow,5.0,3.2,9.0,5.2
Norway,1918,Helm,5.0,5.0,6.0,5.0
Norway,1918,Shield,4.8,5.0,6.2,5.0
Norway,1918,Lore,6.2,5.2,3.8,6.0
Norway,1918,Stewards,5.2,5.2,5.0,5.0
Norway,1918,Craft,5.0,5.2,4.8,5.0
Norway,1918,Hands,5.0,5.0,6.0,4.0
Norway,1918,Archive,6.2,5.2,4.0,5.0
Norway,1918,Flow,5.0,4.2,8.0,5.2
Norway,1919,Helm,5.0,5.0,5.0,5.0
Norway,1919,Shield,3.8,4.0,4.2,4.0
Norway,1919,Lore,6.2,5.2,3.8,5.0
Norway,1919,Stewards,5.2,4.2,6.0,4.0
Norway,1919,Craft,5.0,5.2,4.8,4.0
Norway,1919,Hands,5.0,5.0,5.0,4.0
Norway,1919,Archive,6.2,5.2,3.0,5.0
Norway,1919,Flow,5.0,4.2,6.0,5.2
Norway,1920,Helm,5.0,4.0,6.0,5.0
Norway,1920,Shield,3.8,4.0,4.2,4.0
Norway,1920,Lore,6.2,5.2,3.8,5.0
Norway,1920,Stewards,5.2,5.2,5.0,4.0
Norway,1920,Craft,5.0,5.2,4.8,4.0
Norway,1920,Hands,5.0,5.0,5.0,4.0
Norway,1920,Archive,6.2,5.2,3.0,5.0
Norway,1920,Flow,5.0,4.2,6.0,5.2
Norway,1921,Helm,5.0,5.0,5.0,5.0
Norway,1921,Shield,3.8,4.0,4.2,4.0
Norway,1921,Lore,6.2,5.2,3.8,5.0
Norway,1921,Stewards,4.2,4.2,6.0,4.0
Norway,1921,Craft,4.0,5.2,5.8,4.0
Norway,1921,Hands,5.0,5.0,5.0,4.0
Norway,1921,Archive,6.2,5.2,3.0,5.0
Norway,1921,Flow,4.0,4.2,6.0,5.2
Norway,1922,Helm,5.0,5.0,5.0,5.0
Norway,1922,Shield,3.8,4.0,4.2,4.0
Norway,1922,Lore,6.2,5.2,3.8,5.0
Norway,1922,Stewards,4.2,4.2,6.0,4.0
Norway,1922,Craft,4.0,4.2,5.8,4.0
Norway,1922,Hands,5.0,5.0,5.0,4.0
Norway,1922,Archive,6.2,5.2,3.0,5.0
Norway,1922,Flow,5.0,5.2,5.0,5.2
Norway,1923,Helm,5.0,5.0,5.0,5.0
Norway,1923,Shield,3.8,4.0,4.2,4.0
Norway,1923,Lore,6.2,5.2,3.8,5.0
Norway,1923,Stewards,5.2,5.2,5.0,4.0
Norway,1923,Craft,5.0,5.2,4.8,4.0
Norway,1923,Hands,5.0,5.0,5.0,4.0
Norway,1923,Archive,6.2,5.2,3.0,5.0
Norway,1923,Flow,5.0,5.2,5.0,5.2
Norway,1924,Helm,5.0,5.0,5.0,5.0
Norway,1924,Shield,3.8,4.0,4.2,4.0
Norway,1924,Lore,6.2,5.2,3.8,5.0
Norway,1924,Stewards,5.2,5.2,5.0,4.0
Norway,1924,Craft,5.0,5.2,4.8,4.0
Norway,1924,Hands,5.0,5.0,5.0,4.0
Norway,1924,Archive,6.2,5.2,3.0,5.0
Norway,1924,Flow,5.0,5.2,5.0,5.2
Norway,1925,Helm,5.0,5.0,5.0,5.0
Norway,1925,Shield,3.8,4.0,4.2,4.0
Norway,1925,Lore,6.2,5.2,3.8,5.0
Norway,1925,Stewards,5.2,5.2,5.0,4.0
Norway,1925,Craft,5.0,5.2,4.8,4.0
Norway,1925,Hands,5.0,5.0,5.0,4.0
Norway,1925,Archive,6.2,5.2,3.0,5.0
Norway,1925,Flow,5.0,6.2,4.0,5.2
Norway,1926,Helm,5.0,5.0,5.0,5.0
Norway,1926,Shield,3.8,4.0,4.2,4.0
Norway,1926,Lore,6.2,5.2,3.8,5.0
Norway,1926,Stewards,5.2,6.2,4.0,4.0
Norway,1926,Craft,5.0,5.2,4.8,4.0
Norway,1926,Hands,5.0,5.0,5.0,4.0
Norway,1926,Archive,6.2,5.2,3.0,5.0
Norway,1926,Flow,5.0,5.2,5.0,5.2
Norway,1927,Helm,5.0,5.0,5.0,5.0
Norway,1927,Shield,3.8,4.0,4.2,4.0
Norway,1927,Lore,6.2,5.2,3.8,5.0
Norway,1927,Stewards,5.2,5.2,5.0,4.0
Norway,1927,Craft,5.0,5.2,4.8,4.0
Norway,1927,Hands,5.0,5.0,5.0,4.0
Norway,1927,Archive,6.2,5.2,3.0,5.0
Norway,1927,Flow,5.0,5.2,5.0,5.2
Norway,1928,Helm,5.0,5.0,5.0,5.0
Norway,1928,Shield,3.8,4.0,4.2,4.0
Norway,1928,Lore,6.2,5.2,3.8,5.0
Norway,1928,Stewards,5.2,5.2,5.0,4.0
Norway,1928,Craft,5.0,5.2,4.8,4.0
Norway,1928,Hands,5.0,5.0,5.0,4.0
Norway,1928,Archive,6.2,5.2,3.0,5.0
Norway,1928,Flow,5.0,5.2,5.0,5.2
Norway,1929,Helm,4.0,4.2,5.8,4.0
Norway,1929,Shield,3.8,3.0,5.2,3.0
Norway,1929,Lore,5.2,4.2,4.8,4.0
Norway,1929,Stewards,3.2,2.2,8.0,3.0
Norway,1929,Craft,3.0,3.2,6.8,3.0
Norway,1929,Hands,3.0,3.0,8.0,3.0
Norway,1929,Archive,5.2,5.2,4.0,4.0
Norway,1929,Flow,2.8,2.0,9.2,3.2
Norway,1930,Helm,4.0,4.2,5.8,4.0
Norway,1930,Shield,3.8,3.0,5.2,3.0
Norway,1930,Lore,5.2,4.2,4.8,4.0
Norway,1930,Stewards,3.2,3.2,7.0,3.0
Norway,1930,Craft,3.0,3.2,6.8,3.0
Norway,1930,Hands,3.0,2.0,9.0,3.0
Norway,1930,Archive,5.2,5.2,4.0,4.0
Norway,1930,Flow,2.8,2.0,9.2,3.2
Norway,1931,Helm,4.0,3.2,6.8,4.0
Norway,1931,Shield,3.8,3.0,5.2,3.0
Norway,1931,Lore,5.2,4.2,4.8,4.0
Norway,1931,Stewards,2.2,2.2,8.0,3.0
Norway,1931,Craft,3.0,3.2,6.8,3.0
Norway,1931,Hands,2.0,2.0,9.0,3.0
Norway,1931,Archive,5.2,5.2,4.0,4.0
Norway,1931,Flow,2.8,3.0,8.2,3.2
Norway,1932,Helm,4.0,4.2,5.8,4.0
Norway,1932,Shield,3.8,3.0,5.2,3.0
Norway,1932,Lore,5.2,4.2,4.8,4.0
Norway,1932,Stewards,3.2,3.2,7.0,3.0
Norway,1932,Craft,3.0,3.2,7.8,3.0
Norway,1932,Hands,3.0,3.0,8.0,3.0
Norway,1932,Archive,5.2,5.2,4.0,4.0
Norway,1932,Flow,2.8,3.0,8.2,3.2
Norway,1933,Helm,4.0,4.2,5.8,4.0
Norway,1933,Shield,3.8,3.0,5.2,3.0
Norway,1933,Lore,5.2,4.2,4.8,4.0
Norway,1933,Stewards,3.2,3.2,7.0,3.0
Norway,1933,Craft,3.0,4.2,5.8,3.0
Norway,1933,Hands,3.0,3.0,8.0,3.0
Norway,1933,Archive,5.2,5.2,4.0,4.0
Norway,1933,Flow,2.8,4.0,7.2,3.2
Norway,1934,Helm,6.0,6.0,4.0,5.0
Norway,1934,Shield,3.8,4.0,5.2,4.0
Norway,1934,Lore,6.2,5.2,3.8,5.0
Norway,1934,Stewards,5.2,5.2,5.0,5.0
Norway,1934,Craft,5.0,5.2,3.8,5.0
Norway,1934,Hands,6.0,6.0,4.0,5.0
Norway,1934,Archive,6.2,6.2,3.0,5.0
Norway,1934,Flow,5.0,5.2,4.0,5.2
Norway,1935,Helm,7.0,6.0,3.0,6.0
Norway,1935,Shield,3.8,4.0,5.2,4.0
Norway,1935,Lore,6.2,5.2,3.8,5.0
Norway,1935,Stewards,5.2,5.2,5.0,5.0
Norway,1935,Craft,5.0,5.2,3.8,5.0
Norway,1935,Hands,7.0,6.0,3.0,5.0
Norway,1935,Archive,6.2,6.2,3.0,5.0
Norway,1935,Flow,5.0,5.2,4.0,5.2
Norway,1936,Helm,6.0,6.0,4.0,5.0
Norway,1936,Shield,3.8,4.0,5.2,4.0
Norway,1936,Lore,6.2,5.2,3.8,5.0
Norway,1936,Stewards,5.2,5.2,5.0,5.0
Norway,1936,Craft,5.0,5.2,3.8,5.0
Norway,1936,Hands,7.0,7.0,3.0,5.0
Norway,1936,Archive,6.2,6.2,3.0,5.0
Norway,1936,Flow,5.0,6.2,3.0,5.2
Norway,1937,Helm,6.0,6.0,4.0,5.0
Norway,1937,Shield,3.8,4.0,5.2,4.0
Norway,1937,Lore,6.2,5.2,3.8,5.0
Norway,1937,Stewards,5.2,5.2,5.0,5.0
Norway,1937,Craft,5.0,5.2,3.8,5.0
Norway,1937,Hands,6.0,6.0,4.0,5.0
Norway,1937,Archive,6.2,6.2,3.0,5.0
Norway,1937,Flow,5.0,5.2,4.0,5.2
Norway,1938,Helm,6.0,6.0,4.0,5.0
Norway,1938,Shield,3.8,4.0,6.2,4.0
Norway,1938,Lore,6.2,5.2,3.8,5.0
Norway,1938,Stewards,5.2,5.2,5.0,5.0
Norway,1938,Craft,5.0,5.2,3.8,5.0
Norway,1938,Hands,6.0,6.0,4.0,5.0
Norway,1938,Archive,6.2,6.2,3.0,5.0
Norway,1938,Flow,5.0,5.2,4.0,5.2
Norway,1939,Helm,6.0,6.0,5.0,5.0
Norway,1939,Shield,3.8,4.0,7.2,4.0
Norway,1939,Lore,6.2,5.2,3.8,5.0
Norway,1939,Stewards,5.2,5.2,5.0,5.0
Norway,1939,Craft,5.0,5.2,3.8,5.0
Norway,1939,Hands,6.0,6.0,4.0,5.0
Norway,1939,Archive,6.2,6.2,3.0,5.0
Norway,1939,Flow,5.0,5.2,4.0,5.2
Norway,1940,Helm,2.8,3.8,9.0,3.0
Norway,1940,Shield,1.0,2.0,10.0,2.0
Norway,1940,Lore,5.0,5.2,6.0,5.0
Norway,1940,Stewards,3.2,3.2,8.0,3.0
Norway,1940,Craft,3.0,3.2,6.8,3.0
Norway,1940,Hands,4.0,4.0,7.0,3.0
Norway,1940,Archive,4.2,4.2,7.0,4.0
Norway,1940,Flow,1.0,2.2,10.0,2.2
Norway,1941,Helm,2.8,2.8,8.2,4.0
Norway,1941,Shield,1.8,2.0,9.2,2.0
Norway,1941,Lore,6.0,5.2,5.0,6.0
Norway,1941,Stewards,3.2,3.2,7.0,3.0
Norway,1941,Craft,4.0,4.2,5.8,4.0
Norway,1941,Hands,4.0,4.0,7.0,4.0
Norway,1941,Archive,5.2,5.2,5.0,5.0
Norway,1941,Flow,2.0,2.2,8.0,2.2
Norway,1942,Helm,2.8,2.8,8.2,4.0
Norway,1942,Shield,1.8,2.0,9.2,2.0
Norway,1942,Lore,7.0,5.2,4.0,7.0
Norway,1942,Stewards,3.2,3.2,7.0,3.0
Norway,1942,Craft,4.0,4.2,5.8,4.0
Norway,1942,Hands,4.0,4.0,7.0,4.0
Norway,1942,Archive,5.2,5.2,5.0,5.0
Norway,1942,Flow,2.0,2.2,8.0,2.2
Norway,1943,Helm,2.8,2.8,8.2,4.0
Norway,1943,Shield,1.8,2.0,9.2,2.0
Norway,1943,Lore,6.0,5.2,5.0,6.0
Norway,1943,Stewards,3.2,3.2,7.0,3.0
Norway,1943,Craft,4.0,4.2,5.8,4.0
Norway,1943,Hands,4.0,4.0,8.0,4.0
Norway,1943,Archive,5.2,5.2,5.0,5.0
Norway,1943,Flow,2.0,2.2,8.0,2.2
Norway,1944,Helm,2.8,2.8,8.2,4.0
Norway,1944,Shield,2.8,2.0,8.2,2.0
