Society,Year,Node,Coherence,Capacity,Stress,Abstraction
Canada,1921,Archive,6.0,5.0,4.0,5.0
Canada,1921,Flow,6.0,6.0,5.0,5.0
Canada,1929,Helm,6.0,6.0,5.0,5.0
Canada,1929,Shield,5.0,5.0,4.0,4.0
Canada,1929,Lore,6.0,6.0,4.0,6.0
Canada,1929,Stewards,6.2,7.0,5.0,6.0
Canada,1929,Craft,6.0,6.0,5.0,5.0
Canada,1929,Hands,5.0,5.0,6.0,4.0
Canada,1929,Archive,6.0,6.0,4.0,6.0
Canada,1929,Flow,6.2,7.0,5.0,6.0
Canada,1933,Helm,3.8,5.0,8.2,4.0
Canada,1933,Shield,4.0,4.0,7.0,3.0
Canada,1933,Lore,5.0,4.0,7.0,5.0
Canada,1933,Stewards,4.0,5.0,8.0,4.0
Canada,1933,Craft,3.8,4.0,8.2,3.8
Canada,1933,Hands,3.0,3.0,9.2,3.0
Canada,1933,Archive,5.0,4.0,7.0,5.0
Canada,1933,Flow,3.0,4.0,9.0,3.0
Canada,1939,Helm,6.0,6.0,5.8,5.0
Canada,1939,Shield,5.0,5.0,7.0,4.0
Canada,1939,Lore,6.0,5.0,5.0,6.0
Canada,1939,Stewards,6.0,6.0,5.2,5.0
Canada,1939,Craft,6.0,6.0,6.0,5.0
Canada,1939,Hands,5.0,5.0,6.0,4.0
Canada,1939,Archive,6.0,5.0,5.0,5.0
Canada,1939,Flow,6.0,6.0,6.0,5.0
Canada,1945,Helm,7.0,7.0,4.0,6.0
Canada,1945,Shield,6.2,7.0,5.0,5.0
Canada,1945,Lore,7.0,6.0,3.0,7.0
Canada,1945,Stewards,7.0,7.0,4.0,6.0
Canada,1945,Craft,7.0,7.0,4.0,6.0
Canada,1945,Hands,6.0,6.0,4.0,5.0
Canada,1945,Archive,7.0,6.0,3.0,7.0
Canada,1945,Flow,7.0,7.0,4.0,6.0
Canada,1950,Helm,7.0,7.0,4.0,6.0
Canada,1950,Shield,6.0,6.0,5.2,5.0
Canada,1950,Lore,7.0,7.0,3.0,7.0
Canada,1950,Stewards,7.0,7.0,3.0,6.0
Canada,1950,Craft,7.0,7.0,3.0,6.0
Canada,1950,Hands,6.0,7.0,4.0,5.0
Canada,1950,Archive,7.0,7.0,3.0,7.0
Canada,1950,Flow,7.0,7.0,3.0,6.0
Canada,1960,Helm,6.0,7.0,4.2,6.0
Canada,1960,Shield,5.0,6.0,5.0,5.0
Canada,1960,Lore,7.0,7.0,3.0,7.0
Canada,1960,Stewards,7.0,7.0,3.0,6.0
Canada,1960,Craft,7.0,7.0,3.0,6.0
Canada,1960,Hands,6.0,6.0,4.0,5.0
Canada,1960,Archive,7.0,7.0,3.0,7.0
Canada,1960,Flow,7.0,7.0,3.0,6.0
Canada,1967,Helm,7.0,7.0,3.0,7.0
Canada,1967,Shield,6.0,6.0,3.0,6.0
Canada,1967,Lore,8.0,7.0,2.0,8.0
Canada,1967,Stewards,7.0,8.0,3.0,7.0
Canada,1967,Craft,7.0,7.0,3.0,7.0
Canada,1967,Hands,7.0,7.0,3.0,6.0
Canada,1967,Archive,8.0,7.0,2.0,8.0
Canada,1967,Flow,7.0,8.0,3.0,7.0
Canada,1970,Helm,5.0,7.0,7.2,6.0
Canada,1970,Shield,6.0,7.0,7.2,5.0
Canada,1970,Lore,6.0,7.0,5.0,7.0
Canada,1970,Stewards,7.0,7.0,4.0,6.0
Canada,1970,Craft,7.0,7.0,4.2,6.0
Canada,1970,Hands,5.0,6.0,6.2,5.0
Canada,1970,Archive,6.0,6.0,5.0,6.0
Canada,1970,Flow,7.0,7.0,4.2,6.0
Canada,1975,Helm,5.0,6.0,6.2,5.0
Canada,1975,Shield,5.0,6.0,5.0,5.0
Canada,1975,Lore,7.0,6.0,4.0,7.0
Canada,1975,Stewards,6.0,6.0,6.0,6.0
Canada,1975,Craft,6.0,6.0,6.0,5.0
Canada,1975,Hands,4.8,5.0,7.2,4.0
Canada,1975,Archive,6.0,6.0,5.0,6.0
Canada,1975,Flow,5.0,6.0,7.0,5.0
Canada,1980,Helm,5.0,6.0,7.0,6.0
Canada,1980,Shield,5.0,6.0,5.0,5.0
Canada,1980,Lore,6.0,6.0,5.0,7.0
Canada,1980,Stewards,5.0,6.0,7.2,5.0
Canada,1980,Craft,6.0,6.0,5.2,5.0
Canada,1980,Hands,5.0,5.0,7.0,4.0
Canada,1980,Archive,6.0,6.0,6.0,6.0
Canada,1980,Flow,5.0,5.8,7.2,5.0
Canada,1982,Helm,6.0,6.0,6.0,7.0
Canada,1982,Shield,5.0,6.0,5.0,5.0
Canada,1982,Lore,7.0,6.0,4.0,8.0
Canada,1982,Stewards,6.0,6.0,6.0,6.0
Canada,1982,Craft,6.0,6.0,6.0,5.0
Canada,1982,Hands,5.0,5.0,7.0,4.0
Canada,1982,Archive,7.0,6.0,4.0,8.0
Canada,1982,Flow,5.0,6.0,6.0,5.0
Canada,1988,Helm,6.0,7.0,5.0,6.0
Canada,1988,Shield,6.0,6.0,4.0,5.0
Canada,1988,Lore,7.0,7.0,4.0,7.0
Canada,1988,Stewards,7.0,7.0,4.0,7.0
Canada,1988,Craft,7.0,7.0,4.0,6.0
Canada,1988,Hands,5.0,6.0,6.0,4.0
Canada,1988,Archive,7.0,6.0,4.0,7.0
Canada,1988,Flow,7.0,8.0,4.0,7.0
Canada,1993,Helm,6.0,6.0,6.0,6.0
Canada,1993,Shield,6.0,6.0,5.0,5.0
Canada,1993,Lore,7.0,6.0,4.0,7.0
Canada,1993,Stewards,6.0,6.0,7.0,6.0
Canada,1993,Craft,6.0,6.0,5.0,5.0
Canada,1993,Hands,4.0,5.0,7.2,4.0
Canada,1993,Archive,7.0,6.0,5.0,7.0
Canada,1993,Flow,6.0,7.0,6.0,6.0
Canada,1995,Helm,4.8,6.0,8.2,6.0
Canada,1995,Shield,5.0,6.0,6.2,5.0
Canada,1995,Lore,6.0,6.0,6.0,7.0
Canada,1995,Stewards,6.0,6.0,6.0,5.0
Canada,1995,Craft,6.0,6.0,5.0,5.0
Canada,1995,Hands,4.0,5.0,7.2,3.0
Canada,1995,Archive,6.0,6.0,6.0,7.0
Canada,1995,Flow,6.0,6.0,7.0,5.0
Canada,2000,Helm,7.0,7.0,4.0,7.0
Canada,2000,Shield,6.0,7.0,4.0,6.0
Canada,2000,Lore,7.0,7.0,3.0,8.0
Canada,2000,Stewards,7.0,8.0,4.0,7.0
Canada,2000,Craft,7.0,7.0,3.0,7.0
Canada,2000,Hands,6.0,6.0,4.0,5.0
Canada,2000,Archive,7.0,7.0,3.0,7.0
Canada,2000,Flow,7.0,8.0,4.0,7.0
Canada,2006,Helm,6.0,7.0,5.0,6.0
Canada,2006,Shield,6.0,7.0,6.0,5.0
Canada,2006,Lore,7.0,7.0,4.0,7.0
Canada,2006,Stewards,7.0,8.0,4.0,7.0
Canada,2006,Craft,7.0,7.0,4.0,6.0
Canada,2006,Hands,6.0,6.0,5.0,5.0
Canada,2006,Archive,7.0,7.0,4.0,7.0
Canada,2006,Flow,7.0,8.0,5.0,7.0
Canada,2008,Helm,4.8,6.0,7.2,5.0
Canada,2008,Shield,5.0,6.0,6.2,5.0
Canada,2008,Lore,7.0,6.0,5.0,7.0
Canada,2008,Stewards,6.0,6.0,7.2,6.0
Canada,2008,Craft,6.0,6.0,6.2,5.0
Canada,2008,Hands,5.0,5.0,7.2,4.0
Canada,2008,Archive,6.0,6.0,5.0,6.0
Canada,2008,Flow,5.0,6.0,8.2,5.0
Canada,2010,Helm,6.0,7.0,5.0,6.0
Canada,2010,Shield,6.0,7.0,5.0,5.0
Canada,2010,Lore,7.0,7.0,4.0,7.0
Canada,2010,Stewards,7.0,7.0,4.0,6.0
Canada,2010,Craft,7.0,7.0,4.0,6.0
Canada,2010,Hands,5.0,6.0,6.0,4.0
Canada,2010,Archive,7.0,7.0,4.0,7.0
Canada,2010,Flow,6.0,7.0,5.0,6.0
Canada,2015,Helm,7.0,7.0,4.0,7.0
Canada,2015,Shield,6.0,7.0,5.0,6.0
Canada,2015,Lore,7.0,7.0,4.0,8.0
Canada,2015,Stewards,7.0,7.0,4.0,7.0
Canada,2015,Craft,7.0,7.0,4.0,6.0
Canada,2015,Hands,6.0,7.0,4.0,5.0
Canada,2015,Archive,7.0,7.0,4.0,8.0
Canada,2015,Flow,7.0,8.0,4.0,7.0
Canada,2019,Helm,5.0,6.0,6.2,6.0
Canada,2019,Shield,5.0,6.0,6.0,5.0
Canada,2019,Lore,7.0,7.0,5.0,7.0
Canada,2019,Stewards,5.0,7.0,6.2,6.0
Canada,2019,Craft,6.0,7.0,5.0,6.0
Canada,2019,Hands,5.0,6.0,6.2,4.0
Canada,2019,Archive,6.0,7.0,5.0,7.0
Canada,2019,Flow,5.0,7.0,7.0,6.0
Canada,2022,Helm,4.8,6.0,7.2,6.0
Canada,2022,Shield,5.0,6.0,7.0,5.0
Canada,2022,Lore,6.0,6.0,6.0,7.0
Canada,2022,Stewards,5.0,6.0,7.2,5.0
Canada,2022,Craft,6.0,6.0,6.2,5.0
Canada,2022,Hands,4.0,5.0,8.2,4.0
Canada,2022,Archive,6.0,6.0,6.0,7.0
Canada,2022,Flow,4.0,5.8,8.2,5.0
Canada,2026,Helm,4.8,6.0,7.2,6.0
Canada,2026,Shield,5.0,6.0,7.0,5.0
Canada,2026,Lore,6.0,6.0,6.0,7.0
Canada,2026,Stewards,5.0,5.0,7.2,5.0
Canada,2026,Craft,6.0,6.0,6.2,5.0
Canada,2026,Hands,4.0,5.0,8.2,4.0
Canada,2026,Archive,6.0,6.0,6.0,6.0
Canada,2026,Flow,4.0,5.0,9.0,5.0
