Nation,Year,Node,Coherence,Capacity,Stress,Abstraction,Node value,Bond strength
Iran,1908,Proletariat,3,4,2,1,6.5,
Iran,1908,State Memory,6,5,-3,3,14.5,
Iran,1908,Shopkeepers/Merchants,4,5,-1,2,11.0,
Iran,1909,Executive,5,5,-2,4,15.0,
Iran,1909,Army,5,4,-3,2,13.0,
Iran,1909,Priests,6,5,-4,4,15.0,
Iran,1909,Property Owners,6,7,0,5,15.5,
Iran,1909,Trades/Professions,5,5,-2,4,14.0,
Iran,1909,Proletariat,3,4,2,1,6.5,
Iran,1909,State Memory,6,5,-3,3,14.5,
Iran,1909,Shopkeepers/Merchants,4,5,-1,2,11.0,
Iran,1910,Executive,4,4,-1,3,12.5,
Iran,1910,Army,4,3,-2,1,10.5,
Iran,1910,Priests,5,4,-3,3,12.5,
Iran,1910,Property Owners,7,8,1,6,18.0,
Iran,1910,Trades/Professions,4,4,-1,3,11.5,
Iran,1910,Proletariat,2,3,3,1,3.5,
Iran,1910,State Memory,5,4,-2,2,12.0,
Iran,1910,Shopkeepers/Merchants,3,4,-1,2,9.0,
Iran,1911,Executive,4,4,-1,3,12.5,
Iran,1911,Army,4,3,-2,1,10.5,
Iran,1911,Priests,5,4,-3,3,12.5,
Iran,1911,Property Owners,7,8,1,6,18.0,
Iran,1911,Trades/Professions,4,4,-1,3,11.5,
Iran,1911,Proletariat,2,3,3,1,3.5,
Iran,1911,State Memory,5,4,-2,2,12.0,
Iran,1911,Shopkeepers/Merchants,3,4,-1,2,9.0,
Iran,1912,Executive,4,4,-1,3,12.5,
Iran,1912,Army,4,3,-2,1,10.5,
Iran,1912,Priests,5,4,-3,3,12.5,
Iran,1912,Property Owners,7,8,1,6,18.0,
Iran,1912,Trades/Professions,4,4,-1,3,11.5,
Iran,1912,Proletariat,2,3,3,1,3.5,
Iran,1912,State Memory,5,4,-2,2,12.0,
Iran,1912,Shopkeepers/Merchants,3,4,-1,2,9.0,
Iran,1913,Executive,4,4,-1,3,12.5,
Iran,1913,Army,4,3,-2,1,10.5,
Iran,1913,Priests,5,4,-3,3,12.5,
Iran,1913,Property Owners,7,8,1,6,18.0,
Iran,1913,Trades/Professions,4,4,-1,3,11.5,
Iran,1913,Proletariat,2,3,3,1,3.5,
Iran,1913,State Memory,5,4,-2,2,12.0,
Iran,1913,Shopkeepers/Merchants,3,4,-1,2,9.0,
Iran,1914,Executive,3,3,0,2,9.0,
Iran,1914,Army,3,2,-1,1,8.5,
Iran,1914,Priests,4,3,-2,2,10.0,
Iran,1914,Property Owners,8,9,2,7,20.5,
Iran,1914,Trades/Professions,3,3,0,2,8.0,
Iran,1914,Proletariat,1,2,4,1,0.5,
Iran,1914,State Memory,4,3,-1,2,10.0,
Iran,1914,Shopkeepers/Merchants,2,3,0,1,6.5,
Iran,1915,Executive,3,3,0,2,9.0,
Iran,1915,Army,3,2,-1,1,8.5,
Iran,1915,Priests,4,3,-2,2,10.0,
Iran,1915,Property Owners,8,9,2,7,20.5,
Iran,1915,Trades/Professions,3,3,0,2,8.0,
Iran,1915,Proletariat,1,2,4,1,0.5,
Iran,1915,State Memory,4,3,-1,2,10.0,
Iran,1915,Shopkeepers/Merchants,2,3,0,1,6.5,
Iran,1916,Executive,3,3,0,2,9.0,
Iran,1916,Army,3,2,-1,1,8.5,
Iran,1916,Priests,4,3,-2,2,10.0,
Iran,1916,Property Owners,8,9,2,7,20.5,
Iran,1916,Trades/Professions,3,3,0,2,8.0,
Iran,1916,Proletariat,1,2,4,1,0.5,
Iran,1916,State Memory,4,3,-1,2,10.0,
Iran,1916,Shopkeepers/Merchants,2,3,0,1,6.5,
Iran,1917,Executive,2,2,1,1,5.5,
Iran,1917,Army,2,1,0,1,4.5,
Iran,1917,Priests,3,2,-1,2,8.0,
Iran,1917,Property Owners,9,10,3,8,23.0,
Iran,1917,Trades/Professions,2,2,1,2,6.0,
Iran,1917,Proletariat,1,2,5,1,-1.5,
Iran,1917,State Memory,3,2,0,1,6.5,
Iran,1917,Shopkeepers/Merchants,2,3,1,1,5.5,
Iran,1918,Executive,2,2,1,1,5.5,
Iran,1918,Army,2,1,0,1,4.5,
Iran,1918,Priests,3,2,-1,2,8.0,
Iran,1918,Property Owners,9,10,3,8,23.0,
Iran,1918,Trades/Professions,2,2,1,2,6.0,
Iran,1918,Proletariat,1,2,5,1,-1.5,
Iran,1918,State Memory,3,2,0,1,6.5,
Iran,1918,Shopkeepers/Merchants,2,3,1,1,5.5,
Iran,1919,Executive,3,3,0,2,9.0,
Iran,1919,Army,3,2,-1,1,8.5,
Iran,1919,Priests,4,3,-2,2,10.0,
Iran,1919,Property Owners,8,9,2,7,20.5,
Iran,1919,Trades/Professions,3,3,0,2,8.0,
Iran,1919,Proletariat,1,2,4,1,0.5,
Iran,1919,State Memory,4,3,-1,2,10.0,
Iran,1919,Shopkeepers/Merchants,2,3,0,1,6.5,
Iran,1920,Executive,4,4,-1,3,12.5,
Iran,1920,Army,4,3,-2,2,11.0,
Iran,1920,Priests,5,4,-3,3,12.5,
Iran,1920,Property Owners,7,8,1,6,18.0,
Iran,1920,Trades/Professions,4,4,-1,3,11.5,
Iran,1920,Proletariat,2,3,3,1,3.5,
Iran,1920,State Memory,5,4,-2,2,12.0,
Iran,1920,Shopkeepers/Merchants,3,4,-1,2,9.0,
Iran,1921,Executive,5,5,-2,4,15.0,
Iran,1921,Army,5,4,-3,3,14.0,
Iran,1921,Priests,6,5,-4,4,16.0,
Iran,1921,Property Owners,6,7,0,5,15.5,
Iran,1921,Trades/Professions,5,5,-2,4,14.0,
Iran,1921,Proletariat,3,4,2,2,8.0,
Iran,1921,State Memory,6,5,-3,3,14.5,
Iran,1921,Shopkeepers/Merchants,4,5,-1,3,12.5,
Iran,1922,Executive,6,6,-3,5,17.5,
Iran,1922,Army,6,5,-4,4,16.0,
Iran,1922,Priests,7,6,-5,5,18.5,
Iran,1922,Property Owners,5,6,-1,4,15.0,
Iran,1922,Trades/Professions,6,6,-3,5,17.5,
Iran,1922,Proletariat,4,5,0,3,12.5,
Iran,1922,State Memory,7,6,-4,4,18.0,
Iran,1922,Shopkeepers/Merchants,5,6,-2,4,15.0,
Iran,1923,Executive,7,7,-4,6,19.0,
Iran,1923,Army,7,6,-5,5,18.5,
Iran,1923,Priests,8,7,-6,6,21.0,
Iran,1923,Property Owners,4,5,-2,3,13.5,
Iran,1923,Trades/Professions,7,7,-4,6,19.0,
Iran,1923,Proletariat,5,6,-1,4,16.0,
Iran,1923,State Memory,8,7,-5,5,20.5,
Iran,1923,Shopkeepers/Merchants,6,7,-3,5,18.0,
Iran,1924,Executive,8,8,-5,7,21.5,
Iran,1924,Army,8,7,-6,6,21.0,
Iran,1924,Priests,9,8,-7,7,24.5,
Iran,1924,Property Owners,3,4,-3,2,11.0,
Iran,1924,Trades/Professions,8,8,-5,7,21.5,
Iran,1924,Proletariat,6,7,-2,5,18.5,
Iran,1924,State Memory,9,8,-6,6,23.0,
Iran,1924,Shopkeepers/Merchants,7,8,-4,6,21.0,
Iran,1925,Executive,7,7,-4,6,19.0,
Iran,1925,Army,7,6,-5,5,18.5,
Iran,1925,Priests,8,7,-6,6,21.0,
Iran,1925,Property Owners,4,5,-2,3,13.5,
Iran,1925,Trades/Professions,7,7,-4,6,19.0,
Iran,1925,Proletariat,5,6,-1,4,16.0,
Iran,1925,State Memory,8,7,-5,5,20.5,
Iran,1925,Shopkeepers/Merchants,6,7,-3,5,18.0,
Iran,1926,Executive,6,6,-3,5,17.5,
Iran,1926,Army,6,5,-4,4,16.0,
Iran,1926,Priests,7,6,-5,5,18.5,
Iran,1926,Property Owners,5,6,-1,4,15.0,
Iran,1926,Trades/Professions,6,6,-3,5,17.5,
Iran,1926,Proletariat,4,5,0,3,12.5,
Iran,1926,State Memory,7,6,-4,4,18.0,
Iran,1926,Shopkeepers/Merchants,5,6,-2,4,15.0,
Iran,1927,Executive,5,5,-2,4,15.0,
Iran,1927,Army,5,4,-3,3,14.0,
Iran,1927,Priests,6,5,-4,4,16.0,
Iran,1927,Property Owners,6,7,0,5,15.5,
Iran,1927,Trades/Professions,5,5,-2,4,14.0,
Iran,1927,Proletariat,3,4,2,2,8.0,
Iran,1927,State Memory,6,5,-3,3,14.5,
Iran,1927,Shopkeepers/Merchants,4,5,-1,3,12.5,
Iran,1928,Executive,4,4,-1,3,12.5,
Iran,1928,Army,4,3,-2,2,11.0,
Iran,1928,Priests,5,4,-3,3,12.5,
Iran,1928,Property Owners,7,8,1,6,18.0,
Iran,1928,Trades/Professions,4,4,-1,3,11.5,
Iran,1928,Proletariat,2,3,3,1,3.5,
Iran,1928,State Memory,5,4,-2,2,12.0,
Iran,1928,Shopkeepers/Merchants,3,4,-1,2,9.0,
Iran,1929,Executive,3,3,0,2,9.0,
Iran,1929,Army,3,2,-1,1,8.5,
Iran,1929,Priests,4,3,-2,2,10.0,
Iran,1929,Property Owners,8,9,2,7,20.5,
Iran,1929,Trades/Professions,3,3,0,2,8.0,
Iran,1929,Proletariat,1,2,4,1,0.5,
Iran,1929,State Memory,4,3,-1,2,10.0,
Iran,1929,Shopkeepers/Merchants,2,3,0,1,6.5,
Iran,1930,Executive,2,2,1,1,5.5,
Iran,1930,Army,2,1,0,1,4.5,
Iran,1930,Priests,3,2,-1,1,7.5,
Iran,1930,Property Owners,9,10,3,8,23.0,
Iran,1930,Trades/Professions,2,2,1,1,5.5,
Iran,1930,Proletariat,1,1,5,1,-2.0,
Iran,1930,State Memory,3,2,0,1,6.5,
Iran,1930,Shopkeepers/Merchants,1,2,1,1,4.0,
Iran,1941,Executive,4,4,-1,3,12.5,
Iran,1941,Army,4,3,-2,3,12.0,
Iran,1941,Priests,5,4,-3,4,14.0,
Iran,1941,Property Owners,7,8,1,6,18.0,
Iran,1941,Trades/Professions,4,4,-1,4,12.5,
Iran,1941,Proletariat,3,4,3,3,8.5,
Iran,1941,State Memory,5,4,-2,3,13.0,
Iran,1941,Shopkeepers/Merchants,4,5,-1,3,12.5,
Iran,1942,Executive,3,3,0,2,9.0,
Iran,1942,Army,3,2,-1,2,9.0,
Iran,1942,Priests,4,3,-2,3,11.5,
Iran,1942,Property Owners,8,9,2,7,20.5,
Iran,1942,Trades/Professions,3,3,0,3,9.5,
Iran,1942,Proletariat,2,3,4,2,4.0,
Iran,1942,State Memory,4,3,-1,2,10.0,
Iran,1942,Shopkeepers/Merchants,3,4,0,2,9.0,
Iran,1943,Executive,2,2,1,1,5.5,
Iran,1943,Army,2,1,0,1,4.5,
Iran,1943,Priests,3,2,-1,2,8.0,
Iran,1943,Property Owners,9,10,3,8,23.0,
Iran,1943,Trades/Professions,2,2,1,2,6.0,
Iran,1943,Proletariat,1,2,5,1,-1.5,
Iran,1943,State Memory,3,2,0,1,6.5,
Iran,1943,Shopkeepers/Merchants,2,3,1,1,5.5,
Iran,1944,Executive,3,3,0,2,9.0,
Iran,1944,Army,3,2,-1,2,9.0,
Iran,1944,Priests,4,3,-2,3,11.5,
Iran,1944,Property Owners,8,9,2,7,20.5,
Iran,1944,Trades/Professions,3,3,0,3,9.5,
Iran,1944,Proletariat,2,3,4,2,4.0,
Iran,1944,State Memory,4,3,-1,2,10.0,
Iran,1944,Shopkeepers/Merchants,3,4,0,2,9.0,
Iran,1945,Executive,4,4,-1,3,12.5,
Iran,1945,Army,4,3,-2,3,12.0,
Iran,1945,Priests,5,4,-3,4,14.0,
Iran,1945,Property Owners,7,8,1,6,18.0,
Iran,1945,Trades/Professions,4,4,-1,4,12.5,
Iran,1945,Proletariat,3,4,3,3,8.5,
Iran,1945,State Memory,5,4,-2,3,13.0,
Iran,1945,Shopkeepers/Merchants,4,5,-1,3,12.5,
Iran,1946,Executive,5,5,-2,4,15.0,
Iran,1946,Army,5,4,-3,4,14.0,
Iran,1946,Priests,6,5,-4,5,16.5,
Iran,1946,Property Owners,6,7,0,5,15.5,
Iran,1946,Trades/Professions,5,5,-2,5,15.0,
Iran,1946,Proletariat,4,5,2,4,12.0,
Iran,1946,State Memory,6,5,-3,4,15.5,
Iran,1946,Shopkeepers/Merchants,5,6,-1,4,15.0,
Iran,1947,Executive,6,6,-3,5,17.5,
Iran,1947,Army,6,5,-4,5,16.5,
Iran,1947,Priests,7,6,-5,6,19.0,
Iran,1947,Property Owners,5,6,-1,4,15.0,
Iran,1947,Trades/Professions,6,6,-3,6,18.0,
Iran,1947,Proletariat,5,6,0,5,16.0,
Iran,1947,State Memory,7,6,-4,5,19.0,
Iran,1947,Shopkeepers/Merchants,6,7,-2,5,18.0,
Iran,1948,Executive,7,7,-4,6,19.0,
Iran,1948,Army,7,6,-5,6,19.0,
Iran,1948,Priests,8,7,-6,7,21.5,
Iran,1948,Property Owners,4,5,-2,3,13.5,
Iran,1948,Trades/Professions,7,7,-4,7,20.0,
Iran,1948,Proletariat,6,7,-1,6,19.5,
Iran,1948,State Memory,8,7,-5,6,21.5,
Iran,1948,Shopkeepers/Merchants,7,8,-3,6,21.0,
Iran,1949,Executive,8,8,-5,7,21.5,
Iran,1949,Army,8,7,-6,7,21.5,
Iran,1949,Priests,9,8,-7,8,25.0,
Iran,1949,Property Owners,3,4,-3,2,11.0,
Iran,1949,Trades/Professions,8,8,-5,8,22.5,
Iran,1949,Proletariat,7,8,-2,7,22.0,
Iran,1949,State Memory,9,8,-6,7,24.0,
Iran,1949,Shopkeepers/Merchants,8,9,-4,7,24.0,
Iran,1950,Executive,7,7,-4,6,19.0,
Iran,1950,Army,7,6,-5,6,19.0,
Iran,1950,Priests,8,7,-6,7,21.5,
Iran,1950,Property Owners,4,5,-2,3,13.5,
Iran,1950,Trades/Professions,7,7,-4,7,20.0,
Iran,1950,Proletariat,6,7,-1,6,19.5,
Iran,1950,State Memory,8,7,-5,6,21.5,
Iran,1950,Shopkeepers/Merchants,7,8,-3,6,21.0,
Iran,1951,Executive,6,6,-3,5,17.5,
Iran,1951,Army,6,5,-4,5,16.5,
Iran,1951,Priests,7,6,-5,6,19.0,
Iran,1951,Property Owners,5,6,-1,4,15.0,
Iran,1951,Trades/Professions,6,6,-3,6,18.0,
Iran,1951,Proletariat,5,6,0,5,16.0,
Iran,1951,State Memory,7,6,-4,5,19.0,
Iran,1951,Shopkeepers/Merchants,6,7,-2,5,18.0,
Iran,1952,Executive,5,5,-2,4,15.0,
Iran,1952,Army,5,4,-3,4,14.0,
Iran,1952,Priests,6,5,-4,5,16.5,
Iran,1952,Property Owners,6,7,0,5,15.5,
Iran,1952,Trades/Professions,5,5,-2,5,15.0,
Iran,1952,Proletariat,4,5,2,4,12.0,
Iran,1952,State Memory,6,5,-3,4,15.5,
Iran,1952,Shopkeepers/Merchants,5,6,-1,4,15.0,
Iran,1953,Executive,4,4,-1,3,12.5,
Iran,1953,Army,4,3,-2,3,12.0,
Iran,1953,Priests,5,4,-3,4,14.0,
Iran,1953,Property Owners,7,8,1,6,18.0,
Iran,1953,Trades/Professions,4,4,-1,4,12.5,
Iran,1953,Proletariat,3,4,3,3,8.5,
Iran,1953,State Memory,5,4,-2,3,13.0,
Iran,1953,Shopkeepers/Merchants,4,5,-1,3,12.5,
Iran,1954,Executive,3,3,0,2,9.0,
Iran,1954,Army,3,2,-1,2,9.0,
Iran,1954,Priests,4,3,-2,3,11.5,
Iran,1954,Property Owners,8,9,2,7,20.5,
Iran,1954,Trades/Professions,3,3,0,3,9.5,
Iran,1954,Proletariat,2,3,4,2,4.0,
Iran,1954,State Memory,4,3,-1,2,10.0,
Iran,1954,Shopkeepers/Merchants,3,4,0,2,9.0,
Iran,1955,Executive,4,4,-1,3,12.5,
Iran,1955,Army,4,3,-2,3,12.0,
Iran,1955,Priests,5,4,-3,4,14.0,
Iran,1955,Property Owners,7,8,1,6,18.0,
Iran,1955,Trades/Professions,4,4,-1,4,12.5,
Iran,1955,Proletariat,3,4,3,3,8.5,
Iran,1955,State Memory,5,4,-2,3,13.0,
Iran,1955,Shopkeepers/Merchants,4,5,-1,3,12.5,
Iran,1956,Executive,5,5,-2,4,15.0,
Iran,1956,Army,5,4,-3,4,14.0,
Iran,1956,Priests,6,5,-4,5,16.5,
Iran,1956,Property Owners,6,7,0,5,15.5,
Iran,1956,Trades/Professions,5,5,-2,5,15.0,
Iran,1956,Proletariat,4,5,2,4,12.0,
Iran,1956,State Memory,6,5,-3,4,15.5,
Iran,1956,Shopkeepers/Merchants,5,6,-1,4,15.0,
Iran,1957,Executive,6,6,-3,5,17.5,
Iran,1957,Army,6,5,-4,5,16.5,
Iran,1957,Priests,7,6,-5,6,19.0,
Iran,1957,Property Owners,5,6,-1,4,15.0,
Iran,1957,Trades/Professions,6,6,-3,6,18.0,
Iran,1957,Proletariat,5,6,0,5,16.0,
Iran,1957,State Memory,7,6,-4,5,19.0,
Iran,1957,Shopkeepers/Merchants,6,7,-2,5,18.0,
Iran,1958,Executive,7,7,-4,6,19.0,
Iran,1958,Army,7,6,-5,6,19.0,
Iran,1958,Priests,8,7,-6,7,21.5,
Iran,1958,Property Owners,4,5,-2,3,13.5,
Iran,1958,Trades/Professions,7,7,-4,7,20.0,
Iran,1958,Proletariat,6,7,-1,6,19.5,
Iran,1958,State Memory,8,7,-5,6,21.5,
Iran,1958,Shopkeepers/Merchants,7,8,-3,6,21.0,
Iran,1959,Executive,8,8,-5,7,21.5,
Iran,1959,Army,8,7,-6,7,21.5,
Iran,1959,Priests,9,8,-7,8,25.0,
Iran,1959,Property Owners,3,4,-3,2,11.0,
Iran,1959,Trades/Professions,8,8,-5,8,22.5,
Iran,1959,Proletariat,7,8,-2,7,22.0,
Iran,1959,State Memory,9,8,-6,7,24.0,
Iran,1959,Shopkeepers/Merchants,8,9,-4,7,24.0,
Iran,1960,Executive,7,7,-4,6,19.0,
Iran,1960,Army,7,6,-5,6,19.0,
Iran,1960,Priests,8,7,-6,7,21.5,
Iran,1960,Property Owners,4,5,-2,3,13.5,
Iran,1960,Trades/Professions,7,7,-4,7,20.0,
Iran,1960,Proletariat,6,7,-1,6,19.5,
Iran,1960,State Memory,8,7,-5,6,21.5,
Iran,1960,Shopkeepers/Merchants,7,8,-3,6,21.0,
Iran,1961,Executive,6,6,-3,5,17.5,
Iran,1961,Army,6,5,-4,5,16.5,
Iran,1961,Priests,7,6,-5,6,19.0,
Iran,1961,Property Owners,5,6,-1,4,15.0,
Iran,1961,Trades/Professions,6,6,-3,6,18.0,
Iran,1961,Proletariat,5,6,0,5,16.0,
Iran,1961,State Memory,7,6,-4,5,19.0,
Iran,1961,Shopkeepers/Merchants,6,7,-2,5,18.0,
Iran,1962,Executive,5,5,-2,4,15.0,
Iran,1962,Army,5,4,-3,4,14.0,
Iran,1962,Priests,6,5,-4,5,16.5,
Iran,1962,Property Owners,6,7,0,5,15.5,
Iran,1962,Trades/Professions,5,5,-2,5,15.0,
Iran,1962,Proletariat,4,5,2,4,12.0,
Iran,1962,State Memory,6,5,-3,4,15.5,
Iran,1962,Shopkeepers/Merchants,5,6,-1,4,15.0,
Iran,1963,Executive,4,4,-1,3,12.5,
Iran,1963,Army,4,3,-2,3,12.0,
Iran,1963,Priests,5,4,-3,4,14.0,
Iran,1963,Property Owners,7,8,1,6,18.0,
Iran,1963,Trades/Professions,4,4,-1,4,12.5,
Iran,1963,Proletariat,3,4,3,3,8.5,
Iran,1963,State Memory,5,4,-2,3,13.0,
Iran,1963,Shopkeepers/Merchants,4,5,-1,3,12.5,
Iran,1964,Executive,3,3,0,2,9.0,
Iran,1964,Army,3,2,-1,2,9.0,
Iran,1964,Priests,4,3,-2,3,11.5,
Iran,1964,Property Owners,8,9,2,7,20.5,
Iran,1964,Trades/Professions,3,3,0,3,9.5,
Iran,1964,Proletariat,2,3,4,2,4.0,
Iran,1964,State Memory,4,3,-1,2,10.0,
Iran,1964,Shopkeepers/Merchants,3,4,0,2,9.0,
Iran,1965,Executive,4,4,-1,3,12.5,
Iran,1965,Army,4,3,-2,3,12.0,
Iran,1965,Priests,5,4,-3,4,14.0,
Iran,1965,Property Owners,7,8,1,6,18.0,
Iran,1965,Trades/Professions,4,4,-1,4,12.5,
Iran,1965,Proletariat,3,4,3,3,8.5,
Iran,1965,State Memory,5,4,-2,3,13.0,
Iran,1965,Shopkeepers/Merchants,4,5,-1,3,12.5,
Iran,1966,Executive,5,5,-2,4,15.0,
Iran,1966,Army,5,4,-3,4,14.0,
Iran,1966,Priests,6,5,-4,5,16.5,
Iran,1966,Property Owners,6,7,0,5,15.5,
Iran,1966,Trades/Professions,5,5,-2,5,15.0,
Iran,1966,Proletariat,4,5,2,4,12.0,
Iran,1966,State Memory,6,5,-3,4,15.5,
Iran,1966,Shopkeepers/Merchants,5,6,-1,4,15.0,
Iran,1967,Executive,6,6,-3,5,17.5,
Iran,1967,Army,6,5,-4,5,16.5,
Iran,1967,Priests,7,6,-5,6,19.0,
Iran,1967,Property Owners,5,6,-1,4,15.0,
Iran,1967,Trades/Professions,6,6,-3,6,18.0,
Iran,1967,Proletariat,5,6,0,5,16.0,
Iran,1967,State Memory,7,6,-4,5,19.0,
Iran,1967,Shopkeepers/Merchants,6,7,-2,5,18.0,
Iran,1968,Executive,7,7,-4,6,19.0,
Iran,1968,Army,7,6,-5,6,19.0,
Iran,1968,Priests,8,7,-6,7,21.5,
Iran,1968,Property Owners,4,5,-2,3,13.5,
Iran,1968,Trades/Professions,7,7,-4,7,20.0,
Iran,1968,Proletariat,6,7,-1,6,19.5,
Iran,1968,State Memory,8,7,-5,6,21.5,
Iran,1968,Shopkeepers/Merchants,7,8,-3,6,21.0,
Iran,1969,Executive,8,8,-5,7,21.5,
Iran,1969,Army,8,7,-6,7,21.5,
Iran,1969,Priests,9,8,-7,8,25.0,
Iran,1969,Property Owners,3,4,-3,2,11.0,
Iran,1969,Trades/Professions,8,8,-5,8,22.5,
Iran,1969,Proletariat,7,8,-2,7,22.0,
Iran,1969,State Memory,9,8,-6,7,24.0,
Iran,1969,Shopkeepers/Merchants,8,9,-4,7,24.0,
Iran,1970,Executive,7,7,-4,6,19.0,
Iran,1970,Army,7,6,-5,6,19.0,
Iran,1970,Priests,8,7,-6,7,21.5,
Iran,1970,Property Owners,4,5,-2,3,13.5,
Iran,1970,Trades/Professions,7,7,-4,7,20.0,
Iran,1970,Proletariat,6,7,-1,6,19.5,
Iran,1970,State Memory,8,7,-5,6,21.5,
Iran,1970,Shopkeepers/Merchants,7,8,-3,6,21.0,
Iran,1971,Executive,6,6,-3,5,17.5,
Iran,1971,Army,6,5,-4,5,16.5,
Iran,1971,Priests,7,6,-5,6,19.0,
Iran,1971,Property Owners,5,6,-1,4,15.0,
Iran,1971,Trades/Professions,6,6,-3,6,18.0,
Iran,1971,Proletariat,5,6,0,5,16.0,
Iran,1971,State Memory,7,6,-4,5,19.0,
Iran,1971,Shopkeepers/Merchants,6,7,-2,5,18.0,
Iran,1972,Executive,5,5,-2,4,15.0,
Iran,1972,Army,5,4,-3,4,14.0,
Iran,1972,Priests,6,5,-4,5,16.5,
Iran,1972,Property Owners,6,7,0,5,15.5,
Iran,1972,Trades/Professions,5,5,-2,5,15.0,
Iran,1972,Proletariat,4,5,2,4,12.0,
Iran,1972,State Memory,6,5,-3,4,15.5,
Iran,1972,Shopkeepers/Merchants,5,6,-1,4,15.0,
Iran,1973,Executive,4,4,-1,3,12.5,
Iran,1973,Army,4,3,-2,3,12.0,
Iran,1973,Priests,5,4,-3,4,14.0,
Iran,1973,Property Owners,7,8,1,6,18.0,
Iran,1973,Trades/Professions,4,4,-1,4,12.5,
Iran,1973,Proletariat,3,4,3,3,8.5,
Iran,1973,State Memory,5,4,-2,3,13.0,
Iran,1973,Shopkeepers/Merchants,4,5,-1,3,12.5,
Iran,1974,Executive,3,3,0,2,9.0,
Iran,1974,Army,3,2,-1,2,9.0,
Iran,1974,Priests,4,3,-2,3,11.5,
Iran,1974,Property Owners,8,9,2,7,20.5,
Iran,1974,Trades/Professions,3,3,0,3,9.5,
Iran,1974,Proletariat,2,3,4,2,4.0,
