Nation,Year,Node,Coherence,Capacity,Stress,Abstraction,Node Value,Bond Strength
Netherlands,1805,Property Owners,10,9,-2,8,20,15.3
Netherlands,1805,Trades/Professions,9,8,-1,7,19.5,14.1
Netherlands,1805,Proletariat,8,7,0,6,17,12.8
Netherlands,1805,State Memory,7,6,1,5,15.5,11.5
Netherlands,1805,Shopkeepers/Merchants,10,9,-2,8,20,15.3
Netherlands,1810,Executive,9.2,8.2,-0.8,7.2,20.1,14.4
Netherlands,1810,Army,8.2,7.2,0.2,6.2,17.6,13.1
Netherlands,1810,Priests,7.2,6.2,1.2,5.2,16.1,11.8
Netherlands,1810,Property Owners,10.2,9.2,-1.8,8.2,20.6,15.6
Netherlands,1810,Trades/Professions,9.2,8.2,-0.8,7.2,20.1,14.4
Netherlands,1810,Proletariat,8.2,7.2,0.2,6.2,17.6,13.1
Netherlands,1810,State Memory,7.2,6.2,1.2,5.2,16.1,11.8
Netherlands,1810,Shopkeepers/Merchants,10.2,9.2,-1.8,8.2,20.6,15.6
Netherlands,1815,Executive,9.4,8.4,-0.6,7.4,20.7,14.7
Netherlands,1815,Army,8.4,7.4,0.4,6.4,18.2,13.4
Netherlands,1815,Priests,7.4,6.4,1.4,5.4,16.7,12.1
Netherlands,1815,Property Owners,10.4,9.4,-1.6,8.4,21.2,15.9
Netherlands,1815,Trades/Professions,9.4,8.4,-0.6,7.4,20.7,14.7
Netherlands,1815,Proletariat,8.4,7.4,0.4,6.4,18.2,13.4
Netherlands,1815,State Memory,7.4,6.4,1.4,5.4,16.7,12.1
Netherlands,1815,Shopkeepers/Merchants,10.4,9.4,-1.6,8.4,21.2,15.9
Netherlands,1820,Executive,9.6,8.6,-0.4,7.6,21.3,15
Netherlands,1820,Army,8.6,7.6,0.6,6.6,18.8,13.7
Netherlands,1820,Priests,7.6,6.6,1.6,5.6,17.3,12.4
Netherlands,1820,Property Owners,10.6,9.6,-1.4,8.6,21.8,16.2
Netherlands,1820,Trades/Professions,9.6,8.6,-0.4,7.6,21.3,15
Netherlands,1820,Proletariat,8.6,7.6,0.6,6.6,18.8,13.7
Netherlands,1820,State Memory,7.6,6.6,1.6,5.6,17.3,12.4
Netherlands,1820,Shopkeepers/Merchants,10.6,9.6,-1.4,8.6,21.8,16.2
Netherlands,1825,Executive,9.8,8.8,-0.2,7.8,21.9,15.3
Netherlands,1825,Army,8.8,7.8,0.8,6.8,19.4,14
Netherlands,1825,Priests,7.8,6.8,1.8,5.8,17.9,12.7
Netherlands,1825,Property Owners,10.8,9.8,-1.2,8.8,22.4,16.5
Netherlands,1825,Trades/Professions,9.8,8.8,-0.2,7.8,21.9,15.3
Netherlands,1825,Proletariat,8.8,7.8,0.8,6.8,19.4,14
Netherlands,1825,State Memory,7.8,6.8,1.8,5.8,17.9,12.7
Netherlands,1825,Shopkeepers/Merchants,10.8,9.8,-1.2,8.8,22.4,16.5
Netherlands,1830,Executive,10,9,0,8,22.5,15.6
Netherlands,1830,Army,9,8,1,7,20,14.3
Netherlands,1830,Priests,8,7,2,6,18.5,13
Netherlands,1830,Property Owners,11,10,-1,9,23,16.8
Netherlands,1830,Trades/Professions,10,9,0,8,22.5,15.6
Netherlands,1830,Proletariat,9,8,1,7,20,14.3
Netherlands,1830,State Memory,8,7,2,6,18.5,13
Netherlands,1830,Shopkeepers/Merchants,11,10,-1,9,23,16.8
Netherlands,1840,Executive,10.2,9.2,0.2,8.2,23.1,15.9
Netherlands,1840,Army,9.2,8.2,1.2,7.2,20.6,14.6
Netherlands,1840,Priests,8.2,7.2,2.2,6.2,19.1,13.3
Netherlands,1840,Property Owners,11.2,10.2,-0.8,9.2,23.6,17.1
Netherlands,1840,Trades/Professions,10.2,9.2,0.2,8.2,23.1,15.9
Netherlands,1840,Proletariat,9.2,8.2,1.2,7.2,20.6,14.6
Netherlands,1840,State Memory,8.2,7.2,2.2,6.2,19.1,13.3
Netherlands,1840,Shopkeepers/Merchants,11.2,10.2,-0.8,9.2,23.6,17.1
Netherlands,1845,Executive,10.4,9.4,0.4,8.4,23.7,16.2
Netherlands,1845,Army,9.4,8.4,1.4,7.4,21.2,14.9
Netherlands,1845,Priests,8.4,7.4,2.4,6.4,19.7,13.6
Netherlands,1845,Property Owners,11.4,10.4,-0.6,9.4,24.2,17.4
Netherlands,1845,Trades/Professions,10.4,9.4,0.4,8.4,23.7,16.2
Netherlands,1845,Proletariat,9.4,8.4,1.4,7.4,21.2,14.9
Netherlands,1845,State Memory,8.4,7.4,2.4,6.4,19.7,13.6
Netherlands,1845,Shopkeepers/Merchants,11.4,10.4,-0.6,9.4,24.2,17.4
Netherlands,1850,Executive,10.6,9.6,0.6,8.6,24.3,16.5
Netherlands,1850,Army,9.6,8.6,1.6,7.6,21.8,15.2
Netherlands,1850,Priests,8.6,7.6,2.6,6.6,20.3,13.9
Netherlands,1850,Property Owners,11.6,10.6,-0.4,9.6,24.8,17.7
Netherlands,1850,Trades/Professions,10.6,9.6,0.6,8.6,24.3,16.5
Netherlands,1850,Proletariat,9.6,8.6,1.6,7.6,21.8,15.2
Netherlands,1850,State Memory,8.6,7.6,2.6,6.6,20.3,13.9
Netherlands,1850,Shopkeepers/Merchants,11.6,10.6,-0.4,9.6,24.8,17.7
Netherlands,1855,Executive,10.8,9.8,0.8,8.8,24.9,16.8
Netherlands,1855,Army,9.8,8.8,1.8,7.8,22.4,15.5
Netherlands,1855,Priests,8.8,7.8,2.8,6.8,20.9,14.2
Netherlands,1855,Property Owners,11.8,10.8,-0.2,9.8,25.4,18
Netherlands,1855,Trades/Professions,10.8,9.8,0.8,8.8,24.9,16.8
Netherlands,1855,Proletariat,9.8,8.8,1.8,7.8,22.4,15.5
Netherlands,1855,State Memory,8.8,7.8,2.8,6.8,20.9,14.2
Netherlands,1855,Shopkeepers/Merchants,11.8,10.8,-0.2,9.8,25.4,18
Netherlands,1860,Executive,11,10,1,9,25.5,17.1
Netherlands,1860,Army,10,9,2,8,23,15.8
Netherlands,1860,Priests,9,8,3,7,21.5,14.5
Netherlands,1860,Property Owners,12,11,0,10,26,18.3
Netherlands,1860,Trades/Professions,11,10,1,9,25.5,17.1
Netherlands,1860,Proletariat,10,9,2,8,23,15.8
Netherlands,1860,State Memory,9,8,3,7,21.5,14.5
Netherlands,1860,Shopkeepers/Merchants,12,11,0,10,26,18.3
Netherlands,1865,Executive,11.2,10.2,1.2,9.2,26.1,17.4
Netherlands,1865,Army,10.2,9.2,2.2,8.2,23.6,16.1
Netherlands,1865,Priests,9.2,8.2,3.2,7.2,22.1,14.8
Netherlands,1865,Property Owners,12.2,11.2,0.2,10.2,26.6,18.6
Netherlands,1865,Trades/Professions,11.2,10.2,1.2,9.2,26.1,17.4
Netherlands,1865,Proletariat,10.2,9.2,2.2,8.2,23.6,16.1
Netherlands,1865,State Memory,9.2,8.2,3.2,7.2,22.1,14.8
Netherlands,1865,Shopkeepers/Merchants,12.2,11.2,0.2,10.2,26.6,18.6
Netherlands,1870,Executive,11.4,10.4,1.4,9.4,26.7,17.7
Netherlands,1870,Army,10.4,9.4,2.4,8.4,24.2,16.4
Netherlands,1870,Priests,9.4,8.4,3.4,7.4,22.7,15.1
Netherlands,1870,Property Owners,12.4,11.4,0.4,10.4,27.2,18.9
Netherlands,1870,Trades/Professions,11.4,10.4,1.4,9.4,26.7,17.7
Netherlands,1870,Proletariat,10.4,9.4,2.4,8.4,24.2,16.4
Netherlands,1870,State Memory,9.4,8.4,3.4,7.4,22.7,15.1
Netherlands,1870,Shopkeepers/Merchants,12.4,11.4,0.4,10.4,27.2,18.9
Netherlands,1875,Executive,6,5,-2,4,15,7.7
Netherlands,1875,Army,7,4,-3,3,14.5,7.1
Netherlands,1875,Priests,5,3,-1,4,11,6.8
Netherlands,1875,Property Owners,6,6,-2,5,15.5,8.2
Netherlands,1875,Trades/Professions,7,6,-2,5,17.5,8.8
Netherlands,1875,Proletariat,6,7,-1,2,16,8.5
Netherlands,1875,State Memory,8,5,-4,5,18.5,8.5
Netherlands,1875,Shopkeepers/Merchants,7,6,-2,4,16,8.5
Netherlands,1880,Executive,6,5,-2,4,15,7.7
Netherlands,1880,Army,7,4,-3,3,14.5,7.1
Netherlands,1880,Priests,5,3,-1,4,11,6.8
Netherlands,1880,Property Owners,6,6,-2,5,15.5,8.2
Netherlands,1880,Trades/Professions,7,6,-2,5,17.5,8.8
Netherlands,1880,Proletariat,6,7,-1,2,16,8.5
Netherlands,1880,State Memory,8,5,-4,5,18.5,8.5
Netherlands,1880,Shopkeepers/Merchants,7,6,-2,4,16,8.5
Netherlands,1885,Executive,6,5,-2,4,15,7.7
Netherlands,1885,Army,7,4,-3,3,14.5,7.1
Netherlands,1885,Priests,5,3,-1,4,11,6.8
Netherlands,1885,Property Owners,6,6,-2,5,15.5,8.2
Netherlands,1885,Trades/Professions,7,6,-2,5,17.5,8.8
Netherlands,1885,Proletariat,6,7,-1,2,16,8.5
Netherlands,1885,State Memory,8,5,-4,5,18.5,8.5
Netherlands,1885,Shopkeepers/Merchants,7,6,-2,4,16,8.5
Netherlands,1890,Executive,6.5,5.5,-2,4.5,16.8,8
Netherlands,1890,Army,7,4.5,-3,3.5,15.8,7.4
Netherlands,1890,Priests,5,3,-1,4,11,6.8
Netherlands,1890,Property Owners,6.5,6.5,-2,5.5,17.3,8.5
Netherlands,1890,Trades/Professions,7.5,6.5,-2,5.5,18.8,9.1
Netherlands,1890,Proletariat,6.5,7.5,-1,2.5,17.3,8.8
Netherlands,1890,State Memory,8,5.5,-4,5.5,19.3,8.8
Netherlands,1890,Shopkeepers/Merchants,7.5,6.5,-2,4.5,17.3,8.8
Netherlands,1895,Executive,7,6,-2,5,18,8.4
Netherlands,1895,Army,7,5,-3,4,17,7.7
Netherlands,1895,Priests,5,3,-1,4,11,6.8
Netherlands,1895,Property Owners,7,7,-2,6,19,8.9
Netherlands,1895,Trades/Professions,8,7,-2,6,20,9.4
Netherlands,1895,Proletariat,7,8,-1,3,18,9.1
Netherlands,1895,State Memory,8,6,-4,6,20,9.1
Netherlands,1895,Shopkeepers/Merchants,8,7,-2,5,19,9.1
Netherlands,1900,Executive,7.5,6.5,-2,5.5,19.3,8.7
Netherlands,1900,Army,7,5.5,-3,4.5,18.3,8.1
Netherlands,1900,Priests,5,3,-1,4,11,6.8
Netherlands,1900,Property Owners,7.5,7.5,-2,6.5,20.8,9.3
Netherlands,1900,Trades/Professions,8.5,7.5,-2,6.5,21.8,9.8
Netherlands,1900,Proletariat,7.5,8.5,-1,3.5,19.3,9.4
Netherlands,1900,State Memory,8,6.5,-4,6.5,21.3,9.4
Netherlands,1900,Shopkeepers/Merchants,8.5,7.5,-2,5.5,20.8,9.4
Netherlands,1900,Executive,7.5,6.5,-2,5.5,19.3,8.7
Netherlands,1900,Army,7,5.5,-3,4.5,18.3,8.1
Netherlands,1900,Priests,5,3,-1,4,11,6.8
Netherlands,1900,Property Owners,7.5,7.5,-2,6.5,20.8,9.3
Netherlands,1900,Trades/Professions,8.5,7.5,-2,6.5,21.8,9.8
Netherlands,1900,Proletariat,7.5,8.5,-1,3.5,19.3,9.4
Netherlands,1900,State Memory,8,6.5,-4,6.5,21.3,9.4
Netherlands,1900,Shopkeepers/Merchants,8.5,7.5,-2,5.5,20.8,9.4
Netherlands,1905,Executive,7.5,6.5,-2,5.5,19.3,8.7
Netherlands,1905,Army,7,5.5,-3,4.5,18.3,8.1
Netherlands,1905,Priests,5,3,-1,4,11,6.8
Netherlands,1905,Property Owners,7.5,7.5,-2,6.5,20.8,9.3
Netherlands,1905,Trades/Professions,8.5,7.5,-2,6.5,21.8,9.8
Netherlands,1905,Proletariat,7.5,8.5,-1,3.5,19.3,9.4
Netherlands,1905,State Memory,8,6.5,-4,6.5,21.3,9.4
Netherlands,1905,Shopkeepers/Merchants,8.5,7.5,-2,5.5,20.8,9.4
Netherlands,1910,Executive,7.5,6.5,-2,5.5,19.3,8.7
Netherlands,1910,Army,7,6,-3,5,19.5,8.4
Netherlands,1910,Priests,5,3,-1,4,11,6.8
Netherlands,1910,Property Owners,7.5,7.5,-2,6.5,20.8,9.3
Netherlands,1910,Trades/Professions,8.5,7.5,-2,6.5,21.8,9.8
Netherlands,1910,Proletariat,7.5,8.5,-1,3.5,19.3,9.4
Netherlands,1910,State Memory,8,6.5,-4,6.5,21.3,9.4
Netherlands,1910,Shopkeepers/Merchants,8.5,7.5,-2,5.5,20.8,9.4
Netherlands,1915,Executive,7,6,-2,5,18,8.4
Netherlands,1915,Army,7,6.5,-3,5.5,20.8,8.7
Netherlands,1915,Priests,5,3,-1,4,11,6.8
Netherlands,1915,Property Owners,7,7,-2,6,19,8.9
Netherlands,1915,Trades/Professions,8,7,-2,6,20,9.4
Netherlands,1915,Proletariat,7,8,-1,3,18,9.1
Netherlands,1915,State Memory,8,6,-4,6,20,9.1
Netherlands,1915,Shopkeepers/Merchants,8,7,-2,5,19,9.1
Netherlands,1920,Executive,6.5,5.5,-2,4.5,16.8,8
Netherlands,1920,Army,7,7,-3,6,21.5,9
Netherlands,1920,Priests,5,3,-1,4,11,6.8
Netherlands,1920,Property Owners,6.5,6.5,-2,5.5,17.3,8.5
Netherlands,1920,Trades/Professions,7.5,6.5,-2,5.5,18.8,9.1
Netherlands,1920,Proletariat,6.5,7.5,-1,2.5,17.3,8.8
Netherlands,1920,State Memory,8,5.5,-4,5.5,19.3,8.8
Netherlands,1920,Shopkeepers/Merchants,7.5,6.5,-2,4.5,17.3,8.8
Netherlands,1925,Executive,7,6,-2,5,18,8.4
Netherlands,1925,Army,7,5,-3,4,17,7.7
Netherlands,1925,Priests,5,3,-1,4,11,6.8
Netherlands,1925,Property Owners,7,7,-2,6,19,8.9
Netherlands,1925,Trades/Professions,8,7,-2,6,20,9.4
Netherlands,1925,Proletariat,7,8,-1,3,18,9.1
Netherlands,1925,State Memory,8,6,-4,6,20,9.1
Netherlands,1925,Shopkeepers/Merchants,8,7,-2,5,19,9.1
Netherlands,1930,Executive,7.5,6.5,-2,5.5,19.3,8.7
Netherlands,1930,Army,7,5.5,-3,4.5,18.3,8.1
Netherlands,1930,Priests,5,3,-1,4,11,6.8
Netherlands,1930,Property Owners,7.5,7.5,-2,6.5,20.8,9.3
Netherlands,1930,Trades/Professions,8.5,7.5,-2,6.5,21.8,9.8
Netherlands,1930,Proletariat,7.5,8.5,-1,3.5,19.3,9.4
Netherlands,1930,State Memory,8,6.5,-4,6.5,21.3,9.4
Netherlands,1930,Shopkeepers/Merchants,8.5,7.5,-2,5.5,20.8,9.4
Netherlands,1935,Executive,7.5,6.5,-2,5.5,19.3,8.7
Netherlands,1935,Army,7,6,-3,5,19.5,8.4
Netherlands,1935,Priests,5,3,-1,4,11,6.8
Netherlands,1935,Property Owners,7.5,7.5,-2,6.5,20.8,9.3
Netherlands,1935,Trades/Professions,8.5,7.5,-2,6.5,21.8,9.8
Netherlands,1935,Proletariat,7.5,8.5,-1,3.5,19.3,9.4
Netherlands,1935,State Memory,8,6.5,-4,6.5,21.3,9.4
Netherlands,1935,Shopkeepers/Merchants,8.5,7.5,-2,5.5,20.8,9.4
Netherlands,1940,Executive,6,5,-2,4,15,7.7
Netherlands,1940,Army,7,4,-3,3,14.5,7.1
Netherlands,1940,Priests,5,3,-1,4,11,6.8
Netherlands,1940,Property Owners,6,6,-2,5,15.5,8.2
Netherlands,1940,Trades/Professions,7,6,-2,5,17.5,8.8
Netherlands,1940,Proletariat,6,7,-1,2,16,8.5
Netherlands,1940,State Memory,8,5,-4,5,18.5,8.5
Netherlands,1940,Shopkeepers/Merchants,7,6,-2,4,16,8.5
Netherlands,1945,Executive,5,4,-2,3,12.5,6.8
Netherlands,1945,Army,6,3,-3,2,12,6.1
Netherlands,1945,Priests,5,3,-1,4,11,6.8
Netherlands,1945,Property Owners,5,5,-2,4,13,7.4
Netherlands,1945,Trades/Professions,6,5,-2,4,15,7.9
Netherlands,1945,Proletariat,5,6,-1,1,13.5,7.7
Netherlands,1945,State Memory,7,4,-4,4,16,7.4
Netherlands,1945,Shopkeepers/Merchants,6,5,-2,3,13.5,7.7
Netherlands,1950,Executive,6,5,-2,4,15,7.7
Netherlands,1950,Army,7,4,-3,3,14.5,7.1
Netherlands,1950,Priests,5,3,-1,4,11,6.8
Netherlands,1950,Property Owners,6,6,-2,5,15.5,8.2
Netherlands,1950,Trades/Professions,7,6,-2,5,17.5,8.8
Netherlands,1950,Proletariat,6,7,-1,2,16,8.5
Netherlands,1950,State Memory,8,5,-4,5,18.5,8.5
Netherlands,1950,Shopkeepers/Merchants,7,6,-2,4,16,8.5
Netherlands,1955,Executive,6.5,5.5,-2,4.5,16.8,8
Netherlands,1955,Army,7,4.5,-3,3.5,15.8,7.4
Netherlands,1955,Priests,5,3,-1,4,11,6.8
Netherlands,1955,Property Owners,6.5,6.5,-2,5.5,17.3,8.5
Netherlands,1955,Trades/Professions,7.5,6.5,-2,5.5,18.8,9.1
Netherlands,1955,Proletariat,6.5,7.5,-1,2.5,17.3,8.8
Netherlands,1955,State Memory,8,5.5,-4,5.5,19.3,8.8
Netherlands,1955,Shopkeepers/Merchants,7.5,6.5,-2,4.5,17.3,8.8
Netherlands,1960,Executive,7,6,-2,6,17,7
Netherlands,1960,Army,6,5,-2,4,13,6.3
Netherlands,1960,Priests,5,4,-1,5,13.5,5.9
Netherlands,1960,Property Owners,6,6,-2,5,15,6.6
Netherlands,1960,Trades/Professions,7,6,-2,5,16,6.9
Netherlands,1960,Proletariat,6,7,-2,4,15,6.6
Netherlands,1960,State Memory,7,6,-3,6,17,7.2
Netherlands,1960,Shopkeepers/Merchants,6,6,-2,5,15,6.6
Netherlands,1965,Executive,7,6,-2,6,17,7
Netherlands,1965,Army,6,5,-2,4,13,6.3
Netherlands,1965,Priests,4,4,-1,5,12.5,5.5
Netherlands,1965,Property Owners,6,6,-2,5,15,6.6
Netherlands,1965,Trades/Professions,7,6,-2,5,16,6.9
Netherlands,1965,Proletariat,6,7,-2,4,15,6.6
Netherlands,1965,State Memory,7,6,-3,6,17,7.2
Netherlands,1965,Shopkeepers/Merchants,6,6,-2,5,15,6.6
Netherlands,1970,Executive,7,6,-2,6,17,7
Netherlands,1970,Army,6,5,-2,4,13,6.3
Netherlands,1970,Priests,3,3,0,4,10,4.7
Netherlands,1970,Property Owners,6,6,-2,5,15,6.6
Netherlands,1970,Trades/Professions,7,6,-2,5,16,6.9
Netherlands,1970,Proletariat,6,7,-2,4,15,6.6
Netherlands,1970,State Memory,7,6,-3,6,17,7.2
Netherlands,1970,Shopkeepers/Merchants,6,6,-2,5,15,6.6
Netherlands,1975,Executive,6,6,-1,6,17,6.8
Netherlands,1975,Army,6,5,-2,4,13,6.3
Netherlands,1975,Priests,2,2,0,4,8,3.8
Netherlands,1975,Property Owners,6,6,-2,5,15,6.6
Netherlands,1975,Trades/Professions,7,6,-2,5,16,6.9
Netherlands,1975,Proletariat,6,7,-2,4,15,6.6
Netherlands,1975,State Memory,7,6,-3,6,17,7.2
Netherlands,1975,Shopkeepers/Merchants,6,6,-2,5,15,6.6
Netherlands,1980,Executive,5,6,0,5,16,6.3
Netherlands,1980,Army,6,5,-2,4,13,6.3
Netherlands,1980,Priests,2,2,0,4,8,3.8
Netherlands,1980,Property Owners,6,6,-2,5,15,6.6
Netherlands,1980,Trades/Professions,7,6,-2,5,16,6.9
Netherlands,1980,Proletariat,6,7,-2,4,15,6.6
Netherlands,1980,State Memory,7,6,-3,6,17,7.2
Netherlands,1980,Shopkeepers/Merchants,6,6,-2,5,15,6.6
Netherlands,1985,Executive,6,6,-1,6,17,6.8
Netherlands,1985,Army,6,5,-2,4,13,6.3
Netherlands,1985,Priests,2,2,0,4,8,3.8
Netherlands,1985,Property Owners,6,6,-2,5,15,6.6
Netherlands,1985,Trades/Professions,7,6,-2,5,16,6.9
Netherlands,1985,Proletariat,6,7,-2,4,15,6.6
Netherlands,1985,State Memory,7,6,-3,6,17,7.2
Netherlands,1985,Shopkeepers/Merchants,6,6,-2,5,15,6.6
Netherlands,1990,Executive,7,6,-2,6,17,7
Netherlands,1990,Army,6,5,-2,4,13,6.3
Netherlands,1990,Priests,2,2,0,4,8,3.8
Netherlands,1990,Property Owners,6,6,-2,5,15,6.6
Netherlands,1990,Trades/Professions,7,6,-2,5,16,6.9
Netherlands,1990,Proletariat,6,7,-2,4,15,6.6
Netherlands,1990,State Memory,7,6,-3,6,17,7.2
Netherlands,1990,Shopkeepers/Merchants,6,6,-2,5,15,6.6
Netherlands,1995,Executive,7,7,-2,7,19,7.4
Netherlands,1995,Army,6,5,-2,4,13,6.3
Netherlands,1995,Priests,2,2,0,4,8,3.8
Netherlands,1995,Property Owners,7,7,-2,6,18,7.3
Netherlands,1995,Trades/Professions,8,7,-2,6,19,7.7
Netherlands,1995,Proletariat,7,7,-2,5,17,7.3
Netherlands,1995,State Memory,7,6,-3,6,17,7.2
Netherlands,1995,Shopkeepers/Merchants,7,7,-2,6,18,7.3
Netherlands,2000,Executive,7,7,-2,7,19,7.4
Netherlands,2000,Army,6,5,-2,4,13,6.3
Netherlands,2000,Priests,2,2,0,4,8,3.8
Netherlands,2000,Property Owners,7,7,-2,6,18,7.3
Netherlands,2000,Trades/Professions,8,7,-2,6,19,7.7
Netherlands,2000,Proletariat,7,7,-2,5,17,7.3
Netherlands,2000,State Memory,7,6,-3,6,17,7.2
Netherlands,2000,Shopkeepers/Merchants,7,7,-2,6,18,7.3
