Nation,Year,Node,Coherence,Capacity,Stress,Abstraction,Node value,Bond strength
Australia,1905,Army,5.5,5.0,-2,4.5,16.0,9.5
Australia,1905,Priests,7.5,6.5,0,6.5,20.5,12.3
Australia,1905,Property Owners,8.0,7.5,0,7.0,22.5,13.5
Australia,1905,Trades/Professions,6.5,6.0,0,5.5,18.0,10.8
Australia,1905,Proletariat,6.0,6.5,0,5.0,17.5,10.5
Australia,1905,State Memory,4.5,4.0,-1,3.5,12.3,7.3
Australia,1905,Shopkeepers/Merchants,7.0,6.5,0,6.0,19.5,11.7
Australia,1906,Executive,7.5,7.0,-1,6.5,21.8,12.7
Australia,1906,Army,6.5,6.0,-2,5.5,18.8,11.3
Australia,1906,Priests,8.5,7.5,0,7.5,23.5,14.1
Australia,1906,Property Owners,9.0,8.5,1,8.0,25.5,15.3
Australia,1906,Trades/Professions,8.0,7.5,0,7.0,22.5,13.5
Australia,1906,Proletariat,7.5,8.0,1,6.5,21.5,12.9
Australia,1906,State Memory,6.0,5.5,-1,5.0,17.0,10.2
Australia,1906,Shopkeepers/Merchants,8.0,7.5,1,7.0,22.5,13.5
Australia,1907,Executive,8.0,7.5,-1,7.0,23.3,13.5
Australia,1907,Army,7.0,6.5,-2,6.0,20.3,12.2
Australia,1907,Priests,8.5,7.5,0,7.5,23.5,14.1
Australia,1907,Property Owners,9.0,8.5,1,8.0,25.5,15.3
Australia,1907,Trades/Professions,8.0,7.5,0,7.0,22.5,13.5
Australia,1907,Proletariat,7.5,8.0,1,6.5,21.5,12.9
Australia,1907,State Memory,6.5,6.0,-1,5.5,18.3,11.0
Australia,1907,Shopkeepers/Merchants,8.0,7.5,1,7.0,22.5,13.5
Australia,1909,Executive,7.5,7.0,-1,6.5,21.8,12.7
Australia,1909,Army,6.5,6.0,-2,5.5,18.8,11.3
Australia,1909,Priests,8.0,7.0,0,7.0,22.0,13.2
Australia,1909,Property Owners,8.5,8.0,0,7.5,24.0,14.4
Australia,1909,Trades/Professions,7.5,7.0,0,6.5,21.0,12.6
Australia,1909,Proletariat,7.0,7.5,0,6.0,20.5,12.3
Australia,1909,State Memory,6.0,5.5,-1,5.0,17.0,10.2
Australia,1909,Shopkeepers/Merchants,7.5,7.0,0,6.5,21.0,12.6
Australia,1910,Executive,7.0,6.5,-1,6.0,20.3,11.7
Australia,1910,Army,6.0,5.5,-2,5.0,17.5,10.5
Australia,1910,Priests,7.5,6.5,0,6.5,20.5,12.3
Australia,1910,Property Owners,8.0,7.5,0,7.0,22.5,13.5
Australia,1910,Trades/Professions,7.0,6.5,0,6.0,19.5,11.7
Australia,1910,Proletariat,6.5,7.0,0,5.5,19.0,11.4
Australia,1910,State Memory,5.5,5.0,-1,4.5,15.8,9.5
Australia,1910,Shopkeepers/Merchants,7.0,6.5,0,6.0,19.5,11.7
Australia,1911,Executive,7.5,7.0,-1,6.5,21.8,12.7
Australia,1911,Army,7.0,6.5,-2,6.0,20.3,12.2
Australia,1911,Priests,8.5,7.5,0,7.5,23.5,14.1
Australia,1911,Property Owners,9.0,8.5,1,8.0,25.5,15.3
Australia,1911,Trades/Professions,8.0,7.5,0,7.0,22.5,13.5
Australia,1911,Proletariat,7.5,8.0,1,6.5,21.5,12.9
Australia,1911,State Memory,7.0,6.5,-1,6.0,20.3,12.2
Australia,1911,Shopkeepers/Merchants,8.0,7.5,1,7.0,22.5,13.5
Australia,1912,Executive,8.0,7.5,-1,7.0,23.3,13.5
Australia,1912,Army,7.5,7.0,-2,6.5,21.8,13.1
Australia,1912,Priests,8.5,7.5,0,7.5,23.5,14.1
Australia,1912,Property Owners,9.0,8.5,1,8.0,25.5,15.3
Australia,1912,Trades/Professions,8.0,7.5,0,7.0,22.5,13.5
Australia,1912,Proletariat,7.5,8.0,1,6.5,21.5,12.9
Australia,1912,State Memory,7.5,7.0,-1,6.5,21.8,13.1
Australia,1912,Shopkeepers/Merchants,8.0,7.5,1,7.0,22.5,13.5
Australia,1913,Executive,7.5,7.0,-1,6.5,21.8,12.7
Australia,1913,Army,7.0,6.5,-2,6.0,20.3,12.2
Australia,1913,Priests,8.0,7.0,0,7.0,22.0,13.2
Australia,1913,Property Owners,8.5,8.0,0,7.5,24.0,14.4
Australia,1913,Trades/Professions,7.5,7.0,0,6.5,21.0,12.6
Australia,1913,Proletariat,7.0,7.5,0,6.0,20.5,12.3
Australia,1913,State Memory,7.0,6.5,-1,6.0,20.3,12.2
Australia,1913,Shopkeepers/Merchants,7.5,7.0,0,6.5,21.0,12.6
Australia,1914,Executive,6.5,6.0,2,5.5,17.3,10.1
Australia,1914,Army,8.0,7.5,-3,7.0,24.0,13.8
Australia,1914,Priests,7.5,6.5,1,6.5,20.0,11.7
Australia,1914,Property Owners,8.0,7.5,1,7.0,22.0,12.9
Australia,1914,Trades/Professions,7.0,6.5,1,6.0,19.0,11.1
Australia,1914,Proletariat,6.5,7.0,2,5.5,18.3,10.4
Australia,1914,State Memory,6.5,6.0,0,5.5,18.3,10.7
Australia,1914,Shopkeepers/Merchants,7.0,6.5,2,6.0,18.5,10.8
Australia,1915,Executive,6.0,5.5,3,5.0,15.5,8.8
Australia,1915,Army,8.5,8.0,-4,7.5,25.5,14.6
Australia,1915,Priests,7.0,6.0,2,6.0,18.0,10.2
Australia,1915,Property Owners,7.5,7.0,2,6.5,20.0,11.4
Australia,1915,Trades/Professions,6.5,6.0,2,5.5,16.8,9.4
Australia,1915,Proletariat,6.0,6.5,3,5.0,16.0,8.8
Australia,1915,State Memory,6.0,5.5,1,5.0,16.0,9.3
Australia,1915,Shopkeepers/Merchants,6.5,6.0,3,5.5,16.3,9.1
Australia,1916,Executive,5.5,5.0,4,4.5,13.8,7.5
Australia,1916,Army,8.5,8.0,-5,7.5,26.0,14.9
Australia,1916,Priests,6.5,5.5,3,5.5,16.3,8.8
Australia,1916,Property Owners,7.0,6.5,3,6.0,18.0,9.9
Australia,1916,Trades/Professions,6.0,5.5,3,5.0,15.0,8.1
Australia,1916,Proletariat,5.5,6.0,4,4.5,14.3,7.5
Australia,1916,State Memory,5.5,5.0,2,4.5,14.8,8.1
Australia,1916,Shopkeepers/Merchants,6.0,5.5,4,5.0,14.0,7.5
Australia,1917,Executive,5.0,4.5,5,4.0,12.0,6.3
Australia,1917,Army,8.0,7.5,-5,7.0,24.0,13.8
Australia,1917,Priests,6.0,5.0,4,5.0,14.5,7.5
Australia,1917,Property Owners,6.5,6.0,4,5.5,16.3,8.8
Australia,1917,Trades/Professions,5.5,5.0,4,4.5,13.0,6.8
Australia,1917,Proletariat,5.0,5.5,5,4.0,12.5,6.3
Australia,1917,State Memory,5.0,4.5,3,4.0,12.5,6.8
Australia,1917,Shopkeepers/Merchants,5.5,5.0,5,4.5,12.8,6.5
Australia,1918,Executive,5.0,4.5,5,4.0,12.0,6.3
Australia,1918,Army,7.0,6.5,-4,6.0,20.0,11.7
Australia,1918,Priests,6.0,5.0,4,5.0,14.5,7.5
Australia,1918,Property Owners,6.5,6.0,4,5.5,16.3,8.8
Australia,1918,Trades/Professions,5.5,5.0,4,4.5,13.0,6.8
Australia,1918,Proletariat,5.0,5.5,5,4.0,12.5,6.3
Australia,1918,State Memory,5.5,5.0,3,4.5,14.3,7.8
Australia,1918,Shopkeepers/Merchants,5.5,5.0,5,4.5,12.8,6.5
Australia,1919,Executive,6.0,5.5,4,5.0,16.0,9.3
Australia,1919,Army,6.5,6.0,-3,5.5,19.3,11.6
Australia,1919,Priests,7.0,6.0,3,6.0,18.5,10.8
Australia,1919,Property Owners,7.5,7.0,3,6.5,20.5,12.0
Australia,1919,Trades/Professions,6.5,6.0,3,5.5,17.3,10.1
Australia,1919,Proletariat,6.0,6.5,4,5.0,16.0,9.3
Australia,1919,State Memory,6.5,6.0,2,5.5,18.3,10.7
Australia,1919,Shopkeepers/Merchants,6.5,6.0,4,5.5,16.8,9.9
Australia,1920,Executive,6.5,6.0,3,5.5,17.8,10.4
Australia,1920,Army,6.0,5.5,-2,5.0,17.0,10.2
Australia,1920,Priests,7.5,6.5,2,6.5,20.5,12.0
Australia,1920,Property Owners,8.0,7.5,2,7.0,22.0,12.9
Australia,1920,Trades/Professions,7.0,6.5,2,6.0,19.0,11.1
Australia,1920,Proletariat,6.5,7.0,3,5.5,17.8,10.4
Australia,1920,State Memory,7.0,6.5,1,6.0,19.8,11.7
Australia,1920,Shopkeepers/Merchants,7.0,6.5,3,6.0,18.5,10.8
Australia,1921,Executive,7.0,6.5,2,6.0,19.3,11.3
Australia,1921,Army,5.5,5.0,-1,4.5,15.3,9.1
Australia,1921,Priests,8.0,7.0,1,7.0,22.5,13.2
Australia,1921,Property Owners,8.5,8.0,1,7.5,24.0,14.1
Australia,1921,Trades/Professions,7.5,7.0,1,6.5,21.0,12.3
Australia,1921,Proletariat,7.0,7.5,2,6.0,20.0,11.7
Australia,1921,State Memory,7.5,7.0,0,6.5,21.8,12.7
Australia,1921,Shopkeepers/Merchants,7.5,7.0,2,6.5,21.3,12.4
Australia,1922,Executive,7.5,7.0,1,6.5,21.3,12.4
Australia,1922,Army,5.0,4.5,-1,4.0,13.0,7.8
Australia,1922,Priests,8.0,7.0,0,7.0,22.0,13.2
Australia,1922,Property Owners,8.5,8.0,0,7.5,24.0,14.4
Australia,1922,Trades/Professions,7.5,7.0,0,6.5,21.0,12.6
Australia,1922,Proletariat,7.0,7.5,1,6.0,20.0,12.0
Australia,1922,State Memory,7.5,7.0,-1,6.5,21.8,13.1
Australia,1922,Shopkeepers/Merchants,7.5,7.0,1,6.5,21.3,12.7
Australia,1923,Executive,7.0,6.5,1,6.0,19.8,11.7
Australia,1923,Army,5.0,4.5,-1,4.0,13.0,7.8
Australia,1923,Priests,8.0,7.0,0,7.0,22.0,13.2
Australia,1923,Property Owners,8.0,7.5,0,7.0,22.5,13.5
Australia,1923,Trades/Professions,7.0,6.5,0,6.0,19.5,11.7
Australia,1923,Proletariat,6.5,7.0,1,5.5,18.5,11.1
Australia,1923,State Memory,7.0,6.5,-1,6.0,20.3,12.2
Australia,1923,Shopkeepers/Merchants,7.0,6.5,1,6.0,19.8,11.8
Australia,1924,Executive,7.0,6.5,1,6.0,19.8,11.7
Australia,1924,Army,5.5,5.0,-1,4.5,15.3,9.1
Australia,1924,Priests,8.0,7.0,0,7.0,22.0,13.2
Australia,1924,Property Owners,8.0,7.5,0,7.0,22.5,13.5
Australia,1924,Trades/Professions,7.0,6.5,0,6.0,19.5,11.7
Australia,1924,Proletariat,6.5,7.0,1,5.5,18.5,11.1
Australia,1924,State Memory,7.0,6.5,-1,6.0,20.3,12.2
Australia,1924,Shopkeepers/Merchants,7.0,6.5,1,6.0,19.8,11.8
Australia,1925,Executive,7.5,7.0,0,6.5,21.3,12.7
Australia,1925,Army,6.0,5.5,-1,5.0,17.0,10.2
Australia,1925,Priests,8.5,7.5,0,7.5,23.5,14.1
Australia,1925,Property Owners,8.5,8.0,0,7.5,24.0,14.4
Australia,1925,Trades/Professions,7.5,7.0,0,6.5,21.0,12.6
Australia,1925,Proletariat,7.0,7.5,0,6.0,20.5,12.3
Australia,1925,State Memory,7.5,7.0,-1,6.5,21.8,13.1
Australia,1925,Shopkeepers/Merchants,7.5,7.0,0,6.5,21.0,12.6
Australia,1926,Executive,8.0,7.5,-1,7.0,23.3,13.5
Australia,1926,Army,6.5,6.0,-2,5.5,18.8,11.3
Australia,1926,Priests,8.5,7.5,0,7.5,23.5,14.1
Australia,1926,Property Owners,9.0,8.5,0,8.0,25.5,15.3
Australia,1926,Trades/Professions,8.0,7.5,0,7.0,22.5,13.5
Australia,1926,Proletariat,7.5,8.0,0,6.5,22.0,13.2
Australia,1926,State Memory,8.0,7.5,-1,7.0,23.3,14.0
Australia,1926,Shopkeepers/Merchants,8.0,7.5,0,7.0,22.5,13.5
Australia,1927,Executive,8.5,8.0,-1,7.5,24.8,14.6
Australia,1927,Army,7.0,6.5,-2,6.0,20.3,12.2
Australia,1927,Priests,8.5,7.5,0,7.5,23.5,14.1
Australia,1927,Property Owners,9.0,8.5,0,8.0,25.5,15.3
Australia,1927,Trades/Professions,8.0,7.5,0,7.0,22.5,13.5
Australia,1927,Proletariat,8.0,8.0,0,7.0,23.0,13.8
Australia,1927,State Memory,8.5,8.0,-1,7.5,24.8,14.9
Australia,1927,Shopkeepers/Merchants,8.0,7.5,0,7.0,22.5,13.5
Australia,1928,Executive,8.0,7.5,-1,7.0,23.3,13.5
Australia,1928,Army,6.5,6.0,-2,5.5,18.8,11.3
Australia,1928,Priests,8.0,7.0,0,7.0,22.0,13.2
Australia,1928,Property Owners,8.5,8.0,0,7.5,24.0,14.4
Australia,1928,Trades/Professions,7.5,7.0,0,6.5,21.0,12.6
Australia,1928,Proletariat,7.5,7.5,0,6.5,21.5,12.9
Australia,1928,State Memory,8.0,7.5,-1,7.0,23.3,14.0
Australia,1928,Shopkeepers/Merchants,7.5,7.0,0,6.5,21.0,12.6
Australia,1929,Executive,7.0,6.5,1,6.0,19.3,11.3
Australia,1929,Army,6.0,5.5,-1,5.0,16.5,9.9
Australia,1929,Priests,7.5,6.5,1,6.5,20.0,11.7
Australia,1929,Property Owners,8.0,7.5,1,7.0,22.0,12.9
Australia,1929,Trades/Professions,7.0,6.5,1,6.0,19.0,11.1
Australia,1929,Proletariat,7.0,7.0,2,5.5,18.0,10.5
Australia,1929,State Memory,7.5,7.0,0,6.5,21.3,12.7
Australia,1929,Shopkeepers/Merchants,7.0,6.5,2,6.0,18.0,10.5
Australia,1930,Executive,6.0,5.5,3,5.0,15.0,8.5
Australia,1930,Army,5.5,5.0,-1,4.5,14.8,8.8
Australia,1930,Priests,7.0,6.0,2,6.0,17.5,10.2
Australia,1930,Property Owners,7.0,6.5,3,6.0,17.5,10.2
Australia,1930,Trades/Professions,6.0,5.5,3,5.0,14.5,8.2
Australia,1930,Proletariat,6.0,6.0,4,4.5,14.0,7.8
Australia,1930,State Memory,7.0,6.5,1,6.0,18.8,11.0
Australia,1930,Shopkeepers/Merchants,6.0,5.5,4,5.0,14.0,7.8
Australia,1931,Executive,5.0,4.5,4,4.0,11.5,6.0
Australia,1931,Army,5.0,4.5,-1,4.0,13.5,8.1
Australia,1931,Priests,6.5,5.5,3,5.5,16.0,9.0
Australia,1931,Property Owners,6.0,5.5,4,5.0,13.5,7.5
Australia,1931,Trades/Professions,5.0,4.5,4,4.0,11.0,5.7
Australia,1931,Proletariat,5.0,5.0,5,4.0,11.0,5.7
Australia,1931,State Memory,6.5,6.0,2,5.5,17.3,9.9
Australia,1931,Shopkeepers/Merchants,5.0,4.5,5,4.0,11.0,5.7
Australia,1932,Executive,5.0,4.5,4,4.0,11.5,6.0
Australia,1932,Army,5.0,4.5,-1,4.0,13.5,8.1
Australia,1932,Priests,6.5,5.5,3,5.5,16.0,9.0
Australia,1932,Property Owners,6.0,5.5,4,5.0,13.5,7.5
Australia,1932,Trades/Professions,5.0,4.5,4,4.0,11.0,5.7
Australia,1932,Proletariat,5.0,5.0,5,4.0,11.0,5.7
Australia,1932,State Memory,6.5,6.0,2,5.5,17.3,9.9
Australia,1932,Shopkeepers/Merchants,5.0,4.5,5,4.0,11.0,5.7
Australia,1933,Executive,5.5,5.0,3,4.5,14.3,8.1
Australia,1933,Army,5.0,4.5,-1,4.0,13.5,8.1
Australia,1933,Priests,7.0,6.0,2,6.0,18.0,10.5
Australia,1933,Property Owners,6.5,6.0,3,5.5,16.3,9.4
Australia,1933,Trades/Professions,5.5,5.0,3,4.5,13.8,7.8
Australia,1933,Proletariat,5.5,5.5,4,4.5,13.3,7.5
Australia,1933,State Memory,7.0,6.5,1,6.0,19.3,11.3
Australia,1933,Shopkeepers/Merchants,5.5,5.0,4,4.5,13.3,7.5
Australia,1934,Executive,6.0,5.5,2,5.0,16.5,9.6
Australia,1934,Army,5.5,5.0,-1,4.5,15.3,9.1
Australia,1934,Priests,7.5,6.5,1,6.5,20.5,12.0
Australia,1934,Property Owners,7.0,6.5,2,6.0,18.5,10.8
Australia,1934,Trades/Professions,6.0,5.5,2,5.0,15.5,9.0
Australia,1934,Proletariat,6.0,6.0,3,5.0,15.5,8.8
Australia,1934,State Memory,7.0,6.5,0,6.0,19.5,11.7
Australia,1934,Shopkeepers/Merchants,6.0,5.5,3,5.0,15.0,8.5
Australia,1935,Executive,6.5,6.0,1,5.5,18.3,10.7
Australia,1935,Army,6.0,5.5,-1,5.0,17.0,10.2
Australia,1935,Priests,8.0,7.0,0,7.0,22.5,13.2
Australia,1935,Property Owners,7.5,7.0,1,6.5,21.0,12.3
Australia,1935,Trades/Professions,6.5,6.0,1,5.5,17.8,10.4
Australia,1935,Proletariat,6.5,6.5,2,5.5,18.0,10.5
Australia,1935,State Memory,7.5,7.0,-1,6.5,21.8,13.1
Australia,1935,Shopkeepers/Merchants,6.5,6.0,2,5.5,17.3,10.1
Australia,1936,Executive,7.0,6.5,0,6.0,20.0,12.0
Australia,1936,Army,6.5,6.0,-1,5.5,18.3,11.0
Australia,1936,Priests,8.0,7.0,0,7.0,22.0,13.2
Australia,1936,Property Owners,8.0,7.5,0,7.0,22.5,13.5
Australia,1936,Trades/Professions,7.0,6.5,0,6.0,19.5,11.7
Australia,1936,Proletariat,7.0,7.0,1,6.0,20.0,12.0
Australia,1936,State Memory,8.0,7.5,-1,7.0,23.3,14.0
Australia,1936,Shopkeepers/Merchants,7.0,6.5,1,6.0,19.5,11.7
Australia,1937,Executive,7.5,7.0,-1,6.5,22.3,13.1
Australia,1937,Army,7.0,6.5,-1,6.0,20.0,12.0
Australia,1937,Priests,8.5,7.5,0,7.5,23.5,14.1
Australia,1937,Property Owners,8.5,8.0,0,7.5,24.0,14.4
Australia,1937,Trades/Professions,7.5,7.0,0,6.5,21.0,12.6
Australia,1937,Proletariat,7.5,7.5,0,6.5,21.5,12.9
Australia,1937,State Memory,8.0,7.5,-1,7.0,23.3,14.0
Australia,1937,Shopkeepers/Merchants,7.5,7.0,0,6.5,21.0,12.6
Australia,1938,Executive,8.0,7.5,-1,7.0,23.3,14.0
Australia,1938,Army,7.0,6.5,-1,6.0,20.0,12.0
Australia,1938,Priests,8.5,7.5,0,7.5,23.5,14.1
Australia,1938,Property Owners,8.5,8.0,0,7.5,24.0,14.4
Australia,1938,Trades/Professions,7.5,7.0,0,6.5,21.0,12.6
Australia,1938,Proletariat,7.5,7.5,0,6.5,21.5,12.9
Australia,1938,State Memory,8.0,7.5,-1,7.0,23.3,14.0
Australia,1938,Shopkeepers/Merchants,7.5,7.0,0,6.5,21.0,12.6
Australia,1939,Executive,7.0,6.5,1,6.0,19.3,11.6
Australia,1939,Army,7.5,7.0,-2,6.5,22.3,13.4
Australia,1939,Priests,8.0,7.0,0,7.0,22.0,13.2
Australia,1939,Property Owners,8.0,7.5,1,7.0,22.0,13.2
Australia,1939,Trades/Professions,7.0,6.5,1,6.0,19.0,11.4
Australia,1939,Proletariat,7.0,7.0,1,6.0,19.5,11.7
Australia,1939,State Memory,7.5,7.0,0,6.5,21.3,12.7
Australia,1939,Shopkeepers/Merchants,7.0,6.5,1,6.0,19.0,11.4
Australia,1940,Executive,6.0,5.5,2,5.0,16.0,9.6
Australia,1940,Army,8.0,7.5,-3,7.0,24.0,14.4
Australia,1940,Priests,7.5,6.5,1,6.5,20.0,12.0
Australia,1940,Property Owners,7.5,7.0,2,6.5,20.0,12.0
Australia,1940,Trades/Professions,6.5,6.0,2,5.5,17.3,10.4
Australia,1940,Proletariat,6.5,6.5,2,5.5,17.8,10.7
Australia,1940,State Memory,7.0,6.5,1,6.0,19.3,11.6
Australia,1940,Shopkeepers/Merchants,6.5,6.0,2,5.5,17.3,10.4
Australia,1941,Executive,6.5,6.0,2,5.5,17.8,10.7
Australia,1941,Army,8.5,8.0,-4,7.5,26.0,15.6
Australia,1941,Priests,8.0,7.0,1,7.0,22.5,13.5
Australia,1941,Property Owners,8.0,7.5,1,7.0,22.5,13.5
Australia,1941,Trades/Professions,7.0,6.5,1,6.0,19.5,11.7
Australia,1941,Proletariat,7.0,7.0,1,6.0,20.5,12.3
Australia,1941,State Memory,7.5,7.0,0,6.5,21.8,13.1
Australia,1941,Shopkeepers/Merchants,7.0,6.5,1,6.0,19.5,11.7
Australia,1942,Executive,6.0,5.5,3,5.0,15.5,9.3
Australia,1942,Army,9.0,8.5,-5,8.0,28.5,17.1
Australia,1942,Priests,7.5,6.5,2,6.5,20.0,12.0
Australia,1942,Property Owners,7.0,6.5,2,6.0,18.0,10.8
Australia,1942,Trades/Professions,6.0,5.5,2,5.0,15.0,8.7
Australia,1942,Proletariat,6.0,6.0,3,5.0,15.5,9.0
Australia,1942,State Memory,7.0,6.5,1,6.0,19.3,11.6
Australia,1942,Shopkeepers/Merchants,6.0,5.5,3,5.0,14.5,8.4
Australia,1943,Executive,5.5,5.0,4,4.5,13.3,7.8
Australia,1943,Army,9.0,8.5,-5,8.0,28.5,17.1
Australia,1943,Priests,7.0,6.0,3,6.0,17.5,10.2
Australia,1943,Property Owners,6.5,6.0,3,5.5,16.3,9.4
Australia,1943,Trades/Professions,5.5,5.0,3,4.5,13.3,7.5
Australia,1943,Proletariat,5.5,5.5,4,4.5,13.3,7.5
Australia,1943,State Memory,6.5,6.0,2,5.5,17.3,10.1
Australia,1943,Shopkeepers/Merchants,5.5,5.0,4,4.5,12.8,7.3
Australia,1944,Executive,5.5,5.0,4,4.5,13.3,7.8
Australia,1944,Army,9.0,8.5,-5,8.0,28.5,17.1
Australia,1944,Priests,7.0,6.0,3,6.0,17.5,10.2
Australia,1944,Property Owners,6.5,6.0,3,5.5,16.3,9.4
Australia,1944,Trades/Professions,5.5,5.0,3,4.5,13.3,7.5
Australia,1944,Proletariat,5.5,5.5,4,4.5,13.3,7.5
Australia,1944,State Memory,6.5,6.0,2,5.5,17.3,10.1
Australia,1944,Shopkeepers/Merchants,5.5,5.0,4,4.5,12.8,7.3
Australia,1945,Executive,6.0,5.5,3,5.0,16.0,9.3
Australia,1945,Army,8.5,8.0,-4,7.5,26.5,15.9
Australia,1945,Priests,7.5,6.5,2,6.5,20.5,12.3
Australia,1945,Property Owners,7.0,6.5,2,6.0,18.5,11.1
Australia,1945,Trades/Professions,6.0,5.5,2,5.0,15.5,9.0
Australia,1945,Proletariat,6.0,6.0,3,5.0,16.0,9.3
Australia,1945,State Memory,7.0,6.5,1,6.0,19.8,11.8
Australia,1945,Shopkeepers/Merchants,6.0,5.5,3,5.0,15.0,8.7
Australia,1946,Executive,7.0,6.5,2,6.0,19.8,11.8
Australia,1946,Army,7.0,6.5,-3,6.0,20.8,12.4
Australia,1946,Priests,8.0,7.0,1,7.0,22.5,13.5
Australia,1946,Property Owners,8.0,7.5,1,7.0,22.5,13.5
Australia,1946,Trades/Professions,7.0,6.5,1,6.0,19.5,11.7
Australia,1946,Proletariat,7.0,7.0,2,6.0,19.5,11.7
Australia,1946,State Memory,7.5,7.0,0,6.5,21.8,13.1
Australia,1946,Shopkeepers/Merchants,7.0,6.5,2,6.0,19.0,11.4
Australia,1947,Executive,7.5,7.0,1,6.5,21.8,12.7
Australia,1947,Army,6.5,6.0,-2,5.5,18.8,11.3
Australia,1947,Priests,8.5,7.5,0,7.5,23.5,14.1
Australia,1947,Property Owners,8.5,8.0,0,7.5,24.0,14.4
Australia,1947,Trades/Professions,7.5,7.0,0,6.5,21.0,12.6
Australia,1947,Proletariat,7.5,7.5,1,6.5,21.0,12.6
Australia,1947,State Memory,8.0,7.5,-1,7.0,23.3,14.0
Australia,1947,Shopkeepers/Merchants,7.5,7.0,1,6.5,21.3,12.7
Australia,1948,Executive,8.0,7.5,0,7.0,22.5,13.5
Australia,1948,Army,6.0,5.5,-2,5.0,17.5,10.5
Australia,1948,Priests,8.5,7.5,0,7.5,23.5,14.1
Australia,1948,Property Owners,9.0,8.5,0,8.0,25.5,15.3
Australia,1948,Trades/Professions,8.0,7.5,0,7.0,22.5,13.5
Australia,1948,Proletariat,8.0,8.0,0,7.0,23.0,13.8
Australia,1948,State Memory,8.0,7.5,-1,7.0,23.3,14.0
Australia,1948,Shopkeepers/Merchants,8.0,7.5,0,7.0,22.5,13.5
Australia,1949,Executive,8.0,7.5,0,7.0,22.5,13.5
Australia,1949,Army,6.0,5.5,-2,5.0,17.5,10.5
Australia,1949,Priests,8.5,7.5,0,7.5,23.5,14.1
Australia,1949,Property Owners,9.0,8.5,0,8.0,25.5,15.3
Australia,1949,Trades/Professions,8.0,7.5,0,7.0,22.5,13.5
Australia,1949,Proletariat,8.0,8.0,0,7.0,23.0,13.8
Australia,1949,State Memory,8.0,7.5,-1,7.0,23.3,14.0
Australia,1949,Shopkeepers/Merchants,8.0,7.5,0,7.0,22.5,13.5
Australia,1950,Executive,8.0,7.5,0,7.0,22.5,13.5
