Nation,Year,Node,Coherence,Capacity,Stress,Abstraction,Node value,Bond strength
Iran,1903.0,Property,6.0,7.0,-1.0,5.0,17.5,
Iran,1903.0,Trades/Professions,5.0,6.0,-2.0,4.0,15,
Iran,1903.0,Proletariat,3.0,4.0,2.0,1.0,6.5,
Iran,1903.0,StateMemory,6.0,5.0,-3.0,3.0,14.5,
Iran,1903.0,Shopkeepers/Merchants,4.0,5.0,-1.0,2.0,11,
Iran,1904.0,Executive,4.0,5.0,-2.0,3.0,11.5,
Iran,1904.0,Army,5.0,4.0,-3.0,2.0,12,
Iran,1904.0,Priests,7.0,6.0,-4.0,4.0,17,
Iran,1904.0,Property,6.0,7.0,-1.0,5.0,17.5,
Iran,1904.0,Trades/Professions,5.0,6.0,-2.0,4.0,15,
Iran,1904.0,Proletariat,3.0,4.0,2.0,1.0,6.5,
Iran,1904.0,StateMemory,6.0,5.0,-3.0,3.0,14.5,
Iran,1904.0,Shopkeepers/Merchants,4.0,5.0,-1.0,2.0,11,
Iran,1905.0,Executive,6.0,6.0,-4.0,5.0,16.5,
Iran,1905.0,Army,6.0,5.0,-5.0,3.0,15.5,
Iran,1905.0,Priests,8.0,6.0,-6.0,5.0,20,
Iran,1905.0,Property,5.0,6.0,-3.0,4.0,15,
Iran,1905.0,Trades/Professions,6.0,6.0,-4.0,5.0,17,
Iran,1905.0,Proletariat,4.0,5.0,0.0,2.0,11,
Iran,1905.0,StateMemory,7.0,6.0,-5.0,4.0,18,
Iran,1905.0,Shopkeepers/Merchants,5.0,6.0,-3.0,3.0,14,
Iran,1906.0,Executive,7.0,7.0,-5.0,6.0,19,
Iran,1906.0,Army,7.0,6.0,-6.0,4.0,18,
Iran,1906.0,Priests,9.0,7.0,-7.0,6.0,22.5,
Iran,1906.0,Property,4.0,5.0,-2.0,3.0,13.5,
Iran,1906.0,Trades/Professions,7.0,7.0,-5.0,6.0,19,
Iran,1906.0,Proletariat,5.0,6.0,-1.0,3.0,15.5,
Iran,1906.0,StateMemory,8.0,7.0,-6.0,5.0,20.5,
Iran,1906.0,Shopkeepers/Merchants,6.0,7.0,-4.0,4.0,17,
Iran,1907.0,Executive,6.0,6.0,-3.0,5.0,17.5,
Iran,1907.0,Army,6.0,5.0,-4.0,3.0,16.5,
Iran,1907.0,Priests,7.0,6.0,-5.0,5.0,18,
Iran,1907.0,Property,5.0,6.0,-1.0,4.0,16,
Iran,1907.0,Trades/Professions,6.0,6.0,-3.0,5.0,17.5,
Iran,1907.0,Proletariat,4.0,5.0,1.0,2.0,11,
Iran,1907.0,StateMemory,7.0,6.0,-4.0,4.0,18,
Iran,1907.0,Shopkeepers/Merchants,5.0,6.0,-2.0,3.0,14.5,
Iran,1908.0,Executive,5.0,5.0,-2.0,4.0,15,
Iran,1908.0,Army,5.0,4.0,-3.0,2.0,13,
Iran,1908.0,Priests,6.0,5.0,-4.0,4.0,15,
Iran,1908.0,Property,6.0,7.0,0.0,5.0,15.5,
Iran,1908.0,Trades/Professions,5.0,5.0,-2.0,4.0,14,
Iran,1908.0,Proletariat,3.0,4.0,2.0,1.0,6.5,
Iran,1908.0,StateMemory,6.0,5.0,-3.0,3.0,14.5,
Iran,1908.0,Shopkeepers/Merchants,4.0,5.0,-1.0,2.0,11,
Iran,1909.0,Executive,5.0,5.0,-2.0,4.0,15,
Iran,1909.0,Army,5.0,4.0,-3.0,2.0,13,
Iran,1909.0,Priests,6.0,5.0,-4.0,4.0,15,
Iran,1909.0,Property,6.0,7.0,0.0,5.0,15.5,
Iran,1909.0,Trades/Professions,5.0,5.0,-2.0,4.0,14,
Iran,1909.0,Proletariat,3.0,4.0,2.0,1.0,6.5,
Iran,1909.0,StateMemory,6.0,5.0,-3.0,3.0,14.5,
Iran,1909.0,Shopkeepers/Merchants,4.0,5.0,-1.0,2.0,11,
Iran,1910.0,Executive,4.0,4.0,-1.0,3.0,12.5,
Iran,1910.0,Army,4.0,3.0,-2.0,1.0,10.5,
Iran,1910.0,Priests,5.0,4.0,-3.0,3.0,12.5,
Iran,1910.0,Property,7.0,8.0,1.0,6.0,18,
Iran,1910.0,Trades/Professions,4.0,4.0,-1.0,3.0,11.5,
Iran,1910.0,Proletariat,2.0,3.0,3.0,1.0,3.5,
Iran,1910.0,StateMemory,5.0,4.0,-2.0,2.0,12,
Iran,1910.0,Shopkeepers/Merchants,3.0,4.0,-1.0,2.0,9,
Iran,1911.0,Executive,4.0,4.0,-1.0,3.0,12.5,
Iran,1911.0,Army,4.0,3.0,-2.0,1.0,10.5,
Iran,1911.0,Priests,5.0,4.0,-3.0,3.0,12.5,
Iran,1911.0,Property,7.0,8.0,1.0,6.0,18,
Iran,1911.0,Trades/Professions,4.0,4.0,-1.0,3.0,11.5,
Iran,1911.0,Proletariat,2.0,3.0,3.0,1.0,3.5,
Iran,1911.0,StateMemory,5.0,4.0,-2.0,2.0,12,
Iran,1911.0,Shopkeepers/Merchants,3.0,4.0,-1.0,2.0,9,
Iran,1912.0,Executive,4.0,4.0,-1.0,3.0,12.5,
Iran,1912.0,Army,4.0,3.0,-2.0,1.0,10.5,
Iran,1912.0,Priests,5.0,4.0,-3.0,3.0,12.5,
Iran,1912.0,Property,7.0,8.0,1.0,6.0,18,
Iran,1912.0,Trades/Professions,4.0,4.0,-1.0,3.0,11.5,
Iran,1912.0,Proletariat,2.0,3.0,3.0,1.0,3.5,
Iran,1912.0,StateMemory,5.0,4.0,-2.0,2.0,12,
Iran,1912.0,Shopkeepers/Merchants,3.0,4.0,-1.0,2.0,9,
Iran,1913.0,Executive,4.0,4.0,-1.0,3.0,12.5,
Iran,1913.0,Army,4.0,3.0,-2.0,1.0,10.5,
Iran,1913.0,Priests,5.0,4.0,-3.0,3.0,12.5,
Iran,1913.0,Property,7.0,8.0,1.0,6.0,18,
Iran,1913.0,Trades/Professions,4.0,4.0,-1.0,3.0,11.5,
Iran,1913.0,Proletariat,2.0,3.0,3.0,1.0,3.5,
Iran,1913.0,StateMemory,5.0,4.0,-2.0,2.0,12,
Iran,1913.0,Shopkeepers/Merchants,3.0,4.0,-1.0,2.0,9,
Iran,1914.0,Executive,3.0,3.0,0.0,2.0,9,
Iran,1914.0,Army,3.0,2.0,-1.0,1.0,8.5,
Iran,1914.0,Priests,4.0,3.0,-2.0,2.0,10,
Iran,1914.0,Property,8.0,9.0,2.0,7.0,20.5,
Iran,1914.0,Trades/Professions,3.0,3.0,0.0,2.0,8,
Iran,1914.0,Proletariat,1.0,2.0,4.0,1.0,0.5,
Iran,1914.0,StateMemory,4.0,3.0,-1.0,2.0,10,
Iran,1914.0,Shopkeepers/Merchants,2.0,3.0,0.0,1.0,6.5,
Iran,1915.0,Executive,3.0,3.0,0.0,2.0,9,
Iran,1915.0,Army,3.0,2.0,-1.0,1.0,8.5,
Iran,1915.0,Priests,4.0,3.0,-2.0,2.0,10,
Iran,1915.0,Property,8.0,9.0,2.0,7.0,20.5,
Iran,1915.0,Trades/Professions,3.0,3.0,0.0,2.0,8,
Iran,1915.0,Proletariat,1.0,2.0,4.0,1.0,0.5,
Iran,1915.0,StateMemory,4.0,3.0,-1.0,2.0,10,
Iran,1915.0,Shopkeepers/Merchants,2.0,3.0,0.0,1.0,6.5,
Iran,1916.0,Executive,3.0,3.0,0.0,2.0,9,
Iran,1916.0,Army,3.0,2.0,-1.0,1.0,8.5,
Iran,1916.0,Priests,4.0,3.0,-2.0,2.0,10,
Iran,1916.0,Property,8.0,9.0,2.0,7.0,20.5,
Iran,1916.0,Trades/Professions,3.0,3.0,0.0,2.0,8,
Iran,1916.0,Proletariat,1.0,2.0,4.0,1.0,0.5,
Iran,1916.0,StateMemory,4.0,3.0,-1.0,2.0,10,
Iran,1916.0,Shopkeepers/Merchants,2.0,3.0,0.0,1.0,6.5,
Iran,1917.0,Executive,2.0,2.0,1.0,1.0,5.5,
Iran,1917.0,Army,2.0,1.0,0.0,1.0,4.5,
Iran,1917.0,Priests,3.0,2.0,-1.0,2.0,8,
Iran,1917.0,Property,9.0,10.0,3.0,8.0,23,
Iran,1917.0,Trades/Professions,2.0,2.0,1.0,2.0,6,
Iran,1917.0,Proletariat,1.0,2.0,5.0,1.0,-1.5,
Iran,1917.0,StateMemory,3.0,2.0,0.0,1.0,6.5,
Iran,1917.0,Shopkeepers/Merchants,2.0,3.0,1.0,1.0,5.5,
Iran,1918.0,Executive,2.0,2.0,1.0,1.0,5.5,
Iran,1918.0,Army,2.0,1.0,0.0,1.0,4.5,
Iran,1918.0,Priests,3.0,2.0,-1.0,2.0,8,
Iran,1918.0,Property,9.0,10.0,3.0,8.0,23,
Iran,1918.0,Trades/Professions,2.0,2.0,1.0,2.0,6,
Iran,1918.0,Proletariat,1.0,2.0,5.0,1.0,-1.5,
Iran,1918.0,StateMemory,3.0,2.0,0.0,1.0,6.5,
Iran,1918.0,Shopkeepers/Merchants,2.0,3.0,1.0,1.0,5.5,
Iran,1919.0,Executive,3.0,3.0,0.0,2.0,9,
Iran,1919.0,Army,3.0,2.0,-1.0,1.0,8.5,
Iran,1919.0,Priests,4.0,3.0,-2.0,2.0,10,
Iran,1919.0,Property,8.0,9.0,2.0,7.0,20.5,
Iran,1919.0,Trades/Professions,3.0,3.0,0.0,2.0,8,
Iran,1919.0,Proletariat,1.0,2.0,4.0,1.0,0.5,
Iran,1919.0,StateMemory,4.0,3.0,-1.0,2.0,10,
Iran,1919.0,Shopkeepers/Merchants,2.0,3.0,0.0,1.0,6.5,
Iran,1920.0,Executive,4.0,4.0,-1.0,3.0,12.5,
Iran,1920.0,Army,4.0,3.0,-2.0,2.0,11,
Iran,1920.0,Priests,5.0,4.0,-3.0,3.0,12.5,
Iran,1920.0,Property,7.0,8.0,1.0,6.0,18,
Iran,1920.0,Trades/Professions,4.0,4.0,-1.0,3.0,11.5,
Iran,1920.0,Proletariat,2.0,3.0,3.0,1.0,3.5,
Iran,1920.0,StateMemory,5.0,4.0,-2.0,2.0,12,
Iran,1920.0,Shopkeepers/Merchants,3.0,4.0,-1.0,2.0,9,
Iran,1921.0,Executive,5.0,5.0,-2.0,4.0,15,
Iran,1921.0,Army,5.0,4.0,-3.0,3.0,14,
Iran,1921.0,Priests,6.0,5.0,-4.0,4.0,16,
Iran,1921.0,Property,6.0,7.0,0.0,5.0,15.5,
Iran,1921.0,Trades/Professions,5.0,5.0,-2.0,4.0,14,
Iran,1921.0,Proletariat,3.0,4.0,2.0,2.0,8,
Iran,1921.0,StateMemory,6.0,5.0,-3.0,3.0,14.5,
Iran,1921.0,Shopkeepers/Merchants,4.0,5.0,-1.0,3.0,12.5,
Iran,1922.0,Executive,6.0,6.0,-3.0,5.0,17.5,
Iran,1922.0,Army,6.0,5.0,-4.0,4.0,16,
Iran,1922.0,Priests,7.0,6.0,-5.0,5.0,18.5,
Iran,1922.0,Property,5.0,6.0,-1.0,4.0,15,
Iran,1922.0,Trades/Professions,6.0,6.0,-3.0,5.0,17.5,
Iran,1922.0,Proletariat,4.0,5.0,0.0,3.0,12.5,
Iran,1922.0,StateMemory,7.0,6.0,-4.0,4.0,18,
Iran,1922.0,Shopkeepers/Merchants,5.0,6.0,-2.0,4.0,15,
Iran,1923.0,Executive,7.0,7.0,-4.0,6.0,19,
Iran,1923.0,Army,7.0,6.0,-5.0,5.0,18.5,
Iran,1923.0,Priests,8.0,7.0,-6.0,6.0,21,
Iran,1923.0,Property,4.0,5.0,-2.0,3.0,13.5,
Iran,1923.0,Trades/Professions,7.0,7.0,-4.0,6.0,19,
Iran,1923.0,Proletariat,5.0,6.0,-1.0,4.0,16,
Iran,1923.0,StateMemory,8.0,7.0,-5.0,5.0,20.5,
Iran,1923.0,Shopkeepers/Merchants,6.0,7.0,-3.0,5.0,18,
Iran,1924.0,Executive,8.0,8.0,-5.0,7.0,21.5,
Iran,1924.0,Army,8.0,7.0,-6.0,6.0,21,
Iran,1924.0,Priests,9.0,8.0,-7.0,7.0,24.5,
Iran,1924.0,Property,3.0,4.0,-3.0,2.0,11,
Iran,1924.0,Trades/Professions,8.0,8.0,-5.0,7.0,21.5,
Iran,1924.0,Proletariat,6.0,7.0,-2.0,5.0,18.5,
Iran,1924.0,StateMemory,9.0,8.0,-6.0,6.0,23,
Iran,1924.0,Shopkeepers/Merchants,7.0,8.0,-4.0,6.0,21,
Iran,1925.0,Executive,7.0,7.0,-4.0,6.0,19,
Iran,1925.0,Army,7.0,6.0,-5.0,5.0,18.5,
Iran,1925.0,Priests,8.0,7.0,-6.0,6.0,21,
Iran,1925.0,Property,4.0,5.0,-2.0,3.0,13.5,
Iran,1925.0,Trades/Professions,7.0,7.0,-4.0,6.0,19,
Iran,1925.0,Proletariat,5.0,6.0,-1.0,4.0,16,
Iran,1925.0,StateMemory,8.0,7.0,-5.0,5.0,20.5,
Iran,1925.0,Shopkeepers/Merchants,6.0,7.0,-3.0,5.0,18,
Iran,1926.0,Executive,6.0,6.0,-3.0,5.0,17.5,
Iran,1926.0,Army,6.0,5.0,-4.0,4.0,16,
Iran,1926.0,Priests,7.0,6.0,-5.0,5.0,18.5,
Iran,1926.0,Property,5.0,6.0,-1.0,4.0,15,
Iran,1926.0,Trades/Professions,6.0,6.0,-3.0,5.0,17.5,
Iran,1926.0,Proletariat,4.0,5.0,0.0,3.0,12.5,
Iran,1926.0,StateMemory,7.0,6.0,-4.0,4.0,18,
Iran,1926.0,Shopkeepers/Merchants,5.0,6.0,-2.0,4.0,15,
Iran,1927.0,Executive,5.0,5.0,-2.0,4.0,15,
Iran,1927.0,Army,5.0,4.0,-3.0,3.0,14,
Iran,1927.0,Priests,6.0,5.0,-4.0,4.0,16,
Iran,1927.0,Property,6.0,7.0,0.0,5.0,15.5,
Iran,1927.0,Trades/Professions,5.0,5.0,-2.0,4.0,14,
Iran,1927.0,Proletariat,3.0,4.0,2.0,2.0,8,
Iran,1927.0,StateMemory,6.0,5.0,-3.0,3.0,14.5,
Iran,1927.0,Shopkeepers/Merchants,4.0,5.0,-1.0,3.0,12.5,
Iran,1928.0,Executive,4.0,4.0,-1.0,3.0,12.5,
Iran,1928.0,Army,4.0,3.0,-2.0,2.0,11,
Iran,1928.0,Priests,5.0,4.0,-3.0,3.0,12.5,
Iran,1928.0,Property,7.0,8.0,1.0,6.0,18,
Iran,1928.0,Trades/Professions,4.0,4.0,-1.0,3.0,11.5,
Iran,1928.0,Proletariat,2.0,3.0,3.0,1.0,3.5,
Iran,1928.0,StateMemory,5.0,4.0,-2.0,2.0,12,
Iran,1928.0,Shopkeepers/Merchants,3.0,4.0,-1.0,2.0,9,
Iran,1929.0,Executive,3.0,3.0,0.0,2.0,9,
Iran,1929.0,Army,3.0,2.0,-1.0,1.0,8.5,
Iran,1929.0,Priests,4.0,3.0,-2.0,2.0,10,
Iran,1929.0,Property,8.0,9.0,2.0,7.0,20.5,
Iran,1929.0,Trades/Professions,3.0,3.0,0.0,2.0,8,
Iran,1929.0,Proletariat,1.0,2.0,4.0,1.0,0.5,
Iran,1929.0,StateMemory,4.0,3.0,-1.0,2.0,10,
Iran,1929.0,Shopkeepers/Merchants,2.0,3.0,0.0,1.0,6.5,
Iran,1930.0,Executive,2.0,2.0,1.0,1.0,5.5,
Iran,1930.0,Army,2.0,1.0,0.0,1.0,4.5,
Iran,1930.0,Priests,3.0,2.0,-1.0,1.0,7.5,
Iran,1930.0,Property,9.0,10.0,3.0,8.0,23,
Iran,1930.0,Trades/Professions,2.0,2.0,1.0,1.0,5.5,
Iran,1930.0,Proletariat,1.0,1.0,5.0,1.0,-2,
Iran,1930.0,StateMemory,3.0,2.0,0.0,1.0,6.5,
Iran,1930.0,Shopkeepers/Merchants,1.0,2.0,1.0,1.0,4,
Iran,1941.0,Executive,4.0,4.0,-1.0,3.0,12.5,
Iran,1941.0,Army,4.0,3.0,-2.0,3.0,12,
Iran,1941.0,Priests,5.0,4.0,-3.0,4.0,14,
Iran,1941.0,Property,7.0,8.0,1.0,6.0,18,
Iran,1941.0,Trades/Professions,4.0,4.0,-1.0,4.0,12.5,
Iran,1941.0,Proletariat,3.0,4.0,3.0,3.0,8.5,
Iran,1941.0,StateMemory,5.0,4.0,-2.0,3.0,13,
Iran,1941.0,Shopkeepers/Merchants,4.0,5.0,-1.0,3.0,12.5,
Iran,1942.0,Executive,3.0,3.0,0.0,2.0,9,
Iran,1942.0,Army,3.0,2.0,-1.0,2.0,9,
Iran,1942.0,Priests,4.0,3.0,-2.0,3.0,11.5,
Iran,1942.0,Property,8.0,9.0,2.0,7.0,20.5,
Iran,1942.0,Trades/Professions,3.0,3.0,0.0,3.0,9.5,
Iran,1942.0,Proletariat,2.0,3.0,4.0,2.0,4,
Iran,1942.0,StateMemory,4.0,3.0,-1.0,2.0,10,
Iran,1942.0,Shopkeepers/Merchants,3.0,4.0,0.0,2.0,9,
Iran,1943.0,Executive,2.0,2.0,1.0,1.0,5.5,
Iran,1943.0,Army,2.0,1.0,0.0,1.0,4.5,
Iran,1943.0,Priests,3.0,2.0,-1.0,2.0,8,
Iran,1943.0,Property,9.0,10.0,3.0,8.0,23,
Iran,1943.0,Trades/Professions,2.0,2.0,1.0,2.0,6,
Iran,1943.0,Proletariat,1.0,2.0,5.0,1.0,-1.5,
Iran,1943.0,StateMemory,3.0,2.0,0.0,1.0,6.5,
Iran,1943.0,Shopkeepers/Merchants,2.0,3.0,1.0,1.0,5.5,
Iran,1944.0,Executive,3.0,3.0,0.0,2.0,9,
Iran,1944.0,Army,3.0,2.0,-1.0,2.0,9,
Iran,1944.0,Priests,4.0,3.0,-2.0,3.0,11.5,
Iran,1944.0,Property,8.0,9.0,2.0,7.0,20.5,
Iran,1944.0,Trades/Professions,3.0,3.0,0.0,3.0,9.5,
Iran,1944.0,Proletariat,2.0,3.0,4.0,2.0,4,
Iran,1944.0,StateMemory,4.0,3.0,-1.0,2.0,10,
Iran,1944.0,Shopkeepers/Merchants,3.0,4.0,0.0,2.0,9,
Iran,1945.0,Executive,4.0,4.0,-1.0,3.0,12.5,
Iran,1945.0,Army,4.0,3.0,-2.0,3.0,12,
Iran,1945.0,Priests,5.0,4.0,-3.0,4.0,14,
Iran,1945.0,Property,7.0,8.0,1.0,6.0,18,
Iran,1945.0,Trades/Professions,4.0,4.0,-1.0,4.0,12.5,
Iran,1945.0,Proletariat,3.0,4.0,3.0,3.0,8.5,
Iran,1945.0,StateMemory,5.0,4.0,-2.0,3.0,13,
Iran,1945.0,Shopkeepers/Merchants,4.0,5.0,-1.0,3.0,12.5,
Iran,1946.0,Executive,5.0,5.0,-2.0,4.0,15,
Iran,1946.0,Army,5.0,4.0,-3.0,4.0,14,
Iran,1946.0,Priests,6.0,5.0,-4.0,5.0,16.5,
Iran,1946.0,Property,6.0,7.0,0.0,5.0,15.5,
Iran,1946.0,Trades/Professions,5.0,5.0,-2.0,5.0,15,
Iran,1946.0,Proletariat,4.0,5.0,2.0,4.0,12,
Iran,1946.0,StateMemory,6.0,5.0,-3.0,4.0,15.5,
Iran,1946.0,Shopkeepers/Merchants,5.0,6.0,-1.0,4.0,15,
Iran,1947.0,Executive,6.0,6.0,-3.0,5.0,17.5,
Iran,1947.0,Army,6.0,5.0,-4.0,5.0,16.5,
Iran,1947.0,Priests,7.0,6.0,-5.0,6.0,19,
Iran,1947.0,Property,5.0,6.0,-1.0,4.0,15,
Iran,1947.0,Trades/Professions,6.0,6.0,-3.0,6.0,18,
Iran,1947.0,Proletariat,5.0,6.0,0.0,5.0,16,
Iran,1947.0,StateMemory,7.0,6.0,-4.0,5.0,19,
Iran,1947.0,Shopkeepers/Merchants,6.0,7.0,-2.0,5.0,18,
Iran,1948.0,Executive,7.0,7.0,-4.0,6.0,19,
Iran,1948.0,Army,7.0,6.0,-5.0,6.0,19,
Iran,1948.0,Priests,8.0,7.0,-6.0,7.0,21.5,
Iran,1948.0,Property,4.0,5.0,-2.0,3.0,13.5,
Iran,1948.0,Trades/Professions,7.0,7.0,-4.0,7.0,20,
Iran,1948.0,Proletariat,6.0,7.0,-1.0,6.0,19.5,
Iran,1948.0,StateMemory,8.0,7.0,-5.0,6.0,21.5,
Iran,1948.0,Shopkeepers/Merchants,7.0,8.0,-3.0,6.0,21,
Iran,1949.0,Executive,8.0,8.0,-5.0,7.0,21.5,
Iran,1949.0,Army,8.0,7.0,-6.0,7.0,21.5,
Iran,1949.0,Priests,9.0,8.0,-7.0,8.0,25,
Iran,1949.0,Property,3.0,4.0,-3.0,2.0,11,
Iran,1949.0,Trades/Professions,8.0,8.0,-5.0,8.0,22.5,
Iran,1949.0,Proletariat,7.0,8.0,-2.0,7.0,22,
Iran,1949.0,StateMemory,9.0,8.0,-6.0,7.0,24,
Iran,1949.0,Shopkeepers/Merchants,8.0,9.0,-4.0,7.0,24,
Iran,1950.0,Executive,7.0,7.0,-4.0,6.0,19,
Iran,1950.0,Army,7.0,6.0,-5.0,6.0,19,
Iran,1950.0,Priests,8.0,7.0,-6.0,7.0,21.5,
Iran,1950.0,Property,4.0,5.0,-2.0,3.0,13.5,
Iran,1950.0,Trades/Professions,7.0,7.0,-4.0,7.0,20,
Iran,1950.0,Proletariat,6.0,7.0,-1.0,6.0,19.5,
Iran,1950.0,StateMemory,8.0,7.0,-5.0,6.0,21.5,
Iran,1950.0,Shopkeepers/Merchants,7.0,8.0,-3.0,6.0,21,
Iran,1951.0,Executive,6.0,6.0,-3.0,5.0,17.5,
Iran,1951.0,Army,6.0,5.0,-4.0,5.0,16.5,
Iran,1951.0,Priests,7.0,6.0,-5.0,6.0,19,
Iran,1951.0,Property,5.0,6.0,-1.0,4.0,15,
Iran,1951.0,Trades/Professions,6.0,6.0,-3.0,6.0,18,
Iran,1951.0,Proletariat,5.0,6.0,0.0,5.0,16,
Iran,1951.0,StateMemory,7.0,6.0,-4.0,5.0,19,
Iran,1951.0,Shopkeepers/Merchants,6.0,7.0,-2.0,5.0,18,
Iran,1952.0,Executive,5.0,5.0,-2.0,4.0,15,
Iran,1952.0,Army,5.0,4.0,-3.0,4.0,14,
Iran,1952.0,Priests,6.0,5.0,-4.0,5.0,16.5,
Iran,1952.0,Property,6.0,7.0,0.0,5.0,15.5,
Iran,1952.0,Trades/Professions,5.0,5.0,-2.0,5.0,15,
Iran,1952.0,Proletariat,4.0,5.0,2.0,4.0,12,
Iran,1952.0,StateMemory,6.0,5.0,-3.0,4.0,15.5,
Iran,1952.0,Shopkeepers/Merchants,5.0,6.0,-1.0,4.0,15,
Iran,1953.0,Executive,4.0,4.0,-1.0,3.0,12.5,
Iran,1953.0,Army,4.0,3.0,-2.0,3.0,12,
Iran,1953.0,Priests,5.0,4.0,-3.0,4.0,14,
Iran,1953.0,Property,7.0,8.0,1.0,6.0,18,
Iran,1953.0,Trades/Professions,4.0,4.0,-1.0,4.0,12.5,
Iran,1953.0,Proletariat,3.0,4.0,3.0,3.0,8.5,
Iran,1953.0,StateMemory,5.0,4.0,-2.0,3.0,13,
Iran,1953.0,Shopkeepers/Merchants,4.0,5.0,-1.0,3.0,12.5,
Iran,1954.0,Executive,3.0,3.0,0.0,2.0,9,
Iran,1954.0,Army,3.0,2.0,-1.0,2.0,9,
Iran,1954.0,Priests,4.0,3.0,-2.0,3.0,11.5,
Iran,1954.0,Property,8.0,9.0,2.0,7.0,20.5,
Iran,1954.0,Trades/Professions,3.0,3.0,0.0,3.0,9.5,
Iran,1954.0,Proletariat,2.0,3.0,4.0,2.0,4,
Iran,1954.0,StateMemory,4.0,3.0,-1.0,2.0,10,
Iran,1954.0,Shopkeepers/Merchants,3.0,4.0,0.0,2.0,9,
Iran,1955.0,Executive,4.0,4.0,-1.0,3.0,12.5,
Iran,1955.0,Army,4.0,3.0,-2.0,3.0,12,
Iran,1955.0,Priests,5.0,4.0,-3.0,4.0,14,
Iran,1955.0,Property,7.0,8.0,1.0,6.0,18,
Iran,1955.0,Trades/Professions,4.0,4.0,-1.0,4.0,12.5,
Iran,1955.0,Proletariat,3.0,4.0,3.0,3.0,8.5,
Iran,1955.0,StateMemory,5.0,4.0,-2.0,3.0,13,
Iran,1955.0,Shopkeepers/Merchants,4.0,5.0,-1.0,3.0,12.5,
Iran,1956.0,Executive,5.0,5.0,-2.0,4.0,15,
Iran,1956.0,Army,5.0,4.0,-3.0,4.0,14,
Iran,1956.0,Priests,6.0,5.0,-4.0,5.0,16.5,
Iran,1956.0,Property,6.0,7.0,0.0,5.0,15.5,
Iran,1956.0,Trades/Professions,5.0,5.0,-2.0,5.0,15,
Iran,1956.0,Proletariat,4.0,5.0,2.0,4.0,12,
Iran,1956.0,StateMemory,6.0,5.0,-3.0,4.0,15.5,
Iran,1956.0,Shopkeepers/Merchants,5.0,6.0,-1.0,4.0,15,
Iran,1957.0,Executive,6.0,6.0,-3.0,5.0,17.5,
Iran,1957.0,Army,6.0,5.0,-4.0,5.0,16.5,
Iran,1957.0,Priests,7.0,6.0,-5.0,6.0,19,
Iran,1957.0,Property,5.0,6.0,-1.0,4.0,15,
Iran,1957.0,Trades/Professions,6.0,6.0,-3.0,6.0,18,
Iran,1957.0,Proletariat,5.0,6.0,0.0,5.0,16,
Iran,1957.0,StateMemory,7.0,6.0,-4.0,5.0,19,
Iran,1957.0,Shopkeepers/Merchants,6.0,7.0,-2.0,5.0,18,
Iran,1958.0,Executive,7.0,7.0,-4.0,6.0,19,
Iran,1958.0,Army,7.0,6.0,-5.0,6.0,19,
Iran,1958.0,Priests,8.0,7.0,-6.0,7.0,21.5,
Iran,1958.0,Property,4.0,5.0,-2.0,3.0,13.5,
Iran,1958.0,Trades/Professions,7.0,7.0,-4.0,7.0,20,
Iran,1958.0,Proletariat,6.0,7.0,-1.0,6.0,19.5,
Iran,1958.0,StateMemory,8.0,7.0,-5.0,6.0,21.5,
