Nation,Year,Node,Coherence,Capacity,Stress,Abstraction,Node value,Bond strength
UK,1947,Trades/Professions,5.5,6.0,-4.0,4.5,16.3,8.6
UK,1947,Proletariat,6.5,6.5,-4.5,3.5,16.8,9.2
UK,1947,State Memory,7.0,6.5,-5.0,5.0,18.5,9.8
UK,1947,Shopkeepers/Merchants,5.5,6.0,-4.0,3.5,15.3,8.2
UK,1948,Executive,5.5,5.5,-3.0,4.5,17.3,9.0
UK,1948,Army,5.5,4.5,-5.0,3.5,14.3,7.8
UK,1948,Priests,4.5,4.5,-3.0,3.5,13.3,7.2
UK,1948,Property Owners,4.5,5.0,-2.0,3.0,13.5,7.0
UK,1948,Trades/Professions,5.0,5.5,-3.5,4.0,15.0,8.0
UK,1948,Proletariat,6.0,6.0,-4.0,3.0,15.0,8.4
UK,1948,State Memory,6.5,6.0,-4.5,4.5,17.3,9.2
UK,1948,Shopkeepers/Merchants,5.0,5.5,-3.5,3.0,14.0,7.6
UK,1949,Executive,5.0,5.0,-2.0,4.0,16.0,8.4
UK,1949,Army,5.0,4.0,-4.5,3.0,13.0,7.2
UK,1949,Priests,4.0,4.0,-2.5,3.0,12.0,6.6
UK,1949,Property Owners,4.0,4.5,-1.5,2.5,12.3,6.4
UK,1949,Trades/Professions,4.5,5.0,-3.0,3.5,14.0,7.4
UK,1949,Proletariat,5.5,5.5,-3.5,2.5,14.3,7.8
UK,1949,State Memory,6.0,5.5,-4.0,4.0,16.0,8.6
UK,1949,Shopkeepers/Merchants,4.5,5.0,-3.0,2.5,13.3,7.0
UK,1950,Executive,5.0,5.0,-2.0,4.0,16.0,8.4
UK,1950,Army,5.0,4.0,-4.5,3.0,13.0,7.2
UK,1950,Priests,4.0,4.0,-2.5,3.0,12.0,6.6
UK,1950,Property Owners,4.0,4.5,-1.5,2.5,12.3,6.4
UK,1950,Trades/Professions,4.5,5.0,-3.0,3.5,14.0,7.4
UK,1950,Proletariat,5.5,5.5,-3.5,2.5,14.3,7.8
UK,1950,State Memory,6.0,5.5,-4.0,4.0,16.0,8.6
UK,1950,Shopkeepers/Merchants,4.5,5.0,-3.0,2.5,13.3,7.0
UK,1951,Executive,5.5,5.5,-2.5,4.5,17.8,9.0
UK,1951,Army,5.5,4.5,-5.0,3.5,14.3,7.8
UK,1951,Priests,4.5,4.5,-3.0,3.5,13.3,7.2
UK,1951,Property Owners,4.5,5.0,-2.0,3.0,13.5,7.0
UK,1951,Trades/Professions,5.0,5.5,-3.5,4.0,15.0,8.0
UK,1951,Proletariat,6.0,6.0,-4.0,3.0,15.0,8.4
UK,1951,State Memory,6.5,6.0,-4.5,4.5,17.3,9.2
UK,1951,Shopkeepers/Merchants,5.0,5.5,-3.5,3.0,14.0,7.6
UK,1952,Executive,6.0,6.0,-3.0,5.0,19.0,9.6
UK,1952,Army,6.0,5.0,-5.5,4.0,15.5,8.4
UK,1952,Priests,5.0,5.0,-3.5,4.0,14.5,7.8
UK,1952,Property Owners,5.0,5.5,-2.5,3.5,14.8,7.6
UK,1952,Trades/Professions,5.5,6.0,-4.0,4.5,16.3,8.6
UK,1952,Proletariat,6.5,6.5,-4.5,3.5,16.8,9.2
UK,1952,State Memory,7.0,6.5,-5.0,5.0,18.5,9.8
UK,1952,Shopkeepers/Merchants,5.5,6.0,-4.0,3.5,15.3,8.2
UK,1953,Executive,6.5,6.5,-3.5,5.5,20.3,10.2
UK,1953,Army,6.5,5.5,-6.0,4.5,16.8,9.0
UK,1953,Priests,5.5,5.5,-4.0,4.5,15.8,8.4
UK,1953,Property Owners,5.5,6.0,-3.0,4.0,16.0,8.2
UK,1953,Trades/Professions,6.0,6.5,-4.5,5.0,17.0,9.2
UK,1953,Proletariat,7.0,7.0,-5.0,4.0,18.0,10.0
UK,1953,State Memory,7.5,7.0,-5.5,5.5,19.8,10.4
UK,1953,Shopkeepers/Merchants,6.0,6.5,-4.5,4.0,16.0,8.8
UK,1954,Executive,7.0,7.0,-4.0,6.0,21.0,10.8
UK,1954,Army,7.0,6.0,-6.5,5.0,18.5,9.8
UK,1954,Priests,6.0,6.0,-4.5,5.0,17.5,9.4
UK,1954,Property Owners,6.0,6.5,-3.5,4.5,17.3,9.0
UK,1954,Trades/Professions,6.5,7.0,-5.0,5.5,18.0,10.0
UK,1954,Proletariat,7.5,7.5,-5.5,4.5,19.3,10.6
UK,1954,State Memory,8.0,7.5,-6.0,6.0,21.0,11.0
UK,1954,Shopkeepers/Merchants,6.5,7.0,-5.0,4.5,17.5,9.4
UK,1955,Executive,7.0,7.0,-4.0,6.0,21.0,10.8
UK,1955,Army,7.0,6.0,-6.5,5.0,18.5,9.8
UK,1955,Priests,6.0,6.0,-4.5,5.0,17.5,9.4
UK,1955,Property Owners,6.0,6.5,-3.5,4.5,17.3,9.0
UK,1955,Trades/Professions,6.5,7.0,-5.0,5.5,18.0,10.0
UK,1955,Proletariat,7.5,7.5,-5.5,4.5,19.3,10.6
UK,1955,State Memory,8.0,7.5,-6.0,6.0,21.0,11.0
UK,1955,Shopkeepers/Merchants,6.5,7.0,-5.0,4.5,17.5,9.4
UK,1956,Executive,7.0,7.0,-4.0,6.0,21.0,10.8
UK,1956,Army,7.0,6.0,-6.5,5.0,18.5,9.8
UK,1956,Priests,6.0,6.0,-4.5,5.0,17.5,9.4
UK,1956,Property Owners,6.0,6.5,-3.5,4.5,17.3,9.0
UK,1956,Trades/Professions,6.5,7.0,-5.0,5.5,18.0,10.0
UK,1956,Proletariat,7.5,7.5,-5.5,4.5,19.3,10.6
UK,1956,State Memory,8.0,7.5,-6.0,6.0,21.0,11.0
UK,1956,Shopkeepers/Merchants,6.5,7.0,-5.0,4.5,17.5,9.4
UK,1958,Executive,7.5,7.5,-4.5,6.5,22.3,11.4
UK,1958,Army,7.5,6.5,-7.0,5.5,20.3,10.4
UK,1958,Priests,6.5,6.5,-5.0,5.5,19.3,10.0
UK,1958,Property Owners,6.5,7.0,-4.0,5.0,19.0,9.6
UK,1958,Trades/Professions,7.0,7.5,-5.5,6.0,19.0,10.4
UK,1958,Proletariat,8.0,8.0,-6.0,5.0,21.0,11.2
UK,1958,State Memory,8.5,8.0,-6.5,6.5,22.8,11.6
UK,1958,Shopkeepers/Merchants,7.0,7.5,-5.5,5.0,19.0,10.2
UK,1959,Executive,8.0,8.0,-5.0,7.0,23.0,12.0
UK,1959,Army,8.0,7.0,-7.5,6.0,21.0,10.8
UK,1959,Priests,7.0,7.0,-5.5,6.0,20.0,10.6
UK,1959,Property Owners,7.0,7.5,-4.5,5.5,20.3,10.2
UK,1959,Trades/Professions,7.5,8.0,-6.0,6.5,20.0,11.0
UK,1959,Proletariat,8.5,8.5,-6.5,5.5,22.3,11.8
UK,1959,State Memory,9.0,8.5,-7.0,7.0,24.0,12.2
UK,1959,Shopkeepers/Merchants,7.5,8.0,-6.0,5.5,20.3,10.8
UK,1960,Executive,8.0,8.0,-5.0,7.0,23.0,12.0
UK,1960,Army,8.0,7.0,-7.5,6.0,21.0,10.8
UK,1960,Priests,7.0,7.0,-5.5,6.0,20.0,10.6
UK,1960,Property Owners,7.0,7.5,-4.5,5.5,20.3,10.2
UK,1960,Trades/Professions,7.5,8.0,-6.0,6.5,20.0,11.0
UK,1960,Proletariat,8.5,8.5,-6.5,5.5,22.3,11.8
UK,1960,State Memory,9.0,8.5,-7.0,7.0,24.0,12.2
UK,1960,Shopkeepers/Merchants,7.5,8.0,-6.0,5.5,20.3,10.8
UK,1961,Executive,7.5,7.5,-4.5,6.5,22.3,11.4
UK,1961,Army,7.5,6.5,-7.0,5.5,20.3,10.4
UK,1961,Priests,6.5,6.5,-5.0,5.5,19.3,10.0
UK,1961,Property Owners,6.5,7.0,-4.0,5.0,19.0,9.6
UK,1961,Trades/Professions,7.0,7.5,-5.5,6.0,19.0,10.4
UK,1961,Proletariat,8.0,8.0,-6.0,5.0,21.0,11.2
UK,1961,State Memory,8.5,8.0,-6.5,6.5,22.8,11.6
UK,1961,Shopkeepers/Merchants,7.0,7.5,-5.5,5.0,19.0,10.2
UK,1962,Executive,7.0,7.0,-4.0,6.0,21.0,10.8
UK,1962,Army,7.0,6.0,-6.5,5.0,18.5,9.8
UK,1962,Priests,6.0,6.0,-4.5,5.0,17.5,9.4
UK,1962,Property Owners,6.0,6.5,-3.5,4.5,17.3,9.0
UK,1962,Trades/Professions,6.5,7.0,-5.0,5.5,18.0,10.0
UK,1962,Proletariat,7.5,7.5,-5.5,4.5,19.3,10.6
UK,1962,State Memory,8.0,7.5,-6.0,6.0,21.0,11.0
UK,1962,Shopkeepers/Merchants,6.5,7.0,-5.0,4.5,17.5,9.4
UK,1963,Executive,6.5,6.5,-3.5,5.5,20.3,10.2
UK,1963,Army,6.5,5.5,-6.0,4.5,16.8,9.0
UK,1963,Priests,5.5,5.5,-4.0,4.5,15.8,8.4
UK,1963,Property Owners,5.5,6.0,-3.0,4.0,16.0,8.2
UK,1963,Trades/Professions,6.0,6.5,-4.5,5.0,17.0,9.2
UK,1963,Proletariat,7.0,7.0,-5.0,4.0,18.0,10.0
UK,1963,State Memory,7.5,7.0,-5.5,5.5,19.8,10.4
UK,1963,Shopkeepers/Merchants,6.0,6.5,-4.5,4.0,16.0,8.8
UK,1964,Executive,6.0,6.0,-3.0,5.0,19.0,9.6
UK,1964,Army,6.0,5.0,-5.5,4.0,15.5,8.4
UK,1964,Priests,5.0,5.0,-3.5,4.0,14.5,7.8
UK,1964,Property Owners,5.0,5.5,-2.5,3.5,14.8,7.6
UK,1964,Trades/Professions,5.5,6.0,-4.0,4.5,16.3,8.6
UK,1964,Proletariat,6.5,6.5,-4.5,3.5,16.8,9.2
UK,1964,State Memory,7.0,6.5,-5.0,5.0,18.5,9.8
UK,1964,Shopkeepers/Merchants,5.5,6.0,-4.0,3.5,15.3,8.2
UK,1965,Executive,5.5,5.5,-2.5,4.5,17.8,9.0
UK,1965,Army,5.5,4.5,-5.0,3.5,14.3,7.8
UK,1965,Priests,4.5,4.5,-3.0,3.5,13.3,7.2
UK,1965,Property Owners,4.5,5.0,-2.0,3.0,13.5,7.0
UK,1965,Trades/Professions,5.0,5.5,-3.5,4.0,15.0,8.0
UK,1965,Proletariat,6.0,6.0,-4.0,3.0,15.0,8.4
UK,1965,State Memory,6.5,6.0,-4.5,4.5,17.3,9.2
UK,1965,Shopkeepers/Merchants,5.0,5.5,-3.5,3.0,14.0,7.6
UK,1966,Executive,5.0,5.0,-2.0,4.0,16.0,8.4
UK,1966,Army,5.0,4.0,-4.5,3.0,13.0,7.2
UK,1966,Priests,4.0,4.0,-2.5,3.0,12.0,6.6
UK,1966,Property Owners,4.0,4.5,-1.5,2.5,12.3,6.4
UK,1966,Trades/Professions,4.5,5.0,-3.0,3.5,14.0,7.4
UK,1966,Proletariat,5.5,5.5,-3.5,2.5,14.3,7.8
UK,1966,State Memory,6.0,5.5,-4.0,4.0,16.0,8.6
UK,1966,Shopkeepers/Merchants,4.5,5.0,-3.0,2.5,13.3,7.0
UK,1967,Executive,5.5,5.5,-2.5,4.5,17.8,9.0
UK,1967,Army,5.5,4.5,-5.0,3.5,14.3,7.8
UK,1967,Priests,4.5,4.5,-3.0,3.5,13.3,7.2
UK,1967,Property Owners,4.5,5.0,-2.0,3.0,13.5,7.0
UK,1967,Trades/Professions,5.0,5.5,-3.5,4.0,15.0,8.0
UK,1967,Proletariat,6.0,6.0,-4.0,3.0,15.0,8.4
UK,1967,State Memory,6.5,6.0,-4.5,4.5,17.3,9.2
UK,1967,Shopkeepers/Merchants,5.0,5.5,-3.5,3.0,14.0,7.6
UK,1968,Executive,6.0,6.0,-3.0,5.0,19.0,9.6
UK,1968,Army,6.0,5.0,-5.5,4.0,15.5,8.4
UK,1968,Priests,5.0,5.0,-3.5,4.0,14.5,7.8
UK,1968,Property Owners,5.0,5.5,-2.5,3.5,14.8,7.6
UK,1968,Trades/Professions,5.5,6.0,-4.0,4.5,16.3,8.6
UK,1968,Proletariat,6.5,6.5,-4.5,3.5,16.8,9.2
UK,1968,State Memory,7.0,6.5,-5.0,5.0,18.5,9.8
UK,1968,Shopkeepers/Merchants,5.5,6.0,-4.0,3.5,15.3,8.2
UK,1969,Executive,6.5,6.5,-3.5,5.5,20.3,10.2
UK,1969,Army,6.5,5.5,-6.0,4.5,16.8,9.0
UK,1969,Priests,5.5,5.5,-4.0,4.5,15.8,8.4
UK,1969,Property Owners,5.5,6.0,-3.0,4.0,16.0,8.2
UK,1969,Trades/Professions,6.0,6.5,-4.5,5.0,17.0,9.2
UK,1969,Proletariat,7.0,7.0,-5.0,4.0,18.0,10.0
UK,1969,State Memory,7.5,7.0,-5.5,5.5,19.8,10.4
UK,1969,Shopkeepers/Merchants,6.0,6.5,-4.5,4.0,16.0,8.8
UK,1970,Executive,7.0,7.0,-4.0,6.0,21.0,10.8
UK,1970,Army,7.0,6.0,-6.5,5.0,18.5,9.8
UK,1970,Priests,6.0,6.0,-4.5,5.0,17.5,9.4
UK,1970,Property Owners,6.0,6.5,-3.5,4.5,17.3,9.0
UK,1970,Trades/Professions,6.5,7.0,-5.0,5.5,18.0,10.0
UK,1970,Proletariat,7.5,7.5,-5.5,4.5,19.3,10.6
UK,1970,State Memory,8.0,7.5,-6.0,6.0,21.0,11.0
UK,1970,Shopkeepers/Merchants,6.5,7.0,-5.0,4.5,17.5,9.4
UK,1971,Executive,6.5,6.5,-3.5,5.5,20.3,10.2
UK,1971,Army,6.5,5.5,-6.0,4.5,16.8,9.0
UK,1971,Priests,5.5,5.5,-4.0,4.5,15.8,8.4
UK,1971,Property Owners,5.5,6.0,-3.0,4.0,16.0,8.2
UK,1971,Trades/Professions,6.0,6.5,-4.5,5.0,17.0,9.2
UK,1971,Proletariat,7.0,7.0,-5.0,4.0,18.0,10.0
UK,1971,State Memory,7.5,7.0,-5.5,5.5,19.8,10.4
UK,1971,Shopkeepers/Merchants,6.0,6.5,-4.5,4.0,16.0,8.8
UK,1972,Executive,6.0,6.0,-3.0,5.0,19.0,9.6
UK,1972,Army,6.0,5.0,-5.5,4.0,15.5,8.4
UK,1972,Priests,5.0,5.0,-3.5,4.0,14.5,7.8
UK,1972,Property Owners,5.0,5.5,-2.5,3.5,14.8,7.6
UK,1972,Trades/Professions,5.5,6.0,-4.0,4.5,16.3,8.6
UK,1972,Proletariat,6.5,6.5,-4.5,3.5,16.8,9.2
UK,1972,State Memory,7.0,6.5,-5.0,5.0,18.5,9.8
UK,1972,Shopkeepers/Merchants,5.5,6.0,-4.0,3.5,15.3,8.2
UK,1973,Executive,5.5,5.5,-2.5,4.5,17.8,9.0
UK,1973,Army,5.5,4.5,-5.0,3.5,14.3,7.8
UK,1973,Priests,4.5,4.5,-3.0,3.5,13.3,7.2
UK,1973,Property Owners,4.5,5.0,-2.0,3.0,13.5,7.0
UK,1973,Trades/Professions,5.0,5.5,-3.5,4.0,15.0,8.0
UK,1973,Proletariat,6.0,6.0,-4.0,3.0,15.0,8.4
UK,1973,State Memory,6.5,6.0,-4.5,4.5,17.3,9.2
UK,1973,Shopkeepers/Merchants,5.0,5.5,-3.5,3.0,14.0,7.6
UK,1974,Executive,5.0,5.0,-2.0,4.0,16.0,8.4
UK,1974,Army,5.0,4.0,-4.5,3.0,13.0,7.2
UK,1974,Priests,4.0,4.0,-2.5,3.0,12.0,6.6
UK,1974,Property Owners,4.0,4.5,-1.5,2.5,12.3,6.4
UK,1974,Trades/Professions,4.5,5.0,-3.0,3.5,14.0,7.4
UK,1974,Proletariat,5.5,5.5,-3.5,2.5,14.3,7.8
UK,1974,State Memory,6.0,5.5,-4.0,4.0,16.0,8.6
UK,1974,Shopkeepers/Merchants,4.5,5.0,-3.0,2.5,13.3,7.0
UK,1975,Executive,4.5,4.5,-1.5,3.5,15.3,7.8
UK,1975,Army,4.5,3.5,-4.0,2.5,12.3,6.6
UK,1975,Priests,3.5,3.5,-2.0,2.5,11.3,6.0
UK,1975,Property Owners,3.5,4.0,-1.0,2.0,11.5,5.8
UK,1975,Trades/Professions,4.0,4.5,-2.5,3.0,13.0,6.8
UK,1975,Proletariat,5.0,5.0,-3.0,2.0,13.0,7.2
UK,1975,State Memory,5.5,5.0,-3.5,3.5,15.3,8.0
UK,1975,Shopkeepers/Merchants,4.0,4.5,-2.5,2.0,12.0,6.4
UK,1976,Executive,4.0,4.0,-1.0,3.0,14.0,7.2
UK,1976,Army,4.0,3.0,-3.5,2.0,11.0,6.0
UK,1976,Priests,3.0,3.0,-1.5,2.0,10.0,5.4
UK,1976,Property Owners,3.0,3.5,-0.5,1.5,10.3,5.2
UK,1976,Trades/Professions,3.5,4.0,-2.0,2.5,12.0,6.2
UK,1976,Proletariat,4.5,4.5,-2.5,1.5,12.3,6.6
UK,1976,State Memory,5.0,4.5,-3.0,3.0,14.0,7.4
UK,1976,Shopkeepers/Merchants,3.5,4.0,-2.0,1.5,11.3,5.8
UK,1977,Executive,4.5,4.5,-1.5,3.5,15.3,7.8
UK,1977,Army,4.5,3.5,-4.0,2.5,12.3,6.6
UK,1977,Priests,3.5,3.5,-2.0,2.5,11.3,6.0
UK,1977,Property Owners,3.5,4.0,-1.0,2.0,11.5,5.8
UK,1977,Trades/Professions,4.0,4.5,-2.5,3.0,13.0,6.8
UK,1977,Proletariat,5.0,5.0,-3.0,2.0,13.0,7.2
UK,1977,State Memory,5.5,5.0,-3.5,3.5,15.3,8.0
UK,1977,Shopkeepers/Merchants,4.0,4.5,-2.5,2.0,12.0,6.4
UK,1978,Executive,4.0,4.0,-1.0,3.0,14.0,7.2
UK,1978,Army,4.0,3.0,-3.5,2.0,11.0,6.0
UK,1978,Priests,3.0,3.0,-1.5,2.0,10.0,5.4
UK,1978,Property Owners,3.0,3.5,-0.5,1.5,10.3,5.2
UK,1978,Trades/Professions,3.5,4.0,-2.0,2.5,12.0,6.2
UK,1978,Proletariat,4.5,4.5,-2.5,1.5,12.3,6.6
UK,1978,State Memory,5.0,4.5,-3.0,3.0,14.0,7.4
UK,1978,Shopkeepers/Merchants,3.5,4.0,-2.0,1.5,11.3,5.8
UK,1979,Executive,4.5,4.5,-1.5,3.5,15.3,7.8
UK,1979,Army,4.5,3.5,-4.0,2.5,12.3,6.6
UK,1979,Priests,3.5,3.5,-2.0,2.5,11.3,6.0
UK,1979,Property Owners,3.5,4.0,-1.0,2.0,11.5,5.8
UK,1979,Trades/Professions,4.0,4.5,-2.5,3.0,13.0,6.8
UK,1979,Proletariat,5.0,5.0,-3.0,2.0,13.0,7.2
UK,1979,State Memory,5.5,5.0,-3.5,3.5,15.3,8.0
UK,1979,Shopkeepers/Merchants,4.0,4.5,-2.5,2.0,12.0,6.4
UK,1980,Executive,5.0,5.0,-2.0,4.0,16.0,8.4
UK,1980,Army,5.0,4.0,-4.5,3.0,13.0,7.2
UK,1980,Priests,4.0,4.0,-2.5,3.0,12.0,6.6
UK,1980,Property Owners,4.0,4.5,-1.5,2.5,12.3,6.4
UK,1980,Trades/Professions,4.5,5.0,-3.0,3.5,14.0,7.4
UK,1980,Proletariat,5.5,5.5,-3.5,2.5,14.3,7.8
UK,1980,State Memory,6.0,5.5,-4.0,4.0,16.0,8.6
UK,1980,Shopkeepers/Merchants,4.5,5.0,-3.0,2.5,13.3,7.0
UK,1981,Executive,5.5,5.5,-2.5,4.5,17.8,9.0
UK,1981,Army,5.5,4.5,-5.0,3.5,14.3,7.8
UK,1981,Priests,4.5,4.5,-3.0,3.5,13.3,7.2
UK,1981,Property Owners,4.5,5.0,-2.0,3.0,13.5,7.0
UK,1981,Trades/Professions,5.0,5.5,-3.5,4.0,15.0,8.0
UK,1981,Proletariat,6.0,6.0,-4.0,3.0,15.0,8.4
UK,1981,State Memory,6.5,6.0,-4.5,4.5,17.3,9.2
UK,1981,Shopkeepers/Merchants,5.0,5.5,-3.5,3.0,14.0,7.6
UK,1982,Executive,6.0,6.0,-3.0,5.0,19.0,9.6
UK,1982,Army,6.0,5.0,-5.5,4.0,15.5,8.4
UK,1982,Priests,5.0,5.0,-3.5,4.0,14.5,7.8
UK,1982,Property Owners,5.0,5.5,-2.5,3.5,14.8,7.6
UK,1982,Trades/Professions,5.5,6.0,-4.0,4.5,16.3,8.6
UK,1982,Proletariat,6.5,6.5,-4.5,3.5,16.8,9.2
UK,1982,State Memory,7.0,6.5,-5.0,5.0,18.5,9.8
UK,1982,Shopkeepers/Merchants,5.5,6.0,-4.0,3.5,15.3,8.2
UK,1983,Executive,6.5,6.5,-3.5,5.5,20.3,10.2
UK,1983,Army,6.5,5.5,-6.0,4.5,16.8,9.0
UK,1983,Priests,5.5,5.5,-4.0,4.5,15.8,8.4
UK,1983,Property Owners,5.5,6.0,-3.0,4.0,16.0,8.2
UK,1983,Trades/Professions,6.0,6.5,-4.5,5.0,17.0,9.2
UK,1983,Proletariat,7.0,7.0,-5.0,4.0,18.0,10.0
UK,1983,State Memory,7.5,7.0,-5.5,5.5,19.8,10.4
UK,1983,Shopkeepers/Merchants,6.0,6.5,-4.5,4.0,16.0,8.8
UK,1984,Executive,7.0,7.0,-4.0,6.0,21.0,10.8
UK,1984,Army,7.0,6.0,-6.5,5.0,18.5,9.8
UK,1984,Priests,6.0,6.0,-4.5,5.0,17.5,9.4
UK,1984,Property Owners,6.0,6.5,-3.5,4.5,17.3,9.0
UK,1984,Trades/Professions,6.5,7.0,-5.0,5.5,18.0,10.0
UK,1984,Proletariat,7.5,7.5,-5.5,4.5,19.3,10.6
UK,1984,State Memory,8.0,7.5,-6.0,6.0,21.0,11.0
UK,1984,Shopkeepers/Merchants,6.5,7.0,-5.0,4.5,17.5,9.4
UK,1985,Executive,7.5,7.5,-4.5,6.5,22.3,11.4
UK,1985,Army,7.5,6.5,-7.0,5.5,20.3,10.4
UK,1985,Priests,6.5,6.5,-5.0,5.5,19.3,10.0
UK,1985,Property Owners,6.5,7.0,-4.0,5.0,19.0,9.6
UK,1985,Trades/Professions,7.0,7.5,-5.5,6.0,19.0,10.4
UK,1985,Proletariat,8.0,8.0,-6.0,5.0,21.0,11.2
UK,1985,State Memory,8.5,8.0,-6.5,6.5,22.8,11.6
UK,1985,Shopkeepers/Merchants,7.0,7.5,-5.5,5.0,19.0,10.2
UK,1986,Executive,8.0,8.0,-5.0,7.0,23.0,12.0
UK,1986,Army,8.0,7.0,-7.5,6.0,21.0,10.8
UK,1986,Priests,7.0,7.0,-5.5,6.0,20.0,10.6
UK,1986,Property Owners,7.0,7.5,-4.5,5.5,20.3,10.2
UK,1986,Trades/Professions,7.5,8.0,-6.0,6.5,20.0,11.0
UK,1986,Proletariat,8.5,8.5,-6.5,5.5,22.3,11.8
UK,1986,State Memory,9.0,8.5,-7.0,7.0,24.0,12.2
UK,1986,Shopkeepers/Merchants,7.5,8.0,-6.0,5.5,20.3,10.8
UK,1987,Executive,7.5,7.5,-4.5,6.5,22.3,11.4
UK,1987,Army,7.5,6.5,-7.0,5.5,20.3,10.4
UK,1987,Priests,6.5,6.5,-5.0,5.5,19.3,10.0
UK,1987,Property Owners,6.5,7.0,-4.0,5.0,19.0,9.6
UK,1987,Trades/Professions,7.0,7.5,-5.5,6.0,19.0,10.4
UK,1987,Proletariat,8.0,8.0,-6.0,5.0,21.0,11.2
UK,1987,State Memory,8.5,8.0,-6.5,6.5,22.8,11.6
