Nation,Year,Node,Coherence,Capacity,Stress,Abstraction,Node Value,Bond Strength
Nigeria,1960,Proletariat,6,5,0,4,13,
Nigeria,1960,State Memory,7,7,-1,6,18,
Nigeria,1960,Shopkeepers/Merchants,7,6,-1,5,16.5,
Nigeria,1961,Executive,7,7,0,6,17,
Nigeria,1961,Army,6,6,-1,4,15,
Nigeria,1961,Priests,8,7,-2,8,21,
Nigeria,1961,Property Owners,7,7,1,5,15.5,
Nigeria,1961,Trades/Professions,6,6,0,4,14,
Nigeria,1961,Proletariat,5,5,1,3,10.5,
Nigeria,1961,State Memory,7,7,0,6,17,
Nigeria,1961,Shopkeepers/Merchants,6,6,0,4,14,
Nigeria,1962,Executive,6,7,1,5,14.5,
Nigeria,1962,Army,5,6,0,3,12.5,
Nigeria,1962,Priests,7,6,-1,7,17.5,
Nigeria,1962,Property Owners,7,7,2,5,14.5,
Nigeria,1962,Trades/Professions,6,5,1,4,12,
Nigeria,1962,Proletariat,5,4,2,3,8.5,
Nigeria,1962,State Memory,6,6,1,5,13.5,
Nigeria,1962,Shopkeepers/Merchants,6,5,1,4,12,
Nigeria,1963,Executive,6,6,2,5,12.5,
Nigeria,1963,Army,5,7,1,3,12.5,
Nigeria,1963,Priests,7,6,0,7,16.5,
Nigeria,1963,Property Owners,6,6,3,4,11,
Nigeria,1963,Trades/Professions,6,5,2,4,11,
Nigeria,1963,Proletariat,5,4,3,3,7.5,
Nigeria,1963,State Memory,6,6,2,5,12.5,
Nigeria,1963,Shopkeepers/Merchants,6,5,2,4,11,
Nigeria,1964,Executive,5,6,3,4,10,
Nigeria,1964,Army,4,7,2,2,10,
Nigeria,1964,Priests,6,5,1,6,13,
Nigeria,1964,Property Owners,6,6,4,4,10,
Nigeria,1964,Trades/Professions,5,5,3,3,8.5,
Nigeria,1964,Proletariat,4,4,4,2,5,
Nigeria,1964,State Memory,5,5,3,4,9,
Nigeria,1964,Shopkeepers/Merchants,5,5,3,3,8.5,
Nigeria,1965,Executive,5,5,4,4,8,
Nigeria,1965,Army,4,6,3,2,8,
Nigeria,1965,Priests,6,5,2,6,12,
Nigeria,1965,Property Owners,5,5,5,3,6.5,
Nigeria,1965,Trades/Professions,5,4,4,3,6.5,
Nigeria,1965,Proletariat,4,3,5,2,3,
Nigeria,1965,State Memory,5,5,4,4,8,
Nigeria,1965,Shopkeepers/Merchants,5,4,4,3,6.5,
Nigeria,1966,Executive,4,4,6,3,3.5,
Nigeria,1966,Army,3,5,5,2,4,
Nigeria,1966,Priests,5,4,4,5,7.5,
Nigeria,1966,Property Owners,4,4,7,3,2.5,
Nigeria,1966,Trades/Professions,4,4,6,2,3,
Nigeria,1966,Proletariat,3,3,7,2,0,
Nigeria,1966,State Memory,4,4,6,3,3.5,
Nigeria,1966,Shopkeepers/Merchants,4,4,6,2,3,
Nigeria,1967,Executive,3,3,8,3,-0.5,
Nigeria,1967,Army,3,4,7,1,0.5,
Nigeria,1967,Priests,4,3,6,4,3,
Nigeria,1967,Property Owners,3,3,9,2,-2,
Nigeria,1967,Trades/Professions,3,3,8,2,-1,
Nigeria,1967,Proletariat,2,2,9,1,-4.5,
Nigeria,1967,State Memory,3,3,8,3,-0.5,
Nigeria,1967,Shopkeepers/Merchants,3,3,8,2,-1,
Nigeria,1968,Executive,3,2,9,2,-3,
Nigeria,1968,Army,2,3,8,1,-2.5,
Nigeria,1968,Priests,4,2,7,4,1,
Nigeria,1968,Property Owners,3,2,10,2,-4,
Nigeria,1968,Trades/Professions,3,2,9,2,-3,
Nigeria,1968,Proletariat,2,2,10,1,-5.5,
Nigeria,1968,State Memory,3,2,9,2,-3,
Nigeria,1968,Shopkeepers/Merchants,3,2,9,2,-3,
Nigeria,1969,Executive,3,2,9,2,-3,
Nigeria,1969,Army,2,3,8,1,-2.5,
Nigeria,1969,Priests,4,2,7,4,1,
Nigeria,1969,Property Owners,3,2,10,2,-4,
Nigeria,1969,Trades/Professions,3,2,9,2,-3,
Nigeria,1969,Proletariat,2,2,10,1,-5.5,
Nigeria,1969,State Memory,3,2,9,2,-3,
Nigeria,1969,Shopkeepers/Merchants,3,2,9,2,-3,
Nigeria,1970,Executive,3,2,9,2,-3,
Nigeria,1970,Army,2,3,8,1,-2.5,
Nigeria,1970,Priests,4,2,7,4,1,
Nigeria,1970,Property Owners,3,2,10,2,-4,
Nigeria,1970,Trades/Professions,3,2,9,2,-3,
Nigeria,1970,Proletariat,2,2,10,1,-5.5,
Nigeria,1970,State Memory,3,2,9,2,-3,
Nigeria,1970,Shopkeepers/Merchants,3,2,9,2,-3,
Nigeria,1971,Executive,3,2,9,2,-3,
Nigeria,1971,Army,2,3,8,1,-2.5,
Nigeria,1971,Priests,4,2,7,4,1,
Nigeria,1971,Property Owners,3,2,10,2,-4,
Nigeria,1971,Trades/Professions,3,2,9,2,-3,
Nigeria,1971,Proletariat,2,2,10,1,-5.5,
Nigeria,1971,State Memory,3,2,9,2,-3,
Nigeria,1971,Shopkeepers/Merchants,3,2,9,2,-3,
Nigeria,1972,Executive,3,2,9,2,-3,
Nigeria,1972,Army,2,3,8,1,-2.5,
Nigeria,1972,Priests,4,2,7,4,1,
Nigeria,1972,Property Owners,3,2,10,2,-4,
Nigeria,1972,Trades/Professions,3,2,9,2,-3,
Nigeria,1972,Proletariat,2,2,10,1,-5.5,
Nigeria,1972,State Memory,3,2,9,2,-3,
Nigeria,1972,Shopkeepers/Merchants,3,2,9,2,-3,
Nigeria,1973,Executive,3,2,9,2,-3,
Nigeria,1973,Army,2,3,8,1,-2.5,
Nigeria,1973,Priests,4,2,7,4,1,
Nigeria,1973,Property Owners,3,2,10,2,-4,
Nigeria,1973,Trades/Professions,3,2,9,2,-3,
Nigeria,1973,Proletariat,2,2,10,1,-5.5,
Nigeria,1973,State Memory,3,2,9,2,-3,
Nigeria,1973,Shopkeepers/Merchants,3,2,9,2,-3,
Nigeria,1974,Executive,3,2,9,2,-3,
Nigeria,1974,Army,2,3,8,1,-2.5,
Nigeria,1974,Priests,4,2,7,4,1,
Nigeria,1974,Property Owners,3,2,10,2,-4,
Nigeria,1974,Trades/Professions,3,2,9,2,-3,
Nigeria,1974,Proletariat,2,2,10,1,-5.5,
Nigeria,1974,State Memory,3,2,9,2,-3,
Nigeria,1974,Shopkeepers/Merchants,3,2,9,2,-3,
Nigeria,1975,Executive,3,2,9,2,-3,
Nigeria,1975,Army,2,3,8,1,-2.5,
Nigeria,1975,Priests,4,2,7,4,1,
Nigeria,1975,Property Owners,3,2,10,2,-4,
Nigeria,1975,Trades/Professions,3,2,9,2,-3,
Nigeria,1975,Proletariat,2,2,10,1,-5.5,
Nigeria,1975,State Memory,3,2,9,2,-3,
Nigeria,1975,Shopkeepers/Merchants,3,2,9,2,-3,
Nigeria,1976,Executive,3,2,9,2,-3,
Nigeria,1976,Army,2,3,8,1,-2.5,
Nigeria,1976,Priests,4,2,7,4,1,
Nigeria,1976,Property Owners,3,2,10,2,-4,
Nigeria,1976,Trades/Professions,3,2,9,2,-3,
Nigeria,1976,Proletariat,2,2,10,1,-5.5,
Nigeria,1976,State Memory,3,2,9,2,-3,
Nigeria,1976,Shopkeepers/Merchants,3,2,9,2,-3,
Nigeria,1977,Executive,3,2,9,2,-3,
Nigeria,1977,Army,2,3,8,1,-2.5,
Nigeria,1977,Priests,4,2,7,4,1,
Nigeria,1977,Property Owners,3,2,10,2,-4,
Nigeria,1977,Trades/Professions,3,2,9,2,-3,
Nigeria,1977,Proletariat,2,2,10,1,-5.5,
Nigeria,1977,State Memory,3,2,9,2,-3,
Nigeria,1977,Shopkeepers/Merchants,3,2,9,2,-3,
Nigeria,1978,Executive,3,2,9,2,-3,
Nigeria,1978,Army,2,3,8,1,-2.5,
Nigeria,1978,Priests,4,2,7,4,1,
Nigeria,1978,Property Owners,3,2,10,2,-4,
Nigeria,1978,Trades/Professions,3,2,9,2,-3,
Nigeria,1978,Proletariat,2,2,10,1,-5.5,
Nigeria,1978,State Memory,3,2,9,2,-3,
Nigeria,1978,Shopkeepers/Merchants,3,2,9,2,-3,
Nigeria,1979,Executive,3,2,9,2,-3,
Nigeria,1979,Army,2,3,8,1,-2.5,
Nigeria,1979,Priests,4,2,7,4,1,
Nigeria,1979,Property Owners,3,2,10,2,-4,
Nigeria,1979,Trades/Professions,3,2,9,2,-3,
Nigeria,1979,Proletariat,2,2,10,1,-5.5,
Nigeria,1979,State Memory,3,2,9,2,-3,
Nigeria,1979,Shopkeepers/Merchants,3,2,9,2,-3,
Nigeria,1970,Executive,3,2,9,2,-3,
Nigeria,1970,Army,2,3,8,1,-2.5,
Nigeria,1970,Priests,4,2,7,4,1,
Nigeria,1970,Property Owners,3,2,10,2,-4,
Nigeria,1970,Trades/Professions,3,2,9,2,-3,
Nigeria,1970,Proletariat,2,2,10,1,-5.5,
Nigeria,1970,State Memory,3,2,9,2,-3,
Nigeria,1970,Shopkeepers/Merchants,3,2,9,2,-3,
Nigeria,1971,Executive,3,2,9,2,-3,
Nigeria,1971,Army,2,3,8,1,-2.5,
Nigeria,1971,Priests,4,2,7,4,1,
Nigeria,1971,Property Owners,3,2,10,2,-4,
Nigeria,1971,Trades/Professions,3,2,9,2,-3,
Nigeria,1971,Proletariat,2,2,10,1,-5.5,
Nigeria,1971,State Memory,3,2,9,2,-3,
Nigeria,1971,Shopkeepers/Merchants,3,2,9,2,-3,
Nigeria,1972,Executive,3,2,9,2,-3,
Nigeria,1972,Army,2,3,8,1,-2.5,
Nigeria,1972,Priests,4,2,7,4,1,
Nigeria,1972,Property Owners,3,2,10,2,-4,
Nigeria,1972,Trades/Professions,3,2,9,2,-3,
Nigeria,1972,Proletariat,2,2,10,1,-5.5,
Nigeria,1972,State Memory,3,2,9,2,-3,
Nigeria,1972,Shopkeepers/Merchants,3,2,9,2,-3,
Nigeria,1973,Executive,3,2,9,2,-3,
Nigeria,1973,Army,2,3,8,1,-2.5,
Nigeria,1973,Priests,4,2,7,4,1,
Nigeria,1973,Property Owners,3,2,10,2,-4,
Nigeria,1973,Trades/Professions,3,2,9,2,-3,
Nigeria,1973,Proletariat,2,2,10,1,-5.5,
Nigeria,1973,State Memory,3,2,9,2,-3,
Nigeria,1973,Shopkeepers/Merchants,3,2,9,2,-3,
Nigeria,1974,Executive,3,2,9,2,-3,
Nigeria,1974,Army,2,3,8,1,-2.5,
Nigeria,1974,Priests,4,2,7,4,1,
Nigeria,1974,Property Owners,3,2,10,2,-4,
Nigeria,1974,Trades/Professions,3,2,9,2,-3,
Nigeria,1974,Proletariat,2,2,10,1,-5.5,
Nigeria,1974,State Memory,3,2,9,2,-3,
Nigeria,1974,Shopkeepers/Merchants,3,2,9,2,-3,
Nigeria,1975,Executive,3,2,9,2,-3,
Nigeria,1975,Army,2,3,8,1,-2.5,
Nigeria,1975,Priests,4,2,7,4,1,
Nigeria,1975,Property Owners,3,2,10,2,-4,
Nigeria,1975,Trades/Professions,3,2,9,2,-3,
Nigeria,1975,Proletariat,2,2,10,1,-5.5,
Nigeria,1975,State Memory,3,2,9,2,-3,
Nigeria,1975,Shopkeepers/Merchants,3,2,9,2,-3,
Nigeria,1976,Executive,3,2,9,2,-3,
Nigeria,1976,Army,2,3,8,1,-2.5,
Nigeria,1976,Priests,4,2,7,4,1,
Nigeria,1976,Property Owners,3,2,10,2,-4,
Nigeria,1976,Trades/Professions,3,2,9,2,-3,
Nigeria,1976,Proletariat,2,2,10,1,-5.5,
Nigeria,1976,State Memory,3,2,9,2,-3,
Nigeria,1976,Shopkeepers/Merchants,3,2,9,2,-3,
Nigeria,1977,Executive,3,2,9,2,-3,
Nigeria,1977,Army,2,3,8,1,-2.5,
Nigeria,1977,Priests,4,2,7,4,1,
Nigeria,1977,Property Owners,3,2,10,2,-4,
Nigeria,1977,Trades/Professions,3,2,9,2,-3,
Nigeria,1977,Proletariat,2,2,10,1,-5.5,
Nigeria,1977,State Memory,3,2,9,2,-3,
Nigeria,1977,Shopkeepers/Merchants,3,2,9,2,-3,
Nigeria,1978,Executive,3,2,9,2,-3,
Nigeria,1978,Army,2,3,8,1,-2.5,
Nigeria,1978,Priests,4,2,7,4,1,
Nigeria,1978,Property Owners,3,2,10,2,-4,
Nigeria,1978,Trades/Professions,3,2,9,2,-3,
Nigeria,1978,Proletariat,2,2,10,1,-5.5,
Nigeria,1978,State Memory,3,2,9,2,-3,
Nigeria,1978,Shopkeepers/Merchants,3,2,9,2,-3,
Nigeria,1979,Executive,3,2,9,2,-3,
Nigeria,1979,Army,2,3,8,1,-2.5,
Nigeria,1979,Priests,4,2,7,4,1,
Nigeria,1979,Property Owners,3,2,10,2,-4,
Nigeria,1979,Trades/Professions,3,2,9,2,-3,
Nigeria,1979,Proletariat,2,2,10,1,-5.5,
Nigeria,1979,State Memory,3,2,9,2,-3,
Nigeria,1979,Shopkeepers/Merchants,3,2,9,2,-3,
Nigeria,1980,Executive,3,2,9,2,-3,
Nigeria,1980,Army,2,3,8,1,-2.5,
Nigeria,1980,Priests,4,2,7,4,1,
Nigeria,1980,Property Owners,3,2,10,2,-4,
Nigeria,1980,Trades/Professions,3,2,9,2,-3,
Nigeria,1980,Proletariat,2,2,10,1,-5.5,
Nigeria,1980,State Memory,3,2,9,2,-3,
Nigeria,1980,Shopkeepers/Merchants,3,2,9,2,-3,
Nigeria,1981,Executive,3,2,9,2,-3,
Nigeria,1981,Army,2,3,8,1,-2.5,
Nigeria,1981,Priests,4,2,7,4,1,
Nigeria,1981,Property Owners,3,2,10,2,-4,
Nigeria,1981,Trades/Professions,3,2,9,2,-3,
Nigeria,1981,Proletariat,2,2,10,1,-5.5,
Nigeria,1981,State Memory,3,2,9,2,-3,
Nigeria,1981,Shopkeepers/Merchants,3,2,9,2,-3,
Nigeria,1982,Executive,3,2,9,2,-3,
Nigeria,1982,Army,2,3,8,1,-2.5,
Nigeria,1982,Priests,4,2,7,4,1,
Nigeria,1982,Property Owners,3,2,10,2,-4,
Nigeria,1982,Trades/Professions,3,2,9,2,-3,
Nigeria,1982,Proletariat,2,2,10,1,-5.5,
Nigeria,1982,State Memory,3,2,9,2,-3,
Nigeria,1982,Shopkeepers/Merchants,3,2,9,2,-3,
Nigeria,1983,Executive,3,2,9,2,-3,
Nigeria,1983,Army,2,3,8,1,-2.5,
Nigeria,1983,Priests,4,2,7,4,1,
Nigeria,1983,Property Owners,3,2,10,2,-4,
Nigeria,1983,Trades/Professions,3,2,9,2,-3,
Nigeria,1983,Proletariat,2,2,10,1,-5.5,
Nigeria,1983,State Memory,3,2,9,2,-3,
Nigeria,1983,Shopkeepers/Merchants,3,2,9,2,-3,
Nigeria,1984,Executive,3,2,9,2,-3,
Nigeria,1984,Army,2,3,8,1,-2.5,
Nigeria,1984,Priests,4,2,7,4,1,
Nigeria,1984,Property Owners,3,2,10,2,-4,
Nigeria,1984,Trades/Professions,3,2,9,2,-3,
Nigeria,1984,Proletariat,2,2,10,1,-5.5,
Nigeria,1984,State Memory,3,2,9,2,-3,
Nigeria,1984,Shopkeepers/Merchants,3,2,9,2,-3,
Nigeria,1985,Executive,3,2,9,2,-3,
Nigeria,1985,Army,2,3,8,1,-2.5,
Nigeria,1985,Priests,4,2,7,4,1,
Nigeria,1985,Property Owners,3,2,10,2,-4,
Nigeria,1985,Trades/Professions,3,2,9,2,-3,
Nigeria,1985,Proletariat,2,2,10,1,-5.5,
Nigeria,1985,State Memory,3,2,9,2,-3,
Nigeria,1985,Shopkeepers/Merchants,3,2,9,2,-3,
Nigeria,1986,Executive,3,2,9,2,-3,
Nigeria,1986,Army,2,3,8,1,-2.5,
Nigeria,1986,Priests,4,2,7,4,1,
Nigeria,1986,Property Owners,3,2,10,2,-4,
Nigeria,1986,Trades/Professions,3,2,9,2,-3,
Nigeria,1986,Proletariat,2,2,10,1,-5.5,
Nigeria,1986,State Memory,3,2,9,2,-3,
Nigeria,1986,Shopkeepers/Merchants,3,2,9,2,-3,
Nigeria,1987,Executive,3,2,9,2,-3,
Nigeria,1987,Army,2,3,8,1,-2.5,
Nigeria,1987,Priests,4,2,7,4,1,
Nigeria,1987,Property Owners,3,2,10,2,-4,
Nigeria,1987,Trades/Professions,3,2,9,2,-3,
Nigeria,1987,Proletariat,2,2,10,1,-5.5,
Nigeria,1987,State Memory,3,2,9,2,-3,
Nigeria,1987,Shopkeepers/Merchants,3,2,9,2,-3,
Nigeria,1988,Executive,3,2,9,2,-3,
Nigeria,1988,Army,2,3,8,1,-2.5,
Nigeria,1988,Priests,4,2,7,4,1,
Nigeria,1988,Property Owners,3,2,10,2,-4,
Nigeria,1988,Trades/Professions,3,2,9,2,-3,
Nigeria,1988,Proletariat,2,2,10,1,-5.5,
Nigeria,1988,State Memory,3,2,9,2,-3,
Nigeria,1988,Shopkeepers/Merchants,3,2,9,2,-3,
Nigeria,1989,Executive,3,2,9,2,-3,
Nigeria,1989,Army,2,3,8,1,-2.5,
Nigeria,1989,Priests,4,2,7,4,1,
Nigeria,1989,Property Owners,3,2,10,2,-4,
Nigeria,1989,Trades/Professions,3,2,9,2,-3,
Nigeria,1989,Proletariat,2,2,10,1,-5.5,
Nigeria,1989,State Memory,3,2,9,2,-3,
Nigeria,1989,Shopkeepers/Merchants,3,2,9,2,-3,
Nigeria,1990,Executive,3,2,9,2,-3,
Nigeria,1990,Army,2,3,8,1,-2.5,
Nigeria,1990,Priests,4,2,7,4,1,
Nigeria,1990,Property Owners,3,2,10,2,-4,
Nigeria,1990,Trades/Professions,3,2,9,2,-3,
Nigeria,1990,Proletariat,2,2,10,1,-5.5,
Nigeria,1990,State Memory,3,2,9,2,-3,
Nigeria,1990,Shopkeepers/Merchants,3,2,9,2,-3,
Nigeria,1991,Executive,3,2,9,2,-3,
Nigeria,1991,Army,2,3,8,1,-2.5,
Nigeria,1991,Priests,4,2,7,4,1,
Nigeria,1991,Property Owners,3,2,10,2,-4,
Nigeria,1991,Trades/Professions,3,2,9,2,-3,
Nigeria,1991,Proletariat,2,2,10,1,-5.5,
Nigeria,1991,State Memory,3,2,9,2,-3,
Nigeria,1991,Shopkeepers/Merchants,3,2,9,2,-3,
Nigeria,1992,Executive,3,2,9,2,-3,
Nigeria,1992,Army,2,3,8,1,-2.5,
Nigeria,1992,Priests,4,2,7,4,1,
Nigeria,1992,Property Owners,3,2,10,2,-4,
Nigeria,1992,Trades/Professions,3,2,9,2,-3,
Nigeria,1992,Proletariat,2,2,10,1,-5.5,
Nigeria,1992,State Memory,3,2,9,2,-3,
Nigeria,1992,Shopkeepers/Merchants,3,2,9,2,-3,
Nigeria,1993,Executive,3,2,9,2,-3,
Nigeria,1993,Army,2,3,8,1,-2.5,
Nigeria,1993,Priests,4,2,7,4,1,
Nigeria,1993,Property Owners,3,2,10,2,-4,
Nigeria,1993,Trades/Professions,3,2,9,2,-3,
Nigeria,1993,Proletariat,2,2,10,1,-5.5,
Nigeria,1993,State Memory,3,2,9,2,-3,
Nigeria,1993,Shopkeepers/Merchants,3,2,9,2,-3,
Nigeria,1994,Executive,3,2,9,2,-3,
Nigeria,1994,Army,2,3,8,1,-2.5,
Nigeria,1994,Priests,4,2,7,4,1,
Nigeria,1994,Property Owners,3,2,10,2,-4,
Nigeria,1994,Trades/Professions,3,2,9,2,-3,
Nigeria,1994,Proletariat,2,2,10,1,-5.5,
Nigeria,1994,State Memory,3,2,9,2,-3,
Nigeria,1994,Shopkeepers/Merchants,3,2,9,2,-3,
Nigeria,1995,Executive,3,2,9,2,-3,
Nigeria,1995,Army,2,3,8,1,-2.5,
Nigeria,1995,Priests,4,2,7,4,1,
Nigeria,1995,Property Owners,3,2,10,2,-4,
Nigeria,1995,Trades/Professions,3,2,9,2,-3,
Nigeria,1995,Proletariat,2,2,10,1,-5.5,
Nigeria,1995,State Memory,3,2,9,2,-3,
Nigeria,1995,Shopkeepers/Merchants,3,2,9,2,-3,
Nigeria,1996,Executive,3,2,9,2,-3,
Nigeria,1996,Army,2,3,8,1,-2.5,
Nigeria,1996,Priests,4,2,7,4,1,
Nigeria,1996,Property Owners,3,2,10,2,-4,
Nigeria,1996,Trades/Professions,3,2,9,2,-3,
Nigeria,1996,Proletariat,2,2,10,1,-5.5,
Nigeria,1996,State Memory,3,2,9,2,-3,
Nigeria,1996,Shopkeepers/Merchants,3,2,9,2,-3,
Nigeria,1997,Executive,3,2,9,2,-3,
Nigeria,1997,Army,2,3,8,1,-2.5,
Nigeria,1997,Priests,4,2,7,4,1,
Nigeria,1997,Property Owners,3,2,10,2,-4,
Nigeria,1997,Trades/Professions,3,2,9,2,-3,
Nigeria,1997,Proletariat,2,2,10,1,-5.5,
Nigeria,1997,State Memory,3,2,9,2,-3,
Nigeria,1997,Shopkeepers/Merchants,3,2,9,2,-3,
Nigeria,1998,Executive,3,2,9,2,-3,
Nigeria,1998,Army,2,3,8,1,-2.5,
Nigeria,1998,Priests,4,2,7,4,1,
Nigeria,1998,Property Owners,3,2,10,2,-4,
Nigeria,1998,Trades/Professions,3,2,9,2,-3,
Nigeria,1998,Proletariat,2,2,10,1,-5.5,
Nigeria,1998,State Memory,3,2,9,2,-3,
Nigeria,1998,Shopkeepers/Merchants,3,2,9,2,-3,
Nigeria,1999,Executive,3,2,9,2,-3,
Nigeria,1999,Army,2,3,8,1,-2.5,
Nigeria,1999,Priests,4,2,7,4,1,
Nigeria,1999,Property Owners,3,2,10,2,-4,
Nigeria,1999,Trades/Professions,3,2,9,2,-3,
Nigeria,1999,Proletariat,2,2,10,1,-5.5,
Nigeria,1999,State Memory,3,2,9,2,-3,
Nigeria,1999,Shopkeepers/Merchants,3,2,9,2,-3,
Nigeria,2000,Executive,3,2,9,2,-3,
Nigeria,2000,Army,2,3,8,1,-2.5,
Nigeria,2000,Priests,4,2,7,4,1,
Nigeria,2000,Property Owners,3,2,10,2,-4,
Nigeria,2000,Trades/Professions,3,2,9,2,-3,
Nigeria,2000,Proletariat,2,2,10,1,-5.5,
Nigeria,2000,State Memory,3,2,9,2,-3,
Nigeria,2000,Shopkeepers/Merchants,3,2,9,2,-3,
Nigeria,2001,Executive,3,2,9,2,-3,
Nigeria,2001,Army,2,3,8,1,-2.5,
Nigeria,2001,Priests,4,2,7,4,1,
Nigeria,2001,Property Owners,3,2,10,2,-4,
Nigeria,2001,Trades/Professions,3,2,9,2,-3,
Nigeria,2001,Proletariat,2,2,10,1,-5.5,
Nigeria,2001,State Memory,3,2,9,2,-3,
Nigeria,2001,Shopkeepers/Merchants,3,2,9,2,-3,
Nigeria,2002,Executive,3,2,9,2,-3,
Nigeria,2002,Army,2,3,8,1,-2.5,
Nigeria,2002,Priests,4,2,7,4,1,
Nigeria,2002,Property Owners,3,2,10,2,-4,
Nigeria,2002,Trades/Professions,3,2,9,2,-3,
Nigeria,2002,Proletariat,2,2,10,1,-5.5,
Nigeria,2002,State Memory,3,2,9,2,-3,
Nigeria,2002,Shopkeepers/Merchants,3,2,9,2,-3,
Nigeria,2003,Executive,3,2,9,2,-3,
Nigeria,2003,Army,2,3,8,1,-2.5,
Nigeria,2003,Priests,4,2,7,4,1,
Nigeria,2003,Property Owners,3,2,10,2,-4,
Nigeria,2003,Trades/Professions,3,2,9,2,-3,
Nigeria,2003,Proletariat,2,2,10,1,-5.5,
