Society,Year,Node,Coherence,Capacity,Stress,Abstraction
France,1813,Stewards,5,6,8,8
France,1813,Craft,6,6,7,7
France,1813,Hands,4,5,10,4
France,1813,Archive,9,8,5,9
France,1813,Flow,4,4,10,7
France,1814,Helm,3,4,10,8
France,1814,Shield,3,3,10,7
France,1814,Lore,4,4,9,7
France,1814,Stewards,4,5,9,7
France,1814,Craft,5,5,8,7
France,1814,Hands,4,4,10,4
France,1814,Archive,8,7,6,9
France,1814,Flow,3,3,10,6
France,1815,Helm,2,3,10,7
France,1815,Shield,4,5,10,7
France,1815,Lore,3,4,9,7
France,1815,Stewards,4,4,9,7
France,1815,Craft,4,4,9,7
France,1815,Hands,3,4,10,4
France,1815,Archive,7,6,7,8
France,1815,Flow,3,3,10,6
France,1816,Helm,5,5,7,7
France,1816,Shield,5,5,6,6
France,1816,Lore,5,5,7,7
France,1816,Stewards,5,5,7,7
France,1816,Craft,5,5,6,6
France,1816,Hands,4,5,8,4
France,1816,Archive,8,7,5,8
France,1816,Flow,5,5,7,6
France,1817,Helm,6,6,6,7
France,1817,Shield,5,5,5,6
France,1817,Lore,6,6,6,7
France,1817,Stewards,6,6,6,7
France,1817,Craft,6,6,5,6
France,1817,Hands,5,5,7,4
France,1817,Archive,8,7,4,8
France,1817,Flow,6,6,6,6
France,1818,Helm,6,6,5,7
France,1818,Shield,6,6,4,6
France,1818,Lore,6,6,5,7
France,1818,Stewards,6,7,5,7
France,1818,Craft,6,6,4,6
France,1818,Hands,5,6,6,4
France,1818,Archive,8,8,4,8
France,1818,Flow,7,7,5,7
France,1819,Helm,6,6,5,7
France,1819,Shield,6,6,4,6
France,1819,Lore,6,6,5,7
France,1819,Stewards,7,7,4,7
France,1819,Craft,7,6,4,7
France,1819,Hands,6,6,5,4
France,1819,Archive,8,8,4,8
France,1819,Flow,7,7,4,7
France,1820,Helm,5,6,7,7
France,1820,Shield,6,6,5,6
France,1820,Lore,5,6,7,7
France,1820,Stewards,6,7,5,7
France,1820,Craft,7,7,4,7
France,1820,Hands,6,6,6,4
France,1820,Archive,8,8,4,8
France,1820,Flow,7,7,4,7
France,1821,Helm,6,6,6,7
France,1821,Shield,7,7,4,6
France,1821,Lore,5,6,6,7
France,1821,Stewards,7,7,4,7
France,1821,Craft,7,7,4,7
France,1821,Hands,6,6,5,4
France,1821,Archive,8,8,4,8
France,1821,Flow,7,8,4,7
France,1822,Helm,6,6,6,7
France,1822,Shield,7,7,4,6
France,1822,Lore,5,6,6,7
France,1822,Stewards,7,7,4,7
France,1822,Craft,7,7,4,7
France,1822,Hands,6,6,5,4
France,1822,Archive,8,8,4,8
France,1822,Flow,7,8,4,7
France,1823,Helm,7,7,5,7
France,1823,Shield,8,8,4,7
France,1823,Lore,6,6,6,7
France,1823,Stewards,7,7,4,7
France,1823,Craft,7,7,4,7
France,1823,Hands,6,6,5,4
France,1823,Archive,8,8,4,8
France,1823,Flow,7,8,4,7
France,1824,Helm,7,7,5,7
France,1824,Shield,7,7,4,7
France,1824,Lore,6,6,6,8
France,1824,Stewards,7,8,4,8
France,1824,Craft,7,7,4,7
France,1824,Hands,6,7,5,4
France,1824,Archive,8,8,4,8
France,1824,Flow,8,8,4,7
France,1825,Helm,6,7,6,8
France,1825,Shield,7,7,4,7
France,1825,Lore,5,6,7,8
France,1825,Stewards,7,8,4,8
France,1825,Craft,8,8,4,7
France,1825,Hands,6,7,5,4
France,1825,Archive,8,8,4,8
France,1825,Flow,8,8,4,7
France,1826,Helm,6,6,6,8
France,1826,Shield,7,7,4,7
France,1826,Lore,5,6,7,8
France,1826,Stewards,7,8,5,8
France,1826,Craft,8,8,4,7
France,1826,Hands,6,7,6,4
France,1826,Archive,8,8,4,8
France,1826,Flow,8,8,5,7
France,1827,Helm,5,6,7,8
France,1827,Shield,7,7,5,7
France,1827,Lore,5,6,8,8
France,1827,Stewards,7,8,6,8
France,1827,Craft,8,8,4,7
France,1827,Hands,6,7,7,4
France,1827,Archive,8,8,4,8
France,1827,Flow,8,8,6,7
France,1828,Helm,5,6,7,8
France,1828,Shield,7,7,5,7
France,1828,Lore,5,6,8,8
France,1828,Stewards,7,7,6,8
France,1828,Craft,8,8,5,7
France,1828,Hands,6,6,7,4
France,1828,Archive,8,8,4,8
France,1828,Flow,7,8,6,7
France,1829,Helm,4,5,8,8
France,1829,Shield,6,7,6,7
France,1829,Lore,4,5,9,8
France,1829,Stewards,6,7,7,8
France,1829,Craft,8,8,6,7
France,1829,Hands,5,6,8,4
France,1829,Archive,8,8,5,8
France,1829,Flow,7,8,7,7
France,1830,Helm,3,4,10,8
France,1830,Shield,5,5,9,7
France,1830,Lore,3,4,10,8
France,1830,Stewards,5,6,9,8
France,1830,Craft,7,7,8,7
France,1830,Hands,4,5,10,4
France,1830,Archive,8,8,6,8
France,1830,Flow,6,7,9,7
