Society,Year,Node,Coherence,Capacity,Stress,Abstraction
Germany,1917,Stewards,6,6,7,6
Germany,1917,Craft,6,6,8,6
Germany,1917,Hands,3,4,10,2
Germany,1917,Archive,5,4,7,6
Germany,1917,Flow,4,4,9,4
Germany,1918,Helm,3,3,10,4
Germany,1918,Shield,4,4,10,4
Germany,1918,Lore,4,4,8,5
Germany,1918,Stewards,5,5,8,5
Germany,1918,Craft,5,5,9,5
Germany,1918,Hands,2,3,10,2
Germany,1918,Archive,4,4,8,5
Germany,1918,Flow,3,3,10,3
Germany,1919,Helm,3,3,9,5
Germany,1919,Shield,3,4,9,4
Germany,1919,Lore,5,5,7,6
Germany,1919,Stewards,3,3,9,4
Germany,1919,Craft,4,4,9,4
Germany,1919,Hands,3,3,9,3
Germany,1919,Archive,5,4,7,6
Germany,1919,Flow,2,2,10,3
Germany,1920,Helm,3,3,9,5
Germany,1920,Shield,3,4,9,4
Germany,1920,Lore,5,5,7,6
Germany,1920,Stewards,3,3,9,4
Germany,1920,Craft,4,4,9,4
Germany,1920,Hands,3,3,9,3
Germany,1920,Archive,5,4,7,6
Germany,1920,Flow,2,2,10,3
Germany,1921,Helm,3,3,10,4
Germany,1921,Shield,3,4,9,4
Germany,1921,Lore,5,5,7,6
Germany,1921,Stewards,2,2,10,4
Germany,1921,Craft,4,4,9,4
Germany,1921,Hands,3,3,10,2
Germany,1921,Archive,5,4,8,6
Germany,1921,Flow,2,2,10,2
Germany,1922,Helm,3,3,10,4
Germany,1922,Shield,3,3,9,4
Germany,1922,Lore,5,5,7,6
Germany,1922,Stewards,2,2,10,3
Germany,1922,Craft,4,4,9,4
Germany,1922,Hands,3,3,10,2
Germany,1922,Archive,5,4,8,5
Germany,1922,Flow,1,2,10,2
Germany,1923,Helm,3,3,10,4
Germany,1923,Shield,3,3,9,4
Germany,1923,Lore,5,5,7,6
Germany,1923,Stewards,2,2,10,3
Germany,1923,Craft,4,4,9,4
Germany,1923,Hands,3,3,10,2
Germany,1923,Archive,5,4,8,5
Germany,1923,Flow,1,2,10,2
Germany,1924,Helm,4,4,7,5
Germany,1924,Shield,4,4,7,5
Germany,1924,Lore,6,6,5,7
Germany,1924,Stewards,4,5,7,5
Germany,1924,Craft,5,6,6,6
Germany,1924,Hands,4,4,7,4
Germany,1924,Archive,6,5,5,7
Germany,1924,Flow,4,5,7,5
Germany,1925,Helm,4,4,7,5
Germany,1925,Shield,4,4,7,5
Germany,1925,Lore,6,6,5,7
Germany,1925,Stewards,4,5,7,5
Germany,1925,Craft,5,6,6,6
Germany,1925,Hands,4,4,7,4
Germany,1925,Archive,6,5,5,7
Germany,1925,Flow,4,5,7,5
Germany,1926,Helm,4,4,7,5
Germany,1926,Shield,4,4,6,5
Germany,1926,Lore,6,6,5,7
Germany,1926,Stewards,5,5,6,5
Germany,1926,Craft,6,6,5,6
Germany,1926,Hands,4,4,6,4
Germany,1926,Archive,6,5,5,7
Germany,1926,Flow,5,5,6,5
Germany,1927,Helm,5,5,6,6
Germany,1927,Shield,5,5,6,5
Germany,1927,Lore,7,7,4,8
Germany,1927,Stewards,5,6,6,6
Germany,1927,Craft,6,7,5,7
Germany,1927,Hands,5,5,6,5
Germany,1927,Archive,7,6,4,8
Germany,1927,Flow,5,6,6,6
Germany,1928,Helm,5,5,6,6
Germany,1928,Shield,5,5,5,5
Germany,1928,Lore,7,7,4,8
Germany,1928,Stewards,6,6,5,6
Germany,1928,Craft,7,7,4,7
Germany,1928,Hands,5,5,5,5
Germany,1928,Archive,7,6,4,8
Germany,1928,Flow,6,6,5,6
Germany,1929,Helm,5,5,6,6
Germany,1929,Shield,5,5,5,5
Germany,1929,Lore,7,7,4,8
Germany,1929,Stewards,6,6,5,6
Germany,1929,Craft,7,7,4,7
Germany,1929,Hands,5,5,5,5
Germany,1929,Archive,7,6,4,8
Germany,1929,Flow,6,6,5,6
Germany,1930,Helm,4,4,8,5
Germany,1930,Shield,4,4,6,5
Germany,1930,Lore,6,5,6,7
Germany,1930,Stewards,5,5,7,5
Germany,1930,Craft,5,5,8,6
Germany,1930,Hands,3,3,9,4
Germany,1930,Archive,6,5,6,7
Germany,1930,Flow,4,4,9,5
Germany,1931,Helm,4,4,8,4
Germany,1931,Shield,4,4,6,4
Germany,1931,Lore,6,5,6,6
Germany,1931,Stewards,4,4,8,5
Germany,1931,Craft,4,4,8,6
Germany,1931,Hands,2,3,10,4
Germany,1931,Archive,6,5,6,6
Germany,1931,Flow,4,4,10,4
Germany,1932,Helm,3,3,9,4
Germany,1932,Shield,4,4,7,4
Germany,1932,Lore,5,5,7,6
Germany,1932,Stewards,4,4,8,5
Germany,1932,Craft,4,4,9,5
Germany,1932,Hands,2,3,10,3
Germany,1932,Archive,5,5,7,6
Germany,1932,Flow,3,3,10,4
Germany,1933,Helm,6,5,7,6
Germany,1933,Shield,5,5,6,5
Germany,1933,Lore,5,4,7,5
Germany,1933,Stewards,6,5,6,6
Germany,1933,Craft,5,5,7,5
Germany,1933,Hands,4,4,7,4
Germany,1933,Archive,4,4,8,4
Germany,1933,Flow,5,5,7,5
Germany,1934,Helm,6,6,6,6
Germany,1934,Shield,6,6,5,6
Germany,1934,Lore,5,4,7,5
Germany,1934,Stewards,6,6,5,6
Germany,1934,Craft,6,6,6,6
Germany,1934,Hands,4,5,6,4
Germany,1934,Archive,4,4,8,4
Germany,1934,Flow,6,6,6,5
Germany,1935,Helm,7,6,6,6
Germany,1935,Shield,7,7,5,6
Germany,1935,Lore,5,5,7,5
Germany,1935,Stewards,7,6,5,6
Germany,1935,Craft,7,7,5,6
Germany,1935,Hands,5,5,6,4
Germany,1935,Archive,4,4,7,4
Germany,1935,Flow,6,6,5,6
Germany,1936,Helm,7,7,5,6
Germany,1936,Shield,8,8,4,7
Germany,1936,Lore,5,5,7,5
Germany,1936,Stewards,7,7,4,6
Germany,1936,Craft,8,8,4,7
Germany,1936,Hands,5,6,5,4
Germany,1936,Archive,4,4,7,4
Germany,1936,Flow,7,7,4,6
Germany,1937,Helm,7,8,5,6
Germany,1937,Shield,8,8,4,8
Germany,1937,Lore,5,5,7,5
Germany,1937,Stewards,7,7,4,6
Germany,1937,Craft,8,8,4,7
Germany,1937,Hands,5,6,5,4
Germany,1937,Archive,4,4,7,4
Germany,1937,Flow,7,7,4,6
Germany,1938,Helm,7,8,5,7
Germany,1938,Shield,9,9,4,8
Germany,1938,Lore,5,5,7,5
Germany,1938,Stewards,7,7,4,6
Germany,1938,Craft,8,8,4,7
Germany,1938,Hands,5,6,5,4
Germany,1938,Archive,4,4,7,4
Germany,1938,Flow,7,7,4,6
Germany,1939,Helm,7,8,6,7
Germany,1939,Shield,9,9,5,8
Germany,1939,Lore,5,5,7,5
Germany,1939,Stewards,7,7,5,6
Germany,1939,Craft,8,8,5,7
Germany,1939,Hands,5,6,6,4
Germany,1939,Archive,4,4,7,4
Germany,1939,Flow,7,7,6,6
Germany,1940,Helm,7,8,6,7
Germany,1940,Shield,9,9,6,8
Germany,1940,Lore,5,5,7,5
Germany,1940,Stewards,7,7,6,6
Germany,1940,Craft,8,8,6,7
Germany,1940,Hands,4,6,7,4
Germany,1940,Archive,4,4,8,4
Germany,1940,Flow,6,6,6,6
Germany,1941,Helm,7,8,7,7
Germany,1941,Shield,9,9,7,8
Germany,1941,Lore,5,5,7,5
Germany,1941,Stewards,7,7,6,6
Germany,1941,Craft,8,8,6,7
Germany,1941,Hands,4,5,8,4
Germany,1941,Archive,4,4,8,4
Germany,1941,Flow,6,6,7,5
Germany,1942,Helm,6,7,8,6
Germany,1942,Shield,8,8,8,8
Germany,1942,Lore,4,4,8,4
Germany,1942,Stewards,6,6,7,6
Germany,1942,Craft,8,8,7,6
Germany,1942,Hands,4,4,8,4
Germany,1942,Archive,4,4,8,4
Germany,1942,Flow,6,6,8,4
Germany,1943,Helm,6,6,9,6
Germany,1943,Shield,7,7,9,7
Germany,1943,Lore,4,4,8,4
Germany,1943,Stewards,6,6,8,5
Germany,1943,Craft,7,7,8,6
Germany,1943,Hands,3,4,9,3
Germany,1943,Archive,3,3,9,4
Germany,1943,Flow,5,5,9,4
Germany,1944,Helm,5,5,10,5
Germany,1944,Shield,5,5,10,5
Germany,1944,Lore,3,3,9,4
Germany,1944,Stewards,5,5,9,4
Germany,1944,Craft,6,6,9,5
Germany,1944,Hands,2,3,10,2
Germany,1944,Archive,3,3,9,3
Germany,1944,Flow,4,4,10,3
Germany,1945,Helm,1,2,10,2
Germany,1945,Shield,1,1,10,1
Germany,1945,Lore,3,2,10,3
Germany,1945,Stewards,2,2,10,2
Germany,1945,Craft,2,2,10,2
Germany,1945,Hands,2,2,10,2
Germany,1945,Archive,2,2,10,3
Germany,1945,Flow,1,1,10,1
Germany,1946,Helm,2,2,10,2
Germany,1946,Shield,1,1,10,1
Germany,1946,Lore,4,2,9,4
Germany,1946,Stewards,2,2,10,2
Germany,1946,Craft,2,2,10,2
Germany,1946,Hands,2,2,10,2
Germany,1946,Archive,2,2,9,4
Germany,1946,Flow,2,2,10,2
Germany,1947,Helm,2,2,9,3
Germany,1947,Shield,1,1,9,1
Germany,1947,Lore,4,3,8,4
Germany,1947,Stewards,3,2,9,2
Germany,1947,Craft,3,3,9,3
Germany,1947,Hands,3,3,9,2
Germany,1947,Archive,3,3,8,4
Germany,1947,Flow,2,2,9,2
Germany,1948,Helm,3,3,8,4
Germany,1948,Shield,1,1,8,2
Germany,1948,Lore,4,4,7,5
Germany,1948,Stewards,3,3,8,3
Germany,1948,Craft,4,4,8,4
Germany,1948,Hands,3,3,8,3
Germany,1948,Archive,4,3,7,5
Germany,1948,Flow,3,3,8,3
Germany,1990,Helm,7,7,5,8
Germany,1990,Shield,6,6,4,6
Germany,1990,Lore,7,7,4,8
Germany,1990,Stewards,6,7,5,7
Germany,1990,Craft,7,7,5,7
Germany,1990,Hands,5,6,6,5
Germany,1990,Archive,7,7,4,8
Germany,1990,Flow,7,7,4,7
Germany,1991,Helm,7,7,5,8
Germany,1991,Shield,6,6,4,6
Germany,1991,Lore,7,7,4,8
Germany,1991,Stewards,6,7,5,7
Germany,1991,Craft,7,7,5,7
Germany,1991,Hands,5,6,6,5
Germany,1991,Archive,7,7,4,8
Germany,1991,Flow,7,7,4,7
Germany,1992,Helm,6,6,6,8
Germany,1992,Shield,6,6,4,6
Germany,1992,Lore,7,7,4,8
Germany,1992,Stewards,6,6,6,6
Germany,1992,Craft,6,6,6,7
Germany,1992,Hands,5,6,6,5
Germany,1992,Archive,7,7,4,8
Germany,1992,Flow,6,6,4,6
Germany,1993,Helm,6,6,6,7
Germany,1993,Shield,6,6,5,6
Germany,1993,Lore,7,7,4,8
Germany,1993,Stewards,6,6,6,6
Germany,1993,Craft,6,6,6,7
Germany,1993,Hands,5,5,7,5
Germany,1993,Archive,7,7,4,8
Germany,1993,Flow,6,6,5,6
Germany,1994,Helm,6,6,6,7
Germany,1994,Shield,6,6,5,6
Germany,1994,Lore,7,7,4,8
Germany,1994,Stewards,6,6,6,6
Germany,1994,Craft,6,6,6,7
Germany,1994,Hands,5,5,7,5
Germany,1994,Archive,7,7,4,8
Germany,1994,Flow,6,6,5,6
Germany,1995,Helm,6,6,5,7
Germany,1995,Shield,6,6,5,6
Germany,1995,Lore,7,7,4,8
Germany,1995,Stewards,6,6,5,6
Germany,1995,Craft,6,6,5,7
Germany,1995,Hands,5,5,6,5
Germany,1995,Archive,7,7,4,8
Germany,1995,Flow,6,6,5,6
Germany,1996,Helm,7,7,5,7
Germany,1996,Shield,6,6,4,6
Germany,1996,Lore,7,7,3,8
Germany,1996,Stewards,7,7,5,7
Germany,1996,Craft,7,7,5,7
Germany,1996,Hands,6,5,6,5
Germany,1996,Archive,7,7,3,8
Germany,1996,Flow,7,7,4,7
Germany,1997,Helm,7,7,4,7
Germany,1997,Shield,6,6,4,6
Germany,1997,Lore,7,7,3,8
Germany,1997,Stewards,7,7,4,7
Germany,1997,Craft,7,7,4,7
Germany,1997,Hands,6,5,5,5
Germany,1997,Archive,7,7,3,8
Germany,1997,Flow,7,7,4,7
Germany,1998,Helm,7,7,4,7
Germany,1998,Shield,6,6,4,6
Germany,1998,Lore,7,7,3,8
Germany,1998,Stewards,7,7,4,7
Germany,1998,Craft,7,7,4,7
Germany,1998,Hands,6,5,5,5
Germany,1998,Archive,7,7,3,8
Germany,1998,Flow,7,7,4,7
Germany,1999,Helm,7,7,4,7
Germany,1999,Shield,6,6,4,6
Germany,1999,Lore,7,7,3,8
Germany,1999,Stewards,7,7,4,7
Germany,1999,Craft,7,7,4,7
Germany,1999,Hands,6,5,5,5
Germany,1999,Archive,7,7,3,8
Germany,1999,Flow,7,7,4,7
Germany,2000,Helm,7,7,4,7
Germany,2000,Shield,6,6,4,6
Germany,2000,Lore,7,8,3,8
Germany,2000,Stewards,7,7,4,7
Germany,2000,Craft,7,7,4,7
Germany,2000,Hands,5,5,6,5
Germany,2000,Archive,7,7,3,8
Germany,2000,Flow,7,7,4,7
Germany,2001,Helm,7,7,4,7
Germany,2001,Shield,6,6,4,6
Germany,2001,Lore,7,8,3,8
Germany,2001,Stewards,7,7,4,7
Germany,2001,Craft,7,7,4,7
Germany,2001,Hands,5,5,6,5
Germany,2001,Archive,7,7,3,8
Germany,2001,Flow,7,7,4,7
Germany,2002,Helm,7,7,4,7
Germany,2002,Shield,6,6,4,6
Germany,2002,Lore,7,8,3,8
Germany,2002,Stewards,7,7,4,7
Germany,2002,Craft,7,7,4,7
Germany,2002,Hands,5,5,7,4
Germany,2002,Archive,7,7,3,8
Germany,2002,Flow,7,7,4,7
Germany,2003,Helm,7,7,4,7
Germany,2003,Shield,6,6,4,6
Germany,2003,Lore,7,8,3,8
Germany,2003,Stewards,7,7,4,7
Germany,2003,Craft,7,7,4,7
Germany,2003,Hands,5,5,7,4
Germany,2003,Archive,7,7,3,8
Germany,2003,Flow,7,7,4,7
Germany,2004,Helm,7,7,4,7
Germany,2004,Shield,6,6,4,6
Germany,2004,Lore,7,8,3,8
Germany,2004,Stewards,7,7,4,7
Germany,2004,Craft,8,7,4,8
Germany,2004,Hands,5,5,6,4
Germany,2004,Archive,7,7,3,8
Germany,2004,Flow,7,7,4,7
Germany,2005,Helm,7,7,4,7
Germany,2005,Shield,6,6,4,6
Germany,2005,Lore,7,8,3,8
Germany,2005,Stewards,7,7,4,7
Germany,2005,Craft,8,7,3,8
Germany,2005,Hands,5,5,6,5
Germany,2005,Archive,7,7,3,8
Germany,2005,Flow,7,7,3,7
Germany,2006,Helm,7,7,4,7
Germany,2006,Shield,6,6,4,6
Germany,2006,Lore,7,8,3,8
Germany,2006,Stewards,7,7,4,7
Germany,2006,Craft,8,7,3,8
Germany,2006,Hands,5,5,6,5
Germany,2006,Archive,7,7,3,8
Germany,2006,Flow,7,7,3,7
Germany,2007,Helm,7,7,4,7
Germany,2007,Shield,6,6,4,6
Germany,2007,Lore,7,8,3,8
Germany,2007,Stewards,6,6,5,6
Germany,2007,Craft,8,7,4,8
Germany,2007,Hands,5,5,6,5
Germany,2007,Archive,7,7,3,8
Germany,2007,Flow,6,6,5,6
Germany,2008,Helm,7,7,5,7
Germany,2008,Shield,6,6,4,6
Germany,2008,Lore,7,8,3,8
Germany,2008,Stewards,6,6,6,6
Germany,2008,Craft,7,7,5,7
Germany,2008,Hands,5,5,6,5
Germany,2008,Archive,7,7,3,8
Germany,2008,Flow,6,6,7,6
Germany,2009,Helm,7,7,5,7
Germany,2009,Shield,6,6,4,6
Germany,2009,Lore,7,8,3,8
Germany,2009,Stewards,6,6,6,6
Germany,2009,Craft,7,8,4,7
Germany,2009,Hands,5,6,6,5
Germany,2009,Archive,7,7,3,8
Germany,2009,Flow,6,6,6,6
Germany,2010,Helm,7,7,5,7
Germany,2010,Shield,6,6,4,6
Germany,2010,Lore,7,8,3,8
Germany,2010,Stewards,6,7,5,6
Germany,2010,Craft,7,8,4,7
Germany,2010,Hands,5,6,5,5
Germany,2010,Archive,7,7,3,8
Germany,2010,Flow,6,7,5,6
Germany,2011,Helm,7,7,5,7
Germany,2011,Shield,6,6,4,6
Germany,2011,Lore,7,8,3,8
Germany,2011,Stewards,6,7,4,6
Germany,2011,Craft,8,8,4,8
Germany,2011,Hands,6,6,4,5
Germany,2011,Archive,7,7,3,8
Germany,2011,Flow,6,7,4,6
Germany,2012,Helm,7,7,5,7
Germany,2012,Shield,6,6,4,6
Germany,2012,Lore,7,8,3,8
Germany,2012,Stewards,7,7,4,7
Germany,2012,Craft,8,8,3,8
Germany,2012,Hands,6,6,4,5
Germany,2012,Archive,7,7,3,8
Germany,2012,Flow,7,7,4,7
Germany,2013,Helm,7,7,5,7
Germany,2013,Shield,6,6,4,6
Germany,2013,Lore,7,8,3,8
Germany,2013,Stewards,7,7,4,7
Germany,2013,Craft,8,8,3,8
Germany,2013,Hands,6,6,4,5
Germany,2013,Archive,7,7,3,8
Germany,2013,Flow,7,7,4,7
Germany,2014,Helm,7,7,5,7
Germany,2014,Shield,6,6,4,6
Germany,2014,Lore,7,8,4,8
Germany,2014,Stewards,7,7,4,7
Germany,2014,Craft,8,8,3,8
Germany,2014,Hands,6,6,4,5
Germany,2014,Archive,7,7,4,8
Germany,2014,Flow,7,7,4,7
Germany,2015,Helm,7,7,5,7
Germany,2015,Shield,6,6,5,6
Germany,2015,Lore,7,7,4,8
Germany,2015,Stewards,7,7,4,7
Germany,2015,Craft,8,8,3,8
Germany,2015,Hands,6,6,5,5
Germany,2015,Archive,7,7,4,8
Germany,2015,Flow,7,7,4,7
Germany,2016,Helm,7,7,5,7
Germany,2016,Shield,6,6,5,6
Germany,2016,Lore,7,7,4,8
Germany,2016,Stewards,7,7,4,7
Germany,2016,Craft,8,8,3,8
Germany,2016,Hands,6,6,5,5
Germany,2016,Archive,7,7,4,8
Germany,2016,Flow,7,7,4,7
Germany,2017,Helm,7,7,4,7
Germany,2017,Shield,6,6,5,6
Germany,2017,Lore,7,7,4,8
Germany,2017,Stewards,7,7,4,7
Germany,2017,Craft,8,8,3,8
Germany,2017,Hands,6,6,5,5
Germany,2017,Archive,7,7,4,8
Germany,2017,Flow,7,7,4,7
Germany,2018,Helm,7,7,4,7
Germany,2018,Shield,6,6,5,6
Germany,2018,Lore,7,7,4,8
Germany,2018,Stewards,7,7,4,7
Germany,2018,Craft,8,8,3,8
Germany,2018,Hands,6,6,5,5
Germany,2018,Archive,7,7,4,8
Germany,2018,Flow,7,7,4,7
Germany,2019,Helm,6,6,5,7
Germany,2019,Shield,5,5,5,5
Germany,2019,Lore,7,7,4,8
Germany,2019,Stewards,7,7,4,7
Germany,2019,Craft,7,7,4,7
Germany,2019,Hands,6,6,5,5
Germany,2019,Archive,7,7,4,8
Germany,2019,Flow,7,7,4,7
Germany,2020,Helm,6,6,6,7
Germany,2020,Shield,5,5,6,5
Germany,2020,Lore,6,6,6,7
Germany,2020,Stewards,6,6,6,6
Germany,2020,Craft,6,6,7,6
Germany,2020,Hands,5,5,7,4
Germany,2020,Archive,7,6,5,8
Germany,2020,Flow,6,5,7,6
Germany,2021,Helm,6,6,6,6
Germany,2021,Shield,5,5,6,5
Germany,2021,Lore,6,6,6,7
Germany,2021,Stewards,6,6,6,6
Germany,2021,Craft,6,6,7,6
Germany,2021,Hands,5,5,7,4
Germany,2021,Archive,6,6,6,8
Germany,2021,Flow,6,5,8,6
Germany,2022,Helm,5,5,7,6
Germany,2022,Shield,5,5,7,5
Germany,2022,Lore,6,6,6,7
Germany,2022,Stewards,5,5,7,5
Germany,2022,Craft,6,6,7,6
Germany,2022,Hands,5,5,7,5
Germany,2022,Archive,6,6,6,7
Germany,2022,Flow,5,5,8,5
Germany,2023,Helm,5,5,7,6
Germany,2023,Shield,5,5,7,5
Germany,2023,Lore,6,6,6,7
Germany,2023,Stewards,5,5,7,5
Germany,2023,Craft,5,5,8,6
Germany,2023,Hands,5,5,7,5
Germany,2023,Archive,6,6,6,7
Germany,2023,Flow,5,5,7,5
Germany,2024,Helm,4,5,8,6
Germany,2024,Shield,5,6,7,5
Germany,2024,Lore,6,6,6,7
Germany,2024,Stewards,5,5,7,5
Germany,2024,Craft,5,5,8,6
Germany,2024,Hands,5,5,7,5
Germany,2024,Archive,6,6,6,7
Germany,2024,Flow,5,5,8,5
Germany,2025,Helm,5,5,7,6
Germany,2025,Shield,5,6,7,6
Germany,2025,Lore,6,6,6,7
Germany,2025,Stewards,5,5,7,5
Germany,2025,Craft,5,5,8,6
Germany,2025,Hands,5,5,7,5
Germany,2025,Archive,6,6,6,7
Germany,2025,Flow,5,5,7,5
Germany,2026,Helm,5,6,7,6
Germany,2026,Shield,5,6,7,6
Germany,2026,Lore,6,6,6,7
Germany,2026,Stewards,5,5,7,5
Germany,2026,Craft,5,5,8,6
Germany,2026,Hands,5,5,7,5
Germany,2026,Archive,6,6,6,7
Germany,2026,Flow,5,5,7,5
Germany(FRG),1949,Helm,5,4,6,5
Germany(FRG),1949,Shield,3,3,6,4
Germany(FRG),1949,Lore,5,5,5,6
Germany(FRG),1949,Stewards,5,5,6,5
Germany(FRG),1949,Craft,5,5,6,5
Germany(FRG),1949,Hands,5,4,6,4
Germany(FRG),1949,Archive,5,4,6,6
Germany(FRG),1949,Flow,5,5,6,5
Germany(FRG),1950,Helm,5,4,6,5
Germany(FRG),1950,Shield,3,3,6,4
Germany(FRG),1950,Lore,5,5,5,6
Germany(FRG),1950,Stewards,5,5,6,5
Germany(FRG),1950,Craft,6,6,6,6
Germany(FRG),1950,Hands,5,4,6,4
Germany(FRG),1950,Archive,5,4,6,6
Germany(FRG),1950,Flow,6,6,6,5
Germany(FRG),1951,Helm,6,5,6,6
Germany(FRG),1951,Shield,4,4,6,4
Germany(FRG),1951,Lore,6,6,4,6
Germany(FRG),1951,Stewards,6,6,5,6
Germany(FRG),1951,Craft,6,6,5,6
Germany(FRG),1951,Hands,6,4,6,4
Germany(FRG),1951,Archive,6,5,5,6
Germany(FRG),1951,Flow,6,6,5,6
Germany(FRG),1952,Helm,6,6,5,6
Germany(FRG),1952,Shield,4,4,5,5
Germany(FRG),1952,Lore,6,6,4,7
Germany(FRG),1952,Stewards,6,6,4,6
Germany(FRG),1952,Craft,6,6,4,6
Germany(FRG),1952,Hands,6,5,5,5
Germany(FRG),1952,Archive,6,6,4,7
Germany(FRG),1952,Flow,6,6,4,6
Germany(FRG),1953,Helm,6,6,5,6
