Society,Year,Node,Coherence,Capacity,Stress,Abstraction
China,1950,Lore,6.0,5.0,5.0,7.0
China,1950,Stewards,4.0,4.0,7.0,5.0
China,1950,Craft,5.0,4.0,5.0,5.0
China,1950,Hands,6.0,4.0,5.0,4.0
China,1950,Archive,5.0,5.0,5.0,6.0
China,1950,Flow,4.0,4.0,6.0,5.0
China,1960,Helm,4.8,4.0,8.0,7.0
China,1960,Shield,6.0,5.0,5.0,6.0
China,1960,Lore,5.0,4.0,7.0,7.0
China,1960,Stewards,3.0,3.0,9.0,5.0
China,1960,Craft,4.0,3.0,7.0,5.0
China,1960,Hands,3.0,3.0,9.0,4.0
China,1960,Archive,4.0,4.0,7.0,6.0
China,1960,Flow,3.0,3.0,8.0,5.0
China,1970,Helm,4.0,5.0,7.0,7.0
China,1970,Shield,5.0,5.0,5.0,6.0
China,1970,Lore,3.0,3.0,9.0,7.0
China,1970,Stewards,3.0,4.0,8.0,5.0
China,1970,Craft,3.0,4.0,7.0,5.0
China,1970,Hands,5.0,4.0,6.0,4.0
China,1970,Archive,3.0,4.0,8.0,6.0
China,1970,Flow,4.0,4.0,6.0,5.0
China,1980,Helm,6.0,6.0,4.2,7.0
China,1980,Shield,5.0,5.0,4.0,5.0
China,1980,Lore,5.0,5.0,5.0,7.0
China,1980,Stewards,5.0,5.0,5.0,6.0
China,1980,Craft,5.0,5.0,4.0,5.0
China,1980,Hands,5.0,5.0,5.0,4.0
China,1980,Archive,5.0,5.0,4.2,6.0
China,1980,Flow,5.0,5.8,4.0,6.0
China,1990,Helm,5.0,6.0,6.0,7.0
China,1990,Shield,6.0,6.0,5.0,5.0
China,1990,Lore,5.0,5.0,5.0,7.0
China,1990,Stewards,5.0,6.0,5.0,6.0
China,1990,Craft,5.0,6.0,5.0,6.0
China,1990,Hands,5.0,5.0,5.0,4.0
China,1990,Archive,5.0,5.0,5.0,6.0
China,1990,Flow,5.0,6.0,4.0,6.0
China,2000,Helm,6.0,7.0,4.2,7.0
China,2000,Shield,6.0,7.0,4.0,6.0
China,2000,Lore,6.0,6.0,4.0,7.0
China,2000,Stewards,6.0,7.0,4.0,7.0
China,2000,Craft,6.0,7.0,4.0,6.0
China,2000,Hands,5.0,6.0,5.0,5.0
China,2000,Archive,6.0,6.0,4.0,7.0
China,2000,Flow,7.0,7.0,3.0,7.0
China,2010,Helm,7.0,8.0,5.0,8.0
China,2010,Shield,7.0,8.0,4.0,7.0
China,2010,Lore,6.0,7.0,5.0,8.0
China,2010,Stewards,7.0,8.0,5.0,7.0
China,2010,Craft,7.0,7.0,4.0,7.0
China,2010,Hands,5.0,7.0,5.0,5.0
China,2010,Archive,7.0,7.0,5.0,7.0
China,2010,Flow,7.0,8.0,4.0,7.0
China,2020,Helm,7.0,7.0,7.0,8.0
China,2020,Shield,7.0,8.0,6.0,7.0
China,2020,Lore,6.0,7.0,6.0,8.0
China,2020,Stewards,6.0,7.0,6.0,7.0
China,2020,Craft,6.0,7.0,6.0,7.0
China,2020,Hands,5.0,6.0,7.0,5.0
China,2020,Archive,7.0,7.0,6.0,7.0
China,2020,Flow,6.0,7.0,6.0,7.0
China,2026,Helm,7.0,7.0,7.0,8.0
China,2026,Shield,7.0,8.0,7.0,7.0
China,2026,Lore,6.0,7.0,6.0,8.0
China,2026,Stewards,5.0,6.0,7.6,7.0
China,2026,Craft,6.0,7.0,6.0,7.0
China,2026,Hands,4.0,6.0,7.0,5.0
China,2026,Archive,7.0,7.0,6.0,7.0
China,2026,Flow,5.0,6.0,7.0,7.0
