true_society,Year,T_Offset,eta_soil,sigma_V,BS_Lore,BS_Archive,C_Hands,S_Hands,numerator,denominator,path_type
Afghanistan,1926,T+26,0.017895682117052825,2.357667014232502,0.268767427705396,0.268767427705396,4.0,6.0,0.2889437207815011,16.14600208539501,Standard Transplant
Afghanistan,1927,T+27,0.017895682117052825,2.357667014232502,0.268767427705396,0.268767427705396,4.0,6.0,0.2889437207815011,16.14600208539501,Standard Transplant
Afghanistan,1928,T+28,0.006583659073859618,2.4748737341529163,0.20593153600433003,0.20593153600433003,3.0,7.0,0.12722339256330803,19.324116139070416,Standard Transplant
Afghanistan,1929,T+29,0.00218103533972549,2.4748737341529163,0.1541823065137796,0.1541823065137796,2.0,8.0,0.04754436728381816,21.79898987322333,Ruptured
Afghanistan,1930,T+30,0.006583659073859618,2.4748737341529163,0.20593153600433003,0.20593153600433003,3.0,7.0,0.12722339256330803,19.324116139070416,Standard Transplant
Afghanistan,1931,T+31,0.006583659073859618,2.4748737341529163,0.20593153600433003,0.20593153600433003,3.0,7.0,0.12722339256330803,19.324116139070416,Standard Transplant
Afghanistan,1932,T+32,0.006583659073859618,2.4748737341529163,0.20593153600433003,0.20593153600433003,3.0,7.0,0.12722339256330803,19.324116139070416,Standard Transplant
Afghanistan,1933,T+33,0.006583659073859618,2.4748737341529163,0.20593153600433003,0.20593153600433003,3.0,7.0,0.12722339256330803,19.324116139070416,Standard Transplant
Afghanistan,1934,T+34,0.006583659073859618,2.4748737341529163,0.20593153600433003,0.20593153600433003,3.0,7.0,0.12722339256330803,19.324116139070416,Standard Transplant
Afghanistan,1935,T+35,0.006583659073859618,2.4748737341529163,0.20593153600433003,0.20593153600433003,3.0,7.0,0.12722339256330803,19.324116139070416,Standard Transplant
Afghanistan,1936,T+36,0.006583659073859618,2.4748737341529163,0.20593153600433003,0.20593153600433003,3.0,7.0,0.12722339256330803,19.324116139070416,Standard Transplant
Afghanistan,1937,T+37,0.006583659073859618,2.4748737341529163,0.20593153600433003,0.20593153600433003,3.0,7.0,0.12722339256330803,19.324116139070416,Standard Transplant
Afghanistan,1938,T+38,0.006583659073859618,2.4748737341529163,0.20593153600433003,0.20593153600433003,3.0,7.0,0.12722339256330803,19.324116139070416,Standard Transplant
Afghanistan,1939,T+39,0.006583659073859618,2.4748737341529163,0.20593153600433003,0.20593153600433003,3.0,7.0,0.12722339256330803,19.324116139070416,Standard Transplant
Afghanistan,1940,T+40,0.006583659073859618,2.4748737341529163,0.20593153600433003,0.20593153600433003,3.0,7.0,0.12722339256330803,19.324116139070416,Standard Transplant
Afghanistan,1941,T+41,0.006583659073859618,2.4748737341529163,0.20593153600433003,0.20593153600433003,3.0,7.0,0.12722339256330803,19.324116139070416,Standard Transplant
Afghanistan,1942,T+42,0.006583659073859618,2.4748737341529163,0.20593153600433003,0.20593153600433003,3.0,7.0,0.12722339256330803,19.324116139070416,Standard Transplant
Afghanistan,1943,T+43,0.006583659073859618,2.4748737341529163,0.20593153600433003,0.20593153600433003,3.0,7.0,0.12722339256330803,19.324116139070416,Standard Transplant
Afghanistan,1944,T+44,0.006583659073859618,2.4748737341529163,0.20593153600433003,0.20593153600433003,3.0,7.0,0.12722339256330803,19.324116139070416,Standard Transplant
Afghanistan,1945,T+45,0.011253268594538441,2.3642850399222173,0.2231067973415935,0.2339104879304999,4.0,7.0,0.20874807930713318,18.549995279455523,Standard Transplant
Afghanistan,1946,T+46,0.011253268594538441,2.3642850399222173,0.2231067973415935,0.2339104879304999,4.0,7.0,0.20874807930713318,18.549995279455523,Standard Transplant
Afghanistan,1947,T+47,0.011253268594538441,2.3642850399222173,0.2231067973415935,0.2339104879304999,4.0,7.0,0.20874807930713318,18.549995279455523,Standard Transplant
Afghanistan,1948,T+48,0.011253268594538441,2.3642850399222173,0.2231067973415935,0.2339104879304999,4.0,7.0,0.20874807930713318,18.549995279455523,Standard Transplant
Afghanistan,1949,T+49,0.011253268594538441,2.3642850399222173,0.2231067973415935,0.2339104879304999,4.0,7.0,0.20874807930713318,18.549995279455523,Standard Transplant
Afghanistan,1950,T+50,0.011253268594538441,2.3642850399222173,0.2231067973415935,0.2339104879304999,4.0,7.0,0.20874807930713318,18.549995279455523,Standard Transplant
Afghanistan,1951,T+51,0.011253268594538441,2.3642850399222173,0.2231067973415935,0.2339104879304999,4.0,7.0,0.20874807930713318,18.549995279455523,Standard Transplant
Afghanistan,1952,T+52,0.011253268594538441,2.3642850399222173,0.2231067973415935,0.2339104879304999,4.0,7.0,0.20874807930713318,18.549995279455523,Standard Transplant
Afghanistan,1953,T+53,0.011253268594538441,2.3642850399222173,0.2231067973415935,0.2339104879304999,4.0,7.0,0.20874807930713318,18.549995279455523,Standard Transplant
Afghanistan,1954,T+54,0.011253268594538441,2.3642850399222173,0.2231067973415935,0.2339104879304999,4.0,7.0,0.20874807930713318,18.549995279455523,Standard Transplant
Afghanistan,1955,T+55,0.011253268594538441,2.3642850399222173,0.2231067973415935,0.2339104879304999,4.0,7.0,0.20874807930713318,18.549995279455523,Standard Transplant
Afghanistan,1956,T+56,0.011253268594538441,2.3642850399222173,0.2231067973415935,0.2339104879304999,4.0,7.0,0.20874807930713318,18.549995279455523,Standard Transplant
Afghanistan,1957,T+57,0.011253268594538441,2.3642850399222173,0.2231067973415935,0.2339104879304999,4.0,7.0,0.20874807930713318,18.549995279455523,Standard Transplant
Afghanistan,1958,T+58,0.011253268594538441,2.3642850399222173,0.2231067973415935,0.2339104879304999,4.0,7.0,0.20874807930713318,18.549995279455523,Standard Transplant
Afghanistan,1959,T+59,0.011253268594538441,2.3642850399222173,0.2231067973415935,0.2339104879304999,4.0,7.0,0.20874807930713318,18.549995279455523,Standard Transplant
Afghanistan,1960,T+60,0.011253268594538441,2.3642850399222173,0.2231067973415935,0.2339104879304999,4.0,7.0,0.20874807930713318,18.549995279455523,Standard Transplant
Afghanistan,1961,T+61,0.011253268594538441,2.3642850399222173,0.2231067973415935,0.2339104879304999,4.0,7.0,0.20874807930713318,18.549995279455523,Standard Transplant
Afghanistan,1962,T+62,0.011253268594538441,2.3642850399222173,0.2231067973415935,0.2339104879304999,4.0,7.0,0.20874807930713318,18.549995279455523,Standard Transplant
Afghanistan,1963,T+63,0.011253268594538441,2.3642850399222173,0.2231067973415935,0.2339104879304999,4.0,7.0,0.20874807930713318,18.549995279455523,Standard Transplant
Afghanistan,1964,T+64,0.017017772957014937,2.3642850399222173,0.25628241109494526,0.268692592702319,4.0,6.0,0.2754447420044096,16.185710239533304,Standard Transplant
Afghanistan,1965,T+65,0.017017772957014937,2.3642850399222173,0.25628241109494526,0.268692592702319,4.0,6.0,0.2754447420044096,16.185710239533304,Standard Transplant
Afghanistan,1966,T+66,0.017017772957014937,2.3642850399222173,0.25628241109494526,0.268692592702319,4.0,6.0,0.2754447420044096,16.185710239533304,Standard Transplant
Afghanistan,1967,T+67,0.017017772957014937,2.3642850399222173,0.25628241109494526,0.268692592702319,4.0,6.0,0.2754447420044096,16.185710239533304,Standard Transplant
Afghanistan,1968,T+68,0.017017772957014937,2.3642850399222173,0.25628241109494526,0.268692592702319,4.0,6.0,0.2754447420044096,16.185710239533304,Standard Transplant
Afghanistan,1969,T+69,0.02752864148591134,2.3040385738958453,0.28895356284223955,0.3015152953366376,5.0,6.0,0.4356195941947577,15.824231443375073,Standard Transplant
Afghanistan,1970,T+70,0.02752864148591134,2.3040385738958453,0.28895356284223955,0.3015152953366376,5.0,6.0,0.4356195941947577,15.824231443375073,Standard Transplant
Afghanistan,1971,T+71,0.02752864148591134,2.3040385738958453,0.28895356284223955,0.3015152953366376,5.0,6.0,0.4356195941947577,15.824231443375073,Standard Transplant
Afghanistan,1972,T+72,0.02752864148591134,2.3040385738958453,0.28895356284223955,0.3015152953366376,5.0,6.0,0.4356195941947577,15.824231443375073,Standard Transplant
Afghanistan,1973,T+73,0.02752864148591134,2.3040385738958453,0.28895356284223955,0.3015152953366376,5.0,6.0,0.4356195941947577,15.824231443375073,Standard Transplant
Afghanistan,1974,T+74,0.010643509482751778,2.4238399287081647,0.21942004519313416,0.2300087961983573,4.0,7.0,0.20187416182664777,18.966879500957152,Standard Transplant
Afghanistan,1975,T+75,0.010643509482751778,2.4238399287081647,0.21942004519313416,0.2300087961983573,4.0,7.0,0.20187416182664777,18.966879500957152,Standard Transplant
Afghanistan,1976,T+76,0.010643509482751778,2.4238399287081647,0.21942004519313416,0.2300087961983573,4.0,7.0,0.20187416182664777,18.966879500957152,Standard Transplant
Afghanistan,1977,T+77,0.003974369290079028,2.496873044429772,0.1661618578865522,0.17520407327143658,3.0,8.0,0.08733670297222057,21.974984355438178,Ruptured
Afghanistan,1978,T+78,0.001373021941420184,2.6100766272276377,0.13228619766359642,0.13228619766359642,2.0,9.0,0.034999276184584205,25.49068964504874,Ruptured
Afghanistan,1979,T+79,0.001373021941420184,2.6100766272276377,0.13228619766359642,0.13228619766359642,2.0,9.0,0.034999276184584205,25.49068964504874,Ruptured
Afghanistan,1980,T+80,0.001373021941420184,2.6100766272276377,0.13228619766359642,0.13228619766359642,2.0,9.0,0.034999276184584205,25.49068964504874,Ruptured
Afghanistan,1981,T+81,0.001373021941420184,2.6100766272276377,0.13228619766359642,0.13228619766359642,2.0,9.0,0.034999276184584205,25.49068964504874,Ruptured
Afghanistan,1982,T+82,0.0003642749379698356,2.5708704751503917,0.10046684380719133,0.10046684380719133,1.0,10.0,0.010093586704578578,27.708704751503916,Ruptured
Afghanistan,1983,T+83,0.0003642749379698356,2.5708704751503917,0.10046684380719133,0.10046684380719133,1.0,10.0,0.010093586704578578,27.708704751503916,Ruptured
Afghanistan,1984,T+84,0.00045725056682664777,3.092329219213245,0.12643690086690754,0.11906487673640899,1.0,10.0,0.015054194016651909,32.92329219213245,Ruptured
Afghanistan,1985,T+85,0.00045725056682664777,3.092329219213245,0.12643690086690754,0.11906487673640899,1.0,10.0,0.015054194016651909,32.92329219213245,Ruptured
Afghanistan,1986,T+86,0.00045725056682664777,3.092329219213245,0.12643690086690754,0.11906487673640899,1.0,10.0,0.015054194016651909,32.92329219213245,Ruptured
Afghanistan,1987,T+87,0.00045725056682664777,3.092329219213245,0.12643690086690754,0.11906487673640899,1.0,10.0,0.015054194016651909,32.92329219213245,Ruptured
Afghanistan,1988,T+88,0.00045725056682664777,3.092329219213245,0.12643690086690754,0.11906487673640899,1.0,10.0,0.015054194016651909,32.92329219213245,Ruptured
Afghanistan,1989,T+89,0.00045725056682664777,3.092329219213245,0.12643690086690754,0.11906487673640899,1.0,10.0,0.015054194016651909,32.92329219213245,Ruptured
Afghanistan,1990,T+90,0.00045725056682664777,3.092329219213245,0.12643690086690754,0.11906487673640899,1.0,10.0,0.015054194016651909,32.92329219213245,Ruptured
Afghanistan,1991,T+91,0.00045725056682664777,3.092329219213245,0.12643690086690754,0.11906487673640899,1.0,10.0,0.015054194016651909,32.92329219213245,Ruptured
Afghanistan,1992,T+92,0.00045725056682664777,3.092329219213245,0.12643690086690754,0.11906487673640899,1.0,10.0,0.015054194016651909,32.92329219213245,Ruptured
Afghanistan,1993,T+93,0.00045725056682664777,3.092329219213245,0.12643690086690754,0.11906487673640899,1.0,10.0,0.015054194016651909,32.92329219213245,Ruptured
Afghanistan,1994,T+94,0.00045725056682664777,3.092329219213245,0.12643690086690754,0.11906487673640899,1.0,10.0,0.015054194016651909,32.92329219213245,Ruptured
Afghanistan,1995,T+95,0.00045725056682664777,3.092329219213245,0.12643690086690754,0.11906487673640899,1.0,10.0,0.015054194016651909,32.92329219213245,Ruptured
Afghanistan,1996,T+96,0.00031190195297668916,2.4206145913796355,0.09364327118431737,0.08728601625221781,1.0,10.0,0.008173748090505166,26.206145913796355,Ruptured
Afghanistan,1997,T+97,0.00031190195297668916,2.4206145913796355,0.09364327118431737,0.08728601625221781,1.0,10.0,0.008173748090505166,26.206145913796355,Ruptured
Afghanistan,1998,T+98,0.00031190195297668916,2.4206145913796355,0.09364327118431737,0.08728601625221781,1.0,10.0,0.008173748090505166,26.206145913796355,Ruptured
Afghanistan,1999,T+99,0.00031190195297668916,2.4206145913796355,0.09364327118431737,0.08728601625221781,1.0,10.0,0.008173748090505166,26.206145913796355,Ruptured
Afghanistan,2000,T+100,0.00031190195297668916,2.4206145913796355,0.09364327118431737,0.08728601625221781,1.0,10.0,0.008173748090505166,26.206145913796355,Ruptured
Afghanistan,2001,T+101,0.0003244566674395364,1.2183492931011204,0.07080759602066884,0.06499202215119416,1.0,10.0,0.004601928849048117,14.183492931011203,Ruptured
Afghanistan,2002,T+102,0.0004216712027791346,1.920286436967152,0.09797131658467073,0.09125770309920651,1.0,10.0,0.008940637321122248,21.20286436967152,Ruptured
Afghanistan,2003,T+103,0.0004216712027791346,1.920286436967152,0.09797131658467073,0.09125770309920651,1.0,10.0,0.008940637321122248,21.20286436967152,Ruptured
Afghanistan,2004,T+104,0.0017649461094077475,1.920286436967152,0.13447731415712366,0.12653699664879664,2.0,9.0,0.03403271090167826,19.282577932704367,Ruptured
Afghanistan,2005,T+105,0.0017649461094077475,1.920286436967152,0.13447731415712366,0.12653699664879664,2.0,9.0,0.03403271090167826,19.282577932704367,Ruptured
Afghanistan,2006,T+106,0.0017649461094077475,1.920286436967152,0.13447731415712366,0.12653699664879664,2.0,9.0,0.03403271090167826,19.282577932704367,Ruptured
Afghanistan,2007,T+107,0.0017649461094077475,1.920286436967152,0.13447731415712366,0.12653699664879664,2.0,9.0,0.03403271090167826,19.282577932704367,Ruptured
Afghanistan,2008,T+108,0.0017649461094077475,1.920286436967152,0.13447731415712366,0.12653699664879664,2.0,9.0,0.03403271090167826,19.282577932704367,Ruptured
Afghanistan,2009,T+109,0.0017649461094077475,1.920286436967152,0.13447731415712366,0.12653699664879664,2.0,9.0,0.03403271090167826,19.282577932704367,Ruptured
Afghanistan,2010,T+110,0.0017649461094077475,1.920286436967152,0.13447731415712366,0.12653699664879664,2.0,9.0,0.03403271090167826,19.282577932704367,Ruptured
Afghanistan,2011,T+111,0.0017649461094077475,1.920286436967152,0.13447731415712366,0.12653699664879664,2.0,9.0,0.03403271090167826,19.282577932704367,Ruptured
Afghanistan,2012,T+112,0.0017649461094077475,1.920286436967152,0.13447731415712366,0.12653699664879664,2.0,9.0,0.03403271090167826,19.282577932704367,Ruptured
Afghanistan,2013,T+113,0.0017649461094077475,1.920286436967152,0.13447731415712366,0.12653699664879664,2.0,9.0,0.03403271090167826,19.282577932704367,Ruptured
Afghanistan,2014,T+114,0.0017649461094077475,1.920286436967152,0.13447731415712366,0.12653699664879664,2.0,9.0,0.03403271090167826,19.282577932704367,Ruptured
Afghanistan,2015,T+115,0.0017649461094077475,1.920286436967152,0.13447731415712366,0.12653699664879664,2.0,9.0,0.03403271090167826,19.282577932704367,Ruptured
Afghanistan,2016,T+116,0.0017649461094077475,1.920286436967152,0.13447731415712366,0.12653699664879664,2.0,9.0,0.03403271090167826,19.282577932704367,Ruptured
Afghanistan,2017,T+117,0.0017649461094077475,1.920286436967152,0.13447731415712366,0.12653699664879664,2.0,9.0,0.03403271090167826,19.282577932704367,Ruptured
Afghanistan,2018,T+118,0.0017649461094077475,1.920286436967152,0.13447731415712366,0.12653699664879664,2.0,9.0,0.03403271090167826,19.282577932704367,Ruptured
Afghanistan,2019,T+119,0.0017649461094077475,1.920286436967152,0.13447731415712366,0.12653699664879664,2.0,9.0,0.03403271090167826,19.282577932704367,Ruptured
Afghanistan,2020,T+120,0.0017649461094077475,1.920286436967152,0.13447731415712366,0.12653699664879664,2.0,9.0,0.03403271090167826,19.282577932704367,Ruptured
Afghanistan,2021,T+121,0.0004216712027791346,1.920286436967152,0.09797131658467073,0.09125770309920651,1.0,10.0,0.008940637321122248,21.20286436967152,Ruptured
Afghanistan,2022,T+122,0.0004216712027791346,1.920286436967152,0.09797131658467073,0.09125770309920651,1.0,10.0,0.008940637321122248,21.20286436967152,Ruptured
Afghanistan,2023,T+123,0.0004216712027791346,1.920286436967152,0.09797131658467073,0.09125770309920651,1.0,10.0,0.008940637321122248,21.20286436967152,Ruptured
Afghanistan,2024,T+124,0.0004216712027791346,1.920286436967152,0.09797131658467073,0.09125770309920651,1.0,10.0,0.008940637321122248,21.20286436967152,Ruptured
Afghanistan,2025,T+125,0.0004216712027791346,1.920286436967152,0.09797131658467073,0.09125770309920651,1.0,10.0,0.008940637321122248,21.20286436967152,Ruptured
Argentina,1950,T+0,0.07610552256412692,1.3663363421939707,0.3271363841795824,0.30005383440385575,6.0,4.2,0.5889511586765793,7.738612637214677,Intermediate/Uncertain
Argentina,1951,T+1,0.07326229916505465,1.4306903927824497,0.3265201203035098,0.2994968077172993,6.0,4.2,0.5867504021182183,8.008899649686288,Intermediate/Uncertain
Argentina,1952,T+2,0.03217188673852025,1.195237947021429,0.24292473427791159,0.24292473427791159,5.0,6.0,0.2950621326199698,9.171427682128574,Intermediate/Uncertain
Argentina,1953,T+3,0.03384428475628557,1.0599970518826927,0.2365497151213325,0.2365497151213325,4.8,5.6,0.26858768507512104,7.935983490543078,Intermediate/Uncertain
Argentina,1954,T+4,0.038285437889799115,0.8623188215503589,0.23752750794510266,0.23752750794510266,4.4,5.2,0.24824499493468757,6.484057872061866,Intermediate/Uncertain
Argentina,1955,T+5,0.005946911001368959,1.0850547221223452,0.12101065347979978,0.11788815160146289,4.0,7.0,0.05706288905127491,9.595383054856416,Intermediate/Uncertain
Argentina,1956,T+6,0.014742155887689968,1.0805091392487156,0.17681806807326675,0.17681806807326675,4.0,6.0,0.12505851678864957,8.483054835492293,Intermediate/Uncertain
Argentina,1957,T+7,0.06042792447141519,0.5521265706339449,0.2419645656719033,0.2377828850175995,5.0,5.0,0.28767516248747793,4.760632853169724,Intermediate/Uncertain
Argentina,1958,T+8,0.15625,0.0,0.25,0.25,5.0,5.0,0.3125,2.0,Deep Ancient Forest
Argentina,1959,T+9,0.023289378821940272,1.2062338081814816,0.23191236183270908,0.23191236183270908,4.0,6.0,0.2151333742833015,9.23740284908889,Intermediate/Uncertain
Argentina,1960,T+10,0.15625,0.0,0.25,0.25,5.0,5.0,0.3125,2.0,Deep Ancient Forest
Argentina,1961,T+11,0.15625,0.0,0.25,0.25,5.0,5.0,0.3125,2.0,Deep Ancient Forest
Argentina,1962,T+12,0.006345097929393838,1.8819869818890884,0.15103175737509167,0.14751053735312056,4.0,6.4,0.08911510275114361,14.044716684090167,Intermediate/Uncertain
Argentina,1963,T+13,0.044989045394442206,0.8685476383020104,0.23889484566348768,0.23889484566348768,5.0,5.0,0.285353736422908,6.342738191510052,Intermediate/Uncertain
Argentina,1964,T+14,0.15625,0.0,0.25,0.25,5.0,5.0,0.3125,2.0,Deep Ancient Forest
Argentina,1965,T+15,0.15625,0.0,0.25,0.25,5.0,5.0,0.3125,2.0,Deep Ancient Forest
Argentina,1966,T+16,0.011989198859985116,1.9918192061530084,0.19635270250029513,0.2129589953746059,4.0,6.0,0.16726029705420686,13.95091523691805,Intermediate/Uncertain
Argentina,1967,T+17,0.0491651882813857,0.8598691760959921,0.24888090576151825,0.24888090576151825,5.0,5.0,0.30970852626336864,6.299345880479961,Intermediate/Uncertain
Argentina,1968,T+18,0.021045496093267706,1.4844506559667112,0.24005624106090842,0.24005624106090842,4.2,6.4,0.2420333952636305,11.500484198186951,Intermediate/Uncertain
Argentina,1969,T+19,0.010425000060558319,1.459826616417169,0.17845226817905122,0.17845226817905122,4.0,7.0,0.12738084807299205,12.218786314920182,Intermediate/Uncertain
Argentina,1970,T+20,0.01215970829455068,1.0897247358851685,0.1700680017424115,0.17209963037971193,4.0,7.0,0.11707456095714089,9.62807315119618,Intermediate/Uncertain
Argentina,1971,T+21,0.011915921039203869,0.9984362773857929,0.1636405030749173,0.1636405030749173,4.0,7.0,0.10711285698644805,8.98905394170055,Intermediate/Uncertain
Argentina,1972,T+22,0.003806865873284426,1.6758859597239901,0.1398245523114438,0.1398245523114438,3.0,8.0,0.05865271628728706,15.407087677791921,Ruptured
Argentina,1973,T+23,0.03168710625330362,1.4132741241528484,0.23970275308889838,0.23970275308889838,5.0,5.0,0.2872870491919869,9.066370620764243,Intermediate/Uncertain
Argentina,1974,T+24,0.017896768275260433,0.7841197293781098,0.16603395889658704,0.1720714988903725,4.2,6.0,0.11999279113096056,6.704718376268659,Intermediate/Uncertain
Argentina,1975,T+25,0.0025472940375412642,1.2383835229847011,0.10054982809431472,0.10054982809431472,3.0,8.0,0.030330803789388724,11.907068183877609,Ruptured
Argentina,1976,T+26,0.0008269030353308237,3.2764071404512594,0.11409917868992359,0.11409917868992359,2.0,9.0,0.026037245155430225,31.487664264061333,Ruptured
Argentina,1977,T+27,0.0006838011575580621,4.137915387003461,0.11103202608156734,0.12083542580316521,2.0,9.0,0.026833204298708672,39.24123848303115,Ruptured
Argentina,1978,T+28,0.0011045513873682534,4.07352350551706,0.14301063022447424,0.14301063022447424,2.0,8.6,0.040904080714402616,37.032302147446714,Ruptured
Argentina,1979,T+29,0.0015431728820917904,3.916132499035241,0.14941857196558894,0.1721087977522124,2.0,8.0,0.05143250156569989,33.32905999228193,Ruptured
Argentina,1980,T+30,0.002610890405778825,3.638337532445279,0.14984383561320352,0.1806685049377552,3.0,8.0,0.08121618526312871,31.10670025956223,Ruptured
Argentina,1981,T+31,0.0022896446249859133,2.840334487344756,0.12909340875283393,0.14616326408846056,3.0,8.0,0.05660614198686015,24.722675898758048,Ruptured
Argentina,1982,T+32,0.0017386911686189264,2.3785499784532593,0.12075095842218066,0.10092920047516349,3.0,8.0,0.03656189307048121,21.028399827626075,Ruptured
Argentina,1983,T+33,0.016091172437052492,1.5222824146655576,0.21790370135710674,0.2055428576384745,4.0,6.0,0.1791541978677618,11.133694487993345,Intermediate/Uncertain
Argentina,1984,T+34,0.03366963114344171,1.9595519258238603,0.29015637357955687,0.27380147479167516,5.0,5.0,0.39722621503143457,11.797759629119302,Intermediate/Uncertain
Argentina,1985,T+35,0.025560720909658104,2.303495984368108,0.2808071685763713,0.265078358079062,4.8,5.2,0.3572923352786634,13.978179118714163,Standard Transplant
Argentina,1986,T+36,0.039761114907557425,1.675139919529112,0.29573118764945133,0.2790029602405702,5.0,5.0,0.4125493839482824,10.375699597645559,Intermediate/Uncertain
Argentina,1987,T+37,0.018532056367684485,1.4525839046333948,0.22281175548661744,0.22281175548661744,4.0,6.0,0.19858031353211278,10.71550342780037,Intermediate/Uncertain
Argentina,1988,T+38,0.00591570108915714,1.5909411522743382,0.16094732919951774,0.16094732919951774,3.0,7.0,0.0777121283293738,13.136588065920368,Intermediate/Uncertain
Argentina,1989,T+39,0.0006491841636446687,2.7271493816804386,0.09282286367488335,0.09282286367488335,2.0,9.0,0.017232168041611956,26.544344435123946,Ruptured
Argentina,1990,T+40,0.008260944215289638,1.1439378261076953,0.16600395015503583,0.16600395015503583,3.0,7.0,0.08267193440122686,10.007564782753867,Intermediate/Uncertain
Argentina,1991,T+41,0.03304535382557326,1.0231690964840563,0.24245908507142255,0.24245908507142255,4.0,5.0,0.23514563173468528,7.115845482420282,Intermediate/Uncertain
Argentina,1992,T+42,0.031973410811501374,1.0879309490955758,0.24386017380504135,0.24386017380504135,4.0,5.0,0.2378711374728999,7.4396547454778785,Intermediate/Uncertain
Argentina,1993,T+43,0.049883754754590184,1.304559312564975,0.2683552782236311,0.2683552782236311,5.0,4.0,0.3600727767524123,7.2182372502599,Intermediate/Uncertain
