Society,Year,B_t_canonical,B_i_mean
Afghanistan,1978,0.11142022884792332,0.11142022884792332
Afghanistan,1979,0.11142022884792332,0.11142022884792332
Afghanistan,1980,0.11142022884792332,0.11142022884792332
Afghanistan,1981,0.11142022884792332,0.11142022884792332
Afghanistan,1982,0.0851112560866885,0.0851112560866885
Afghanistan,1983,0.0851112560866885,0.0851112560866885
Afghanistan,1984,0.10300541780634528,0.10300541780634528
Afghanistan,1985,0.10300541780634528,0.10300541780634528
Afghanistan,1986,0.10300541780634528,0.10300541780634528
Afghanistan,1987,0.10300541780634528,0.10300541780634528
Afghanistan,1988,0.10300541780634528,0.10300541780634528
Afghanistan,1989,0.10300541780634528,0.10300541780634528
Afghanistan,1990,0.10300541780634528,0.10300541780634528
Afghanistan,1991,0.10300541780634528,0.10300541780634528
Afghanistan,1992,0.10300541780634528,0.10300541780634528
Afghanistan,1993,0.10300541780634528,0.10300541780634528
Afghanistan,1994,0.10300541780634528,0.10300541780634528
Afghanistan,1995,0.10300541780634528,0.10300541780634528
Afghanistan,1996,0.07555581023014446,0.07555581023014446
Afghanistan,1997,0.07555581023014446,0.07555581023014446
Afghanistan,1998,0.07555581023014446,0.07555581023014446
Afghanistan,1999,0.07555581023014446,0.07555581023014446
Afghanistan,2000,0.07555581023014446,0.07555581023014446
Afghanistan,2001,0.05851494636112648,0.05851494636112648
Afghanistan,2002,0.08169181477795273,0.08169181477795273
Afghanistan,2003,0.08169181477795273,0.08169181477795273
Afghanistan,2004,0.11473465739095051,0.11473465739095051
Afghanistan,2005,0.11473465739095051,0.11473465739095051
Afghanistan,2006,0.11473465739095051,0.11473465739095051
Afghanistan,2007,0.11473465739095051,0.11473465739095051
Afghanistan,2008,0.11473465739095051,0.11473465739095051
Afghanistan,2009,0.11473465739095051,0.11473465739095051
Afghanistan,2010,0.11473465739095051,0.11473465739095051
Afghanistan,2011,0.11473465739095051,0.11473465739095051
Afghanistan,2012,0.11473465739095051,0.11473465739095051
Afghanistan,2013,0.11473465739095051,0.11473465739095051
Afghanistan,2014,0.11473465739095051,0.11473465739095051
Afghanistan,2015,0.11473465739095051,0.11473465739095051
Afghanistan,2016,0.11473465739095051,0.11473465739095051
Afghanistan,2017,0.11473465739095051,0.11473465739095051
Afghanistan,2018,0.11473465739095051,0.11473465739095051
Afghanistan,2019,0.11473465739095051,0.11473465739095051
Afghanistan,2020,0.11473465739095051,0.11473465739095051
Afghanistan,2021,0.08169181477795273,0.08169181477795273
Afghanistan,2022,0.08169181477795273,0.08169181477795273
Afghanistan,2023,0.08169181477795273,0.08169181477795273
Afghanistan,2024,0.08169181477795273,0.08169181477795273
Afghanistan,2025,0.08169181477795273,0.08169181477795273
Argentina,1950,0.3100406599244059,0.3100406599244059
Argentina,1951,0.30902022821796105,0.30902022821796105
Argentina,1952,0.23764071370334652,0.23764071370334652
Argentina,1953,0.22689870922615535,0.22689870922615535
Argentina,1954,0.22856303321310592,0.22856303321310592
Argentina,1955,0.12275106823663268,0.12275106823663268
Argentina,1956,0.17882237692198216,0.17882237692198216
Argentina,1957,0.236096154157926,0.236096154157926
Argentina,1958,0.25,0.25
Argentina,1959,0.21917461488544376,0.21917461488544376
Argentina,1960,0.25,0.25
Argentina,1961,0.25,0.25
Argentina,1962,0.1442856851484352,0.1442856851484352
Argentina,1963,0.23082245651516944,0.23082245651516944
Argentina,1964,0.25,0.25
Argentina,1965,0.25,0.25
Argentina,1966,0.21488676046129734,0.21488676046129734
Argentina,1967,0.24799492635930054,0.24799492635930054
Argentina,1968,0.23271204414482546,0.23271204414482546
Argentina,1969,0.18167320100631928,0.18167320100631928
Argentina,1970,0.17053906173472,0.17053906173472
Argentina,1971,0.16278634086281124,0.16278634086281124
Argentina,1972,0.13152144981034897,0.13152144981034897
Argentina,1973,0.23211217096598913,0.23211217096598913
Argentina,1974,0.17051613048262554,0.17051613048262554
Argentina,1975,0.10164005940554391,0.10164005940554391
Argentina,1976,0.12667329640183683,0.12667329640183683
Argentina,1977,0.13990098749503188,0.13990098749503188
Argentina,1978,0.1696959152230249,0.1696959152230249
Argentina,1979,0.1836866467970868,0.1836866467970868
Argentina,1980,0.1849302377910936,0.1849302377910936
Argentina,1981,0.14183315175636133,0.14183315175636133
Argentina,1982,0.10212044127347053,0.10212044127347053
Argentina,1983,0.1968017362191696,0.1968017362191696
Argentina,1984,0.25552056194549144,0.25552056194549144
Argentina,1985,0.24146299443792055,0.24146299443792055
Argentina,1986,0.26412858473470135,0.26412858473470135
Argentina,1987,0.20443451583870847,0.20443451583870847
Argentina,1988,0.14634299963564168,0.14634299963564168
Argentina,1989,0.07958981094690806,0.07958981094690806
Argentina,1990,0.16011209270685828,0.16011209270685828
Argentina,1991,0.23690291332141955,0.23690291332141955
Argentina,1992,0.2392808601686192,0.2392808601686192
Argentina,1993,0.28302200929336785,0.28302200929336785
Argentina,1994,0.28150216231114583,0.28150216231114583
Argentina,1995,0.2845823670902159,0.2845823670902159
Argentina,1996,0.2898070549678349,0.2898070549678349
Argentina,1997,0.29961508007451243,0.29961508007451243
Argentina,1998,0.2633921895597219,0.2633921895597219
Argentina,1999,0.2117648470981347,0.2117648470981347
Argentina,2000,0.14824613724081342,0.14824613724081342
Argentina,2001,0.07842775601403648,0.07842775601403648
Argentina,2002,0.09977271482329787,0.09977271482329787
Argentina,2003,0.1733179252754542,0.1733179252754542
Argentina,2004,0.233215803621536,0.233215803621536
Argentina,2005,0.24699052730223617,0.24699052730223617
Argentina,2006,0.24699052730223617,0.24699052730223617
Argentina,2007,0.26800557138732006,0.26800557138732006
Argentina,2008,0.21450742642199302,0.21450742642199302
Argentina,2009,0.21322622282065548,0.21322622282065548
Argentina,2010,0.24340169943749473,0.24340169943749473
Argentina,2011,0.24340169943749473,0.24340169943749473
Argentina,2012,0.20002718842083783,0.20002718842083783
Argentina,2013,0.1777643416960381,0.1777643416960381
Argentina,2014,0.15662571199134614,0.15662571199134614
Argentina,2015,0.20454293281400807,0.20454293281400807
Argentina,2016,0.22539155516149167,0.22539155516149167
Argentina,2017,0.2421579876847088,0.2421579876847088
Argentina,2018,0.14705458710128372,0.14705458710128372
Argentina,2019,0.14597363761883442,0.14597363761883442
Argentina,2020,0.14651535436711927,0.14651535436711927
Argentina,2021,0.15270782809957034,0.15270782809957034
Argentina,2022,0.11915164855868701,0.11915164855868701
Argentina,2023,0.09834027520586396,0.09834027520586396
Argentina,2024,0.12340800601221859,0.12340800601221859
Argentina,2025,0.1286838722453903,0.1286838722453903
Australia,1900,0.2899533528029451,0.2899533528029451
Australia,1901,0.34476618095173645,0.34476618095173645
Australia,1902,0.34970768180910183,0.34970768180910183
Australia,1903,0.34970768180910183,0.34970768180910183
Australia,1904,0.34970768180910183,0.34970768180910183
Australia,1905,0.34970768180910183,0.34970768180910183
Australia,1906,0.34970768180910183,0.34970768180910183
Australia,1907,0.34970768180910183,0.34970768180910183
Australia,1908,0.34970768180910183,0.34970768180910183
Australia,1909,0.34970768180910183,0.34970768180910183
Australia,1910,0.34970768180910183,0.34970768180910183
Australia,1911,0.34970768180910183,0.34970768180910183
Australia,1912,0.34970768180910183,0.34970768180910183
Australia,1913,0.34970768180910183,0.34970768180910183
Australia,1914,0.23428592529031955,0.23428592529031955
Australia,1915,0.23428592529031955,0.23428592529031955
Australia,1916,0.2199734203108893,0.2199734203108893
Australia,1917,0.2199734203108893,0.2199734203108893
Australia,1918,0.23428592529031955,0.23428592529031955
Australia,1919,0.25620031422123546,0.25620031422123546
Australia,1920,0.2602492479345548,0.2602492479345548
Australia,1921,0.26924071093244784,0.26924071093244784
Australia,1922,0.26924071093244784,0.26924071093244784
Australia,1923,0.26924071093244784,0.26924071093244784
Australia,1924,0.26924071093244784,0.26924071093244784
Australia,1925,0.26924071093244784,0.26924071093244784
Australia,1926,0.26924071093244784,0.26924071093244784
Australia,1927,0.26924071093244784,0.26924071093244784
Australia,1928,0.256772543768634,0.256772543768634
Australia,1929,0.11446614498920181,0.11446614498920181
Australia,1930,0.11486293541160543,0.11486293541160543
Australia,1931,0.10721993311636377,0.10721993311636377
Australia,1932,0.1158391369038036,0.1158391369038036
Australia,1933,0.12293691106673504,0.12293691106673504
Australia,1934,0.23956878338484822,0.23956878338484822
Australia,1935,0.23956878338484822,0.23956878338484822
Australia,1936,0.23956878338484822,0.23956878338484822
Australia,1937,0.23956878338484822,0.23956878338484822
Australia,1938,0.23956878338484822,0.23956878338484822
Australia,1939,0.25575108102828503,0.25575108102828503
Australia,1940,0.25575108102828503,0.25575108102828503
Australia,1941,0.25575108102828503,0.25575108102828503
Australia,1942,0.22234862874747233,0.22234862874747233
Australia,1943,0.23227872741478184,0.23227872741478184
Australia,1944,0.34898678564944147,0.34898678564944147
Australia,1945,0.3485002969791198,0.3485002969791198
Australia,1946,0.3391787517323236,0.3391787517323236
Australia,1947,0.3337916851024608,0.3337916851024608
Australia,1948,0.3285619885287975,0.3285619885287975
Australia,1949,0.3279541075135647,0.3279541075135647
Australia,1950,0.3882794709085523,0.3882794709085523
Australia,1951,0.37613427511023156,0.37613427511023156
Australia,1952,0.3826381128755953,0.3826381128755953
Australia,1953,0.3882794709085523,0.3882794709085523
Australia,1954,0.3943257287409416,0.3943257287409416
Australia,1955,0.3943257287409416,0.3943257287409416
Australia,1956,0.3943257287409416,0.3943257287409416
Australia,1957,0.3943257287409416,0.3943257287409416
Australia,1958,0.3943257287409416,0.3943257287409416
Australia,1959,0.3943257287409416,0.3943257287409416
Australia,1960,0.3809691142625332,0.3809691142625332
Australia,1961,0.37459731208236813,0.37459731208236813
Australia,1962,0.3943257287409416,0.3943257287409416
Australia,1963,0.3943257287409416,0.3943257287409416
Australia,1964,0.3943257287409416,0.3943257287409416
Australia,1965,0.3943257287409416,0.3943257287409416
Australia,1966,0.27161773804585126,0.27161773804585126
Australia,1967,0.2799964666752589,0.2799964666752589
Australia,1968,0.2799964666752589,0.2799964666752589
Australia,1969,0.27152295429710327,0.27152295429710327
Australia,1970,0.27152295429710327,0.27152295429710327
Australia,1971,0.2757896735487745,0.2757896735487745
Australia,1972,0.2993285093985854,0.2993285093985854
Australia,1973,0.3033007129805996,0.3033007129805996
Australia,1974,0.2627608115017623,0.2627608115017623
Australia,1975,0.2531568760870157,0.2531568760870157
Australia,1976,0.26439393849847503,0.26439393849847503
Australia,1977,0.2563735849610439,0.2563735849610439
Australia,1978,0.2563735849610439,0.2563735849610439
Australia,1979,0.25209696640083235,0.25209696640083235
Australia,1980,0.2563735849610439,0.2563735849610439
Australia,1981,0.2563735849610439,0.2563735849610439
Australia,1982,0.24825399385130648,0.24825399385130648
Australia,1983,0.4003456487391754,0.4003456487391754
Australia,1984,0.39466872124309543,0.39466872124309543
Australia,1985,0.37932196717076405,0.37932196717076405
Australia,1986,0.37932196717076405,0.37932196717076405
Australia,1987,0.353797557052985,0.353797557052985
Australia,1988,0.3936919140037649,0.3936919140037649
Australia,1989,0.3664081162620894,0.3664081162620894
Australia,1990,0.19991552609879493,0.19991552609879493
Australia,1991,0.19994395666895123,0.19994395666895123
Australia,1992,0.20917459628616897,0.20917459628616897
Australia,1993,0.29124966717002915,0.29124966717002915
Australia,1994,0.3079329886631035,0.3079329886631035
Australia,1995,0.29124966717002915,0.29124966717002915
Australia,1996,0.33870940010464856,0.33870940010464856
Australia,1997,0.33481117068275423,0.33481117068275423
Australia,1998,0.3235747641066128,0.3235747641066128
Australia,1999,0.3298716374705632,0.3298716374705632
Australia,2000,0.36784399984603433,0.36784399984603433
Australia,2001,0.32456702797288717,0.32456702797288717
Australia,2002,0.30319636021543767,0.30319636021543767
Australia,2003,0.2940543779630245,0.2940543779630245
Australia,2004,0.30319636021543767,0.30319636021543767
Australia,2005,0.2985212557832453,0.2985212557832453
Australia,2006,0.29365285694398435,0.29365285694398435
Australia,2007,0.3277245551656429,0.3277245551656429
Australia,2008,0.24689499057841946,0.24689499057841946
Australia,2009,0.2697749825479122,0.2697749825479122
Australia,2010,0.2549313217702861,0.2549313217702861
Australia,2011,0.2572533781442581,0.2572533781442581
Australia,2012,0.2649853829793622,0.2649853829793622
Australia,2013,0.2649853829793622,0.2649853829793622
Australia,2014,0.24153132010872852,0.24153132010872852
Australia,2015,0.2420628052804513,0.2420628052804513
Australia,2016,0.2455260297813053,0.2455260297813053
Australia,2017,0.2444657449953905,0.2444657449953905
Australia,2018,0.2396813324802665,0.2396813324802665
Australia,2019,0.2220016748034011,0.2220016748034011
Australia,2020,0.2051217563781506,0.2051217563781506
Australia,2021,0.22321206427319507,0.22321206427319507
Australia,2022,0.238861717179387,0.238861717179387
Australia,2023,0.2588852362386828,0.2588852362386828
Australia,2024,0.25863249206442707,0.25863249206442707
Australia,2025,0.2810557698653213,0.2810557698653213
Brazil,1900,0.35268481610200475,0.35268481610200475
Brazil,1901,0.35750539016307786,0.35750539016307786
Brazil,1902,0.37731979776345365,0.37731979776345365
Brazil,1903,0.38147094843995033,0.38147094843995033
Brazil,1904,0.3284759624857542,0.3284759624857542
Brazil,1905,0.38147094843995033,0.38147094843995033
Brazil,1906,0.38147094843995033,0.38147094843995033
Brazil,1907,0.38147094843995033,0.38147094843995033
Brazil,1908,0.38727690334826315,0.38727690334826315
Brazil,1909,0.34279140841547956,0.34279140841547956
Brazil,1910,0.3193536991293159,0.3193536991293159
Brazil,1911,0.34279140841547956,0.34279140841547956
Brazil,1912,0.38147094843995033,0.38147094843995033
Brazil,1913,0.38147094843995033,0.38147094843995033
Brazil,1914,0.31926640049024785,0.31926640049024785
Brazil,1915,0.2994546400669078,0.2994546400669078
Brazil,1916,0.2994546400669078,0.2994546400669078
Brazil,1917,0.25485018654316866,0.25485018654316866
Brazil,1918,0.20673215742193574,0.20673215742193574
Brazil,1919,0.25485018654316866,0.25485018654316866
Brazil,1920,0.2994546400669078,0.2994546400669078
Brazil,1921,0.34279140841547956,0.34279140841547956
Brazil,1922,0.2729935361714717,0.2729935361714717
Brazil,1923,0.2507862886407693,0.2507862886407693
Brazil,1924,0.24020253563960703,0.24020253563960703
Brazil,1925,0.268768627452703,0.268768627452703
Brazil,1926,0.23134698024545197,0.23134698024545197
Brazil,1927,0.23134698024545197,0.23134698024545197
Brazil,1928,0.23134698024545197,0.23134698024545197
Brazil,1929,0.19040400824105877,0.19040400824105877
Brazil,1930,0.15009513640081068,0.15009513640081068
Brazil,1931,0.230936618094553,0.230936618094553
Brazil,1932,0.17315716699611938,0.17315716699611938
Brazil,1933,0.29128807781987975,0.29128807781987975
Brazil,1934,0.34512403678513737,0.34512403678513737
Brazil,1935,0.24446514151523285,0.24446514151523285
Brazil,1936,0.34512403678513737,0.34512403678513737
Brazil,1937,0.2663386242358613,0.2663386242358613
Brazil,1938,0.4166253342266431,0.4166253342266431
Brazil,1939,0.4166253342266431,0.4166253342266431
Brazil,1940,0.44200902893560795,0.44200902893560795
Brazil,1941,0.44200902893560795,0.44200902893560795
Brazil,1942,0.38727724462218704,0.38727724462218704
Brazil,1943,0.38727724462218704,0.38727724462218704
Brazil,1944,0.33714442345761575,0.33714442345761575
Brazil,1945,0.237889777901848,0.237889777901848
Brazil,1946,0.24412555922942697,0.24412555922942697
Brazil,1947,0.29647743401401006,0.29647743401401006
Brazil,1948,0.34781781300180503,0.34781781300180503
Brazil,1949,0.34781781300180503,0.34781781300180503
Brazil,1950,0.3514379615858122,0.3514379615858122
Brazil,1951,0.44200902893560795,0.44200902893560795
Brazil,1952,0.44200902893560795,0.44200902893560795
Brazil,1953,0.44200902893560795,0.44200902893560795
Brazil,1954,0.2421045483351747,0.2421045483351747
Brazil,1955,0.35765984073992596,0.35765984073992596
Brazil,1956,0.44200902893560795,0.44200902893560795
Brazil,1957,0.44200902893560795,0.44200902893560795
Brazil,1958,0.44200902893560795,0.44200902893560795
Brazil,1959,0.3847912091218664,0.3847912091218664
Brazil,1960,0.3847912091218664,0.3847912091218664
Brazil,1961,0.24606430940881394,0.24606430940881394
Brazil,1962,0.24606430940881394,0.24606430940881394
Brazil,1963,0.20279249202953853,0.20279249202953853
Brazil,1964,0.16134740683363732,0.16134740683363732
Brazil,1965,0.29220879548899964,0.29220879548899964
Brazil,1966,0.31882222921364545,0.31882222921364545
Brazil,1967,0.31882222921364545,0.31882222921364545
Brazil,1968,0.2775508712332651,0.2775508712332651
Brazil,1969,0.37356392798964877,0.37356392798964877
Brazil,1970,0.37356392798964877,0.37356392798964877
Brazil,1971,0.3773325592553018,0.3773325592553018
Brazil,1972,0.4503064141761768,0.4503064141761768
Brazil,1973,0.4503064141761768,0.4503064141761768
Brazil,1974,0.3847912091218664,0.3847912091218664
Brazil,1975,0.3847912091218664,0.3847912091218664
Brazil,1976,0.3316630547396154,0.3316630547396154
Brazil,1977,0.3316630547396154,0.3316630547396154
Brazil,1978,0.274795784295024,0.274795784295024
Brazil,1979,0.274795784295024,0.274795784295024
Brazil,1980,0.23186123935604375,0.23186123935604375
Brazil,1981,0.2194412057549638,0.2194412057549638
Brazil,1982,0.20278842810861789,0.20278842810861789
Brazil,1983,0.17866750242979829,0.17866750242979829
Brazil,1984,0.2170637321700384,0.2170637321700384
Brazil,1985,0.2601187253820873,0.2601187253820873
Brazil,1986,0.29879795195032915,0.29879795195032915
Brazil,1987,0.2170637321700384,0.2170637321700384
Brazil,1988,0.2170637321700384,0.2170637321700384
Brazil,1989,0.18078331040918172,0.18078331040918172
Brazil,1990,0.17112836083312788,0.17112836083312788
Brazil,1991,0.17112836083312788,0.17112836083312788
Brazil,1992,0.17112836083312788,0.17112836083312788
Brazil,1993,0.17112836083312788,0.17112836083312788
Brazil,1994,0.2170637321700384,0.2170637321700384
Brazil,1995,0.3124133867436093,0.3124133867436093
Brazil,1996,0.3124133867436093,0.3124133867436093
Brazil,1997,0.3661174517745983,0.3661174517745983
Brazil,1998,0.3661174517745983,0.3661174517745983
Brazil,1999,0.29879795195032915,0.29879795195032915
Brazil,2000,0.3124133867436093,0.3124133867436093
Brazil,2001,0.3124133867436093,0.3124133867436093
Brazil,2002,0.2692486390017943,0.2692486390017943
Brazil,2003,0.3847912091218664,0.3847912091218664
Brazil,2004,0.4461465967022291,0.4461465967022291
Brazil,2005,0.4461465967022291,0.4461465967022291
Brazil,2006,0.4461465967022291,0.4461465967022291
Brazil,2007,0.3847912091218664,0.3847912091218664
Brazil,2008,0.3847912091218664,0.3847912091218664
Brazil,2009,0.3847912091218664,0.3847912091218664
Brazil,2010,0.4503064141761768,0.4503064141761768
Brazil,2011,0.4503064141761768,0.4503064141761768
Brazil,2012,0.3847912091218664,0.3847912091218664
Brazil,2013,0.29353957945596987,0.29353957945596987
Brazil,2014,0.33498020385243743,0.33498020385243743
Brazil,2015,0.2170637321700384,0.2170637321700384
Brazil,2016,0.18011282503798048,0.18011282503798048
Brazil,2017,0.2170637321700384,0.2170637321700384
Brazil,2018,0.2170637321700384,0.2170637321700384
Brazil,2019,0.2720565213709685,0.2720565213709685
Brazil,2020,0.2048567781039816,0.2048567781039816
Brazil,2021,0.2048567781039816,0.2048567781039816
Brazil,2022,0.2720565213709685,0.2720565213709685
Brazil,2023,0.326269928336337,0.326269928336337
Brazil,2024,0.27746514347166523,0.27746514347166523
Brazil,2025,0.27746514347166523,0.27746514347166523
Canada,1900,0.39525349400160403,0.39525349400160403
Canada,1901,0.37876276660924724,0.37876276660924724
Canada,1902,0.24947731142713905,0.24947731142713905
Canada,1903,0.18493485988714004,0.18493485988714004
Canada,1904,0.2719701512171717,0.2719701512171717
Canada,1905,0.2886777790393529,0.2886777790393529
Canada,1906,0.1299598824640974,0.1299598824640974
Canada,1907,0.24377276604467918,0.24377276604467918
Canada,1908,0.3785085716840061,0.3785085716840061
Canada,1909,0.3970281783316607,0.3970281783316607
Canada,1910,0.38771693548025626,0.38771693548025626
Canada,1911,0.48346698019251694,0.48346698019251694
Canada,1912,0.28877148775063677,0.28877148775063677
Canada,1913,0.24791138611918212,0.24791138611918212
Canada,1914,0.2284824391409629,0.2284824391409629
Canada,1915,0.27744108286358904,0.27744108286358904
Canada,1916,0.3467030130368155,0.3467030130368155
Canada,1917,0.27059740385410147,0.27059740385410147
Canada,1918,0.22221936855412108,0.22221936855412108
Canada,1919,0.40841738362218305,0.40841738362218305
Canada,1920,0.3418624950468188,0.3418624950468188
Canada,1921,0.22423210273966404,0.22423210273966404
Canada,1922,0.32601514313719565,0.32601514313719565
Canada,1923,0.38059478070112945,0.38059478070112945
Canada,1924,0.25228619310508826,0.25228619310508826
Canada,1925,0.20000146053141438,0.20000146053141438
Chile,1900,0.328168627352476,0.328168627352476
Chile,1901,0.32945814469845125,0.32945814469845125
Chile,1902,0.3365626698991116,0.3365626698991116
Chile,1903,0.32778234733023837,0.32778234733023837
Chile,1904,0.3406513149495559,0.3406513149495559
Chile,1905,0.31812582714457516,0.31812582714457516
Chile,1906,0.3290865900582465,0.3290865900582465
Chile,1907,0.25451505173006095,0.25451505173006095
Chile,1908,0.32354361454026576,0.32354361454026576
Chile,1909,0.3250734582467538,0.3250734582467538
Chile,1910,0.33471949842648063,0.33471949842648063
Chile,1911,0.33338941144035206,0.33338941144035206
Chile,1912,0.3344756445250032,0.3344756445250032
Chile,1913,0.33586656422874067,0.33586656422874067
Chile,1914,0.3074976244390983,0.3074976244390983
Chile,1915,0.30038612523898445,0.30038612523898445
Chile,1916,0.308210061819358,0.308210061819358
Chile,1917,0.2960889429164735,0.2960889429164735
Chile,1918,0.277019754092549,0.277019754092549
Chile,1919,0.2548341404193908,0.2548341404193908
Chile,1920,0.2574990293653522,0.2574990293653522
Chile,1921,0.25695292543299203,0.25695292543299203
Chile,1922,0.23848035251828353,0.23848035251828353
Chile,1923,0.2343300149849769,0.2343300149849769
Chile,1924,0.2067375725937928,0.2067375725937928
Chile,1925,0.26137470649554106,0.26137470649554106
Chile,1926,0.27519209473371803,0.27519209473371803
Chile,1927,0.260129552878259,0.260129552878259
Chile,1928,0.29020621064866026,0.29020621064866026
Chile,1929,0.3034288008655467,0.3034288008655467
Chile,1930,0.22636785949656604,0.22636785949656604
Chile,1931,0.14392995195933492,0.14392995195933492
Chile,1932,0.15219346613018497,0.15219346613018497
Chile,1933,0.25275401458751195,0.25275401458751195
Chile,1934,0.2608507966297742,0.2608507966297742
Chile,1935,0.2999221294663963,0.2999221294663963
Chile,1936,0.2906306254503299,0.2906306254503299
Chile,1937,0.31900569546878454,0.31900569546878454
Chile,1938,0.3239935578494193,0.3239935578494193
Chile,1939,0.31746112045861796,0.31746112045861796
Chile,1940,0.33663480855977307,0.33663480855977307
Chile,1941,0.33286082728510924,0.33286082728510924
Chile,1942,0.3332574462514808,0.3332574462514808
Chile,1943,0.3335900838413287,0.3335900838413287
Chile,1944,0.33484715479725413,0.33484715479725413
Chile,1945,0.3380625706346944,0.3380625706346944
Chile,1946,0.3387656516235108,0.3387656516235108
Chile,1947,0.31450332736687736,0.31450332736687736
Chile,1948,0.2830950685846204,0.2830950685846204
Chile,1949,0.2956170484944227,0.2956170484944227
Chile,1950,0.3247899641630476,0.3247899641630476
Chile,1951,0.3232072235865897,0.3232072235865897
Chile,1952,0.3107256290632494,0.3107256290632494
Chile,1953,0.2706423618153326,0.2706423618153326
Chile,1954,0.27049010856413364,0.27049010856413364
Chile,1955,0.2727639181493492,0.2727639181493492
Chile,1956,0.2712144475666533,0.2712144475666533
Chile,1957,0.2720933478201706,0.2720933478201706
