Society,Year,Node,C_sd,K_sd,S_sd,A_sd,V_range,V_min,V_max
Mauritania,1967,Shield,0.8944,0.5477,0.4472,0.5477,2.0,3.5,5.5
Mauritania,1967,Lore,0.5477,0.4472,0.5477,0.4472,3.5,10.5,14.0
Mauritania,1967,Stewards,0.4472,0.4472,0.5477,0.5477,2.5,2.5,5.0
Mauritania,1967,Craft,0.8944,0.8367,0.7071,0.7071,4.0,0.5,4.5
Mauritania,1967,Hands,0.0,0.5477,0.4472,0.5477,1.5,-1.5,0.0
Mauritania,1967,Archive,1.0954,0.4472,0.5477,0.8367,2.5,9.0,11.5
Mauritania,1967,Flow,0.4472,0.8367,0.4472,0.4472,2.0,1.0,3.0
Mauritania,1968,Helm,0.4472,0.7071,0.7071,0.5477,2.5,0.5,3.0
Mauritania,1968,Shield,0.0,0.4472,0.5477,0.5477,2.5,3.0,5.5
Mauritania,1968,Lore,0.4472,0.8367,0.5477,0.4472,1.0,12.0,13.0
Mauritania,1968,Stewards,0.7071,0.0,0.5477,0.5477,3.5,1.0,4.5
Mauritania,1968,Craft,0.5477,0.5477,0.5477,0.0,1.0,2.5,3.5
Mauritania,1968,Hands,0.7071,0.4472,0.7071,0.8367,2.5,-1.0,1.5
Mauritania,1968,Archive,0.0,0.7071,0.0,0.7071,1.5,9.0,10.5
Mauritania,1968,Flow,0.4472,0.7071,0.5477,0.5477,1.0,1.5,2.5
Mauritania,1969,Helm,1.0,0.4472,0.7071,0.5477,4.5,-0.5,4.0
Mauritania,1969,Shield,0.7071,0.7071,0.8944,0.4472,3.5,2.0,5.5
Mauritania,1969,Lore,0.4472,0.5477,0.5477,0.4472,2.5,10.5,13.0
Mauritania,1969,Stewards,0.4472,0.5477,0.5477,0.0,1.0,2.5,3.5
Mauritania,1969,Craft,0.5477,0.5477,0.7071,0.7071,2.5,2.0,4.5
Mauritania,1969,Hands,0.0,0.5477,0.4472,0.5477,0.5,0.5,1.0
Mauritania,1969,Archive,0.4472,0.5477,0.5477,0.4472,2.0,10.0,12.0
Mauritania,1969,Flow,0.5477,0.5477,0.4472,0.8367,1.5,2.0,3.5
Mauritania,1970,Helm,0.4472,0.0,0.4472,0.8367,1.0,1.0,2.0
Mauritania,1970,Shield,0.0,0.8367,0.5477,0.4472,2.5,3.0,5.5
Mauritania,1970,Lore,0.5477,0.4472,0.5477,0.5477,1.0,11.0,12.0
Mauritania,1970,Stewards,0.8944,0.8367,0.5477,0.7071,2.5,1.5,4.0
Mauritania,1970,Craft,0.4472,0.5477,0.5477,0.7071,1.5,2.0,3.5
Mauritania,1970,Hands,0.4472,0.4472,0.8367,0.4472,2.5,-1.0,1.5
Mauritania,1970,Archive,0.5477,0.5477,0.5477,0.4472,1.5,9.5,11.0
Mauritania,1970,Flow,0.4472,0.8944,0.5477,0.5477,3.5,1.0,4.5
Mauritania,1971,Helm,0.4472,0.4472,0.8944,0.4472,4.0,-1.5,2.5
Mauritania,1971,Shield,0.4472,0.5477,0.4472,0.5477,2.0,3.5,5.5
Mauritania,1971,Lore,0.7071,0.4472,0.0,0.8367,2.0,10.5,12.5
Mauritania,1971,Stewards,0.0,1.0,0.5477,0.7071,2.5,1.0,3.5
Mauritania,1971,Craft,0.4472,0.5477,0.5477,0.4472,2.5,1.5,4.0
Mauritania,1971,Hands,0.7071,0.5477,0.8367,0.4472,4.0,-2.0,2.0
Mauritania,1971,Archive,0.7071,0.8367,0.8367,0.0,1.0,10.0,11.0
Mauritania,1971,Flow,0.4472,0.5477,0.4472,0.5477,3.0,0.0,3.0
Mauritania,1972,Helm,0.5477,0.0,0.5477,0.5477,2.0,-0.5,1.5
Mauritania,1972,Shield,0.5477,0.4472,0.4472,0.5477,2.0,2.5,4.5
Mauritania,1972,Lore,1.0,0.7071,0.8367,0.0,4.0,10.0,14.0
Mauritania,1972,Stewards,0.4472,0.8944,0.8944,0.0,5.0,-0.5,4.5
Mauritania,1972,Craft,0.4472,0.5477,0.5477,0.7071,3.0,1.5,4.5
Mauritania,1972,Hands,0.0,0.8367,0.5477,0.4472,2.0,-2.0,0.0
Mauritania,1972,Archive,0.4472,0.8367,0.4472,0.4472,2.5,8.5,11.0
Mauritania,1972,Flow,0.0,0.0,0.8367,0.5477,1.5,1.5,3.0
Mauritania,1973,Helm,0.4472,0.4472,0.8367,0.4472,2.5,-2.0,0.5
Mauritania,1973,Shield,0.5477,0.8367,0.8367,0.7071,6.0,1.0,7.0
Mauritania,1973,Lore,0.0,0.8367,0.5477,0.5477,2.5,11.0,13.5
Mauritania,1973,Stewards,0.4472,0.4472,0.8367,0.0,2.0,1.5,3.5
Mauritania,1973,Craft,0.5477,0.5477,0.5477,0.7071,1.5,2.5,4.0
Mauritania,1973,Hands,0.5477,0.4472,0.0,0.4472,2.5,-2.0,0.5
Mauritania,1973,Archive,0.0,0.7071,0.8944,0.0,4.0,8.0,12.0
Mauritania,1973,Flow,0.0,0.5477,0.8367,0.4472,2.0,1.0,3.0
Mauritania,1974,Helm,0.5477,0.5477,0.7071,0.5477,2.5,-1.5,1.0
Mauritania,1974,Shield,0.5477,0.4472,0.4472,0.7071,1.5,4.0,5.5
Mauritania,1974,Lore,0.4472,0.5477,0.4472,1.0,1.5,11.5,13.0
Mauritania,1974,Stewards,0.8944,0.5477,0.4472,0.5477,2.0,1.5,3.5
Mauritania,1974,Craft,0.4472,0.8367,0.5477,0.0,3.0,1.5,4.5
Mauritania,1974,Hands,0.4472,0.0,0.5477,0.4472,2.0,0.0,2.0
Mauritania,1974,Archive,0.0,0.4472,0.5477,0.4472,2.0,9.0,11.0
Mauritania,1974,Flow,0.4472,0.5477,0.4472,0.5477,1.5,2.0,3.5
Mauritania,1975,Helm,0.5477,0.7071,1.2247,1.1402,3.5,-2.5,1.0
Mauritania,1975,Shield,1.0954,0.5477,0.5477,0.5477,3.0,2.5,5.5
Mauritania,1975,Lore,1.1402,0.8367,1.2247,0.8367,5.0,9.5,14.5
Mauritania,1975,Stewards,0.8944,1.3038,1.0954,1.1402,7.0,1.0,8.0
Mauritania,1975,Craft,0.7071,1.2247,0.8367,0.5477,5.0,1.5,6.5
Mauritania,1975,Hands,0.8367,0.8944,0.7071,0.8944,2.5,-0.5,2.0
Mauritania,1975,Archive,0.5477,0.7071,0.8944,1.1402,3.0,8.0,11.0
Mauritania,1975,Flow,1.1402,0.8367,0.8944,1.0954,2.0,1.5,3.5
Mauritania,1976,Helm,0.4472,1.5166,0.7071,1.1402,5.5,-3.5,2.0
Mauritania,1976,Shield,1.3416,0.8944,0.7071,1.0,6.0,0.5,6.5
Mauritania,1976,Lore,0.4472,1.3038,0.8944,1.1402,4.5,10.0,14.5
Mauritania,1976,Stewards,1.0954,0.8944,1.8708,0.8367,4.0,0.0,4.0
Mauritania,1976,Craft,1.4142,0.4472,1.3038,0.8944,5.0,-1.0,4.0
Mauritania,1976,Hands,1.6733,1.0954,0.8367,1.0,6.0,-3.5,2.5
Mauritania,1976,Archive,0.8367,0.4472,0.7071,0.7071,4.5,7.0,11.5
Mauritania,1976,Flow,1.0954,1.4832,1.6733,0.4472,3.0,0.0,3.0
Mauritania,1977,Helm,0.8367,1.3038,1.0,1.4142,4.0,-6.0,-2.0
Mauritania,1977,Shield,2.2361,1.4142,1.5811,2.5884,12.0,-1.5,10.5
Mauritania,1977,Lore,1.3416,0.8367,2.0,0.7071,7.5,7.5,15.0
Mauritania,1977,Stewards,1.1402,2.0494,1.8166,1.4832,11.0,-2.5,8.5
Mauritania,1977,Craft,1.5811,1.1402,1.5811,1.1402,5.0,1.0,6.0
Mauritania,1977,Hands,1.5811,1.4142,2.1679,0.8367,8.5,-2.5,6.0
Mauritania,1977,Archive,2.1213,1.0,2.4083,1.9235,5.5,5.5,11.0
Mauritania,1977,Flow,1.4832,1.3038,1.5166,2.0736,7.5,-1.5,6.0
Mauritania,1978,Helm,1.6432,1.3038,1.1402,1.3416,2.5,-3.5,-1.0
Mauritania,1978,Shield,1.7321,0.0,2.0736,1.4832,5.0,3.5,8.5
Mauritania,1978,Lore,1.2247,1.2247,0.8367,1.6432,5.5,13.0,18.5
Mauritania,1978,Stewards,2.1909,1.6432,2.0,1.9494,11.0,-3.5,7.5
Mauritania,1978,Craft,0.7071,1.7889,1.4142,1.3038,6.5,0.5,7.0
Mauritania,1978,Hands,1.3038,1.8708,1.3416,1.5811,5.5,0.5,6.0
Mauritania,1978,Archive,0.7071,1.4142,1.8166,0.8367,2.5,9.5,12.0
Mauritania,1978,Flow,1.4832,1.6432,1.3038,1.0,7.5,-2.5,5.0
Mauritania,1979,Helm,1.3416,1.6432,1.8708,1.6733,6.0,-2.0,4.0
Mauritania,1979,Shield,2.3875,1.2247,1.5166,0.8367,7.0,-2.0,5.0
Mauritania,1979,Lore,0.0,1.1402,1.7889,0.5477,3.5,9.5,13.0
Mauritania,1979,Stewards,1.2247,1.3038,0.8944,1.8166,9.5,-1.0,8.5
Mauritania,1979,Craft,1.3416,1.1402,0.8944,1.5166,5.5,-1.5,4.0
Mauritania,1979,Hands,1.0954,1.1402,1.6733,1.3038,7.5,-3.5,4.0
Mauritania,1979,Archive,1.5166,1.3416,1.0,2.1909,3.5,9.5,13.0
Mauritania,1979,Flow,1.1402,1.6432,1.5811,1.1402,7.5,-1.0,6.5
Mauritania,1980,Helm,0.7071,0.5477,0.7071,1.2247,4.5,-1.5,3.0
Mauritania,1980,Shield,1.5811,0.8944,0.8367,1.4832,5.0,3.5,8.5
Mauritania,1980,Lore,1.6733,1.3038,1.5166,1.5166,9.5,7.0,16.5
Mauritania,1980,Stewards,0.5477,1.8166,1.6733,1.7889,8.0,-2.5,5.5
Mauritania,1980,Craft,1.1402,1.6733,1.0954,1.2247,8.5,-2.0,6.5
Mauritania,1980,Hands,1.6733,1.5166,1.6432,1.7889,5.0,-1.5,3.5
Mauritania,1980,Archive,1.9235,1.5166,0.4472,1.6432,7.0,7.5,14.5
Mauritania,1980,Flow,0.8367,1.3038,1.5166,1.4142,4.0,1.0,5.0
Mauritania,1981,Helm,0.8944,1.1402,1.5166,1.2247,8.0,-2.5,5.5
Mauritania,1981,Shield,1.0,2.4495,1.5166,2.3875,8.5,1.0,9.5
Mauritania,1981,Lore,1.3038,1.6733,2.6077,0.8367,9.5,8.0,17.5
Mauritania,1981,Stewards,0.5477,1.1402,1.1402,1.5166,4.5,0.0,4.5
Mauritania,1981,Craft,1.6733,1.5166,0.8367,1.2247,5.5,1.0,6.5
Mauritania,1981,Hands,0.4472,1.1402,2.3022,0.8367,7.5,-4.5,3.0
Mauritania,1981,Archive,1.0,0.8367,0.5477,1.1402,4.0,8.5,12.5
Mauritania,1981,Flow,2.7019,1.6733,1.5166,0.8944,12.5,-1.5,11.0
Mauritania,1982,Helm,0.4472,0.5477,0.5477,0.4472,3.5,0.5,4.0
Mauritania,1982,Shield,0.8944,1.3416,1.3038,1.3416,8.5,-0.5,8.0
Mauritania,1982,Lore,1.1402,1.4832,0.8367,2.0736,5.0,8.5,13.5
Mauritania,1982,Stewards,1.5166,2.0736,1.8708,2.4083,9.0,-1.5,7.5
Mauritania,1982,Craft,0.8367,1.5166,1.2247,1.9494,4.0,3.0,7.0
Mauritania,1982,Hands,1.2247,0.8367,1.1402,1.0,3.0,-1.5,1.5
Mauritania,1982,Archive,1.5166,1.6432,1.4832,1.0954,10.0,6.5,16.5
Mauritania,1982,Flow,1.4832,1.0954,0.8944,1.1402,7.0,0.0,7.0
Mauritania,1983,Helm,0.4472,0.8367,0.7071,0.4472,2.5,2.5,5.0
Mauritania,1983,Shield,1.3416,0.8367,1.4832,1.1402,2.5,4.0,6.5
Mauritania,1983,Lore,1.1402,0.4472,0.5477,1.6432,3.0,10.5,13.5
Mauritania,1983,Stewards,1.3038,1.0,0.8944,1.4832,3.0,0.5,3.5
Mauritania,1983,Craft,1.8166,0.8944,0.4472,0.8367,5.0,0.5,5.5
Mauritania,1983,Hands,0.5477,1.3038,0.7071,0.8367,5.0,-1.5,3.5
Mauritania,1983,Archive,0.8367,0.8944,0.7071,2.3875,2.0,9.5,11.5
Mauritania,1983,Flow,0.7071,0.8367,1.0,0.8944,3.5,1.5,5.0
Mauritania,1984,Helm,0.4472,1.3038,0.7071,0.4472,5.0,1.0,6.0
Mauritania,1984,Shield,0.0,0.7071,1.0954,0.4472,4.5,2.5,7.0
Mauritania,1984,Lore,1.4142,0.8367,1.4832,0.8944,9.0,7.0,16.0
Mauritania,1984,Stewards,0.5477,0.4472,0.8367,0.8367,3.5,1.5,5.0
Mauritania,1984,Craft,1.1402,0.8944,1.0,0.4472,3.0,1.5,4.5
Mauritania,1984,Hands,0.8944,0.8944,0.5477,0.8944,5.0,-0.5,4.5
Mauritania,1984,Archive,0.4472,0.4472,1.1402,0.8367,4.5,6.5,11.0
Mauritania,1984,Flow,0.5477,1.6432,0.0,1.4832,5.5,1.0,6.5
Mauritania,1985,Helm,0.4472,1.1402,0.8367,0.4472,4.5,1.0,5.5
Mauritania,1985,Shield,0.4472,0.8367,0.7071,0.5477,3.5,3.5,7.0
Mauritania,1985,Lore,0.7071,0.4472,0.4472,0.0,3.0,11.0,14.0
Mauritania,1985,Stewards,0.4472,0.4472,0.5477,0.7071,2.0,2.0,4.0
Mauritania,1985,Craft,0.8367,0.7071,0.8367,0.5477,3.0,2.5,5.5
Mauritania,1985,Hands,0.5477,0.4472,0.4472,0.5477,2.5,-0.5,2.0
Mauritania,1985,Archive,0.4472,0.4472,0.7071,0.8367,2.0,8.5,10.5
Mauritania,1985,Flow,0.7071,0.4472,0.4472,0.4472,2.0,1.0,3.0
Mauritania,1986,Helm,0.4472,0.8367,0.0,0.7071,1.5,3.0,4.5
Mauritania,1986,Shield,0.8367,0.8367,0.4472,0.8367,4.5,3.5,8.0
Mauritania,1986,Lore,0.4472,1.0,0.5477,0.5477,3.0,10.0,13.0
Mauritania,1986,Stewards,0.5477,0.4472,0.8367,0.5477,4.0,1.5,5.5
Mauritania,1986,Craft,0.5477,0.5477,0.0,0.4472,2.0,3.5,5.5
Mauritania,1986,Hands,0.7071,0.5477,0.8367,0.7071,2.5,-0.5,2.0
Mauritania,1986,Archive,0.5477,0.5477,0.0,0.4472,2.0,9.0,11.0
Mauritania,1986,Flow,0.8367,0.5477,0.4472,0.5477,2.5,1.0,3.5
Mauritania,1987,Helm,0.7071,0.5477,0.4472,0.4472,2.0,2.0,4.0
Mauritania,1987,Shield,0.7071,0.0,0.5477,0.5477,1.0,4.5,5.5
Mauritania,1987,Lore,0.8944,0.7071,0.5477,1.0,2.5,10.5,13.0
Mauritania,1987,Stewards,0.4472,0.7071,0.8944,0.5477,2.5,1.0,3.5
Mauritania,1987,Craft,0.8367,0.5477,0.4472,0.4472,2.0,2.5,4.5
Mauritania,1987,Hands,0.0,0.5477,0.7071,0.5477,1.5,0.0,1.5
Mauritania,1987,Archive,1.0954,0.5477,0.7071,0.4472,4.0,8.0,12.0
Mauritania,1987,Flow,0.4472,0.7071,0.7071,0.8367,2.5,1.0,3.5
Mauritania,1988,Helm,0.0,0.0,1.1402,0.7071,3.5,1.5,5.0
Mauritania,1988,Shield,0.8367,0.5477,0.4472,0.5477,2.5,3.5,6.0
Mauritania,1988,Lore,0.4472,0.4472,0.0,0.4472,2.0,12.0,14.0
Mauritania,1988,Stewards,0.4472,0.0,1.0,0.5477,2.0,2.0,4.0
Mauritania,1988,Craft,0.5477,0.4472,0.5477,0.5477,2.5,1.0,3.5
Mauritania,1988,Hands,0.8367,0.5477,0.4472,0.4472,3.0,-1.0,2.0
Mauritania,1988,Archive,0.7071,0.5477,1.0954,0.7071,3.5,8.5,12.0
Mauritania,1988,Flow,0.7071,0.4472,0.8944,0.5477,2.0,1.5,3.5
Mauritania,1989,Helm,0.0,0.4472,0.4472,0.8367,2.0,2.5,4.5
Mauritania,1989,Shield,0.4472,0.0,0.5477,0.5477,1.5,4.5,6.0
Mauritania,1989,Lore,0.8944,0.5477,0.7071,0.5477,2.5,10.5,13.0
Mauritania,1989,Stewards,0.4472,0.4472,0.0,0.7071,1.0,2.0,3.0
Mauritania,1989,Craft,0.8367,0.5477,1.0954,0.5477,2.5,3.0,5.5
Mauritania,1989,Hands,0.7071,0.5477,0.5477,0.8367,3.5,-1.5,2.0
Mauritania,1989,Archive,0.5477,0.0,0.4472,0.4472,2.0,9.0,11.0
Mauritania,1989,Flow,0.4472,0.4472,0.7071,0.4472,0.5,2.5,3.0
Mauritania,1990,Helm,0.8367,0.7071,0.4472,0.5477,3.0,2.0,5.0
Mauritania,1990,Shield,0.5477,0.7071,0.4472,0.5477,2.5,4.0,6.5
Mauritania,1990,Lore,0.4472,0.0,0.4472,0.4472,1.0,12.0,13.0
Mauritania,1990,Stewards,0.0,0.7071,0.0,0.5477,2.0,2.5,4.5
Mauritania,1990,Craft,0.7071,0.4472,0.4472,0.4472,2.5,2.0,4.5
Mauritania,1990,Hands,0.8367,0.0,0.8367,0.4472,2.0,-1.0,1.0
Mauritania,1990,Archive,0.0,0.0,0.5477,0.7071,2.0,9.5,11.5
Mauritania,1990,Flow,0.4472,0.8367,0.0,0.5477,2.0,1.5,3.5
Mauritania,1991,Helm,0.4472,0.8367,0.4472,0.7071,1.0,3.0,4.0
Mauritania,1991,Shield,0.7071,0.4472,0.0,0.5477,2.5,4.5,7.0
Mauritania,1991,Lore,0.0,0.7071,0.5477,0.4472,1.0,11.0,12.0
Mauritania,1991,Stewards,0.5477,0.4472,0.7071,0.5477,1.0,2.0,3.0
Mauritania,1991,Craft,0.5477,0.5477,0.4472,0.4472,3.0,2.5,5.5
Mauritania,1991,Hands,0.5477,0.5477,0.0,0.4472,2.0,-0.5,1.5
Mauritania,1991,Archive,0.5477,0.0,0.4472,0.4472,1.5,9.0,10.5
Mauritania,1991,Flow,0.4472,0.4472,0.4472,0.5477,1.5,2.0,3.5
Mauritania,1992,Helm,0.5477,0.4472,0.5477,0.8367,1.5,2.0,3.5
Mauritania,1992,Shield,0.5477,0.8367,0.5477,0.4472,2.5,4.5,7.0
Mauritania,1992,Lore,0.0,0.4472,0.4472,0.0,1.0,11.0,12.0
Mauritania,1992,Stewards,0.4472,0.4472,0.0,0.5477,1.5,2.5,4.0
Mauritania,1992,Craft,0.8367,0.0,0.4472,0.5477,1.5,2.5,4.0
Mauritania,1992,Hands,0.8367,0.5477,0.8367,0.4472,3.5,-1.5,2.0
Mauritania,1992,Archive,0.5477,0.4472,0.7071,0.4472,3.0,8.0,11.0
Mauritania,1992,Flow,0.0,0.0,0.0,0.0,0.0,2.5,2.5
Mauritania,1993,Helm,0.5477,0.8944,0.4472,0.4472,2.0,1.0,3.0
Mauritania,1993,Shield,0.8944,0.4472,0.5477,0.4472,3.5,5.0,8.5
Mauritania,1993,Lore,0.5477,0.0,0.5477,0.4472,1.0,11.0,12.0
Mauritania,1993,Stewards,0.5477,0.5477,0.7071,0.5477,2.5,1.5,4.0
Mauritania,1993,Craft,0.0,0.4472,0.5477,0.8367,2.0,2.5,4.5
Mauritania,1993,Hands,0.0,0.0,0.5477,0.5477,1.5,0.0,1.5
Mauritania,1993,Archive,0.5477,0.4472,0.8367,0.0,3.0,8.0,11.0
Mauritania,1993,Flow,1.0954,0.4472,0.7071,0.0,3.0,2.5,5.5
Mauritania,1994,Helm,0.5477,0.5477,0.5477,0.7071,2.0,1.5,3.5
Mauritania,1994,Shield,0.5477,0.0,0.8367,0.5477,2.0,4.5,6.5
Mauritania,1994,Lore,0.5477,0.4472,0.7071,0.4472,1.5,9.5,11.0
Mauritania,1994,Stewards,0.7071,0.4472,0.8367,0.4472,4.0,0.5,4.5
Mauritania,1994,Craft,0.5477,0.4472,0.8367,0.4472,3.0,2.5,5.5
Mauritania,1994,Hands,1.0,0.8367,0.5477,0.5477,2.5,-1.0,1.5
Mauritania,1994,Archive,0.4472,0.0,0.0,0.4472,0.5,9.5,10.0
Mauritania,1994,Flow,0.0,0.4472,0.0,0.5477,1.5,2.5,4.0
Mauritania,1995,Helm,0.4472,0.4472,0.5477,0.4472,2.0,1.0,3.0
Mauritania,1995,Shield,0.8944,0.4472,0.8944,0.5477,2.5,4.0,6.5
Mauritania,1995,Lore,0.4472,0.8944,0.5477,0.0,2.0,10.0,12.0
Mauritania,1995,Stewards,0.4472,0.8367,0.7071,0.8367,2.0,2.5,4.5
Mauritania,1995,Craft,0.5477,0.8944,0.4472,0.4472,3.5,1.5,5.0
Mauritania,1995,Hands,0.7071,0.4472,0.0,0.5477,1.0,0.5,1.5
Mauritania,1995,Archive,0.5477,0.4472,0.5477,0.5477,2.0,9.0,11.0
Mauritania,1995,Flow,0.7071,0.4472,0.4472,0.7071,3.0,2.0,5.0
Mauritania,1996,Helm,0.5477,0.5477,0.5477,0.5477,1.5,2.0,3.5
Mauritania,1996,Shield,0.4472,0.8944,0.5477,0.8367,4.5,2.5,7.0
Mauritania,1996,Lore,0.7071,0.7071,0.4472,0.4472,5.0,9.0,14.0
Mauritania,1996,Stewards,0.4472,0.7071,0.4472,0.5477,2.0,2.5,4.5
Mauritania,1996,Craft,0.5477,0.4472,0.4472,0.4472,2.0,3.5,5.5
Mauritania,1996,Hands,0.0,0.5477,0.7071,0.5477,2.5,-0.5,2.0
Mauritania,1996,Archive,0.5477,0.0,0.5477,0.4472,0.5,9.0,9.5
Mauritania,1996,Flow,0.0,0.5477,0.8367,0.4472,3.0,1.5,4.5
Mauritania,1997,Helm,0.7071,0.4472,0.4472,0.0,3.0,0.0,3.0
Mauritania,1997,Shield,0.4472,0.4472,0.5477,0.0,3.0,4.0,7.0
Mauritania,1997,Lore,0.0,0.4472,0.5477,0.7071,1.5,11.0,12.5
Mauritania,1997,Stewards,0.8367,0.5477,0.4472,0.4472,3.0,2.5,5.5
Mauritania,1997,Craft,0.7071,0.5477,0.5477,0.4472,3.0,3.0,6.0
Mauritania,1997,Hands,0.7071,0.5477,0.4472,0.5477,1.5,0.0,1.5
Mauritania,1997,Archive,0.4472,0.4472,0.8367,0.5477,1.0,9.0,10.0
Mauritania,1997,Flow,0.8367,0.5477,0.7071,0.5477,3.5,2.0,5.5
Mauritania,1998,Helm,1.1402,0.5477,0.7071,0.5477,5.5,-1.5,4.0
Mauritania,1998,Shield,0.7071,0.4472,0.5477,0.0,2.0,6.0,8.0
Mauritania,1998,Lore,0.8367,0.4472,0.4472,0.7071,1.5,11.0,12.5
Mauritania,1998,Stewards,0.0,0.8367,0.4472,0.5477,3.5,2.5,6.0
Mauritania,1998,Craft,0.5477,0.8367,0.0,0.4472,2.5,3.5,6.0
Mauritania,1998,Hands,0.5477,0.5477,0.4472,0.4472,2.0,-0.5,1.5
