Society,Year,G_Grooming_Integrity,D_Managerial_Decoupling,T_H_Herd_Tension,Stress_SD,Rs_Susceptibility
Argentina,1997,0.5999999999999996,0.08333333333333393,8.98690988068879,0.4629100498862757,0.4607213293264539
Argentina,1998,-0.3000000000000007,-0.75,13.409309680882382,0.3535533905932738,-6.645246506411965
Argentina,1999,1.25,0.5000000000000009,9.60779791788504,0.5650537269018888,2.797206988751346
Argentina,2000,1.0000000000000002,0.2333333333333325,11.623327228427526,0.5599744892148468,1.6135336110348704
Argentina,2001,0.4500000000000002,0.08333333333333326,8.652604530339023,0.9665845613735584,0.44905922246063246
Argentina,2002,0.7000000000000002,1.3333333333333333,15.000750131652381,0.4949747468305833,12.203141879251387
Argentina,2003,0.75,1.583333333333333,600.0,0.0,577.2151898734176
Argentina,2004,1.25,1.333333333333333,14.096966587594299,0.3535533905932738,10.944480388680804
Argentina,2005,0.20000000000000018,0.4666666666666668,500.0,0.0,148.2700421940929
Argentina,2006,0.09999999999999964,0.3333333333333339,500.0,0.0,106.75105485232088
Argentina,2007,-0.5,-0.1999999999999993,8.970341059947982,0.48329228068677915,-1.2036153827271934
Argentina,2008,0.6000000000000005,0.9333333333333345,10.188623754304038,0.5175491695067657,5.850075613863693
Argentina,2009,0.75,0.833333333333333,10.188623754304038,0.5175491695067657,5.158796837622296
Argentina,2010,0.5,0.5,500.0,0.0,155.0632911392405
Argentina,2011,0.5,0.5,500.0,0.0,155.0632911392405
Argentina,2012,0.34999999999999964,0.14999999999999947,11.686603710425318,0.4713203338949606,1.1006117924754946
Argentina,2013,0.75,0.11666666666666625,18.545325169187883,0.3162277660168379,1.3146053284487567
Argentina,2014,0.7499999999999996,0.5999999999999996,12.723408527507134,0.4949747468305833,4.638407159395003
Argentina,2015,1.3499999999999996,1.0500000000000007,10.662513231248411,0.5175491695067657,6.462292829268028
Argentina,2016,1.9500000000000002,1.2666666666666657,32.272332019442054,0.1488047618285691,22.35369630511225
Argentina,2017,0.14999999999999947,0.09999999999999876,500.0,0.0,31.898734177214795
Argentina,2018,1.75,1.4333333333333331,11.937064479583164,0.5345224838248488,9.529504639397192
Argentina,2019,1.5499999999999994,1.4333333333333331,12.879265313784765,0.4985693819032899,10.468614641550623
Argentina,2020,1.0499999999999998,1.8333333333333335,7.705265709985543,0.8400680244565232,8.368503771098222
Argentina,2021,2.5999999999999996,1.8333333333333335,11.259817469376586,0.5650537269018888,10.608933505956928
Argentina,2022,1.75,0.33333333333333337,13.773535937980572,0.5345224838248488,2.5571121572622166
Argentina,2023,0.7000000000000005,1.0666666666666669,10.343256316240442,0.7634508123364222,6.731408667581966
Argentina,2024,1.25,0.75,13.773535937980572,0.5345224838248488,6.01502518810544
Argentina,2025,2.05,0.6499999999999997,14.956213827796537,0.47809144373375745,5.266859097332905
Australia,1900,2.4499999999999993,3.7333333333333334,4.687833620845801,0.8379396500601086,9.127231839675472
Australia,1901,2.9499999999999993,3.2333333333333325,6.988211163909519,0.5230405611149375,11.211803430231878
Australia,1902,1.6999999999999993,1.7333333333333325,5.9393827332108575,0.5750776345105814,5.759948216882629
Australia,1903,1.6999999999999993,1.7333333333333325,5.9393827332108575,0.5750776345105814,5.759948216882629
Australia,1904,1.6999999999999993,1.7333333333333325,5.9393827332108575,0.5750776345105814,5.759948216882629
Australia,1905,1.6999999999999993,1.7333333333333325,5.9393827332108575,0.5750776345105814,5.759948216882629
Australia,1906,1.6999999999999993,1.7333333333333325,5.9393827332108575,0.5750776345105814,5.759948216882629
Australia,1907,1.6999999999999993,1.7333333333333325,5.9393827332108575,0.5750776345105814,5.759948216882629
Australia,1908,1.6999999999999993,1.7333333333333325,5.9393827332108575,0.5750776345105814,5.759948216882629
Australia,1909,1.6999999999999993,1.7333333333333325,5.9393827332108575,0.5750776345105814,5.759948216882629
Australia,1910,1.6999999999999993,1.7333333333333325,5.9393827332108575,0.5750776345105814,5.759948216882629
Australia,1911,1.6999999999999993,1.7333333333333325,5.9393827332108575,0.5750776345105814,5.759948216882629
Australia,1912,1.6999999999999993,1.7333333333333325,5.9393827332108575,0.5750776345105814,5.759948216882629
Australia,1913,1.6999999999999993,1.7333333333333325,5.9393827332108575,0.5750776345105814,5.759948216882629
Australia,1914,0.1999999999999993,-1.4333333333333327,7.460140736297559,0.7406560798180412,-6.794708773574643
Australia,1915,0.1999999999999993,-1.4333333333333327,7.460140736297559,0.7406560798180412,-6.794708773574643
Australia,1916,0.1999999999999993,-2.0999999999999996,4.18905054108035,1.4461772268392872,-5.589996304312538
Australia,1917,0.1999999999999993,-2.0999999999999996,4.18905054108035,1.4461772268392872,-5.589996304312538
Australia,1918,0.1999999999999993,-1.4333333333333327,7.460140736297559,0.7406560798180412,-6.794708773574643
Australia,1919,1.9499999999999993,1.3999999999999995,4.821019893420622,0.9441549509633318,3.6908263690389758
Australia,1920,0.9500000000000002,0.06666666666666732,4.522800017572749,0.9794313218831193,0.18014865892779391
Australia,1921,1.9499999999999993,1.0666666666666664,5.439551664219281,0.7667184247539267,3.172842287180056
Australia,1922,1.9499999999999993,1.0666666666666664,5.439551664219281,0.7667184247539267,3.172842287180056
Australia,1923,1.9499999999999993,1.0666666666666664,5.439551664219281,0.7667184247539267,3.172842287180056
Australia,1924,1.9499999999999993,1.0666666666666664,5.439551664219281,0.7667184247539267,3.172842287180056
Australia,1925,1.9499999999999993,1.0666666666666664,5.439551664219281,0.7667184247539267,3.172842287180056
Australia,1926,1.9499999999999993,1.0666666666666664,5.439551664219281,0.7667184247539267,3.172842287180056
Australia,1927,1.9499999999999993,1.0666666666666664,5.439551664219281,0.7667184247539267,3.172842287180056
Australia,1928,2.9499999999999993,1.2333333333333334,3.974966398095661,1.1157956802210698,2.432612347594071
Australia,1929,1.9500000000000004,3.1833333333333336,4.150971166734377,1.857032963781588,7.2258424664469825
Australia,1930,1.8500000000000008,3.116666666666667,4.109318084430857,1.869873945331228,7.068373883118494
Australia,1931,4.750000000000001,4.050000000000001,4.178610572588124,1.8446834803990475,6.855037091233179
Australia,1932,2.250000000000001,3.9166666666666674,4.340304461998646,1.7525491637693285,9.037722582263005
Australia,1933,2.8500000000000005,2.6500000000000004,5.0033873424392965,1.4240284908867318,6.6462717432351885
Australia,1934,2.1999999999999993,1.4833333333333343,6.2347095163061015,0.747854072854935,4.940152320958327
Australia,1935,2.1999999999999993,1.4833333333333343,6.2347095163061015,0.747854072854935,4.940152320958327
Australia,1936,2.1999999999999993,1.4833333333333343,6.2347095163061015,0.747854072854935,4.940152320958327
Australia,1937,2.1999999999999993,1.4833333333333343,6.2347095163061015,0.747854072854935,4.940152320958327
Australia,1938,2.1999999999999993,1.4833333333333343,6.2347095163061015,0.747854072854935,4.940152320958327
Australia,1939,-0.04999999999999982,-0.9333333333333327,10.347052071007749,0.4949747468305833,-6.258875041770759
Australia,1940,-0.04999999999999982,-0.9333333333333327,10.347052071007749,0.4949747468305833,-6.258875041770759
Australia,1941,-0.04999999999999982,-0.9333333333333327,10.347052071007749,0.4949747468305833,-6.258875041770759
Australia,1942,-1.5500000000000007,-1.0999999999999996,3.8848065328037604,1.5602197647401197,-3.0940762916963616
Australia,1943,-1.5500000000000007,-1.0999999999999996,5.131095302010749,1.1301074538037776,-4.08669008104451
Australia,1944,1.4499999999999993,1.9833333333333325,10.367944579861708,0.3854496446637727,11.76521103505488
Australia,1945,1.4499999999999993,1.2333333333333325,28.768077348461162,0.12817398889233128,20.30030909601959
Australia,1946,1.4499999999999993,0.9000000000000004,5.850405260507326,0.648074069840786,3.0125884303473183
Australia,1947,1.4499999999999993,0.40000000000000036,4.207905769846573,0.934650431215558,0.9630245103648876
Australia,1948,1.9499999999999993,0.7333333333333325,3.9387112263756934,1.0309496315810696,1.5794730588807826
Australia,1949,1.9499999999999993,0.7333333333333325,4.775615173548846,0.848528137423857,1.9150821354180667
Australia,1950,1.950000000000001,0.09999999999999964,4.127509857286878,0.7592289321598403,0.22570686814530694
Australia,1951,1.950000000000001,-0.40000000000000036,3.0217442555470813,1.1234513149855927,-0.6609587434918179
Australia,1952,1.950000000000001,0.09999999999999964,2.957443164053134,1.105828713163636,0.16172347428746195
Australia,1953,1.950000000000001,0.09999999999999964,4.127509857286878,0.7592289321598403,0.22570686814530694
Australia,1954,1.950000000000001,0.09999999999999964,7.02337637338178,0.4242640687119285,0.38406311307606555
Australia,1955,1.950000000000001,0.09999999999999964,7.02337637338178,0.4242640687119285,0.38406311307606555
Australia,1956,1.950000000000001,0.09999999999999964,7.02337637338178,0.4242640687119285,0.38406311307606555
Australia,1957,1.950000000000001,0.09999999999999964,7.02337637338178,0.4242640687119285,0.38406311307606555
Australia,1958,1.950000000000001,0.09999999999999964,7.02337637338178,0.4242640687119285,0.38406311307606555
Australia,1959,1.950000000000001,0.09999999999999964,7.02337637338178,0.4242640687119285,0.38406311307606555
Australia,1960,1.450000000000001,0.7666666666666675,5.8356257040927915,0.5554920598635309,2.559795983955642
Australia,1961,1.950000000000001,1.4333333333333336,6.236579172066289,0.5391792704790176,4.888214966257528
Australia,1962,1.950000000000001,0.09999999999999964,7.02337637338178,0.4242640687119285,0.38406311307606555
Australia,1963,1.950000000000001,0.09999999999999964,7.02337637338178,0.4242640687119285,0.38406311307606555
Australia,1964,1.950000000000001,0.09999999999999964,7.02337637338178,0.4242640687119285,0.38406311307606555
Australia,1965,1.950000000000001,0.09999999999999964,7.02337637338178,0.4242640687119285,0.38406311307606555
Australia,1966,0.4499999999999993,-0.7666666666666675,3.2983445684557977,1.4983324063771697,-1.5748551534449726
Australia,1967,0.4499999999999993,-0.2666666666666675,4.104716778168334,1.1411147431975703,-0.6816947358173254
Australia,1968,0.4499999999999993,-0.2666666666666675,4.104716778168334,1.1411147431975703,-0.6816947358173254
Australia,1969,-0.05000000000000071,-0.7666666666666675,3.3408529336910116,1.4791406771693973,-1.6599951116938987
Australia,1970,-0.05000000000000071,-0.2666666666666675,3.3408529336910116,1.4791406771693973,-0.5773896040674442
Australia,1971,0.4499999999999993,-0.7666666666666675,3.596741922606704,1.3384425917567668,-1.717330447097785
Australia,1972,3.1999999999999993,4.483333333333333,4.522800017572749,0.9794313218831193,9.804934265943894
Australia,1973,4.199999999999999,4.983333333333333,4.522800017572749,0.9794313218831193,9.757225404999035
Australia,1974,1.4499999999999993,2.5666666666666664,3.6538204485127173,1.4200100603265358,5.3657201219424735
Australia,1975,0.9499999999999993,0.7333333333333334,2.842183972146608,1.8723552776421162,1.245284319273012
Australia,1976,1.1999999999999993,1.7333333333333334,6.2347095163061015,0.747854072854935,6.31994351982016
Australia,1977,1.1999999999999993,0.23333333333333428,5.4900464392724855,0.8734169352933013,0.7491481090551599
Australia,1978,1.1999999999999993,0.23333333333333428,5.4900464392724855,0.8734169352933013,0.7491481090551599
Australia,1979,0.7000000000000002,0.23333333333333428,5.103949524340694,0.9647353449077555,0.726612898528505
Australia,1980,1.1999999999999993,0.23333333333333428,5.4900464392724855,0.8734169352933013,0.7491481090551599
Australia,1981,1.1999999999999993,0.23333333333333428,5.4900464392724855,0.8734169352933013,0.7491481090551599
Australia,1982,2.1999999999999993,1.5666666666666673,4.448668688367102,1.136410388648648,3.722991340298444
Australia,1983,4.550000000000001,3.6333333333333346,3.5982411723007237,0.9071147352221454,5.428030311902765
Australia,1984,5.050000000000001,2.3833333333333346,3.7752781509425266,0.897217922246318,3.5079820860783277
