Society,Year,B_sym_mat,B_mat_mat,B_sym_sym,B_dir_mat,B_grooming_gap,B_dir_mat_proxy
Afghanistan,1926,0.2287906951047597,0.18941594964253086,0.27198561370375646,0.22879069510475972,0.04319491859899677,0.22879069510475972
Afghanistan,1927,0.2287906951047597,0.18941594964253086,0.27198561370375646,0.22879069510475972,0.04319491859899677,0.22879069510475972
Afghanistan,1928,0.16759265605102266,0.13846766317360681,0.19792618661593414,0.1715984561290935,0.030333530564911476,0.1715984561290935
Afghanistan,1929,0.12178776894011713,0.09742838162465291,0.14755297532666956,0.12521042908240143,0.025765206386552428,0.12521042908240143
Afghanistan,1930,0.16759265605102266,0.13846766317360681,0.19792618661593414,0.1715984561290935,0.030333530564911476,0.1715984561290935
Afghanistan,1931,0.16759265605102266,0.13846766317360681,0.19792618661593414,0.1715984561290935,0.030333530564911476,0.1715984561290935
Afghanistan,1932,0.16759265605102266,0.13846766317360681,0.19792618661593414,0.1715984561290935,0.030333530564911476,0.1715984561290935
Afghanistan,1933,0.16759265605102266,0.13846766317360681,0.19792618661593414,0.1715984561290935,0.030333530564911476,0.1715984561290935
Afghanistan,1934,0.16759265605102266,0.13846766317360681,0.19792618661593414,0.1715984561290935,0.030333530564911476,0.1715984561290935
Afghanistan,1935,0.16759265605102266,0.13846766317360681,0.19792618661593414,0.1715984561290935,0.030333530564911476,0.1715984561290935
Afghanistan,1936,0.16759265605102266,0.13846766317360681,0.19792618661593414,0.1715984561290935,0.030333530564911476,0.1715984561290935
Afghanistan,1937,0.16759265605102266,0.13846766317360681,0.19792618661593414,0.1715984561290935,0.030333530564911476,0.1715984561290935
Afghanistan,1938,0.16759265605102266,0.13846766317360681,0.19792618661593414,0.1715984561290935,0.030333530564911476,0.1715984561290935
Afghanistan,1939,0.16759265605102266,0.13846766317360681,0.19792618661593414,0.1715984561290935,0.030333530564911476,0.1715984561290935
Afghanistan,1940,0.16759265605102266,0.13846766317360681,0.19792618661593414,0.1715984561290935,0.030333530564911476,0.1715984561290935
Afghanistan,1941,0.16759265605102266,0.13846766317360681,0.19792618661593414,0.1715984561290935,0.030333530564911476,0.1715984561290935
Afghanistan,1942,0.16759265605102266,0.13846766317360681,0.19792618661593414,0.1715984561290935,0.030333530564911476,0.1715984561290935
Afghanistan,1943,0.16759265605102266,0.13846766317360681,0.19792618661593414,0.1715984561290935,0.030333530564911476,0.1715984561290935
Afghanistan,1944,0.16759265605102266,0.13846766317360681,0.19792618661593414,0.1715984561290935,0.030333530564911476,0.1715984561290935
Afghanistan,1945,0.19322888750093645,0.16489616165857557,0.22373345165514952,0.19917386850036037,0.03050456415421307,0.19917386850036037
Afghanistan,1946,0.19322888750093645,0.16489616165857557,0.22373345165514952,0.19917386850036037,0.03050456415421307,0.19917386850036037
Afghanistan,1947,0.19322888750093645,0.16489616165857557,0.22373345165514952,0.19917386850036037,0.03050456415421307,0.19917386850036037
Afghanistan,1948,0.19322888750093645,0.16489616165857557,0.22373345165514952,0.19917386850036037,0.03050456415421307,0.19917386850036037
Afghanistan,1949,0.19322888750093645,0.16489616165857557,0.22373345165514952,0.19917386850036037,0.03050456415421307,0.19917386850036037
Afghanistan,1950,0.19322888750093645,0.16489616165857557,0.22373345165514952,0.19917386850036037,0.03050456415421307,0.19917386850036037
Afghanistan,1951,0.19322888750093645,0.16489616165857557,0.22373345165514952,0.19917386850036037,0.03050456415421307,0.19917386850036037
Afghanistan,1952,0.19322888750093645,0.16489616165857557,0.22373345165514952,0.19917386850036037,0.03050456415421307,0.19917386850036037
Afghanistan,1953,0.19322888750093645,0.16489616165857557,0.22373345165514952,0.19917386850036037,0.03050456415421307,0.19917386850036037
Afghanistan,1954,0.19322888750093645,0.16489616165857557,0.22373345165514952,0.19917386850036037,0.03050456415421307,0.19917386850036037
Afghanistan,1955,0.19322888750093645,0.16489616165857557,0.22373345165514952,0.19917386850036037,0.03050456415421307,0.19917386850036037
Afghanistan,1956,0.19322888750093645,0.16489616165857557,0.22373345165514952,0.19917386850036037,0.03050456415421307,0.19917386850036037
Afghanistan,1957,0.19322888750093645,0.16489616165857557,0.22373345165514952,0.19917386850036037,0.03050456415421307,0.19917386850036037
Afghanistan,1958,0.19322888750093645,0.16489616165857557,0.22373345165514952,0.19917386850036037,0.03050456415421307,0.19917386850036037
Afghanistan,1959,0.19322888750093645,0.16489616165857557,0.22373345165514952,0.19917386850036037,0.03050456415421307,0.19917386850036037
Afghanistan,1960,0.19322888750093645,0.16489616165857557,0.22373345165514952,0.19917386850036037,0.03050456415421307,0.19917386850036037
Afghanistan,1961,0.19322888750093645,0.16489616165857557,0.22373345165514952,0.19917386850036037,0.03050456415421307,0.19917386850036037
Afghanistan,1962,0.19322888750093645,0.16489616165857557,0.22373345165514952,0.19917386850036037,0.03050456415421307,0.19917386850036037
Afghanistan,1963,0.19322888750093645,0.16489616165857557,0.22373345165514952,0.19917386850036037,0.03050456415421307,0.19917386850036037
Afghanistan,1964,0.2219617052102328,0.18941594964253086,0.2570022478740789,0.22879069510475972,0.03504054266384607,0.22879069510475972
Afghanistan,1965,0.2219617052102328,0.18941594964253086,0.2570022478740789,0.22879069510475972,0.03504054266384607,0.22879069510475972
Afghanistan,1966,0.2219617052102328,0.18941594964253086,0.2570022478740789,0.22879069510475972,0.03504054266384607,0.22879069510475972
Afghanistan,1967,0.2219617052102328,0.18941594964253086,0.2570022478740789,0.22879069510475972,0.03504054266384607,0.22879069510475972
Afghanistan,1968,0.2219617052102328,0.18941594964253086,0.2570022478740789,0.22879069510475972,0.03504054266384607,0.22879069510475972
Afghanistan,1969,0.2533637901679578,0.21969059313062378,0.2891802902062727,0.2603290933103212,0.035816500038314936,0.2603290933103212
Afghanistan,1970,0.2533637901679578,0.21969059313062378,0.2891802902062727,0.2603290933103212,0.035816500038314936,0.2603290933103212
Afghanistan,1971,0.2533637901679578,0.21969059313062378,0.2891802902062727,0.2603290933103212,0.035816500038314936,0.2603290933103212
Afghanistan,1972,0.2533637901679578,0.21969059313062378,0.2891802902062727,0.2603290933103212,0.035816500038314936,0.2603290933103212
Afghanistan,1973,0.2533637901679578,0.21969059313062378,0.2891802902062727,0.2603290933103212,0.035816500038314936,0.2603290933103212
Afghanistan,1974,0.182702484741016,0.16489616165857557,0.19792618661593414,0.19917386850036037,0.015223701874918144,0.19917386850036037
Afghanistan,1975,0.182702484741016,0.16489616165857557,0.19792618661593414,0.19917386850036037,0.015223701874918144,0.19917386850036037
Afghanistan,1976,0.182702484741016,0.16489616165857557,0.19792618661593414,0.19917386850036037,0.015223701874918144,0.19917386850036037
Afghanistan,1977,0.13523895665830288,0.12054310217408139,0.14755297532666956,0.1493851326439276,0.012314018668366677,0.1493851326439276
Afghanistan,1978,0.10115157934135428,0.08481633250437133,0.1148912529307606,0.10900200956823398,0.013739673589406323,0.10900200956823398
Afghanistan,1979,0.10115157934135428,0.08481633250437133,0.1148912529307606,0.10900200956823398,0.013739673589406323,0.10900200956823398
Afghanistan,1980,0.10115157934135428,0.08481633250437133,0.1148912529307606,0.10900200956823398,0.013739673589406323,0.10900200956823398
Afghanistan,1981,0.10115157934135428,0.08481633250437133,0.1148912529307606,0.10900200956823398,0.013739673589406323,0.10900200956823398
Afghanistan,1982,0.07382108801313263,0.05616338907521438,0.09294936486662657,0.07980059478438505,0.019128276853493942,0.07980059478438505
Afghanistan,1983,0.07382108801313263,0.05616338907521438,0.09294936486662657,0.07980059478438505,0.019128276853493942,0.07980059478438505
Afghanistan,1984,0.09294238897226992,0.07016584771319699,0.1148912529307606,0.09626654550367354,0.02194886395849069,0.09626654550367354
Afghanistan,1985,0.09294238897226992,0.07016584771319699,0.1148912529307606,0.09626654550367354,0.02194886395849069,0.09626654550367354
Afghanistan,1986,0.09294238897226992,0.07016584771319699,0.1148912529307606,0.09626654550367354,0.02194886395849069,0.09626654550367354
Afghanistan,1987,0.09294238897226992,0.07016584771319699,0.1148912529307606,0.09626654550367354,0.02194886395849069,0.09626654550367354
Afghanistan,1988,0.09294238897226992,0.07016584771319699,0.1148912529307606,0.09626654550367354,0.02194886395849069,0.09626654550367354
Afghanistan,1989,0.09294238897226992,0.07016584771319699,0.1148912529307606,0.09626654550367354,0.02194886395849069,0.09626654550367354
Afghanistan,1990,0.09294238897226992,0.07016584771319699,0.1148912529307606,0.09626654550367354,0.02194886395849069,0.09626654550367354
Afghanistan,1991,0.09294238897226992,0.07016584771319699,0.1148912529307606,0.09626654550367354,0.02194886395849069,0.09626654550367354
Afghanistan,1992,0.09294238897226992,0.07016584771319699,0.1148912529307606,0.09626654550367354,0.02194886395849069,0.09626654550367354
Afghanistan,1993,0.09294238897226992,0.07016584771319699,0.1148912529307606,0.09626654550367354,0.02194886395849069,0.09626654550367354
Afghanistan,1994,0.09294238897226992,0.07016584771319699,0.1148912529307606,0.09626654550367354,0.02194886395849069,0.09626654550367354
Afghanistan,1995,0.09294238897226992,0.07016584771319699,0.1148912529307606,0.09626654550367354,0.02194886395849069,0.09626654550367354
Afghanistan,1996,0.06813466636173289,0.05367149089605044,0.08049651124012737,0.07130526007626035,0.012361844878394479,0.07130526007626035
Afghanistan,1997,0.06813466636173289,0.05367149089605044,0.08049651124012737,0.07130526007626035,0.012361844878394479,0.07130526007626035
Afghanistan,1998,0.06813466636173289,0.05367149089605044,0.08049651124012737,0.07130526007626035,0.012361844878394479,0.07130526007626035
Afghanistan,1999,0.06813466636173289,0.05367149089605044,0.08049651124012737,0.07130526007626035,0.012361844878394479,0.07130526007626035
Afghanistan,2000,0.06813466636173289,0.05367149089605044,0.08049651124012737,0.07130526007626035,0.012361844878394479,0.07130526007626035
Afghanistan,2001,0.05587028060673425,0.04667673200796738,0.0643064077521776,0.055056542520558145,0.008436127145443346,0.055056542520558145
Afghanistan,2002,0.07743552760039123,0.06191992499864332,0.09294936486662657,0.0764161452618309,0.015513837266235342,0.0764161452618309
Afghanistan,2003,0.07743552760039123,0.06191992499864332,0.09294936486662657,0.0764161452618309,0.015513837266235342,0.0764161452618309
Afghanistan,2004,0.11002389162068889,0.09144305989054584,0.1284523257866513,0.10872353164179166,0.018428434165962418,0.10872353164179166
Afghanistan,2005,0.11002389162068889,0.09144305989054584,0.1284523257866513,0.10872353164179166,0.018428434165962418,0.10872353164179166
Afghanistan,2006,0.11002389162068889,0.09144305989054584,0.1284523257866513,0.10872353164179166,0.018428434165962418,0.10872353164179166
Afghanistan,2007,0.11002389162068889,0.09144305989054584,0.1284523257866513,0.10872353164179166,0.018428434165962418,0.10872353164179166
Afghanistan,2008,0.11002389162068889,0.09144305989054584,0.1284523257866513,0.10872353164179166,0.018428434165962418,0.10872353164179166
Afghanistan,2009,0.11002389162068889,0.09144305989054584,0.1284523257866513,0.10872353164179166,0.018428434165962418,0.10872353164179166
Afghanistan,2010,0.11002389162068889,0.09144305989054584,0.1284523257866513,0.10872353164179166,0.018428434165962418,0.10872353164179166
Afghanistan,2011,0.11002389162068889,0.09144305989054584,0.1284523257866513,0.10872353164179166,0.018428434165962418,0.10872353164179166
Afghanistan,2012,0.11002389162068889,0.09144305989054584,0.1284523257866513,0.10872353164179166,0.018428434165962418,0.10872353164179166
Afghanistan,2013,0.11002389162068889,0.09144305989054584,0.1284523257866513,0.10872353164179166,0.018428434165962418,0.10872353164179166
Afghanistan,2014,0.11002389162068889,0.09144305989054584,0.1284523257866513,0.10872353164179166,0.018428434165962418,0.10872353164179166
Afghanistan,2015,0.11002389162068889,0.09144305989054584,0.1284523257866513,0.10872353164179166,0.018428434165962418,0.10872353164179166
Afghanistan,2016,0.11002389162068889,0.09144305989054584,0.1284523257866513,0.10872353164179166,0.018428434165962418,0.10872353164179166
Afghanistan,2017,0.11002389162068889,0.09144305989054584,0.1284523257866513,0.10872353164179166,0.018428434165962418,0.10872353164179166
Afghanistan,2018,0.11002389162068889,0.09144305989054584,0.1284523257866513,0.10872353164179166,0.018428434165962418,0.10872353164179166
Afghanistan,2019,0.11002389162068889,0.09144305989054584,0.1284523257866513,0.10872353164179166,0.018428434165962418,0.10872353164179166
Afghanistan,2020,0.11002389162068889,0.09144305989054584,0.1284523257866513,0.10872353164179166,0.018428434165962418,0.10872353164179166
Afghanistan,2021,0.07743552760039123,0.06191992499864332,0.09294936486662657,0.0764161452618309,0.015513837266235342,0.0764161452618309
Afghanistan,2022,0.07743552760039123,0.06191992499864332,0.09294936486662657,0.0764161452618309,0.015513837266235342,0.0764161452618309
Afghanistan,2023,0.07743552760039123,0.06191992499864332,0.09294936486662657,0.0764161452618309,0.015513837266235342,0.0764161452618309
Afghanistan,2024,0.07743552760039123,0.06191992499864332,0.09294936486662657,0.0764161452618309,0.015513837266235342,0.0764161452618309
Afghanistan,2025,0.07743552760039123,0.06191992499864332,0.09294936486662657,0.0764161452618309,0.015513837266235342,0.0764161452618309
Argentina,1950,0.3034686186949059,0.2928534216144994,0.3133402003630594,0.30934446156999645,0.009871581668153495,0.30934446156999645
Argentina,1951,0.3014995532125921,0.2928534216144994,0.309026353230551,0.30934446156999645,0.007526800017958912,0.30934446156999645
Argentina,1952,0.22419738508125767,0.23883883192280123,0.20863251943262873,0.24288315490468007,-0.01556486564862894,0.24288315490468007
Argentina,1953,0.21600136355282926,0.21592477338037921,0.21449797791877606,0.22824917212616244,-0.0015033856340531948,0.22824917212616244
Argentina,1954,0.21978523443741985,0.2179107867129347,0.22052833688806134,0.22958564783763857,0.0007431024506414918,0.22958564783763857
Argentina,1955,0.13016961655389164,0.14765879883359612,0.114492145101159,0.12390990059394018,-0.01567747145273264,0.12390990059394018
Argentina,1956,0.1801144923741607,0.18611887208909658,0.17411011265922482,0.1740836280065787,-0.006004379714935865,0.1740836280065787
Argentina,1957,0.24580782047249225,0.24663264951887853,0.2449489742783178,0.2337250331585001,-0.0008588461941744507,0.2337250331585001
Argentina,1958,0.25,0.25,0.25,0.25,0.0,0.25
Argentina,1959,0.2103500748487949,0.19712505050816076,0.22286324607950456,0.21497422237093877,0.012513171230709663,0.21497422237093877
Argentina,1960,0.25,0.25,0.25,0.25,0.0,0.25
Argentina,1961,0.25,0.25,0.25,0.25,0.0,0.25
Argentina,1962,0.14599151275478225,0.16476041381464818,0.12767545941914943,0.13943402546132408,-0.018316053335632826,0.13943402546132408
Argentina,1963,0.24580782047249225,0.24663264951887853,0.2449489742783178,0.22777188328134493,-0.0008588461941744507,0.22777188328134493
Argentina,1964,0.25,0.25,0.25,0.25,0.0,0.25
Argentina,1965,0.25,0.25,0.25,0.25,0.0,0.25
Argentina,1966,0.2166679451595185,0.2224216796217525,0.20863251943262873,0.2002074931314796,-0.008035425726889783,0.2002074931314796
Argentina,1967,0.25,0.25,0.25,0.23879560461208438,0.0,0.23879560461208438
Argentina,1968,0.2334011761740982,0.2232731925170637,0.24316373685307138,0.21900481799664642,0.009762560678973187,0.21900481799664642
Argentina,1969,0.1812818848974244,0.1836747227914074,0.1784097752274756,0.17307488338631874,-0.0028721096699488025,0.17307488338631874
Argentina,1970,0.16756723891875067,0.17009735855005725,0.16471820345351462,0.16649371881003577,-0.002849035465236044,0.16649371881003577
Argentina,1971,0.1611205451279387,0.16193185257492118,0.16021397551792443,0.15673252802464296,-0.0009065696100142573,0.15673252802464296
Argentina,1972,0.1284906093428572,0.12252960324459512,0.13370338144248828,0.12292129417422054,0.0052127720996310856,0.12292129417422054
Argentina,1973,0.25,0.25,0.25,0.2416291239421009,0.0,0.2416291239421009
Argentina,1974,0.17583475829762932,0.1849875341372943,0.1670175838856739,0.17348063770252242,-0.008817174411955425,0.17348063770252242
Argentina,1975,0.10680022458503101,0.11463735586209496,0.09896309330796706,0.1008421129693749,-0.007837131277063952,0.1008421129693749
Argentina,1976,0.12277051367198288,0.11863414463834915,0.12247448713915891,0.11497205585237406,-0.0002960265328239703,0.11497205585237406
Argentina,1977,0.12116204687278138,0.12491669435863513,0.11135528725660045,0.13134158197699278,-0.009806759616180938,0.13134158197699278
Argentina,1978,0.1579801019877529,0.14917696044169035,0.1572920002002383,0.1579801019877529,-0.0006881017875145778,0.1579801019877529
Argentina,1979,0.16294458197369033,0.1588450324995222,0.1572920002002383,0.17484379467567435,-0.0056525817734520145,0.17484379467567435
Argentina,1980,0.15511667954221656,0.17910295785869224,0.13126490515349307,0.18870216042067964,-0.02385177438872349,0.18870216042067964
Argentina,1981,0.11875131584520886,0.13217354364311923,0.10606601717798213,0.1418726001470795,-0.01268529866722673,0.1418726001470795
Argentina,1982,0.09893318872424428,0.09896309330796706,0.09330329915368075,0.09408399046085243,-0.005629889570563526,0.09408399046085243
Argentina,1983,0.20042726349552917,0.1905883609491398,0.20863251943262873,0.2038726445696791,0.00820525593709956,0.2038726445696791
Argentina,1984,0.2621951850039184,0.2324045318333193,0.29351725098327286,0.2642238439278279,0.03132206597935444,0.2642238439278279
Argentina,1985,0.2370253281519933,0.22506768280004164,0.24157668936537965,0.26002399079454547,0.004551361213386368,0.26002399079454547
Argentina,1986,0.2699284124150401,0.24663264951887853,0.29351725098327286,0.27201690493504693,0.02358883856823274,0.27201690493504693
Argentina,1987,0.20581302393814213,0.20071183717899976,0.20863251943262873,0.21686390983164083,0.0028194954944865958,0.21686390983164083
Argentina,1988,0.1391290834935555,0.1316837420999982,0.1441604994257202,0.14861851060952488,0.005031415932164718,0.14861851060952488
Argentina,1989,0.06936605843822262,0.06940623278950367,0.06307738094665785,0.07632229960583142,-0.0062886774915647675,0.07632229960583142
Argentina,1990,0.15751205515338237,0.15182753215697983,0.16245047927124712,0.15751205515338237,0.0049384241178647426,0.15751205515338237
Argentina,1991,0.24120226591665964,0.2324045318333193,0.25,0.24120226591665964,0.008797734083340364,0.24120226591665964
Argentina,1992,0.24120226591665964,0.2324045318333193,0.25,0.24593350679884787,0.008797734083340364,0.24593350679884787
Argentina,1993,0.2950270717669083,0.3054475298500706,0.2835646043669633,0.28504865432879706,-0.011462467399944998,0.28504865432879706
Argentina,1994,0.2950270717669083,0.3054475298500706,0.2835646043669633,0.28189098076784463,-0.011462467399944998,0.28189098076784463
Argentina,1995,0.29420106861936185,0.3033354226500127,0.2835646043669633,0.28885077225122247,-0.010636464252398559,0.28885077225122247
Argentina,1996,0.29420106861936185,0.3033354226500127,0.2835646043669633,0.2996888375720702,-0.010636464252398559,0.2996888375720702
Argentina,1997,0.30409482337926647,0.3033354226500127,0.3039170178751143,0.3095825923319749,-0.0001778055041521398,0.3095825923319749
Argentina,1998,0.26450575032775764,0.2790115006555152,0.25,0.2696940947024202,-0.014505750327757638,0.2696940947024202
Argentina,1999,0.20401963060272266,0.19712505050816076,0.20863251943262873,0.20720943039619025,0.00461288882990607,0.20720943039619025
Argentina,2000,0.13552098831309964,0.13446442271677939,0.13495526394300336,0.14270262451766702,-0.0005657243700962766,0.14270262451766702
Argentina,2001,0.06754874884191238,0.06940623278950367,0.06050786828313995,0.07333476662260992,-0.0070408805587724305,0.07333476662260992
Argentina,2002,0.08787482270435543,0.09115719496013754,0.0830747096274586,0.09869657297577361,-0.004800113076896831,0.09869657297577361
Argentina,2003,0.16633466864570298,0.1585592246321811,0.17411011265922482,0.17615124084952516,0.007775444013521843,0.17615124084952516
Argentina,2004,0.24120226591665964,0.2324045318333193,0.25,0.24120226591665964,0.008797734083340364,0.24120226591665964
Argentina,2005,0.25,0.25,0.25,0.2572875655532295,0.0,0.2572875655532295
Argentina,2006,0.25,0.25,0.25,0.2572875655532295,0.0,0.2572875655532295
Argentina,2007,0.2762852317051598,0.2845388437990527,0.2679433656340733,0.28253557290142844,-0.008341866071086501,0.28253557290142844
Argentina,2008,0.2102864664696913,0.20965872224209803,0.20863251943262873,0.22157754854718914,-0.0016539470370625642,0.22157754854718914
Argentina,2009,0.20859809126363715,0.20628197182998972,0.20863251943262873,0.21979851803958747,3.442816899157375e-05,0.21979851803958747
Argentina,2010,0.25,0.25,0.25,0.25,0.0,0.25
Argentina,2011,0.25,0.25,0.25,0.25,0.0,0.25
Argentina,2012,0.20144308066202488,0.2042983830269092,0.19737839036486488,0.20674589850372618,-0.004064690297160001,0.20674589850372618
Argentina,2013,0.1798127231417742,0.17863689280581305,0.18090028287910714,0.17687379262781097,0.0010875597373329327,0.17687379262781097
Argentina,2014,0.15083469360086413,0.15182753215697983,0.14674366074400896,0.15751205515338237,-0.004091032856855165,0.15751205515338237
Argentina,2015,0.20401963060272266,0.19712505050816076,0.20863251943262873,0.21147458454767265,0.00461288882990607,0.21147458454767265
Argentina,2016,0.2264715679058117,0.2118625544195266,0.24157668936537965,0.2272027277444577,0.015105121459567966,0.2272027277444577
Argentina,2017,0.24831632475943924,0.24663264951887853,0.25,0.24831632475943924,0.0016836752405607613,0.24831632475943924
Argentina,2018,0.1372543872255594,0.1316837420999982,0.14068624190585735,0.1467438143415288,0.003431854680297941,0.1467438143415288
Argentina,2019,0.13517852130001168,0.1316837420999982,0.13683916922257375,0.1467438143415288,0.0016606479225620696,0.1467438143415288
Argentina,2020,0.13637032516490413,0.1316837420999982,0.13683916922257375,0.1467438143415288,0.0004688440576696151,0.1467438143415288
Argentina,2021,0.14780353102488647,0.1316837420999982,0.16471820345351462,0.1467438143415288,0.016914672428628152,0.1467438143415288
Argentina,2022,0.1194868841140751,0.11463735586209496,0.12247448713915891,0.11063293554409172,0.0029876030250838154,0.11063293554409172
Argentina,2023,0.08762336329369885,0.08925723263439829,0.08383355240318585,0.09572076926425799,-0.0037898108905130012,0.09572076926425799
Argentina,2024,0.1194868841140751,0.11463735586209496,0.12247448713915891,0.11889396166525638,0.0029876030250838154,0.11889396166525638
Argentina,2025,0.12702229044605498,0.11812225545058992,0.13556981109359326,0.12150107465083843,0.008547520647538276,0.12150107465083843
Australia,1900,0.2785788466641697,0.2431415689170798,0.31832184225354165,0.30151502008661685,0.03974299558937194,0.30151502008661685
Australia,1901,0.33872381305751253,0.300689388245482,0.3807387709659691,0.3430788453365594,0.04201495790845655,0.3430788453365594
Australia,1902,0.3596381079617481,0.32738427206996024,0.39450490432125584,0.3499694883918593,0.034866796359507735,0.3499694883918593
Australia,1903,0.3596381079617481,0.32738427206996024,0.39450490432125584,0.3499694883918593,0.034866796359507735,0.3499694883918593
Australia,1904,0.3596381079617481,0.32738427206996024,0.39450490432125584,0.3499694883918593,0.034866796359507735,0.3499694883918593
Australia,1905,0.3596381079617481,0.32738427206996024,0.39450490432125584,0.3499694883918593,0.034866796359507735,0.3499694883918593
Australia,1906,0.3596381079617481,0.32738427206996024,0.39450490432125584,0.3499694883918593,0.034866796359507735,0.3499694883918593
Australia,1907,0.3596381079617481,0.32738427206996024,0.39450490432125584,0.3499694883918593,0.034866796359507735,0.3499694883918593
Australia,1908,0.3596381079617481,0.32738427206996024,0.39450490432125584,0.3499694883918593,0.034866796359507735,0.3499694883918593
Australia,1909,0.3596381079617481,0.32738427206996024,0.39450490432125584,0.3499694883918593,0.034866796359507735,0.3499694883918593
Australia,1910,0.3596381079617481,0.32738427206996024,0.39450490432125584,0.3499694883918593,0.034866796359507735,0.3499694883918593
Australia,1911,0.3596381079617481,0.32738427206996024,0.39450490432125584,0.3499694883918593,0.034866796359507735,0.3499694883918593
Australia,1912,0.3596381079617481,0.32738427206996024,0.39450490432125584,0.3499694883918593,0.034866796359507735,0.3499694883918593
Australia,1913,0.3596381079617481,0.32738427206996024,0.39450490432125584,0.3499694883918593,0.034866796359507735,0.3499694883918593
Australia,1914,0.24288012725407718,0.243699703843378,0.24124284489290138,0.23264347187486345,-0.0016372823611758014,0.23264347187486345
Australia,1915,0.24288012725407718,0.243699703843378,0.24124284489290138,0.23264347187486345,-0.0016372823611758014,0.23264347187486345
Australia,1916,0.23020959777017722,0.23335624974857797,0.22508753325727376,0.21429717823282513,-0.0051220645129034514,0.21429717823282513
Australia,1917,0.23020959777017722,0.23335624974857797,0.22508753325727376,0.21429717823282513,-0.0051220645129034514,0.21429717823282513
Australia,1918,0.24288012725407718,0.243699703843378,0.24124284489290138,0.23264347187486345,-0.0016372823611758014,0.23264347187486345
Australia,1919,0.2580203995568541,0.23928592044221694,0.27711525908328066,0.2648841254215957,0.01909485952642659,0.2648841254215957
Australia,1920,0.26382027758590754,0.2502319690030725,0.27711525908328066,0.26228909984990456,0.013294981497373126,0.26228909984990456
Australia,1921,0.2728758729569511,0.2502319690030725,0.2970047807493297,0.27067147618975335,0.024128907792378584,0.27067147618975335
